"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별(통계표기준)","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","특대 수량_ha당","대 수량_ha당","중 수량_ha당","소 수량_ha당","특대 평가액_ha당","대 평가액_ha당","중 평가액_ha당","소 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별 및 포장_시간_ha당","수확_시간_ha당","시비_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","세척_시간_ha당","운반 및 저장_시간_ha당","기타_시간_ha당","가중치"
2,0,0,0,0,0,0,0,0,0,0,1420000,99,4,264842,2,15.47,0,0,15.47,0,0,0,0,0,0,15.47,0,0,15.47,0,15.47,0,0,15.47,0,0,0,0,0,0,15.47,0,0,15.47,0,30,2,196.83257918552,91790.5623787977,0,91790.5623787977,0,0,0,0,0,0,0,0,0,0,91790.5623787977,15384.6153846154,14544.2792501616,0,0,0,0,35940.5300581771,0,28600.8403361344,1384.61538461538,29985.4557207498,7072.82913165266,0,73691.0148674854,73691.0148674854,243589.334195217,238429.217840983,11506.1409179056,493524.692954105,777371.98718622,8592.12941822883,10809.6656884292,19401.795106658,268805.787666183,504534.929426579,953084.964878259,93092.8099741435,1046177.7748524,235729.141760396,1281906.9166128,49.4505494505494,215.837104072398,168.19650937298,27.7310924369748,202747.252747253,712262.443438914,336393.01874596,30504.2016806723,0,0,0,0,0,0,0,0,0,0,0,0,129.282482223659,129.282482223659,4.33096315449257,4.33096315449257,9.50226244343891,1.16354234001293,4.33096315449257,0.193923723335488,23.852617970265,0,0,0,0,0,0,0,0,0,12.9928894634777,0.775694893341952,0,0,0,0,0,0,0,8.33872010342598,0,0,0,0,0,0,0,0,1.74531351001939,1.88888888888889
2,0,0,0,0,0,0,0,0,0,0,4526000,34,4,289401,2,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,31.3333333333333,2,383.333333333333,754333.333333333,0,754333.333333333,0,0,0,0,0,0,0,0,0,0,754333.333333333,58166.6666666667,47833.3333333333,500,0,0,44000,0,57600,38950,7818.3,46768.3,50933.3333333333,0,79666.6666666667,79666.6666666667,2074358.66666667,117166.666666667,16000,2207525.33333333,1547224.7163797,16763.326736,52621.3138666667,69384.6406026667,2158887.89088963,-344041.383046369,3557061.3,149051.307269333,3706112.60726933,-2502929.273936,1203183.33333333,43.3333333333333,95.3333333333333,347.166666666667,0,147333.333333333,257400,798450,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,46.6666666666667,32.8333333333333,2.83333333333333,3.83333333333333,31.6666666666667,0,117.833333333333,6.16666666666667,0,0,0,0,0,6.33333333333333,0,5.16666666666667,40.1666666666667,5.83333333333333,0,0,0,5.66666666666667,13.3333333333333,0,0,17,0,0,0,0.333333333333333,0,0,0,0,17.8333333333333,7.3
2,0,0,0,0,0,0,0,0,0,0,7986000,34,4,289401,2,16,0,0,16,0,0,0,0,0,0,16,0,0,16,0,16,0,0,16,0,0,0,0,0,0,16,0,0,16,0,18,2,71.875,499125,0,499125,0,0,0,0,0,0,0,0,0,0,499125,167250,56250,3450,0,625,98000,0,197375,11768.2291666667,14761.4802631579,26529.7094298246,82062.5,0,118750,118750,1040561.6875,1146375,57937.5,2244874.1875,2715563.59095121,28386.9931787281,54231.3565125,82618.3496912281,1150747.15566984,239130.159048785,3664942.39692982,201368.349691228,3866310.74662105,-911616.996621053,2954693.75,123.6875,634.75,348.3125,143.25,420537.5,1813100,592131.25,128925,0,0,0,0,0,0,0,0,0,0,0,0,562.5,562.5,34.625,12.1875,7.4375,49.5,9.5625,6.6875,120,11.125,0,0,0,0,0,5.125,0,0,71.6875,6.8125,0,0,0,20.4375,0,0,0,4.8125,0,0,0,0,0,0,0,0,0,1.6875
2,0,0,0,0,0,0,0,0,0,0,870000,99,4,264842,2,9.6,0,0,9.6,0,0,0,0,0,0,9.6,0,0,9.6,0,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,11.4444444444444,2,267.5,145000,0,145000,0,0,0,0,0,0,0,0,0,0,145000,62000,9500,0,0,0,0,0,16333.3333333333,86144.4444444445,154785,240929.444444444,0,0,211333.333333333,211333.333333333,1129380.66666667,0,0,1129380.66666667,949938.111111111,25031.0265666667,22612.7524,47643.7789666667,1177024.44563333,806776.055555556,1867985.44444444,258977.1123,2126962.55674444,-370248.390077778,1756714.16666667,237.833333333333,204,12.3333333333333,5.5,1094033.33333333,632400,23433.3333333333,6847.5,0,0,0,0,0,0,0,0,0,0,0,0,166.666666666667,166.666666666667,46.3333333333333,0,0,0,12,0,58.3333333333333,0,0,0,0,0,0,0,0,2.16666666666667,15,2.83333333333333,0,0,0,0,30.5,0.666666666666667,0,6.83333333333333,0,0,0,0.333333333333333,0,0,0,0,0,6.90909090909091
2,0,0,0,0,0,0,0,1675000,0,0,0,34,3,289401,2,3.6,0,0,3.6,0,3.6,0,0,3.6,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,21.3333333333333,2,233.333333333333,558333.333333333,0,558333.333333333,0,0,0,0,0,0,0,558333.333333333,0,0,0,0,10333.3333333333,0,0,0,0,0,0,65342.2222222222,15827,81169.2222222222,51866.6666666667,322700,0,322700,2367776.66666667,543833.333333333,79333.3333333333,2990943.33333333,1549754.84565889,31360.0421666667,59089.526,90449.5681666667,2845441.61139666,1892745.15434111,3982046.88888889,413149.568166667,4395196.45705556,-952696.457055556,3442500,0,625,434,0,0,2270700,1171800,0,0,0,0,0,0,0,0,0,0,8266.66666666667,0,0,0,8266.66666666667,69,61.6666666666667,27,0,8,2.33333333333333,168,0,0,0,0,0,0,0,0,0,125,32.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3333333333333,16.3541666666667
2,0,0,0,0,0,0,1542000,245000,0,0,639000,34,4,289401,2,13.89,0,0,13.89,0,0,0,0,0,0,13.89,0,0,13.89,0,13.89,0,0,13.89,0,0,0,0,0,0,13.89,0,0,13.89,0,25.5833333333333,2,146.868250539957,174658.027357811,0,174658.027357811,0,0,0,0,0,0,111015.118790497,17638.588912887,0,0,46004.3196544277,328149.748020158,35277.1778257739,2203.02375809935,0,0,0,0,203959.683225342,16934.6052315815,9333.86381721041,26268.4690487919,17732.181425486,0,75737.9409647228,75737.9409647228,536605.615550756,310364.506839453,99568.0345572354,946538.156947444,1500237.5601786,14000.6921984767,28204.4815694744,42205.1737679512,641893.022162983,568070.575170574,2024187.46760891,117943.114732674,2142130.58234158,-73822.4469924089,2068308.13534917,97.5521958243341,489.63282937365,236.645068394528,26.2778977681785,331677.465802736,1310683.94528438,402296.616270698,23650.1079913607,0,0,0,0,0,0,0,0,287.976961843053,1151.90784737221,0,0,43.1965442764579,1483.08135349172,16.8466522678186,15.4067674586033,5.54355651547876,6.8394528437725,0,4.53563714902808,49.1720662347012,0,0,0,0,0,0,0.0719942404607632,0,0,31.6774658027358,11.4470842332613,0,0,0,1.9438444924406,0,0,0,3.81569474442045,0,0,0,0,0,0,0,0,0.215982721382289,1.6875
2,0,0,0,0,0,0,2571000,0,0,0,0,34,4,289401,1,6.8,0,0,6.8,0,0,0,0,0,0,6.8,0,0,6.8,0,6.8,0,0,6.8,0,0,0,0,0,0,6.8,0,0,6.8,0,26,2,434.705882352941,378088.235294118,0,378088.235294118,0,0,0,0,0,0,378088.235294118,0,0,0,0,28088.2352941176,35735.2941176471,0,0,17647.0588235294,164411.764705882,0,40911.7647058824,38355.3921568627,3150,41505.3921568627,32181.3725490196,0,340294.117647059,340294.117647059,1643506.17647059,1426129.41176471,1764.70588235294,3071400.29411765,2795213.51602685,16173.8600980392,62022.2919411765,78196.1520392157,1722647.16542413,3704904.13103198,4099370.41176471,418490.269686275,4517860.68145098,1982256.96560784,6500117.64705882,811.764705882353,1115.29411764706,386.176470588235,0,2760000,2976352.94117647,763764.705882353,0,0,0,0,0,0,0,0,0,1470.58823529412,0,0,0,0,1470.58823529412,56.7647058823529,0,46.1764705882353,33.8235294117647,25.4411764705882,1.91176470588235,164.117647058824,0,0,0,0,0,0,2.64705882352941,0,3.23529411764706,101.470588235294,3.82352941176471,0,0,0,10.7352941176471,14.1176470588235,1.47058823529412,0,14.1176470588235,0,0,0,0.735294117647059,0,0,0,0,11.7647058823529,7.3
2,0,0,0,0,0,0,322000,0,0,0,0,34,2,289401,2,2.6,0,0,2.6,0,2.6,0,0,2.6,0,0,0,0,0,0,2.6,0,0,2.6,0,2.6,0,0,2.6,0,0,0,0,0,0,23.5,2,230.769230769231,123846.153846154,0,123846.153846154,0,0,0,0,0,0,123846.153846154,0,0,0,0,7692.30769230769,33076.9230769231,0,0,0,152307.692307692,0,13961.5384615385,196139.423076923,0,196139.423076923,59993.5897435897,224000,0,224000,1925946.53846154,0,0,1925946.53846154,876418.628205128,53331.2137179487,37463.3971538461,90794.6108717949,2240741.14933333,75735.2179487179,2802365.16666667,314794.610871795,3117159.77753846,-2165005.93138462,952153.846153846,60,172.307692307692,107.692307692308,100,204000,494153.846153846,164000,90000,0,0,0,0,0,0,0,0,153.846153846154,0,0,0,0,153.846153846154,69.2307692307692,11.1538461538462,0,0,20.3846153846154,0,100.769230769231,3.46153846153846,0,0,0,0,0,0,0,5.38461538461538,49.2307692307692,4.23076923076923,0,0,0,8.46153846153846,13.8461538461538,0,0,11.5384615384615,0,0,0,1.53846153846154,0,0,0,0,3.07692307692308,16.3541666666667
2,0,0,0,0,0,1040000,0,0,0,0,0,34,4,289401,2,14,0,0,14,0,0,0,0,0,0,14,0,0,14,0,14,0,0,14,0,0,0,0,0,0,14,0,0,14,0,20,2,285.714285714286,74285.7142857143,74285.7142857143,0,0,0,0,0,0,74285.7142857143,0,0,0,0,0,47785.7142857143,48928.5714285714,4271.42857142857,0,1857.14285714286,0,0,234835.714285714,44601.1904761905,296796.992481203,341398.182957394,90364.2857142857,0,451785.714285714,451785.714285714,721644.142857143,800250,29000,1550894.14285714,2400412.39390667,366279.704407895,32993.7070571428,399273.411465038,1134668.62908719,1046201.89180762,2684021.89724311,851059.125750752,3535081.02299386,-88466.7372795735,3446614.28571429,96.7142857142857,744,353.428571428572,52.0714285714286,362321.428571429,2269200,768228.571428571,46864.2857142857,0,0,0,0,0,0,142.857142857143,142.857142857143,0,0,0,0,0,0,14.8571428571429,13.5714285714286,7.28571428571429,40,10.6428571428571,0.5,86.8571428571429,0,0,0,0,0,0,4.64285714285714,1.5,0,68.7857142857143,3.71428571428571,0,0,0,0.928571428571429,0,0,0,6.71428571428572,0,0,0,0,0,0,0,0,0.571428571428572,1.6875
2,0,0,0,1373000,0,0,0,0,0,0,0,34,3,289401,2,3.7,0,0.85,2.85,0,0,0,0,0,0,3.7,0,0.85,2.85,0,3.7,0,0.85,2.85,0,0,0,0,0,0,3.7,0,0.85,2.85,0,24,2,291.891891891892,371081.081081081,371081.081081081,0,0,0,0,371081.081081081,0,0,0,0,0,0,0,81621.6216216216,44324.3243243243,8783.78378378378,0,29189.1891891892,89189.1891891892,0,91864.8648648649,562349.662162162,37842,600191.662162162,63236.4864864865,0,149189.189189189,149189.189189189,3001610,2330030.81081081,87837.8378378378,5419478.64864865,4186490.04753707,149131.933404505,101849.842864865,250981.776269369,3302042.76927284,1946807.24976023,7088361.85135135,400170.965458559,7488532.81680991,-1355235.51951261,6133297.2972973,430.810810810811,1041.62162162162,436.486486486486,190,2512054.05405405,2708216.21621622,742027.027027027,171000,0,0,0,0,360.27027027027,0,0,360.27027027027,0,0,0,0,0,0,71.8918918918919,32.972972972973,62.972972972973,50,51.6216216216216,24.5945945945946,294.054054054054,0,0,0,0,0,0,19.7297297297297,0,0,112.162162162162,33.5135135135135,0,0,0,0,64.3243243243243,13.5135135135135,0,28.1081081081081,0,0,0,0,0,0,0,0,22.7027027027027,16.3541666666667
2,0,0,0,207000,0,0,0,0,222000,0,0,34,1,289401,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,8,2,400,429000,207000,222000,0,0,0,207000,0,0,0,0,222000,0,0,130000,380000,10400,0,0,0,0,317500,110848.333333333,63508.4210526316,174356.754385965,262600,0,190000,190000,6285754,485564,0,6771318,2668821.75438596,112091.984749123,133434.4188,245526.403549123,6531280.40354912,3039578.24561404,8764575.75438596,435526.403549123,9200102.15793509,-3491702.15793509,5708400,1208,277,73,37,4669700,808200,189800,40700,0,0,0,0,400,0,0,400,0,0,900,0,0,900,200,147,15,14,18,0,394,46,0,0,0,0,0,12,0,0,285,17,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,28.2903225806452
2,0,0,0,23788000,6934000,0,0,0,0,0,0,34,4,289401,1,15.7,0,0,15.7,0,9.7,0,0,9.7,0,6,0,0,6,0,15.7,0,0,15.7,0,9.7,0,0,9.7,0,6,0,0,6,0,15,2,422.929936305732,1956815.2866242,1956815.2866242,0,0,0,0,1515159.23566879,441656.050955414,0,0,0,0,0,0,474840.76433121,75222.9299363057,1464.96815286624,15923.5668789809,25222.9299363057,5031.84713375796,0,1140.12738853503,461070.329087049,163719.74522293,624790.074309979,128930.467091295,332267.579617834,24203.821656051,356471.401273885,1534878.91719745,2676815.2866242,255668.789808917,4467362.99363057,6462297.80300329,306005.710642251,116582.221872611,422587.932514862,2382908.48619948,8426517.48362092,8066146.95541401,779059.333788747,8845206.28920276,6043608.99742144,14888815.2866242,1426.36942675159,2958.91719745223,1061.52866242038,729.808917197452,5028777.07006369,7345528.66242038,1857681.52866242,656828.025477707,0,0,0,0,1766.43312101911,254.777070063694,0,2021.2101910828,0,0,0,0,0,0,43.7579617834395,5.79617834394904,115.350318471338,11.7834394904459,27.8980891719745,20.3184713375796,224.904458598726,7.89808917197452,0,0,0,0,0,10.1910828025478,2.61146496815287,2.54777070063694,36.1146496815287,26.1146496815287,0,0,0,0,63.2484076433121,0,0,27.7707006369427,0,0,0,0,0,0,0,0,48.4076433121019,1.6875
2,0,0,0,258000,0,0,0,0,0,0,0,34,1,289401,2,1.5,0,0,1.5,0,0,0,0,0,0,1.5,0,0,1.5,0,1.5,0,0,1.5,0,0,0,0,0,0,1.5,0,0,1.5,0,16,1,118.666666666667,172000,172000,0,0,0,0,172000,0,0,0,0,0,0,0,0,42000,0,0,0,140666.666666667,0,0,296346.666666667,54264,350610.666666667,142244.444444444,0,272000,272000,3839840,3310000,317333.333333333,7467173.33333333,4865831.4265494,136471.418311111,129842.544,266313.962311111,4276578.64687282,-3421964.75988274,8604096.11111111,538313.962311111,9142410.07342222,-7698543.40675555,1443866.66666667,0,555.333333333333,0,0,0,1443866.66666667,0,0,0,0,0,0,178,0,0,178,0,0,0,0,0,0,87.3333333333333,85.3333333333333,24.6666666666667,150.666666666667,42,17.3333333333333,407.333333333333,0,0,0,0,0,0,0,0,0,321.333333333333,26.6666666666667,0,0,0,0,24.6666666666667,0,0,34.6666666666667,0,0,0,0,0,0,0,0,0,28.2903225806452
2,0,0,0,310000,0,0,0,0,0,0,0,38,1,292048,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,19.75,2,390,310000,310000,0,0,0,0,310000,0,0,0,0,0,0,0,0,157000,0,0,83000,0,0,13000,164798.333333333,0,164798.333333333,262600,265493,0,265493,10055815,0,0,10055815,1282446.33333333,68032.1645666667,176272.329,244304.493566667,10565612.4935667,4087353.66666667,11338261.3333333,509797.493566667,11848058.8269,-6478258.8269,5369800,255,509,727,970,1045500,1730600,1526700,1067000,0,0,0,0,400,0,0,400,0,0,0,0,0,0,175,173,0,0,185,0,533,16,0,0,0,0,0,0,0,62,268,18,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,32.1666666666667
2,0,0,0,323000,0,0,0,0,0,0,0,36,1,280285,2,1.02,0,0,1.02,0,0,0,0,0,0,1.02,0,0,1.02,0,1.02,0,0,1.02,0,0,0,0,0,0,1.02,0,0,1.02,0,21.5,2,382.352941176471,316666.666666667,316666.666666667,0,0,0,0,316666.666666667,0,0,0,0,0,0,0,0,43137.2549019608,0,0,23529.4117647059,0,0,0,98429.7385620915,37380,135809.738562092,101911.764705882,0,187254.901960784,187254.901960784,954327.450980392,109317.647058824,0,1063645.09803922,1197912.38562092,87367.9149267974,24019.8419607843,111387.756887582,1065715.20786797,754599.379084967,1964984.93464052,298642.658848366,2263627.59348889,-311115.828783006,1952511.76470588,210.78431372549,315.686274509804,158.823529411765,53.921568627451,746176.470588235,874450.980392157,270952.941176471,60931.3725490196,0,0,0,0,326.470588235294,0,0,326.470588235294,0,0,0,0,0,0,5.88235294117647,33.3333333333333,5.88235294117647,0,15.6862745098039,0,60.7843137254902,0,0,0,0,0,0,0,0,1.96078431372549,31.3725490196078,11.7647058823529,0,0,0,0,0,0,0,15.6862745098039,0,0,0,0,0,0,0,0,0,36.5555555555556
2,0,0,0,449000,0,0,1447000,0,0,0,8519000,99,4,264842,1,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,15,2,315,1735833.33333333,74833.3333333333,1661000,0,0,0,74833.3333333333,0,0,241166.666666667,0,0,0,1419833.33333333,96333.3333333333,107166.666666667,2883.33333333333,52166.6666666667,0,0,0,162500,32418.1944444444,0,32418.1944444444,36472.2222222222,0,158166.666666667,158166.666666667,1657683,2119083.33333333,71333.3333333333,3848099.66666667,4807889.7452479,10749.4411277778,99682.7178,110432.158927778,1799424.49701321,9631610.2547521,6338715.41666667,268598.825594444,6607314.24226111,7832185.75773889,14439500,645.333333333333,2703.83333333333,1206.33333333333,556.5,2645866.66666667,8768816.66666667,2412666.66666667,612150,0,0,0,0,133.333333333333,0,0,133.333333333333,1666.66666666667,0,0,0,2000,3666.66666666667,54.6666666666667,0,2.66666666666667,127.5,27.8333333333333,0.666666666666667,213.333333333333,0,0,0,0,0,11.3333333333333,2.33333333333333,0,0,151.333333333333,17.3333333333333,0,0,0,0,5,0,0,20.6666666666667,0,0,0,0,0,0,0,0,5.33333333333333,6.90909090909091
2,0,0,0,62000,0,0,0,0,2038000,0,0,38,4,292048,2,13.86,0,0,13.86,0,1.26,0,0,1.26,0,12.6,0,0,12.6,0,5.58,0,0,5.58,0,1.08,0,0,1.08,0,4.5,0,0,4.5,0,19.2,2,224.014336917563,376344.086021505,11111.1111111111,365232.974910394,0,0,0,11111.1111111111,0,0,0,0,365232.974910394,0,0,23297.4910394265,20967.7419354839,0,0,1254.48028673835,0,0,0,46388.5902031063,0,46388.5902031063,0,30071.6845878136,94982.0788530466,125053.76344086,1656822.22222222,0,0,1656822.22222222,855282.468339307,2989.96344086022,34506.1879569892,37496.1513978495,1724390.05820789,-449171.357228196,2417122.61170848,162549.91483871,2579672.52654719,-2173561.41543608,406111.111111111,4.83870967741935,12.1863799283154,140.681003584229,45.3405017921147,19838.7096774194,41433.6917562724,281362.007168459,63476.7025089606,0,0,0,0,23.8351254480287,0,0,23.8351254480287,0,0,1344.08602150538,0,0,1344.08602150538,36.3799283154122,28.673835125448,0,0,24.5519713261649,0,89.6057347670251,0,0,0,0,0,0,0,0,0,34.4086021505376,23.4767025089606,0,0,0,0,0,0,0,31.5412186379928,0,0,0,0,0,0,0,0,0.17921146953405,4.71428571428571
2,0,0,0,859000,0,0,0,0,0,0,0,34,4,289401,2,5.6,0,0,5.6,0,2.8,0,0,2.8,0,2.8,0,0,2.8,0,5.6,0,0,5.6,0,2.8,0,0,2.8,0,2.8,0,0,2.8,0,20,2,178.571428571429,153392.857142857,153392.857142857,0,0,0,0,153392.857142857,0,0,0,0,0,0,0,3214.28571428571,63392.8571428571,2589.28571428571,0,2142.85714285714,0,0,69464.2857142857,45885.4166666667,0,45885.4166666667,0,53571.4285714286,33928.5714285714,87500,1442013.39285714,56932.8571428571,0,1498946.25,720344.273809524,700.991815476191,29766.1684642857,30467.1602797619,1526051.98170833,972870.011904762,2128429.0952381,117967.160279762,2246396.25551786,-553181.969803571,1693214.28571429,78.2142857142857,265.892857142857,178.571428571429,109.821428571429,282285.714285714,832535.714285714,413982.142857143,164410.714285714,0,0,0,0,309.464285714286,0,0,309.464285714286,0,0,0,0,0,0,26.6071428571429,28.3928571428571,1.78571428571429,1.60714285714286,23.0357142857143,0,81.4285714285714,4.10714285714286,0,0,0,0,0,0,1.25,0,39.8214285714286,6.07142857142857,0,0,0,0,0,0,0,30.1785714285714,0,0,0,0,0,0,0,0,0,7.3
2,708000,0,0,0,0,0,0,0,0,0,0,34,4,289401,2,19.5,0,0,19.5,0,12.3,0,0,12.3,0,7.2,0,0,7.2,0,19.5,0,0,19.5,0,12.3,0,0,12.3,0,7.2,0,0,7.2,0,19.6666666666667,1,409.230769230769,36307.6923076923,36307.6923076923,0,36307.6923076923,0,0,0,0,0,0,0,0,0,0,32717.9487179487,7282.05128205128,0,0,0,0,0,0,72477.6068376068,10435.3846153846,82912.9914529915,12918.8034188034,198584.615384615,89076.9230769231,287661.538461538,357795.743589744,1147564.1025641,37333.3333333333,1542693.17948718,1726641.41446586,14154.7998529915,26875.4144717949,41030.2143247863,606284.004987132,-1653933.72215817,2004233.66666667,328691.752786325,2332925.41945299,-2260217.7271453,72707.6923076923,0,0,21.3846153846154,0,0,0,72707.6923076923,0,0,68.3589743589744,0,0,0,0,0,68.3589743589744,0,0,0,0,0,0,7.64102564102564,0,28.7692307692308,33.3333333333333,9.33333333333333,0,79.0769230769231,0,0,0,0,0,0,0.256410256410256,0,0,44.1025641025641,3.43589743589744,0,0,0,0,27.5897435897436,0.41025641025641,0,3.28205128205128,0,0,0,0,0,0,0,0,0,1.6875
2,84000,0,0,389000,0,0,0,0,0,0,0,34,3,289401,2,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,40.6666666666667,1,330,157666.666666667,157666.666666667,0,28000,0,0,129666.666666667,0,0,0,0,0,0,0,6666.66666666667,10666.6666666667,7666.66666666667,0,0,0,0,0,28150,7235.2,35385.2,51866.6666666667,323533.333333333,0,323533.333333333,2790560,934000,86000,3810560,1514885.57066392,19800.3675626667,66287.5626666667,86087.9302293333,3264615.22623208,-768118.903997251,4369879.53333333,409621.263562667,4779500.796896,-4032734.13022933,746766.666666667,0,173.666666666667,0,0,0,746766.666666667,0,0,0,37,0,0,266.666666666667,0,0,303.666666666667,0,0,0,0,0,0,99.6666666666667,51.3333333333333,31.3333333333333,3,8.66666666666667,4.33333333333333,198.333333333333,0,0,0,0,0,0,0,0,0,107.333333333333,14.6666666666667,0,0,0,0,63.3333333333333,0,0,13,0,0,0,0,0,0,0,0,0,16.3541666666667
3,0,0,0,0,0,0,0,0,0,0,0,34,1,289401,1,1.2,0,0,1.2,0,0,0,0,0,0,1.2,0,0,1.2,0,1.2,0,0,1.2,0,0,0,0,0,0,1.2,0,0,1.2,0,27.5,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35833.3333333333,50000,2000,0,10000,0,0,0,442194.444444444,8925,451119.444444444,569895.833333333,0,369166.666666667,369166.666666667,2523528.33333333,0,0,2523528.33333333,1777416.27777778,68814.1633611111,43514.6036666667,112328.767027778,2635857.10036111,6850167.05555556,3931777.94444444,481495.433694444,4413273.37813889,4214309.95519445,8627583.33333333,500,1823.33333333333,551.666666666667,495,1851500,5240666.66666667,1089916.66666667,445500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.6666666666667,0,0,0,35.8333333333333,0,127.5,0,0,0,0,0,0,7.5,5.83333333333333,0,21.6666666666667,0,0,0,0,0,25,5.83333333333333,0,28.3333333333333,0,0,0,0,0,0,0,0,33.3333333333333,28.2903225806452
3,0,0,0,0,0,0,0,0,0,0,0,34,1,289401,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,28.25,2,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,7000,0,0,0,465289.583333333,32130,497419.583333333,683875,0,193000,193000,922540,0,0,922540,1700695.58333333,227966.648375,15928.364,243895.012375,1166435.012375,-312295.583333333,2430235.58333333,436895.012375,2867130.59570833,-1478730.59570833,1388400,0,89,0,0,0,1388400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,19,0,45,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,28.2903225806452
