"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별(통계표기준)","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","기타재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","생대추 수량_ha당","건대추_찍초 수량_ha당","건대추_소계 수량_ha당","총 생산량(건대추 기준)_ha당","생대추 평가액_ha당","건대추_소계 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별 및 포장_시간_ha당","수확_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","세척_시간_ha당","운반 및 저장_시간_ha당","기타_시간_ha당","가중치"
4,0,0,0,222000,0,0,0,0,0,0,0,37,2,427338,2,0.5,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0,0,16,2,650,740000,740000,0,0,0,0,740000,0,0,0,0,0,0,0,1716666.66666667,566666.666666667,0,0,103333.333333333,0,0,0,983755.555555556,27649.1228070175,1011404.67836257,71066.6666666667,1953333.33333333,0,1953333.33333333,22216506.6666667,1480000,0,23696506.6666667,6116476.01169591,141089.284251462,540486.942666667,681576.226918129,24851416.2269181,-2396276.01169591,28332982.6783626,2634909.56025146,30967892.238614,-27247692.238614,3720200,0,100,560,560,0,3720200,0,0,0,0,1233.33333333333,0,0,1233.33333333333,0,0,0,0,0,0,983.333333333333,906.666666666667,76.6666666666667,80,0,80,180,0,1243.33333333333,0,3.33333333333333,0,3.33333333333333,0,0,0,70,0,46.6666666666667,100,56.6666666666667,0,0,486.666666666667,0,0,240,0,0,230,0,0,0,0,0,0,0,0,0,0,6.66666666666667,32.0769230769231
4,0,0,0,24000,0,0,0,0,0,0,0,37,1,427338,2,0.11,0,0.11,0,0,0.11,0,0.11,0,0,0,0,0,0,0,0.11,0,0.11,0,0,0.11,0,0.11,0,0,0,0,0,0,0,25,2,454.545454545455,218181.818181818,218181.818181818,0,0,0,0,218181.818181818,0,0,0,0,0,0,0,2409090.90909091,2300000,0,0,0,0,0,0,2073799.24242424,50239.2344497608,2124038.476874,0,2436363.63636364,0,2436363.63636364,20193972.7272727,2769745.45454545,0,22963718.1818182,10248394.6586922,320928.800937002,562003.466818182,882932.267755183,23513268.6313915,14651605.3413078,30442367.3859649,3319295.90411882,33761663.2900837,-8861663.29008373,24900000,0,0,3772.72727272727,3772.72727272727,0,24900000,0,0,0,0,545.454545454545,0,0,545.454545454545,0,0,0,0,0,0,990.909090909091,990.909090909091,0,145.454545454545,145.454545454545,0,63.6363636363636,0,1200,0,9.09090909090909,0,54.5454545454545,0,0,0,109.090909090909,0,0,272.727272727273,18.1818181818182,0,0,263.636363636364,0,0,281.818181818182,0,0,172.727272727273,0,0,0,0,0,0,0,0,0,0,18.1818181818182,55.0555555555556
4,0,0,0,241000,0,282000,150000,0,0,0,535000,31,4,443278,2,1.2,0.49,0.55,0.16,0,1.2,0.49,0.55,0.16,0,0,0,0,0,0,1.14,0.49,0.49,0.16,0,1.14,0.49,0.49,0.16,0,0,0,0,0,0,6,1,1456.14035087719,1059649.12280702,458771.929824561,600877.192982456,0,0,0,211403.50877193,0,247368.421052632,131578.947368421,0,0,0,469298.245614035,811403.50877193,1291666.66666667,1225438.59649123,0,1740350.87719298,0,0,0,4245778.50877193,7437101.75438597,11682880.2631579,179824.561403509,4277192.98245614,0,4277192.98245614,12301248.245614,0,0,12301248.245614,18434491.5964912,266667.113232456,371359.603903509,638026.717135965,17216467.9452061,5193578.57894737,30735739.8421053,4915219.69959211,35650959.5416974,-12022889.3662588,23628070.1754386,2403.50877192982,0,561.40350877193,1474.73684210526,16824561.4035088,6803508.77192982,0,0,0,0,184.210526315789,0,10.5263157894737,194.736842105263,1350.87719298246,0,0,0,3017.54385964912,4368.42105263158,646.491228070175,566.666666666667,79.8245614035088,0,0,0,14.9122807017544,0,661.40350877193,0,11.4035087719298,0,0.87719298245614,0,0,0,160.526315789474,0,91.2280701754386,136.842105263158,48.2456140350877,0,0,25.4385964912281,0,43.859649122807,48.2456140350877,0,0,78.0701754385965,0,0,0,0,0,0,0,0,0,0,16.6666666666667,10.6
4,0,0,0,26000,0,241000,0,0,163000,0,0,37,1,427338,1,0.28,0,0.28,0,0,0.28,0,0.28,0,0,0,0,0,0,0,0.28,0,0.28,0,0,0.28,0,0.28,0,0,0,0,0,0,0,21,2,757.142857142857,1535714.28571429,953571.428571429,582142.857142857,0,0,0,92857.1428571429,0,860714.285714286,0,0,582142.857142857,0,0,3882142.85714286,2903571.42857143,0,0,1414285.71428571,0,0,0,3327363.0952381,140884.210526316,3468247.30576441,719940.476190476,3203571.42857143,0,3203571.42857143,59213410.7142857,30278832.1428571,314285.714285714,89806528.5714286,44736407.7328458,748557.998502036,2005776.19357143,2754334.19207346,65379266.5268968,78623742.2671542,104157768.639098,5957905.62064489,110115674.259743,13244475.7402574,123360150,0,1500,17410.7142857143,17410.7142857143,0,123360150,0,0,0,0,285.714285714286,0,3.92857142857143,289.642857142857,0,0,7571.42857142857,0,0,7571.42857142857,3110.71428571429,2125,985.714285714286,1825,564.285714285714,1260.71428571429,189.285714285714,39.2857142857143,5164.28571428571,0,139.285714285714,0,64.2857142857143,0,0,0,64.2857142857143,0,0,578.571428571429,117.857142857143,0,0,3657.14285714286,0,142.857142857143,225,0,0,175,0,0,0,0,0,0,0,0,0,0,0,32.0769230769231
4,0,0,0,278000,0,0,0,0,0,0,0,37,4,427338,2,1.87,0,1.87,0,0,1.87,0,1.87,0,0,0,0,0,0,0,1.87,0,1.87,0,0,1.87,0,1.87,0,0,0,0,0,0,0,29.8333333333333,2,331.550802139037,148663.101604278,148663.101604278,0,0,0,0,148663.101604278,0,0,0,0,0,0,0,131550.802139037,13368.9839572193,0,0,0,0,0,0,1168538.77005348,0,1168538.77005348,246657.754010695,754010.695187166,0,754010.695187166,3798984.49197861,472727.272727273,0,4271711.76470588,2608844.68449198,-2283.07940730837,91990.6872459893,89707.6078386809,4642702.79500446,9802849.96791444,6407829.17647059,843718.303025847,7251547.47949643,5160147.17290998,12411694.6524064,2437.9679144385,0,0,926.427807486631,12411694.6524064,0,0,0,0,0,465.24064171123,0,0,465.24064171123,0,0,0,0,0,0,226.737967914438,100.534759358289,126.20320855615,27.807486631016,13.903743315508,13.903743315508,0,0,254.545454545455,0,0,0,0,0,0,0,14.9732620320856,0,0,91.9786096256684,5.3475935828877,0,0,0,0,0,72.7272727272727,0,0,69.5187165775401,0,0,0,0,0,0,0,0,0,0,0,2.07142857142857
4,0,0,0,30000,0,156000,0,0,0,0,0,49,1,425934,2,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,31,2,260,1860000,1860000,0,0,0,0,300000,0,1560000,0,0,0,0,0,2650000,1350000,0,0,0,0,0,310000,748312.5,395131.578947368,1143444.07894737,282000,5670000,0,5670000,26175020,2396320,0,28571340,10417698.0789474,768483.033157895,700038.001,1468521.03415789,33313541.0341579,13957301.9210526,36592718.0789474,7138521.03415789,43731239.1131053,-19356239.1131053,24375000,0,1300,4550,4550,0,24375000,0,0,0,0,600,0,1602,2202,0,0,0,0,0,0,1330,1200,130,160,0,160,70,0,1560,0,20,0,0,0,0,0,90,0,40,110,10,0,0,470,0,0,500,0,0,280,0,0,0,0,0,0,0,0,0,0,40,57.1538461538462
4,0,0,0,30000,0,19000,36000,0,0,0,0,49,1,425934,1,0.1,0.1,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,48,2,400,850000,490000,360000,0,0,0,300000,0,190000,360000,0,0,0,0,1830000,1917000,0,0,0,0,0,0,1449700,173789.473684211,1623489.47368421,0,8620000,0,8620000,18592950,903840,0,19496790,7550263.47368421,546215.668973684,485489.8685,1031705.53747368,28244655.5374737,38249736.5263158,26143213.4736842,9651705.53747368,35794919.0111579,10005080.9888421,45800000,0,2800,8800,8800,0,45800000,0,0,0,0,600,0,1,601,4600,0,0,0,0,4600,920,780,140,60,0,60,80,0,1060,0,20,0,0,0,0,0,80,0,40,240,10,0,0,260,0,0,290,0,0,80,0,0,0,0,0,0,0,0,0,0,40,57.1538461538462
4,0,0,0,30000,0,227000,0,0,0,0,0,49,1,425934,2,0.24,0,0.24,0,0,0.24,0,0.24,0,0,0,0,0,0,0,0.24,0,0.24,0,0,0.24,0,0.24,0,0,0,0,0,0,0,27.5,2,1229.16666666667,1070833.33333333,1070833.33333333,0,0,0,0,125000,0,945833.333333333,0,0,0,0,0,1316666.66666667,1788750,0,0,0,0,0,120833.333333333,1326750,45614.0350877193,1372364.03508772,26909.7222222222,2216666.66666667,0,2216666.66666667,11132966.6666667,1190975,0,12323941.6666667,7313266.09064327,294987.557032164,334913.65375,629901.210782164,13979534.5441155,11186733.9093567,18446232.7573099,2846567.87744883,21292800.6347588,-2792800.63475877,18500000,0,875,3375,3375,0,18500000,0,0,0,0,250,0,667.5,917.5,0,0,0,0,0,0,504.166666666667,287.5,216.666666666667,62.5,62.5,0,112.5,0,679.166666666667,0,8.33333333333333,0,0,0,0,0,87.5,0,16.6666666666667,116.666666666667,0,0,0,341.666666666667,0,0,0,0,0,91.6666666666667,0,0,0,0,0,0,0,0,0,0,16.6666666666667,57.1538461538462
4,0,0,0,306000,0,0,0,0,0,0,0,99,3,441890,2,0.59,0,0.59,0,0,0.59,0,0.59,0,0,0,0,0,0,0,0.59,0,0.59,0,0,0.59,0,0.59,0,0,0,0,0,0,0,28,2,677.966101694915,518644.06779661,518644.06779661,0,0,0,0,518644.06779661,0,0,0,0,0,0,0,601694.915254237,35593.2203389831,0,0,0,0,0,0,849555.084745763,20029.0811775201,869584.165923283,0,2313559.3220339,0,2313559.3220339,4532822.03389831,9396676.27118644,0,13929498.3050847,11864082.6404996,-76278.5989445436,303971.424745763,227692.825801219,7074074.18173342,-9213235.18287244,16396904.6743979,2541252.14783512,18938156.822233,-16287309.3646059,2650847.45762712,389.830508474576,0,0,148.135593220339,2650847.45762712,0,0,0,0,0,745.762711864407,0,0,745.762711864407,0,0,0,0,0,0,96.6101694915254,0,96.6101694915254,540.677966101695,323.728813559322,216.949152542373,144.067796610169,0,781.35593220339,0,0,0,0,0,0,0,93.2203389830509,0,0,152.542372881356,11.864406779661,0,0,0,0,0,303.389830508475,0,0,220.338983050847,0,0,0,0,0,0,0,0,0,0,0,8
4,0,0,0,32000,0,115000,144000,0,0,0,116000,99,1,441890,2,0.2,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0.16,0,0.16,0,0,0,0,0,0,0,5.5,2,2500,2543750,918750,1625000,0,0,0,200000,0,718750,900000,0,0,0,725000,1437500,656250,793750,0,0,0,0,0,918787.760416667,12862.5,931650.260416667,896875,6100000,0,6100000,45816918.75,281250,256250,46354418.75,7984478.66986338,464223.49553125,1043481.2253125,1507704.72084375,53679310.061397,22953021.3301366,54056084.0104167,7607704.72084375,61663788.7312604,-30726288.7312604,30937500,6875,0,0,2612.5,30937500,0,0,0,0,0,125,0,63.125,188.125,7812.5,0,0,0,875,8687.5,2225,1762.5,462.5,18.75,18.75,0,262.5,0,2506.25,0,0,0,18.75,0,0,0,181.25,0,100,375,62.5,0,0,112.5,0,0,1156.25,56.25,0,412.5,0,0,0,0,0,0,0,0,0,0,31.25,56.1333333333333
4,0,0,0,33000,0,0,90000,0,0,0,0,49,1,425934,2,0.18,0,0.18,0,0,0.18,0,0.18,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,17,2,500,1230000,330000,900000,0,0,0,330000,0,0,900000,0,0,0,0,590000,162000,0,0,0,0,0,0,5262825,1798105.26315789,7060930.26315789,0,2040000,0,2040000,30767410,1680820,0,32448230,11149684.2631579,3067455.85369737,693769.1345,3761224.98819737,36568634.9881974,-9849684.26315789,41917094.2631579,5801224.98819737,47718319.2513553,-46418319.2513553,1300000,100,0,0,38,1300000,0,0,0,0,0,600,0,0,600,7100,0,0,0,0,7100,1880,60,1820,100,60,40,120,0,2100,0,0,0,50,0,0,0,120,0,0,200,190,0,0,0,0,470,330,0,0,680,0,0,0,0,0,0,0,0,0,0,60,57.1538461538462
4,0,0,0,341000,0,1247000,0,0,0,0,0,49,4,425934,2,2.3,2,0.3,0,0,2.3,2,0.3,0,0,0,0,0,0,0,2.3,2,0.3,0,0,2.3,2,0.3,0,0,0,0,0,0,0,33.3333333333333,2,321.739130434783,690434.782608696,690434.782608696,0,0,0,0,148260.869565217,0,542173.913043478,0,0,0,0,0,1612173.91304348,2805652.17391304,0,0,3478.26086956522,74347.8260869565,0,13043.4782608696,252290.942028986,94732.8146453089,347023.756674294,18949.2753623188,844347.826086957,0,844347.826086957,5851479.13043478,2212216.52173913,13043.4782608696,8076739.13043478,8206832.37238561,156676.820892115,267508.77173913,424185.592631245,7129477.6435866,10632298.062397,14067776.597254,1268533.4187182,15336310.0159722,3502820.4188104,18839130.4347826,0,365.217391304348,2952.17391304348,2952.17391304348,0,18839130.4347826,0,0,0,0,278.260869565217,0,631.304347826087,909.565217391304,0,0,0,0,0,0,203.913043478261,94.7826086956522,109.130434782609,120,103.913043478261,16.0869565217391,113.478260869565,0,437.391304347826,0,3.47826086956522,0,0.869565217391304,0,0,0,64.3478260869565,0,17.3913043478261,39.1304347826087,6.52173913043478,0,0,86.5217391304348,0,0,164.347826086957,0,0,49.1304347826087,0,0,0,0,0,0,0,0,0,0,5.65217391304348,2
4,0,0,0,37000,0,500000,0,0,0,0,0,37,2,427338,2,0.47,0,0.47,0,0,0,0,0,0,0,0.47,0,0.47,0,0,0.47,0,0.47,0,0,0,0,0,0,0,0.47,0,0.47,0,0,16.25,2,368.085106382979,1142553.19148936,1142553.19148936,0,0,0,0,78723.4042553191,0,1063829.78723404,0,0,0,0,0,2925531.91489362,2095744.68085106,0,0,10638.2978723404,0,0,0,3172971.63120567,96916.6853303471,3269888.31653602,1104964.53900709,0,2185106.38297872,2185106.38297872,35054136.1702128,12719123.4042553,327659.574468085,48100919.1489362,25968124.6125472,338442.370526689,1093649.05276596,1432091.42329265,36726651.2833098,9011475.3874528,59077578.0895857,3617197.80627137,62694775.895857,-27715175.895857,34979600,0,1212.76595744681,5353.1914893617,5353.1914893617,0,34979600,0,0,0,0,127.659574468085,0,2.34042553191489,130,0,0,0,0,0,0,1678.72340425532,1448.93617021277,229.787234042553,682.978723404255,657.446808510638,25.531914893617,189.36170212766,8.51063829787234,2559.57446808511,0,89.3617021276596,0,38.2978723404255,0,0,0,36.1702127659574,0,119.148936170213,306.382978723404,23.4042553191489,0,0,1531.91489361702,0,0,268.085106382979,0,0,146.808510638298,0,0,0,0,0,0,0,0,0,0,0,32.0769230769231
4,0,0,0,394000,0,0,0,0,0,0,303000,37,2,427338,1,0.31,0.2,0.11,0,0,0.31,0.2,0.11,0,0,0,0,0,0,0,0.31,0.2,0.11,0,0,0.31,0.2,0.11,0,0,0,0,0,0,0,27.6666666666667,2,203.225806451613,2248387.09677419,1270967.74193548,977419.35483871,0,0,0,1270967.74193548,0,0,0,0,0,0,977419.35483871,306451.612903226,1445161.29032258,0,0,0,0,0,0,2752177.41935484,216929.032258065,2969106.4516129,238064.516129032,2903225.80645161,0,2903225.80645161,19806361.2903226,1210212.90322581,0,21016574.1935484,8844721.87096774,714934.935,504083.97,1219018.905,23928606.0017742,49348826.516129,28651083.1612903,4122244.71145161,32773327.8727419,25420220.5143548,58193548.3870968,0,903.225806451613,7403.22580645161,7403.22580645161,0,58193548.3870968,0,0,0,0,4677.41935483871,0,0,4677.41935483871,0,0,0,0,3677.41935483871,3677.41935483871,1148.38709677419,645.161290322581,503.225806451613,70.9677419354839,35.4838709677419,35.4838709677419,0,0,1219.35483870968,0,51.6129032258065,0,0,0,0,0,0,0,103.225806451613,406.451612903226,32.258064516129,0,0,0,0,0,348.387096774194,0,0,270.967741935484,0,0,6.45161290322581,0,0,0,0,0,0,0,0,32.0769230769231
4,0,0,0,43000,0,121000,0,0,0,0,0,49,1,425934,2,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,39,2,723.076923076923,1261538.46153846,1261538.46153846,0,0,0,0,330769.230769231,0,930769.230769231,0,0,0,0,0,1838461.53846154,1786153.84615385,0,0,0,0,0,223076.923076923,1034509.61538462,333947.368421053,1368456.98380567,96826.9230769231,2592307.69230769,0,2592307.69230769,19603807.6923077,0,0,19603807.6923077,7000448.67611336,675973.971184211,497967.725,1173941.69618421,23370057.0807996,4999551.32388664,26604256.3684211,3766249.3884919,30370505.756913,-18370505.756913,12000000,0,846.153846153846,2384.61538461538,2384.61538461538,0,12000000,0,0,0,0,692.307692307692,0,616.923076923077,1309.23076923077,0,0,0,0,0,0,1030.76923076923,769.230769230769,261.538461538462,0,0,0,53.8461538461538,0,1084.61538461538,0,15.3846153846154,0,0,0,0,0,46.1538461538462,0,46.1538461538462,100,7.69230769230769,0,0,353.846153846154,0,0,415.384615384615,0,0,53.8461538461538,0,0,0,0,0,0,0,0,0,0,46.1538461538462,57.1538461538462
4,0,0,0,44000,0,10000,0,0,152000,0,36000,99,1,441890,2,0.13,0.13,0,0,0,0.13,0.13,0,0,0,0,0,0,0,0,0.13,0.13,0,0,0,0.13,0.13,0,0,0,0,0,0,0,0,31,2,1538.46153846154,1861538.46153846,415384.615384615,1446153.84615385,0,0,0,338461.538461538,0,76923.0769230769,0,0,1169230.76923077,0,276923.076923077,2984615.38461538,2058461.53846154,0,0,0,0,0,7476923.07692308,7153333.33333333,577538.461538462,7730871.79487179,0,2500000,0,2500000,48831938.4615385,8834569.23076923,0,57666507.6923077,31388869.4871795,1052801.4625,1451768.13,2504569.5925,53836508.0540385,11991130.5128205,80220807.948718,5004569.5925,85225377.541218,-41845377.541218,43380000,0,2692.30769230769,8076.92307692308,8076.92307692308,0,43380000,0,0,0,0,923.076923076923,0,230.769230769231,1153.84615384615,0,0,769.230769230769,0,846.153846153846,1615.38461538462,2123.07692307692,869.230769230769,1253.84615384615,538.461538461538,192.307692307692,346.153846153846,630.769230769231,0,3292.30769230769,0,61.5384615384615,0,0,0,0,0,461.538461538462,0,1230.76923076923,553.846153846154,107.692307692308,0,0,0,0,0,330.769230769231,0,0,346.153846153846,0,0,0,0,0,0,0,0,0,0,200,56.1333333333333
4,0,0,0,45000,0,232000,0,0,0,0,0,49,2,425934,1,0.39,0,0.39,0,0,0.39,0,0.39,0,0,0,0,0,0,0,0.39,0,0.39,0,0,0.39,0,0.39,0,0,0,0,0,0,0,19,2,761.538461538462,710256.41025641,710256.41025641,0,0,0,0,115384.615384615,0,594871.794871795,0,0,0,0,0,1128205.12820513,3281538.46153846,0,0,0,0,0,71794.8717948718,1751889.95726496,334210.526315789,2086100.48358075,107585.47008547,2892307.69230769,0,2892307.69230769,15643223.0769231,679210.256410256,0,16322433.3333333,8490625.08187135,670457.633468567,433511.698333333,1103969.3318019,19639500.1010327,40419631.3283851,24133848.1587944,3996277.02410959,28130125.182904,20780131.2273524,48910256.4102564,0,897.435897435897,7628.20512820513,7628.20512820513,0,48910256.4102564,0,0,0,0,230.769230769231,0,410.769230769231,641.538461538461,0,0,0,0,0,0,720.51282051282,400,320.51282051282,41.025641025641,15.3846153846154,25.6410256410256,153.846153846154,0,915.384615384615,0,5.12820512820513,0,2.56410256410256,0,0,0,102.564102564103,0,61.5384615384615,123.076923076923,5.12820512820513,0,0,187.179487179487,0,0,346.153846153846,0,0,61.5384615384615,0,0,0,0,0,0,0,0,0,0,20.5128205128205,23.0714285714286
4,0,0,0,45000,0,237000,0,0,0,0,0,49,2,425934,2,0.39,0,0.39,0,0,0.39,0,0.39,0,0,0,0,0,0,0,0.39,0,0.39,0,0,0.39,0,0.39,0,0,0,0,0,0,0,30,2,889.74358974359,723076.923076923,723076.923076923,0,0,0,0,115384.615384615,0,607692.307692308,0,0,0,0,0,1435897.43589744,2187692.30769231,0,0,0,217948.717948718,0,79487.1794871795,4131228.63247863,250526.315789474,4381754.94826811,107585.47008547,1928205.12820513,0,1928205.12820513,13140846.1538462,918933.333333333,0,14059779.4871795,10478310.3157895,773635.87876462,376883.223333333,1150519.10209795,16219570.3841492,12649894.8124157,23619156.4696356,3078724.23030308,26697880.6999387,-3569675.57173358,23128205.1282051,0,1256.41025641026,4333.33333333333,4333.33333333333,0,23128205.1282051,0,0,0,0,230.769230769231,0,410.769230769231,641.538461538461,0,0,0,0,0,0,643.589743589744,456.410256410256,187.179487179487,61.5384615384615,15.3846153846154,46.1538461538462,79.4871794871795,0,784.615384615385,0,10.2564102564103,0,0,0,0,0,107.692307692308,0,25.6410256410256,107.692307692308,10.2564102564103,0,0,241.025641025641,0,0,207.692307692308,0,0,58.974358974359,0,0,0,0,0,0,0,0,0,0,15.3846153846154,23.0714285714286
4,0,0,0,45000,0,284000,86000,0,0,0,0,49,2,425934,2,0.48,0,0.48,0,0,0.48,0,0.48,0,0,0,0,0,0,0,0.48,0,0.48,0,0,0.48,0,0.48,0,0,0,0,0,0,0,30,2,812.5,864583.333333333,685416.666666667,179166.666666667,0,0,0,93750,0,591666.666666667,179166.666666667,0,0,0,0,1708333.33333333,1451250,0,0,0,0,0,0,374789.930555556,158651.315789474,533441.246345029,0,1060416.66666667,0,1060416.66666667,14858208.3333333,1187766.66666667,81250,16127225,6177322.92543589,242478.275623629,406050.542083333,648528.817706963,16642389.4719494,5864343.74123078,21110766.9130117,1708945.48437363,22819712.3973853,-10778045.7307187,12041666.6666667,0,437.5,2104.16666666667,2104.16666666667,0,12041666.6666667,0,0,0,0,187.5,0,208.75,396.25,2250,0,0,0,0,2250,702.083333333333,427.083333333333,275,77.0833333333333,8.33333333333333,68.75,125,0,904.166666666667,0,2.08333333333333,0,0,0,0,0,170.833333333333,0,18.75,79.1666666666667,4.16666666666667,0,0,227.083333333333,0,0,337.5,0,0,47.9166666666667,0,0,0,0,0,0,0,0,0,0,16.6666666666667,23.0714285714286
4,0,0,0,45000,0,5000,0,0,326000,0,0,99,1,441890,1,0.29,0.2,0.09,0,0,0.29,0.2,0.09,0,0,0,0,0,0,0,0.29,0.2,0.09,0,0,0.29,0.2,0.09,0,0,0,0,0,0,0,41,2,741.379310344827,1296551.72413793,172413.793103448,1124137.93103448,0,0,0,155172.413793103,0,17241.3793103448,0,0,1124137.93103448,0,0,1403448.27586207,827586.206896552,0,0,0,0,0,3351724.13793103,2169791.66666667,205306.896551724,2375098.56321839,0,2513793.10344828,0,2513793.10344828,13940600,4957903.44827586,0,18898503.4482759,14654202.3563218,49584.9069195403,519422.947931034,569007.854850575,17023400.9582988,37935590.7471264,28594802.3563218,3082800.95829885,31677603.3146207,20912189.7888276,52589793.1034483,0,724.137931034483,7620.68965517241,7620.68965517241,0,52589793.1034483,0,0,0,0,379.310344827586,0,0.344827586206897,379.655172413793,0,0,655.172413793103,0,0,655.172413793103,282.758620689655,96.551724137931,186.206896551724,331.034482758621,0,331.034482758621,434.48275862069,0,1048.27586206897,0,41.3793103448276,0,0,0,0,0,186.206896551724,0,82.7586206896552,413.793103448276,34.4827586206897,0,0,0,0,0,86.2068965517241,0,0,203.448275862069,0,0,0,0,0,0,0,0,0,0,0,28.4
