"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별(통계표기준)","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","생대추 수량_ha당","건대추_찍초 수량_ha당","건대추_소계 수량_ha당","총 생산량(건대추 기준)_ha당","생대추 평가액_ha당","건대추_소계 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별 및 포장_시간_ha당","수확_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","세척_시간_ha당","운반 및 저장_시간_ha당","기타_시간_ha당","가중치"
4,0,0,0,0,0,59000,0,0,0,0,0,37,3,421160,2,0.63,0.44,0.19,0,0,0.63,0.44,0.19,0,0,0,0,0,0,0,0.63,0.44,0.19,0,0,0.63,0.44,0.19,0,0,0,0,0,0,0,27.5,2,714.285714285714,93650.7936507937,93650.7936507937,0,0,0,0,0,0,93650.7936507937,0,0,0,0,0,598095.238095238,1334761.9047619,0,0,0,0,0,160952.380952381,3594134.92063492,177722.055137845,3771856.97577276,0,2011111.11111111,0,2011111.11111111,18473066.6666667,8717212.6984127,866666.666666667,28056946.031746,15375543.6161165,272792.056205792,502057.145396825,774849.201602618,21847840.0215764,27858265.9076931,34437423.3249791,2785960.31271373,37223383.6376928,6010425.88611668,43233809.5238095,0,2514.28571428571,7541.26984126984,7541.26984126984,0,43233809.5238095,0,0,0,0,0,0,317.619047619048,317.619047619048,0,0,0,0,0,0,942.857142857143,423.809523809524,519.047619047619,573.015873015873,209.52380952381,363.492063492063,142.857142857143,0,1658.73015873016,0,6.34920634920635,0,0,0,0,0,44.4444444444444,0,792.063492063492,531.746031746032,7.93650793650794,0,0,0,0,0,136.507936507937,0,0,103.174603174603,0,0,0,36.5079365079365,0,0,0,0,0,0,0,9.22222222222222
4,0,0,0,0,0,64000,0,0,0,0,0,49,1,423977,2,0.13,0.13,0,0,0,0.13,0.13,0,0,0,0,0,0,0,0,0.13,0.13,0,0,0,0.13,0.13,0,0,0,0,0,0,0,0,21,2,323.076923076923,492307.692307692,492307.692307692,0,0,0,0,0,0,492307.692307692,0,0,0,0,0,1630769.23076923,2162307.69230769,0,0,0,0,0,0,957538.461538462,382105.263157895,1339643.72469636,0,3869230.76923077,0,3869230.76923077,17049146.1538462,1437846.15384615,0,18486992.3076923,7486851.49392712,529484.205182186,378021.456923077,907505.662105263,21825882.5851822,13086871.582996,24535997.6477733,4776736.43133603,29312734.0791093,-8739011.00218623,20573723.0769231,0,2361.53846153846,4723.07692307692,4723.07692307692,0,20573723.0769231,0,0,0,0,0,0,626.923076923077,626.923076923077,0,0,0,0,0,0,892.307692307692,730.769230769231,161.538461538462,76.9230769230769,76.9230769230769,0,61.5384615384615,0,1030.76923076923,0,7.69230769230769,0,0,0,0,0,84.6153846153846,0,0,200,61.5384615384615,0,0,0,0,0,507.692307692308,0,0,153.846153846154,0,0,0,0,0,0,0,0,0,0,15.3846153846154,57.1538461538462
4,0,0,0,0,0,67000,0,0,0,0,80000,49,1,423977,2,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,38,2,769.230769230769,1130769.23076923,515384.615384615,615384.615384615,0,0,0,0,0,515384.615384615,0,0,0,0,615384.615384615,1815384.61538462,330769.230769231,0,0,0,0,0,153846.153846154,837038.461538462,255182.186234818,1092220.64777328,127788.461538462,2376923.07692308,0,2376923.07692308,15649815.3846154,0,0,15649815.3846154,5074755.34008097,447536.646862348,316737.704615385,764274.351477733,18791012.8130162,-3968355.34008097,20724570.7246964,3141197.42840081,23865768.1530972,-22759368.1530972,1106400,0,400,400,400,0,1106400,0,0,0,0,0,0,620.769230769231,620.769230769231,0,0,0,0,200,200,815.384615384615,746.153846153846,69.2307692307692,0,0,0,46.1538461538462,0,861.538461538462,0,7.69230769230769,0,0,0,0,0,76.9230769230769,0,0,46.1538461538462,46.1538461538462,0,0,0,0,23.0769230769231,530.769230769231,0,0,130.769230769231,0,0,0,0,0,0,0,0,0,0,0,57.1538461538462
4,0,0,0,0,0,7000,0,0,210000,0,400000,99,3,432825,2,0.61,0,0.61,0,0,0.61,0,0.61,0,0,0,0,0,0,0,0.61,0,0.61,0,0,0.61,0,0.61,0,0,0,0,0,0,0,38,2,491.803278688525,1011475.40983607,11475.4098360656,1000000,0,0,0,0,0,11475.4098360656,0,0,344262.295081967,0,655737.704918033,969508.196721312,764754.098360656,0,0,0,0,0,0,813502.732240437,19946.1358313817,833448.868071819,0,1244262.29508197,0,1244262.29508197,10856019.6721311,0,0,10856019.6721311,4012011.57298985,117713.301873536,225789.172459016,343502.474332553,12443784.4415457,10045201.5417642,14868031.245121,1587764.76941452,16455796.0145355,-2398582.89978142,14057213.1147541,0,336.065573770492,2439.34426229508,2439.34426229508,0,14057213.1147541,0,0,0,0,0,0,0.163934426229508,0.163934426229508,0,0,9344.26229508197,0,2098.3606557377,11442.6229508197,467.213114754098,270.491803278689,196.72131147541,0,0,0,140.983606557377,0,608.196721311475,0,55.7377049180328,0,0,0,0,0,88.5245901639344,0,118.032786885246,131.147540983607,19.672131147541,0,0,119.672131147541,0,0,0,0,0,75.4098360655738,0,0,0,0,0,0,0,0,0,0,0,8
4,0,0,0,0,0,70000,20000,0,0,0,0,49,1,423977,1,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,15,2,323.076923076923,692307.692307692,538461.538461538,153846.153846154,0,0,0,0,0,538461.538461538,153846.153846154,0,0,0,0,1823076.92307692,675384.615384615,0,0,0,0,0,300000,1143262.82051282,614646.153846154,1757908.97435897,265192.307692308,4023076.92307692,0,4023076.92307692,31659538.4615385,5386984.61538462,0,37046523.0769231,11324832.1282051,972359.318564102,672919.052307692,1645278.37087179,37327893.7554872,39058106.3333333,42984370.5897436,5668355.29394872,48652725.8836923,1730212.57784615,50382938.4615385,5476.92307692308,592.307692307692,592.307692307692,2673.53846153846,48744615.3846154,1638323.07692308,0,0,0,0,0,0,623.076923076923,623.076923076923,1538.46153846154,0,0,0,0,1538.46153846154,1746.15384615385,1007.69230769231,738.461538461538,323.076923076923,161.538461538462,161.538461538462,115.384615384615,0,2184.61538461538,0,0,0,0,0,0,0,100,0,0,876.923076923077,76.9230769230769,0,0,0,0,46.1538461538462,730.769230769231,0,0,315.384615384615,0,0,0,0,38.4615384615385,0,0,0,0,0,0,57.1538461538462
4,0,0,0,0,0,72000,750000,0,0,0,0,37,3,421160,2,0.64,0,0.64,0,0,0.64,0,0.64,0,0,0,0,0,0,0,0.64,0,0.64,0,0,0.64,0,0.64,0,0,0,0,0,0,0,25.3333333333333,1,500,1284375,112500,1171875,0,0,0,0,0,112500,1171875,0,0,0,0,1020312.5,1124687.5,0,0,0,0,0,123437.5,3911716.14583333,142290.296052632,4054006.44188596,0,1281250,0,1281250,18491573.4375,16401462.5,503125,35396160.9375,24665935.2177527,166978.972713816,646552.9590625,813531.931776316,20852986.5934096,-7506068.03025268,43424139.879386,2094781.93177632,45518921.8111623,-28359054.6236623,17159867.1875,0,2037.5,3492.1875,3492.1875,0,17159867.1875,0,0,0,0,0,0,187.8125,187.8125,2343.75,0,0,0,0,2343.75,843.75,640.625,203.125,893.75,848.4375,45.3125,170.3125,0,1907.8125,0,4.6875,0,0,0,0,0,43.75,0,917.1875,585.9375,12.5,0,0,0,0,0,115.625,0,0,203.125,0,0,0,25,0,0,0,0,0,0,0,9.22222222222222
4,0,0,0,0,0,73000,63000,0,0,0,0,37,3,421160,2,0.6,0,0.6,0,0,0.46,0,0.46,0,0,0.14,0,0.14,0,0,0.6,0,0.6,0,0,0.46,0,0.46,0,0,0.14,0,0.14,0,0,36,1,341.666666666667,226666.666666667,121666.666666667,105000,0,0,0,0,0,121666.666666667,105000,0,0,0,0,1013500,977333.333333333,0,0,0,0,0,225000,4324111.11111111,151776.315789474,4475887.42690058,0,1490000,576666.666666667,2066666.66666667,8117310,12796370,373333.333333333,21287013.3333333,20941014.0717761,-172630.680701754,393909.921333333,221279.240631579,9973492.59575607,6283980.92822391,28626560.7602339,2287945.90729825,30914506.6675322,-3689511.66753216,27224995,0,1676.66666666667,4471.66666666667,4471.66666666667,0,27224995,0,0,0,0,0,0,400.166666666667,400.166666666667,833.333333333333,0,0,0,0,833.333333333333,395,1.66666666666667,393.333333333333,738.333333333333,500,238.333333333333,111.666666666667,0,1245,0,5,0,0,0,0,0,20,0,413.333333333333,386.666666666667,25,0,0,160,0,0,113.333333333333,0,0,90,0,0,0,31.6666666666667,0,0,0,0,0,0,0,9.22222222222222
4,0,0,0,0,0,75000,0,0,0,0,200000,49,1,423977,1,0.2,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,25,2,785,1375000,375000,1000000,0,0,0,0,0,375000,0,0,0,0,1000000,1298500,4497000,0,0,0,0,0,200000,919679.166666667,226721.578947368,1146400.74561404,148125,2910000,0,2910000,17740910,8190000,350000,26280910,17389546.4943679,401761.798945614,558613.406,960375.204945614,21850741.4561917,57244143.5056321,35369912.745614,3870375.20494561,39240287.9505597,35393402.0494403,74633690,0,0,11530,11530,0,74633690,0,0,0,0,0,0,406.5,406.5,0,0,0,0,3200,3200,835,675,160,520,310,210,140,0,1495,0,20,0,0,0,0,0,85,0,0,760,40,0,0,0,0,20,505,0,0,55,0,0,0,0,0,0,0,0,0,0,10,57.1538461538462
4,0,0,0,0,0,75000,26000,0,0,0,0,49,1,423977,2,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,25,2,307.692307692308,776923.076923077,576923.076923077,200000,0,0,0,0,0,576923.076923077,200000,0,0,0,0,1737692.30769231,1003846.15384615,0,0,0,0,0,0,1291282.05128205,177451.821862348,1468733.8731444,136730.769230769,3984615.38461538,0,3984615.38461538,29940238.4615385,0,0,29940238.4615385,5547903.18083671,429240.281325236,555414.42,984654.701325236,34909508.5474791,23678881.4345479,35488141.6423752,4969270.08594062,40457411.7283158,-11230627.1129312,29226784.6153846,0,800,5923.07692307692,5923.07692307692,0,29226784.6153846,0,0,0,0,0,0,468.461538461538,468.461538461538,1923.07692307692,0,0,0,0,1923.07692307692,1576.92307692308,1107.69230769231,469.230769230769,0,0,0,130.769230769231,0,1707.69230769231,0,7.69230769230769,0,0,0,0,0,115.384615384615,0,0,246.153846153846,61.5384615384615,0,0,223.076923076923,0,30.7692307692308,930.769230769231,0,0,76.9230769230769,0,0,0,0,0,0,0,0,0,0,15.3846153846154,57.1538461538462
4,0,0,0,0,0,78000,1500000,0,0,0,0,37,4,421160,2,1.81,1.81,0,0,0,1.81,1.81,0,0,0,0,0,0,0,0,1.81,1.81,0,0,0,1.81,1.81,0,0,0,0,0,0,0,0,30.75,1,245.85635359116,871823.20441989,43093.9226519337,828729.281767956,0,0,0,0,0,43093.9226519337,828729.281767956,0,0,0,0,902872.928176796,757403.314917127,0,0,9944.75138121547,0,0,80883.9779005525,1897891.34438306,121260.599011341,2019151.9433944,362136.279926335,1029834.25414365,0,1029834.25414365,7138474.58563536,2533149.17127072,317679.55801105,9989303.31491713,8041730.80448253,114879.866890763,209363.042762431,324242.909653194,8727026.07434775,7395260.35573846,15414679.7150334,1354077.16379684,16768756.8788303,-1331765.71860928,15436991.160221,1325.96685082873,514.364640883978,1543.64640883978,2047.5138121547,5966850.82872928,9470140.33149171,0,0,0,0,0,0,0.276243093922652,0.276243093922652,4143.64640883978,0,0,0,0,4143.64640883978,371.270718232044,202.209944751381,169.060773480663,180.110497237569,30.939226519337,149.171270718232,43.646408839779,0,595.027624309392,0,3.31491712707182,0,0,0,0,0,23.2044198895028,0,249.171270718232,192.265193370166,14.9171270718232,0,0,0,0,2.20994475138122,71.8232044198895,0,0,17.6795580110497,0,0,0,20.4419889502762,0,0,0,0,0,0,0,1.93333333333333
4,0,0,0,0,0,87000,162000,0,0,0,0,37,1,421160,2,0.19,0,0.19,0,0,0.11,0,0.11,0,0,0.08,0,0.08,0,0,0.19,0,0.19,0,0,0.11,0,0.11,0,0,0.08,0,0.08,0,0,60,2,310.526315789474,1310526.31578947,457894.736842105,852631.578947368,0,0,0,0,0,457894.736842105,852631.578947368,0,0,0,0,1772631.57894737,1546315.78947368,0,0,0,0,0,236842.105263158,9989160.0877193,431364.265927978,10420524.3536473,2587368.42105263,1178947.36842105,910526.315789474,2089473.68421053,35336642.1052632,13914989.4736842,0,49251631.5789474,33120884.3536473,-170364.226602031,898357.926315789,727993.699713758,37243583.173398,-16762742.2483841,67547000.143121,2817467.38392428,70364467.5270452,-54006325.4217821,16358142.1052632,0,389.473684210526,2352.63157894737,2352.63157894737,0,16358142.1052632,0,0,0,0,0,0,422.631578947368,422.631578947368,1578.94736842105,0,0,0,0,1578.94736842105,1747.36842105263,757.894736842105,989.473684210526,784.210526315789,600,184.210526315789,321.052631578947,0,2852.63157894737,0,5.26315789473684,0,0,0,0,0,115.789473684211,0,889.473684210526,1210.52631578947,52.6315789473684,0,0,0,0,0,236.842105263158,0,0,226.315789473684,0,0,0,115.789473684211,0,0,0,0,0,0,0,58.2941176470588
4,0,0,0,0,0,93000,0,0,0,0,0,49,2,423977,2,0.35,0,0.35,0,0,0.35,0,0.35,0,0,0,0,0,0,0,0.35,0,0.35,0,0,0.35,0,0.35,0,0,0,0,0,0,0,11,2,600,265714.285714286,265714.285714286,0,0,0,0,0,0,265714.285714286,0,0,0,0,0,863142.857142857,1013714.28571429,0,0,960000,0,0,642857.142857143,931747.619047619,122075.187969925,1053822.80701754,0,1000000,0,1000000,8691128.57142857,0,0,8691128.57142857,5223228.37844612,253552.336155388,206446.848571429,459999.184726817,10151127.7561554,-4037096.94987469,13914356.9498747,1459999.18472682,15374356.1346015,-14188224.7060301,1186131.42857143,0,220,317.142857142857,317.142857142857,0,1186131.42857143,0,0,0,0,0,0,460,460,0,0,0,0,0,0,380,334.285714285714,45.7142857142857,0,0,0,91.4285714285714,0,471.428571428571,0,0,0,0,0,0,0,65.7142857142857,0,0,11.4285714285714,28.5714285714286,0,0,0,0,0,311.428571428571,0,0,54.2857142857143,0,0,0,0,0,0,0,0,0,0,0,23.0714285714286
4,0,0,0,0,28000,0,0,0,120000,0,132000,33,3,445322,2,0.59,0.59,0,0,0,0.59,0.59,0,0,0,0,0,0,0,0,0.59,0.59,0,0,0,0.59,0.59,0,0,0,0,0,0,0,0,12,2,847.457627118644,474576.271186441,47457.627118644,427118.644067797,0,0,0,0,47457.627118644,0,0,0,203389.830508475,0,223728.813559322,1436440.6779661,692033.898305085,0,0,1138983.05084746,84745.7627118644,0,1144067.79661017,4065055.08474576,3519016.94915254,7584072.03389831,578601.694915254,5108474.57627119,0,5108474.57627119,11814011.8644068,17402816.9491525,0,29216828.8135593,30981660.1355932,533634.27980226,567515.426101695,1101149.70590395,18023636.1465819,18334950.0338983,42795672,6209624.28217514,49005296.2821751,311313.887316383,49316610.1694915,3813.5593220339,262.71186440678,657.627118644068,2106.77966101695,42330508.4745763,6986101.69491525,0,0,0,0,0,72.8813559322034,0,72.8813559322034,0,0,19322.0338983051,0,650.847457627119,19972.8813559322,613.559322033898,115.254237288136,498.305084745763,1001.69491525424,696.610169491525,305.084745762712,113.559322033898,0,1728.81355932203,0,20.3389830508475,0,8.47457627118644,0,0,0,50.8474576271186,0,381.35593220339,474.576271186441,13.5593220338983,0,0,564.406779661017,0,0,110.169491525424,0,0,101.694915254237,0,0,0,0,0,0,0,0,0,0,3.38983050847458,8.2962962962963
4,0,0,0,0,4000,0,156000,0,0,0,0,99,1,432825,2,0.29,0,0.25,0,0.04,0.29,0,0.25,0,0.04,0,0,0,0,0,0.29,0,0.25,0,0.04,0.29,0,0.25,0,0.04,0,0,0,0,0,19.5,2,1110.34482758621,551724.137931035,13793.1034482759,537931.034482759,0,0,0,0,13793.1034482759,0,537931.034482759,0,0,0,0,293103.448275862,98275.8620689655,181034.482758621,0,27586.2068965517,0,0,0,907396.551724138,2453066.7876588,3360463.33938294,1271275.86206897,1796551.72413793,0,1796551.72413793,10452048.2758621,0,0,10452048.2758621,6216288.33938294,540854.442203267,192622.622068966,733477.064272232,12982077.0642722,22842332.3502722,16668336.615245,2530028.78841016,19198365.4036552,9860255.286,29058620.6896552,1965.51724137931,0,706.896551724138,1453.79310344828,21424137.9310345,7634482.75862069,0,0,0,0,0,17.2413793103448,0,17.2413793103448,3068.96551724138,0,0,0,0,3068.96551724138,479.310344827586,300,179.310344827586,0,0,0,110.344827586207,0,589.655172413793,0,10.3448275862069,0,13.7931034482759,0,0,0,41.3793103448276,0,0,186.206896551724,72.4137931034483,0,0,0,0,0,168.965517241379,0,0,96.551724137931,0,0,0,0,0,0,0,0,0,0,0,26.625
4,0,0,0,0,5000,109000,0,0,270000,0,0,37,3,421160,2,1.25,0,1.25,0,0,1.25,0,1.25,0,0,0,0,0,0,0,0.62,0,0.62,0,0,0.62,0,0.62,0,0,0,0,0,0,0,24,2,359.677419354839,619354.838709677,183870.967741935,435483.870967742,0,0,0,0,8064.51612903226,175806.451612903,0,0,435483.870967742,0,0,1054677.41935484,286935.483870968,0,0,232258.064516129,40322.5806451613,0,0,2041411.29032258,92228.0984719864,2133639.38879457,95161.2903225807,650000,0,650000,19285574.1935484,0,0,19285574.1935484,4883509.06621392,224577.75401245,357217.43483871,581795.18885116,20517369.3823995,8178265.12733446,24169083.2597623,1231795.18885116,25400878.4486135,-12339104.2550651,13061774.1935484,619.354838709677,240.322580645161,1443.54838709677,1678.90322580645,2787096.77419355,10274677.4193548,0,0,0,0,0,51.6129032258065,0.483870967741936,52.0967741935484,0,0,6435.48387096774,0,0,6435.48387096774,1041.93548387097,667.741935483871,374.193548387097,0,0,0,69.3548387096774,0,1111.29032258065,0,29.0322580645161,0,0,0,0,0,9.67741935483871,0,232.258064516129,258.064516129032,22.5806451612903,0,0,285.483870967742,0,0,193.548387096774,0,0,74.1935483870968,0,0,0,0,0,0,0,0,0,0,6.45161290322581,9.22222222222222
4,0,0,0,103000,0,394000,0,0,0,0,0,49,3,423977,2,0.58,0,0.58,0,0,0.58,0,0.58,0,0,0,0,0,0,0,0.58,0,0.58,0,0,0.58,0,0.58,0,0,0,0,0,0,0,21,2,462.068965517241,856896.551724138,856896.551724138,0,0,0,0,177586.206896552,0,679310.344827586,0,0,0,0,0,1198275.86206897,3071896.55172414,0,0,0,0,0,0,1531049.56896552,235833.212341198,1766882.78130671,0,2984482.75862069,0,2984482.75862069,13254068.9655172,2216710.34482759,0,15470779.3103448,9534639.09165154,446115.584395644,341924.28137931,788039.865774954,17026591.5899129,11863809.1842105,22788708.0571688,3772522.62439564,26561230.6815644,-5162782.40570236,21398448.2758621,0,1589.65517241379,4686.20689655172,4686.20689655172,0,21398448.2758621,0,0,0,0,320.689655172414,0,414.137931034483,734.827586206897,0,0,0,0,0,0,537.931034482759,381.034482758621,156.896551724138,127.586206896552,91.3793103448276,36.2068965517241,187.931034482759,0,853.448275862069,0,13.7931034482759,0,0,0,0,0,113.793103448276,0,62.0689655172414,127.586206896552,20.6896551724138,0,0,162.068965517241,0,12.0689655172414,258.620689655172,8.62068965517241,0,74.1379310344827,0,0,0,0,0,0,0,0,0,0,0,6.75
4,0,0,0,104000,0,0,200000,0,0,0,0,37,1,421160,2,0.19,0,0.19,0,0,0.19,0,0.19,0,0,0,0,0,0,0,0.19,0,0.19,0,0,0.19,0,0.19,0,0,0,0,0,0,0,10,2,526.315789473684,1600000,547368.421052632,1052631.57894737,0,0,0,547368.421052632,0,0,1052631.57894737,0,0,0,0,2882105.26315789,1782631.57894737,0,15789.4736842105,0,0,0,0,7234098.68421053,230110.8033241,7464209.48753463,258684.210526316,1100000,0,1100000,20025500,29300457.8947368,300000,49625957.8947368,43903243.010801,283173.234203601,928047.637894737,1211220.87209834,22458515.7698846,-985874.589748338,64050537.9085873,2311220.87209834,66361758.7806856,-23444390.359633,42917368.4210526,0,2284.21052631579,7184.21052631579,7184.21052631579,0,42917368.4210526,0,0,0,0,1115.78947368421,0,0,1115.78947368421,5263.15789473684,0,0,0,0,5263.15789473684,1063.15789473684,526.315789473684,536.842105263158,1684.21052631579,1078.94736842105,605.263157894737,115.789473684211,0,2863.15789473684,0,221.052631578947,0,0,0,0,0,68.4210526315789,0,436.842105263158,1373.68421052632,189.473684210526,0,0,0,0,115.789473684211,178.947368421053,0,0,178.947368421053,0,0,0,15.7894736842105,0,0,0,0,0,0,84.2105263157895,58.2941176470588
4,0,0,0,105000,0,0,263000,0,0,0,0,37,4,421160,2,1.85,0,1.85,0,0,1.85,0,1.85,0,0,0,0,0,0,0,1.85,0,1.85,0,0,1.85,0,1.85,0,0,0,0,0,0,0,19,2,572.972972972973,198918.918918919,56756.7567567568,142162.162162162,0,0,0,56756.7567567568,0,0,142162.162162162,0,0,0,0,1418918.91891892,78324.3243243243,0,0,0,0,0,0,406566.666666667,22961.5931721195,429528.259838786,118090.09009009,2091351.35135135,0,2091351.35135135,13787731.8918919,4399546.48648649,113513.513513514,18300791.8918919,7091946.19116023,74363.5993864391,331949.437297297,406313.036683736,16371450.6008578,4960270.02505599,20965732.4039829,2497664.38803509,23463396.792018,-11411180.5758018,12052216.2162162,0,302.162162162162,1812.43243243243,1812.43243243243,0,12052216.2162162,0,0,0,0,143.783783783784,0,0,143.783783783784,810.810810810811,0,0,0,0,810.810810810811,544.864864864865,302.702702702703,242.162162162162,264.324324324324,122.162162162162,142.162162162162,221.081081081081,0,1030.27027027027,0,0,0,0,0,0,0,87.027027027027,0,493.513513513513,289.72972972973,30.2702702702703,0,0,0,0,0,93.5135135135135,0,0,36.2162162162162,0,0,0,0,0,0,0,0,0,0,0,1.93333333333333
4,0,0,0,11000,0,12000,0,0,0,0,54000,99,1,432825,2,0.13,0.13,0,0,0,0.13,0.13,0,0,0,0,0,0,0,0,0.13,0.13,0,0,0,0.13,0.13,0,0,0,0,0,0,0,0,30,2,1538.46153846154,592307.692307692,176923.076923077,415384.615384615,0,0,0,84615.3846153846,0,92307.6923076923,0,0,0,0,415384.615384615,2990769.23076923,1694615.38461538,0,0,0,0,0,0,6387227.56410256,520076.923076923,6907304.48717949,0,2292307.69230769,0,2292307.69230769,43359838.4615385,13518000,0,56877838.4615385,26135821.7948718,633327.190384615,1031781.81076923,1665109.00115385,47317255.155,21218024.3589744,69495660.2564103,3957416.69346154,73453076.9498718,-26099230.7960256,47353846.1538462,0,3946.15384615385,7892.30769230769,7892.30769230769,0,47353846.1538462,0,0,0,0,307.692307692308,0,3.84615384615385,311.538461538462,0,0,0,0,1476.92307692308,1476.92307692308,2238.46153846154,1030.76923076923,1207.69230769231,807.692307692308,438.461538461538,369.230769230769,323.076923076923,0,3369.23076923077,0,92.3076923076923,0,0,0,0,0,246.153846153846,0,207.692307692308,984.615384615385,69.2307692307692,0,0,1046.15384615385,0,0,469.230769230769,0,0,207.692307692308,0,0,0,46.1538461538462,0,0,0,0,0,0,0,56.1333333333333
4,0,0,0,112000,0,0,0,0,0,0,1600000,37,3,421160,2,0.75,0,0.75,0,0,0.75,0,0.75,0,0,0,0,0,0,0,0.69,0,0.69,0,0,0.69,0,0.69,0,0,0,0,0,0,0,19,2,318.840579710145,2481159.42028985,162318.84057971,2318840.57971014,0,0,0,162318.84057971,0,0,0,0,0,0,2318840.57971014,1167391.30434783,804927.536231884,0,86956.5217391304,1623188.4057971,0,0,704637.68115942,1998041.06280193,49282.9900839054,2047324.05288584,213768.115942029,2237681.15942029,0,2237681.15942029,28661227.5362319,2126539.13043478,0,30787766.6666667,11677052.1688279,108014.501169591,625090.057101449,733104.55827104,31632013.2539232,7155720.29494025,40338279.7050598,2970785.71769133,43309065.4227511,-24476292.958983,18832772.4637681,0,540.579710144928,2700,2700,0,18832772.4637681,0,0,0,0,385.507246376812,0,0,385.507246376812,0,0,0,0,3710.14492753623,3710.14492753623,1504.34782608696,1268.11594202899,236.231884057971,127.536231884058,63.768115942029,63.768115942029,81.1594202898551,0,1713.04347826087,0,42.0289855072464,0,0,0,0,0,40.5797101449275,0,327.536231884058,272.463768115942,50.7246376811594,0,0,421.739130434783,0,0,469.565217391304,0,0,88.4057971014493,0,0,0,0,0,0,0,0,0,0,0,9.22222222222222
