"임가번호","연령별","지역별","전/겸업별","업종별","가구원수별","임지규모별","임가소득","경상소득","임가순소득","임업소득","임업외소득","이전소득","비경상소득","가계지출","소비지출","비소비지출","임가처분가능소득","임가경제잉여","임업총수입","임업경영비","겸업소득","겸업수입","겸업지출","사업외소득","사업외수입","사업외지출","재산적 수입","재산적 지출","기초_자본(순재산)","기말_자본(순재산)","연초보유","연말보유","가중치"
18282,4,37,3,5,1,1,15876328,13856328,506328,-875163,1381491,13350000,2020000,17786463,17571463,215000,15661328,-1910135,0,875163,910991,2970000,2059009,470500,470500,0,0,2200000,347706400,336193100,1000000,1000000,32.0357142857143
18283,5,37,3,5,1,1,16166065,13966065,-342455,163420,-505875,14308520,2200000,11307938,10967938,340000,15826065,4858127,2010000,1846580,-852675,230000,1082675,346800,346800,0,0,162000,216790500,213094900,1500000,1500000,32.0357142857143
18284,4,37,3,5,1,1,23702580,22702580,10431980,-49070,10481050,12270600,1000000,15866340,12525340,3341000,20361580,7836240,973000,1022070,6171050,9916500,3745450,4310000,4310000,0,0,2220000,76171600,73237500,500000,500000,32.0357142857143
18285,5,37,3,5,1,1,42022693,42022693,26263273,1299315,24963958,15759420,0,14911418,14657918,253500,41769193,27111275,3390500,2091185,24633958,29622500,4988542,330000,330000,0,3350000,9700000,270327800,267270500,1000000,1000000,68.1764705882353
18286,5,37,2,5,1,1,34022059,30322986,17333739,3181315,14152424,12989247,3699073,21822224,18758714,3063510,30958549,12199835,7240755,4059440,13842424,21609745,7767321,310000,310000,0,3192293,20859000,515626493,521646300,1000000,1000000,68.1764705882353
18287,5,37,2,5,1,1,36405140,36005140,24629140,14706880,9922260,11376000,400000,16954500,14498500,2456000,33949140,19450640,20650000,5943120,9922260,10871450,949190,0,0,0,500000,2320000,340319100,333623400,500000,500000,35.3030303030303
18289,4,37,3,1,1,1,26275714.5789474,25615231,22674122.0526316,9712049.57894737,12962072.4736842,2941108.94736842,660483.578947368,11647007.5263158,10616540.7368421,1030466.78947368,25245247.7894737,14628707.0526316,11745742.7368421,2033693.15789474,11755067.2105263,14895631.9473684,3140564.73684211,1207005.26315789,1207005.26315789,0,4060960.26315789,5125352.26315789,45400501.3157895,17350000,1000000,150000,6.66666666666667
18290,4,37,3,5,1,1,3347500,3347500,3247500,1180000,2067500,100000,0,12221930,11267930,954000,2393500,-8874430,1400000,220000,2067500,2200000,132500,0,0,0,0,1800000,80615300,81365300,100000,100000,95.9
18291,5,37,1,5,1,1,9102000,8902000,4912000,4947000,-35000,3990000,200000,8438120,7963120,475000,8627000,663880,5600000,653000,-35000,0,35000,0,0,0,0,0,12681800,12081800,200000,200000,32.0357142857143
18292,4,37,3,4,1,1,15150500,15150500,14550500,9233000,5317500,600000,0,26168010,23994010,2174000,12976500,-11017510,11850000,2617000,5317500,17250000,11932500,0,0,0,0,200000,238147800,235087800,500000,500000,54.25
18293,5,37,1,5,1,2,3913910,3913910,3913910,4350010,-436100,0,0,20117720,17231720,2886000,1027910,-16203810,6300000,1949990,-3796100,0,3796100,3360000,3360000,0,0,0,127024300,120724400,100000,100000,95.9
18294,4,37,1,5,1,2,16808000,16808000,6408000,6408000,0,10400000,0,8574090,7532090,1042000,15766000,8233910,7308000,900000,0,0,0,0,0,0,50000,100000,30221500,29871500,100000,100000,32.0357142857143
18295,5,37,3,5,1,1,2768910,2768910,1238910,502010,736900,1530000,0,4746000,4556000,190000,2578910,-1977090,660000,157990,36900,510150,473250,700000,700000,0,2000000,110000,39331900,36258600,380000,380000,32.0357142857143
18296,4,37,2,2,1,4,8395340,6595340,-4987220,1341820,-6329040,11582560,1800000,38395340,33721400,4673940,3721400,-30000000,10104000,8762180,-7729040,6718500,14447540,1400000,1400000,0,59343760,49597510,664564500,615192100,400000,400000,28.8545454545455
18297,4,37,3,2,1,2,42152021,36966577,31373187,4454000,26919187,5593390,5185444,24997648,23534758,1462890,40689131,17154373,10670000,6216000,26919187,57869425,30950238,0,0,0,62733450,75618324,159051306,147725800,3000000,3000000,28.8545454545455
18298,5,37,2,2,1,1,23371800,22171800,884100,5008700,-4124600,21287700,1200000,36014121,34853121,1161000,22210800,-12642321,5790000,781300,-4124600,500000,4624600,0,0,0,29987740,17323567,240825900,219935900,1000000,1000000,28.8545454545455
18299,2,37,3,2,1,1,29083168,29083168,23773798,11297510,12476288,5309370,0,18610420,17599760,1010660,28072508,10472748,12012500,714990,353338,2082000,1728662,12122950,12122950,0,11365270,25085454,120564500,133464600,1500000,1500000,28.8545454545455
18300,5,37,3,2,1,1,40232825,35135575,21481085,10579310,10901775,13654490,5097250,25539786,24387480,1152306,39080519,14693039,11795600,1216290,9843630,15590600,5746970,1058145,1058145,0,8980000,23743095,455432505,454248200,1000000,1000000,28.8545454545455
18301,4,37,3,2,1,1,12504010,12504010,-3100950,2645040,-5745990,15604960,0,25802500,25704000,98500,12405510,-13298490,4450000,1804960,-5745990,3450350,9196340,0,0,0,24715000,16111200,171283400,155430200,2000000,2000000,28.8545454545455
18302,3,37,3,2,1,1,2931570,2931570,-68430,-810300,741870,3000000,0,12037560,11648560,389000,2542570,-9105990,3100000,3910300,-5273130,3874000,9147130,6015000,6015000,0,17050520,15360820,283823500,270794800,3000000,3000000,28.8545454545455
18303,4,37,2,2,1,1,28497005,28497005,11264045,11371000,-106955,17232960,0,16029100,15933100,96000,28401005,12467905,12100000,729000,-106955,230000,336955,0,0,0,8315830,14647300,228333900,227643700,3000000,3000000,28.8545454545455
18304,4,37,3,2,1,1,16379702,15379702,4921742,922820,3998922,10457960,1000000,31996024,27152584,4843440,11536262,-15616322,3100000,2177180,3998922,13975000,9976078,0,0,0,20338568,9664480,88197100,63660400,2000000,2000000,28.8545454545455
18305,4,37,3,1,2,1,51014227,49814227,43504227,-615395,44119622,6310000,1200000,23251400,21235000,2016400,48997827,27762827,300000,915395,41819622,47015000,5195378,2300000,2300000,0,12150000,430000,213416900,193171200,300000,300000,6.66666666666667
18306,5,37,3,1,1,3,6737430,6137430,-6414200,-5526500,-887700,12551630,600000,17984190,16708690,1275500,5461930,-11246760,0,5526500,-1137700,729800,1867500,250000,250000,0,7757000,900000,218096300,198262200,3000000,3000000,27.625
18307,5,37,3,8,1,1,-9269640,-9269640,-12469640,-2068650,-10400990,3200000,0,8112390,7992390,120000,-9389640,-17382030,0,2068650,-10400990,555100,10956090,0,0,0,16500000,0,191362500,132719300,500000,500000,46.1
18308,5,37,3,5,1,1,9340400,7940400,460400,212350,248050,7480000,1400000,6490370,6390370,100000,9240400,2850030,764000,551650,248050,489050,241000,0,0,0,1500000,0,101118600,97079800,500000,500000,32.0357142857143
18309,5,37,2,8,1,1,34686980,34686980,30836980,30868680,-31700,3850000,0,7075260,6625260,450000,34236980,27611720,32000000,1131320,-31700,568250,599950,0,0,0,2000000,0,157630400,156163800,300000,300000,46.1
18310,5,37,3,8,1,1,23302165,23302165,20102165,10325040,9777125,3200000,0,6902450,6702450,200000,23102165,16399715,11500000,1174960,9777125,9953200,176075,0,0,0,1500000,0,140930400,134013900,350000,350000,46.1
18311,5,37,3,8,1,1,16652950,16652950,12902950,5413700,7489250,3750000,0,14735200,14585200,150000,16502950,1917750,6900000,1486300,7489250,7807750,318500,0,0,0,5000000,0,107066600,91950000,500000,500000,46.1
18312,5,37,3,8,1,1,17684050,17684050,12124050,5997000,6127050,5560000,0,4957700,4597700,360000,17324050,12726350,6900000,903000,6127050,6334050,207000,0,0,0,2480000,0,127165000,121901700,0,0,46.1
18313,5,37,3,8,1,1,23051500,23051500,19851500,9668350,10183150,3200000,0,6728500,6728500,0,23051500,16323000,11500000,1831650,10183150,10198150,15000,0,0,0,1000000,0,130312400,123429100,300000,300000,46.1
18316,5,37,2,4,1,1,11272430,10072430,-2206610,-1945260,-261350,12279040,1200000,18049856,17849856,200000,11072430,-6777426,1150000,3095260,-261350,2271850,2533200,0,0,0,7100000,1600000,385278700,363820400,550000,550000,54.25
18317,5,37,3,4,1,1,33283345,32113345,21517795,943510,20574285,10595550,1170000,19253997,18034427,1219570,32063775,14029348,4564000,3620490,19074285,24236175,5161890,1500000,1500000,0,9300000,1270000,486060100,462364900,536000,536000,97
18318,4,37,3,4,2,1,15737655,15137655,4431395,330320,4101075,10706260,600000,18353790,17325790,1028000,14709655,-2616135,1150000,819680,4101075,5256475,1155400,0,0,0,9000000,0,384387500,356684200,356500,356500,97
18319,5,37,2,4,1,1,10822910,8422910,301850,234010,67840,8121060,2400000,11534113,11282323,251790,10571120,-711203,3450000,3215990,67840,1429150,1361310,0,0,0,4800000,0,333591400,319321100,650000,650000,54.25
18320,5,37,3,4,1,1,24065610,22105610,8689530,8520710,168820,13416080,1960000,32732850,31270850,1462000,22603610,-8667240,11901000,3380290,-1831180,1344995,3176175,2000000,2000000,0,21428000,6757600,313654600,282556000,245000,245000,54.25
18321,5,37,3,4,1,1,21516225,18686225,2989015,-1036450,4025465,15697210,2830000,40451281,38212281,2239000,19277225,-18935056,920000,1956450,3985465,4547130,561665,40000,40000,0,7877600,2672500,171705100,158827500,480000,480000,97
18322,5,37,2,4,1,1,7022912,3622912,-7567128,-4736490,-2830638,11190040,3400000,26202850,24712850,1490000,5532912,-19179938,16778250,21514740,-4470638,10210075,14680713,1640000,1640000,0,7100000,2996900,527589500,499216300,500000,500000,54.25
18323,5,37,2,4,1,1,92073143,88240527,74505297,41777510,32727787,13735230,3832616,35809045,33445305,2363740,89709403,56264098,63653860,21876350,32727787,47002464,14274677,0,0,0,22642320,5815550,507129100,503786000,659000,659000,54.25
18325,5,37,3,4,1,1,24740930,23540930,8344700,3901240,4443460,15196230,1200000,23262260,21436260,1826000,22914930,1478670,10372350,6471110,4443460,6126600,1683140,0,0,0,2770000,3150000,581622600,563072300,475000,475000,54.25
18326,5,37,3,4,1,1,22864780,20678780,11473830,3985980,7487850,9204950,2186000,20546570,18072590,2473980,20390800,2318210,7839000,3853020,7137850,9287450,2149600,350000,350000,0,7550000,1120000,543648500,527673300,390000,390000,97
18327,4,37,2,1,1,2,101170138,101170138,89030498,64994665,24035833,12139640,0,32573148,28397908,4175240,96994898,68596990,74644595,9649930,24035833,29169475,5133642,0,0,0,8192000,4062126,355356500,328700300,485000,485000,6.66666666666667
18330,5,37,3,1,1,1,34749870,33749870,23437740,5595990,17841750,10312130,1000000,9265360,9220360,45000,34704870,25484510,6790400,1194410,17646750,21254500,3607750,195000,195000,0,1677000,1688000,276460100,267265800,1500000,1500000,21.6363636363636
18331,3,37,3,5,1,1,244985588,226567316,212277606,31009003,181268603,14289710,18418272,38336312,35122312,3214000,241771588,206649276,33339508,2330505,179136963,202150934,23013971,2131640,2131640,0,19832900,31147700,370404400,364559200,1800000,1800000,32.0357142857143
18333,3,37,3,5,1,1,14034308,14034308,14034308,-121040,14155348,0,0,29796013,20277775,9518238,4516070,-15761705,1680000,1801040,13037358,22168818,9131460,1117990,1117990,0,0,0,319771600,309657600,1000000,1000000,32.0357142857143
18336,4,37,3,5,1,1,98684552,97213342,92268002,11515700,80752302,4945340,1471210,50772227,37027637,13744590,84939962,47912325,13099400,1583700,80752302,120458800,39706498,0,0,0,47878543,21567000,419756243,366501100,1000000,1000000,32.0357142857143
18339,3,37,3,1,2,2,-7037738.89473684,-7121949.42105263,-10005203.1052632,4797188.57894737,-14802391.6842105,2883253.68421053,84210.5263157895,50148538.5263158,40437432.1578947,9711106.36842105,-16748845.2631579,-57186277.4210526,5550611.73684211,753423.157894737,-15154496.9473684,18218746.7894737,33373243.7368421,352105.263157895,352105.263157895,0,43961527.2631579,14360369.3684211,777080811.578947,722567900,2067180,1500000,21.6363636363636
18340,4,37,3,5,1,1,68061040,67061040,52861040,11450450,41410590,14200000,1000000,20693740,20073740,620000,67441040,47367300,12250000,799550,41410590,53590000,12179410,0,0,0,5433100,878160,343503000,330604800,3420000,3420000,32.0357142857143
18341,5,37,2,1,1,2,23106258,23019858,12263408,8266670,3996738,10756450,86400,12175720,11880670,295050,22811208,10930538,9000000,733330,3996738,4321500,324762,0,0,0,4600000,1600000,229217300,214884000,325000,325000,6.66666666666667
18343,5,37,3,1,1,2,62728524,53550399,34047659,6860630,27187029,19502740,9178125,25873610,23752070,2121540,60606984,36854914,9539200,2678570,25637283,32997455,7360172,1549746,1549746,0,11999533,4000000,509898633,480757500,326000,326000,21.6363636363636
18344,5,37,2,8,1,1,54771950,53571950,44826070,5922340,38903730,8745880,1200000,44179800,43679800,500000,54271950,10592150,19138300,13215960,38813730,50169715,11355985,90000,90000,0,8370000,1400000,415659700,383113100,546000,546000,17.9545454545455
18348,5,37,3,2,1,1,38257387,31997387,19737387,-104663,19842050,12260000,6260000,44858005,39805005,5053000,33204387,-6600618,0,104663,-3452950,5009850,8462800,23295000,23295000,0,0,2620000,188617200,180455700,300000,700000,28.8545454545455
18349,3,37,3,2,4,1,26748693,25985703,19230253,6706670,12523583,6755450,762990,24711996,23177656,1534340,25214353,2036697,7000000,293330,5116137,8859267,3743130,7407446,7407446,0,0,0,125326900,118663400,300000,300000,36.0526315789474
18350,4,37,3,2,1,1,40786310,40786310,26094660,309400,25785260,14691650,0,24107475,22099175,2008300,38778010,16678835,750000,440600,545260,1142800,597540,25240000,25240000,0,0,0,164919700,143494000,300000,400000,28.8545454545455
18351,4,37,3,8,1,1,47108592,47108592,36728592,9801070,26927522,10380000,0,15366200,15116200,250000,46858592,31742392,10312800,511730,5307522,6069750,762228,21620000,21620000,0,0,3380000,108426200,104691900,400000,400000,254
18352,4,37,3,2,1,1,14356111,14356111,3716111,1900001,1816110,10640000,0,15423104,11116804,4306300,10049811,-1066993,2000000,99999,-339890,905750,1245640,2156000,2156000,0,0,0,132796100,126413500,300000,300000,28.8545454545455
18353,4,37,3,2,1,1,39636375,39636375,22346375,3000000,19346375,17290000,0,24941740,24491740,450000,39186375,14694635,3000000,0,19346375,22019950,2673575,0,0,0,0,5000000,209136500,186977400,500000,500000,28.8545454545455
18354,4,37,3,2,1,1,22421700,20621700,14525700,6562200,7963500,6096000,1800000,33168040,32675400,492640,21929060,-10746340,6707500,145300,3883500,4246050,362550,4080000,4080000,0,0,0,174641800,167579200,500000,500000,28.8545454545455
18355,5,37,3,1,1,3,23507815,18786845,4243422,-37000,4280422,14543423,4720970,17321680,16679330,642350,22865465,6186135,0,37000,3388981,6075366,2686385,891441,891441,0,0,200000,221541300,208018700,200000,200000,27.625
18356,5,37,3,8,1,2,28503987,28503987,15022747,8199340,6823407,13481240,0,17366150,17316150,50000,28453987,11137837,8436000,236660,6823407,8790950,1967543,0,0,0,0,0,200580200,186570000,300000,300000,254
18358,4,37,3,2,1,1,63906003,61901823,49321103,383340,48937763,12580720,2004180,28674301,25828661,2845640,61060363,35231702,700000,316660,1556933,4681496,3124563,47380830,47380830,0,730000,12956000,251738100,236872200,400000,400000,28.8545454545455
18359,5,37,3,8,1,1,12980155,12040155,2245755,823800,1421955,9794400,940000,14765820,14099820,666000,12314155,-1785665,4785000,3961200,1321955,2039650,717695,100000,100000,0,500000,2200000,180693000,166327400,300000,300000,30.1282051282051
18363,5,37,3,4,1,1,16800550,16000550,3551590,561340,2990250,12448960,800000,16875240,16425240,450000,16350550,-74690,3220000,2658660,2990250,3785750,795500,0,0,0,4100000,2800000,340287200,329663300,639000,639000,97
18364,5,37,2,4,1,2,12254560,12054560,1061040,-1806700,2867740,10993520,200000,34652950,33711020,941930,11312630,-22398390,460000,2266700,-372260,0,372260,3240000,3240000,0,13365900,3656420,1108697100,1071037900,1500000,1500000,97
18366,4,37,3,4,1,1,130638427,123032005,112420025,5201885,107218140,10611980,7606422,33972544,29725524,4247020,126391407,96665883,13773140,8571255,106818140,127707870,20889730,400000,400000,0,31656615,130356331,717841900,792691000,250000,250000,54.25
18367,4,37,2,4,2,1,25945045,25945045,24675045,5601735,19073310,1270000,0,26936465,22777745,4158720,21786325,-991420,15007845,9406110,-406690,441600,848290,19480000,19480000,0,15940140,40706354,264334600,315007100,100000,100000,97
18368,5,37,3,4,1,1,25101652,23763224,10047324,1591995,8455329,13715900,1338428,35066498,34774148,292350,24809302,-9964846,4127160,2535165,8415630,8800000,384370,39699,39699,0,29575680,10162880,289020700,269511200,300000,300000,97
18369,5,37,3,4,1,1,30414545,26814545,8934265,-3791305,12725570,17880280,3600000,20039450,18982650,1056800,29357745,10375095,332925,4124230,12725570,13200000,474430,0,0,0,13460870,9513470,311804900,299536800,500000,500000,97
18370,4,37,2,4,1,2,2938646,2138646,-5323514,4846363,-10169877,7462160,800000,51623356,43676536,7946820,-5008174,-48684710,11201374,6355011,-10169877,828000,10997877,0,0,0,51594286,20668611,630460001,577897800,200000,200000,97
18371,5,37,2,4,1,3,34260390,31460390,20155670,2817800,17337870,11304720,2800000,16121585,16029485,92100,34168290,18138805,11063000,8245200,11337870,12650000,1312130,6000000,6000000,0,20884600,13597200,343816100,329318900,250000,250000,54.25
18372,4,37,2,4,1,1,15697969,14697969,2454609,2014969,439640,12243360,1000000,41244210,37032210,4212000,11485969,-25546241,32366750,30351781,439640,1170000,730360,0,0,0,22540049,40369730,1387453300,1371478300,250000,250000,54.25
18373,4,37,3,4,3,1,4620341,4620341,-8574139,-7062014,-1512125,13194480,0,26190930,25152900,1038030,3582311,-21570589,5773000,12835014,-1512125,604900,2117025,0,0,0,13851534,9680250,655602000,615759600,2000000,2000000,54.25
18374,5,37,2,4,1,1,46325295,46325295,-3134745,-2625470,-509275,49460040,0,56481057,51666777,4814280,41511015,-10155762,523250,3148720,-509275,23000,532275,0,0,0,24600000,1300000,651002200,607672600,2000000,2000000,97
18375,5,37,1,4,1,1,13529298,13029298,-810290,-154810,-655480,13839588,500000,16154310,15321730,832580,12696718,-2625012,1075250,1230060,-655480,0,655480,0,0,0,9123390,3275000,400435600,386572300,800000,800000,97
18376,5,37,3,4,1,1,26814266,16714266,5218386,1305923,3912463,11495880,10100000,15234025,13939025,1295000,25519266,11580241,6572643,5266720,842463,1300000,457537,3070000,3070000,0,6100000,10012345,306965800,306565000,3000000,3000000,97
18377,5,37,3,4,1,1,28710439,27710439,13083239,2060970,11022269,14627200,1000000,37960210,37211210,749000,27961439,-9249771,6624000,4563030,11022269,13731000,2708731,0,0,0,28491331,13464000,327216700,312210700,1500000,1500000,97
18378,4,37,1,4,1,1,31188892,30788892,19091212,-8062820,27154032,11697680,400000,34961818,33371918,1589900,29598992,-3772926,11500,8074320,-1935968,0,1935968,29090000,29120000,30000,31306700,5400000,392366600,345228300,1200000,1200000,97
18379,5,37,3,4,1,2,29650369,27250369,20041969,6470462,13571507,7208400,2400000,34095368,28755968,5339400,24310969,-4444999,14529043,8058581,13571507,17625000,4053493,0,0,0,37408900,15113950,457790350,426525000,200000,200000,54.25
18380,4,37,3,4,1,1,26061510,26053510,13324410,543450,12780960,12729100,8000,30442810,29619380,823430,25238080,-4381300,25886500,25343050,12780960,23571550,10790590,0,0,0,42243420,28092550,807449100,797001100,2000000,2000000,54.25
18381,5,37,3,4,1,1,52699667,52281427,39744467,14246720,25497747,12536960,418240,8859600,8649880,209720,52489947,43840067,16456500,2209780,25497747,26582250,1084503,0,0,0,6355700,16989380,381146100,380627900,2000000,2000000,97
18382,4,37,3,4,1,1,16099059,15599059,-2086541,3283276,-5369817,17685600,500000,38431303,28153253,10278050,5821009,-22332244,15582500,12299224,-5369817,18877000,24246817,0,0,0,43818425,28999003,491101590,444668000,3000000,3000000,54.25
18383,4,37,3,4,1,1,68826590,67826590,59784590,1554550,58230040,8042000,1000000,28520375,26017820,2502555,66324035,40306215,7498000,5943450,58230040,69189750,10959710,0,0,0,36488090,15099400,338764910,296144800,1200000,1200000,54.25
18384,4,37,3,4,2,1,28962980,27762980,4337460,-1198452,5535912,23425520,1200000,21617710,18324030,3293680,25669300,7345270,4441588,5640040,5535912,7067747,1531835,0,0,0,14977900,11124485,288139415,279351200,200000,200000,54.25
18386,4,37,3,4,1,1,48646546,48646546,32360746,27354690,5006056,16285800,0,27607060,24545910,3061150,45585396,21039486,35037500,7682810,5006056,11500000,6493944,0,0,0,27049350,43805346,303598600,307829400,200000,200000,54.25
18387,5,37,3,4,1,1,23502069,22702069,17788552,2104378,15684174,4913517,800000,40464211,36947631,3516580,19985489,-16962142,8028498,5924120,15452174,23188096,7735922,232000,232000,0,20572400,33204865,630084135,609239500,300000,300000,54.25
18388,4,37,2,4,1,1,20893777,20493777,9412106,2451185,6960921,11081671,400000,33123383,26976793,6146590,14747187,-12229606,31110423,28659238,6960921,9200000,2239079,0,0,0,33292270,41016906,525225244,504833100,200000,200000,54.25
18389,5,37,3,5,1,1,15040035,15040035,5140035,4953050,186985,9900000,0,11271200,10251200,1020000,14020035,3768835,10942750,5989700,186985,1237500,1050515,0,0,0,0,330000,381105300,371677500,400000,400000,68.1764705882353
18390,5,37,2,5,1,1,34815300,33415300,26045300,21106100,4939200,7370000,1400000,18531340,17726340,805000,34010300,16283960,32275000,11168900,4939200,5816700,877500,0,0,0,200000,0,336066800,323175200,5000000,5000000,35.3030303030303
18391,5,37,2,5,1,1,29828810,26489978,11953038,2933382,9019656,14536940,3338832,47675853,28262343,19413510,10415300,-17847043,17872500,14939118,9019656,12026350,3006694,0,0,0,3382604,2002890,162327500,159549800,500000,500000,35.3030303030303
18392,5,37,2,5,1,1,11307300,11307300,4703300,2080950,2622350,6604000,0,13397991,13297991,100000,11207300,-2090691,4322500,2241550,-77650,56350,134000,2700000,2700000,0,55000,0,125620400,117674000,800000,800000,68.1764705882353
18393,4,37,1,4,3,2,80965650,80965650,67390650,37967250,29423400,13575000,0,45836100,41285100,4551000,76414650,35129550,73041000,35073750,753400,5310400,4557000,28670000,28670000,0,1500000,37500000,1247143900,1237469200,1000000,1000000,54.25
18394,5,37,2,5,1,1,8732340,8732340,1082340,1059940,22400,7650000,0,24653263,20835993,3817270,4915070,-15920923,15180000,14120060,22400,690200,667800,0,0,0,0,1190000,293201900,271921700,1000000,200000,68.1764705882353
18395,2,37,2,4,1,1,25917376,25917376,12314296,10987240,1327056,13603080,0,20552860,16860860,3692000,22225376,5364516,22862000,11874760,1327056,4423475,3096419,0,0,0,0,0,156406300,149188100,100000,100000,54.25
18396,4,37,2,4,1,1,34498805,33112805,23652565,13314015,10338550,9460240,1386000,17147820,16019660,1128160,33370645,17350985,41519025,28205010,10338550,13906950,3568400,0,0,0,1200000,4300000,510739800,487797500,150000,150000,54.25
18397,5,37,2,4,1,1,33254000,32254000,20014000,14704100,5309900,12240000,1000000,15516100,15196100,320000,32934000,17737900,16687500,1983400,5309900,6891900,1582000,0,0,0,1100000,0,552291000,476747800,1500000,1500000,97
18398,4,37,2,4,1,1,6714880,6714880,2257380,-886020,3143400,4457500,0,14652720,14461720,191000,6523880,-7937840,3485000,4371020,1243400,2028900,785500,1900000,1900000,0,0,0,93015400,87961100,500000,500000,97
18399,3,37,3,5,1,3,-2304553,-2304553,-34280833,-33676973,-603860,31976280,0,40038133,36556295,3481838,-5786391,-42342686,9224575,42901548,-603860,7857042,8460902,0,0,0,0,100000,458227600,403597800,500000,500000,35.3030303030303
18400,5,37,2,5,1,2,88854233,88854233,82513593,55337420,27176173,6340640,0,60430380,52030680,8399700,80454533,28423853,105266067,49928647,27176173,38490028,11313855,0,0,0,17000000,42884500,444444000,490177000,1000000,1000000,35.3030303030303
18401,5,37,3,5,1,1,63521135,57382055,43097085,21305185,21791900,14284970,6139080,29464328,27069588,2394740,61126395,34056807,44171805,22866620,21791900,24208350,2416450,0,0,0,419500,607040,780786320,759136800,500000,500000,68.1764705882353
18402,5,37,1,6,1,1,18214160,16514160,11714160,7934160,3780000,4800000,1700000,5806270,5326270,480000,17734160,12407890,14000000,6065840,0,0,0,3780000,3780000,0,0,0,49284500,42104600,1862000,500000,10.0769230769231
18403,5,37,2,6,1,1,13410520,12010520,4151920,4413420,-261500,7858600,1400000,11778189,11338689,439500,12971020,1632331,9559920,5146500,-261500,0,261500,0,0,0,0,0,69868600,67728800,1950000,3000000,10.0769230769231
18404,5,37,1,6,1,1,18945600,9745600,6285600,6285600,0,3460000,9200000,19460160,18832160,628000,18317600,-514560,7000000,714400,0,0,0,0,0,0,0,0,124047800,119957400,1966600,100000,10.0769230769231
18405,5,37,3,5,1,1,23868369,21868369,13146239,8678671,4467568,8722130,2000000,40696459,33638499,7057960,16810409,-16828090,28224581,19545910,3497568,4782513,1284945,970000,970000,0,1320200,10200000,506542700,496001900,500000,500000,35.3030303030303
18406,5,37,2,4,1,1,46427622,44227622,35980992,1876425,34104567,8246630,2200000,34436163,32065893,2370270,44057352,11991459,6628000,4751575,5869617,6345125,475508,28234950,28234950,0,6700000,939063,388942600,364089300,420000,420000,54.25
18407,5,37,2,4,1,1,46403460,44603460,7103460,-2609759,9713219,37500000,1800000,17185992,15937852,1248140,45155320,29217468,3920321,6530080,9713219,11166534,1453315,0,0,0,8332142,1667029,554827900,532743000,456000,456000,54.25
18408,4,37,2,4,1,1,8586200,7786200,1581240,-476185,2057425,6204960,800000,26010180,25368180,642000,7944200,-17423980,3592605,4068790,1739425,1936975,197550,318000,318000,0,10000000,1120000,524519700,496454200,635000,635000,54.25
18409,4,37,2,1,1,3,26353834,25953834,14855954,6544700,8311254,11097880,400000,25281700,22356700,2925000,23428834,1072134,13682250,7137550,8311254,9922020,1610766,0,0,0,11550000,1550000,664210600,644696800,436000,436000,27.625
18410,5,37,3,4,1,1,16334945,14734945,4797985,-1334340,6132325,9936960,1600000,20180200,19370200,810000,15524945,-3845255,5480650,6814990,6052325,7349275,1296950,80000,80000,0,8400000,1500000,628047800,609204500,450000,450000,54.25
18411,5,37,2,4,1,1,30723512,29123512,22254862,5219171,17035691,6868650,1600000,10797310,9767310,1030000,29693512,19926202,9815686,4596515,11842691,14656344,2813653,5193000,5193000,0,0,3600000,727476900,725803000,2000000,2000000,54.25
18412,4,37,2,4,1,1,68546980,68425636,60945986,26814419,34131567,7479650,121344,50308692,37538742,12769950,55777030,18238288,28940739,2126320,24361567,37525300,13163733,9770000,9770000,0,593023,1200000,437085700,435722500,3000000,3000000,54.25
18413,4,37,2,4,1,1,42398155,41038155,35295155,28057777,7237378,5743000,1360000,51129495,46695155,4434340,37963815,-8731340,42819000,14761223,7237378,13800000,6562622,0,0,0,2100000,7779450,749727800,726621800,200000,200000,54.25
18414,4,37,2,4,1,1,25360705,25360705,13071625,9834400,3237225,12289080,0,34586360,32039360,2547000,22813705,-9225655,23034500,13200100,3237225,11539000,8301775,0,0,0,0,3368000,659005100,637952200,1000000,1000000,54.25
18415,5,37,2,6,1,1,15316630,13116630,5082490,4407490,675000,8034140,2200000,12010650,11760650,250000,15066630,3305980,10320000,5912510,675000,675000,0,0,0,0,0,0,116018700,107422200,1644300,1644300,10.0769230769231
18416,4,40,3,6,1,1,7055100,5055100,1015100,415100,600000,4040000,2000000,8823960,8489960,334000,6721100,-1768860,7200000,6784900,0,0,0,600000,600000,0,0,0,158339380,153342600,1886780,2699700,10.0769230769231
18417,4,37,3,1,1,1,3297197,2457197,326017,-710462,1036479,2131180,840000,28011175,25124615,2886560,410637,-24713978,4094288,4804750,686479,3660595,2974116,350000,350000,0,8000000,1000000,633429200,595177600,450000,450000,21.6363636363636
18418,5,37,3,5,1,1,33830261,33590261,24800261,17808840,6991421,8790000,240000,24647350,23811550,835800,32994461,9182911,28760450,10951610,3571421,7704594,4133173,3420000,3420000,0,6500000,700000,340650700,331303200,0,200000,35.3030303030303
18419,3,37,2,5,1,1,-14778989,-14778989,-14778989,-9612256,-5166733,0,0,24139983,17314523,6825460,-21604449,-38918972,4210000,13822256,-5166733,0,5166733,0,0,0,7600000,237000,851838900,826989100,0,200000,35.3030303030303
