"임가번호","연령별","지역별","전/겸업별","업종별","가구원수별","임지규모별","임가소득","경상소득","임가순소득","임업소득","임외소득","이전소득","비경상소득","가계지출","소비지출","비소비지출","임가처분가능소득","임가경제잉여","임업총수입","임업경영비","겸업소득","겸업수입","겸업지출","사업외소득","사업외수입","사업외지출","재산적 수입","재산적 지출","경지면적_총합","자본","연초보유 현금","연말보유 현금","가중치"
7158,4,37,3,6,1,1,8445375,8445375,8445375,-11914550,20359925,0,0,14641610,13535110,1106500,7338875,-6196235,5894000,17808550,67475,1041425,973950,20292450,20292450,0,1000000,17500000,1789,194864400,2852200,1607300,32.4545454545455
7159,4,37,2,6,1,1,19569825,18919825,18919825,11905730,7014095,0,650000,21579030,17591630,3987400,15582425,-2009205,24414740,12509010,-1338605,1057915,2396520,8352700,8352700,0,6200000,18850000,775,143914631,957531,1570000,32.4545454545455
7160,4,37,3,6,2,1,23577895,23577895,23577895,-10063100,33640995,0,0,16553490,15053490,1500000,22077895,7024405,11200000,21263100,970995,1316205,345210,32670000,32670000,0,3500000,0,3914,174587800,1974000,1991200,32.4545454545455
7161,4,37,2,5,1,2,36639190,36639190,27311150,20626520,6684630,9328040,0,11133190,9389690,1743500,34895690,25506000,23608000,2981480,6684630,8498430,1813800,0,0,0,2000000,18500000,7000,240493300,4736700,1478200,14.5
7162,5,37,2,5,1,2,19539400,19539400,15310600,10466850,4843750,4228800,0,5733500,5633500,100000,19439400,13805900,11350000,883150,4843750,5059010,215260,0,0,0,1500000,5000000,7400,249846850,1096550,2501900,14.5
7163,4,37,3,5,1,1,5277840,5277840,3677840,3522000,155840,1600000,0,6962020,6200620,761400,4516440,-1684180,4000000,478000,155840,1051920,896080,0,0,0,4000000,3700000,400,43674110,2672110,1390500,180.777777777778
7164,5,37,2,5,1,1,11538565,10738565,6744365,5376750,1367615,3994200,800000,10567960,10076960,491000,11047565,970605,7000000,1623250,1367615,1812965,445350,0,0,0,3000000,0,2820,192803254,1139254,1414500,180.777777777778
7165,5,37,3,5,1,1,9115645,8015645,2776245,2572875,203370,5239400,1100000,5841940,5720940,121000,8994645,3273705,5000000,2427125,5370,1029120,1023750,198000,198000,0,1300000,2000000,1000,182167950,1789950,1482700,180.777777777778
7166,5,37,3,5,1,1,1458525,1458525,-1365475,-1831915,466440,2824000,0,4986525,4825525,161000,1297525,-3528000,500000,2331915,466440,991740,525300,0,0,0,3500000,0,400,147644850,1945650,1412600,180.777777777778
7167,5,37,3,5,1,1,1290410,790410,-2183590,-1688340,-495250,2974000,500000,7102120,5919120,1183000,107410,-5811710,1000000,2688340,-495250,636910,1132160,0,0,0,8300000,4500000,600,235400640,1297940,2107200,180.777777777778
7168,5,37,3,1,1,1,22082670,22082670,17812670,8421740,9390930,4270000,0,9305580,8817580,488000,21594670,12777090,9700000,1278260,9390930,14081560,4690630,0,0,0,8300000,0,700,152411070,1312070,1530500,16.5833333333333
7169,5,37,2,4,1,1,10203257,8703257,2519257,433225,2086032,6184000,1500000,17285470,17285470,0,10203257,-7082213,5006125,4572900,2086032,3667610,1581578,0,0,0,2000000,2013000,1400,278791373,1427473,2085500,157.688524590164
7170,5,37,2,3,1,2,5659315,5659315,1495315,533190,962125,4164000,0,6983690,6783690,200000,5459315,-1324375,2000000,1466810,962125,1300525,338400,0,0,0,2500000,0,8000,607939650,3180350,2344000,157.688524590164
7171,3,37,2,6,2,2,-6344505,-6344505,-6344505,-7051800,707295,0,0,11394000,11184000,210000,-6554505,-17738505,14000000,21051800,707295,1269945,562650,0,0,0,4300000,0,12715,295686550,1499250,1769300,32.4545454545455
7172,5,37,3,1,1,1,31166406,28681376,10938431,2290700,8647731,17742945,2485030,30969556,28407286,2562270,28604136,196850,3520000,1229300,8647731,15106496,6458765,0,0,0,25255396,20758070,400,202955053,523453,1421500,16.5833333333333
7173,5,37,3,7,1,1,17138650,13488650,303420,-558150,861570,13185230,3650000,21078401,20668531,409870,16728780,-3939751,670000,1228150,851570,1285520,433950,10000,10000,0,3800000,1000000,600,151968988,4257188,1212300,38.68
7174,5,37,3,7,1,1,21790980,21290980,12616620,11654360,962260,8674360,500000,10215170,9934170,281000,21509980,11575810,21200000,9545640,962260,1153160,190900,0,0,0,3300000,1010000,900,250389193,565093,1406300,38.68
7175,3,37,2,8,1,1,16988785,16188785,16188785,2140020,14048765,0,800000,29645690,27339690,2306000,14682785,-12656905,5100000,2959980,-486374,755190,1241564,14535139,14535139,0,45000000,37000000,300,111235164,3745764,1259100,187.033333333333
7176,3,37,2,8,3,1,1467805,1467805,1467805,4161380,-2693575,0,0,14254846,13557800,697046,770759,-12787041,5385000,1223620,-2693575,1002645,3696220,0,0,0,4000000,0,3000,10299800,1137100,1354500,187.033333333333
7177,4,37,2,8,1,1,29890636,28440636,20517616,2428590,18089026,7923020,1450000,23551550,18150550,5401000,24489636,6339086,5462600,3034010,17269842,25143680,7873838,819184,819184,0,15800000,18565000,1600,112645067,6058267,1392300,187.033333333333
7178,5,37,2,8,1,1,31981760,31781760,27509760,5714380,21795380,4272000,200000,6527980,6416980,111000,31870760,25453780,8900000,3185620,21795380,22305380,510000,0,0,0,3800000,0,1900,227347400,1496500,1649100,187.033333333333
7179,5,37,2,8,1,1,5160785,4460785,274785,-1023120,1297905,4186000,700000,4885360,4724360,161000,4999785,275425,1400000,2423120,1297905,1481105,183200,0,0,0,1800000,0,700,107172000,1569300,1597800,187.033333333333
7180,5,37,2,8,1,1,8867305,7767305,3399295,2460685,938610,4368010,1100000,19521943,17367363,2154580,6712725,-10654638,6296550,3835865,377280,1385380,1008100,561330,561330,0,7700000,0,1300,115416512,1691112,1847000,187.033333333333
7181,4,37,2,8,1,1,44570892,43559035,35241425,5025920,30215505,8317610,1011857,17496117,16646117,850000,43720892,27074775,9085620,4059700,30215505,37143975,6928470,0,0,0,4500000,30150000,1000,189736957,1640357,1473900,187.033333333333
7182,4,37,2,8,1,1,13217355,10817355,10817355,-1542060,12359415,0,2400000,14858045,14408045,450000,12767355,-1640690,1910400,3452460,12359415,32006655,19647240,0,0,0,50550000,7950000,2200,224059000,2212500,1696700,187.033333333333
7183,4,37,2,8,1,2,8870730,8370730,3960730,3173310,787420,4410000,500000,7548940,7448940,100000,8770730,1321790,8200000,5026690,787420,1307820,520400,0,0,0,3000000,0,13400,287125700,1522700,2585000,187.033333333333
7184,4,37,2,8,1,1,21711815,20311815,4709815,2456250,2253565,15602000,1400000,13731970,12969370,762600,20949215,7979845,9311000,6854750,530965,895415,364450,1722600,1722600,0,9500000,10300000,700,150409470,1356570,1446800,187.033333333333
7186,4,37,2,8,1,1,25357090,25107090,12948990,-967065,13916055,12158100,250000,9963320,8009410,1953910,23403180,15393770,2379300,3346365,13916055,18402075,4486020,0,0,0,6000000,50000,1300,167100310,1564210,2528900,187.033333333333
7196,4,37,3,8,1,1,-4172200,-5372200,-11886200,13961750,-25847950,6514000,1200000,22680020,20358970,2321050,-6493250,-26852220,21143540,7181790,-25847950,25209550,51057500,0,0,0,63500000,37150000,1322,1472123800,3755600,1591700,187.033333333333
7197,1,37,3,8,4,1,94052709,84569782,71939782,63039355,8900427,12630000,9482927,35551141,34224351,1326790,92725919,58501568,113218485,50179130,8900427,46317306,37416879,0,0,0,5000000,27500000,1219,382120500,1500000,1197200,177.571428571429
7198,3,37,3,8,2,1,40890282,40090282,34728325,-20413770,55142095,5361957,800000,41797153,40039373,1757780,39132502,-906871,6807900,27221670,54973795,82553385,27579590,168300,168300,0,1858432,24750000,1100,619508464,1500000,1313900,187.033333333333
7199,5,37,3,8,1,1,6121350,6121350,-158250,571400,-729650,6279600,0,12975900,12323900,652000,5469350,-6854550,2167000,1595600,-729650,300000,1029650,0,0,0,2000000,1250000,500,66362100,1826200,1697700,187.033333333333
7200,4,37,3,5,3,1,21146519,13032671,12671951,-611540,13283491,360720,8113848,33691167,26343137,7348030,13798489,-12544648,510000,1121540,-303510,0,303510,13587001,13587001,0,9021940,16374594,471,206069270,1151870,1279400,66.875
7202,5,37,3,2,1,2,144495550,141295550,130280550,2052000,128228550,11015000,3200000,26980895,25592795,1388100,143107450,117514655,2730000,678000,127028550,139219660,12191110,1200000,1200000,0,27000000,249100000,1000,28053900,1500000,1454500,120.733333333333
7203,4,37,3,8,1,1,20741440,17000778,-2498236,4042255,-6540491,19499014,3740662,53878236,51414996,2463240,18278200,-33136796,16626800,12584545,-6540491,16572869,23113360,0,0,0,34053550,3559000,2440,1190864643,2894143,1560200,187.033333333333
7205,4,37,3,4,1,1,32041443,27528543,23981343,5951550,18029793,3547200,4512900,25007990,22173740,2834250,29207193,7033453,5951550,0,15445793,31376400,15930607,2584000,2584000,0,91000,7065200,500,312880420,2694820,1151000,157.688524590164
7207,4,37,3,4,1,1,168302080,168302080,168302080,6927100,161374980,0,0,27626164,23964884,3661280,164640800,140675916,7865000,937900,161374980,183150000,21775020,0,0,0,11373310,32530230,0,268772300,316100,1342400,157.688524590164
7208,4,37,3,4,1,1,59573200,49573200,49573200,6178000,43395200,0,10000000,29845380,26311440,3533940,56039260,29727820,6600000,422000,19716000,31750000,12034000,23679200,23679200,0,19825380,5614310,0,209230320,773920,1134200,157.688524590164
7210,4,37,3,4,3,1,14857959,5317959,-6982944,276710,-7259654,12300903,9540000,25257693,23480068,1777625,13080334,-10399734,4020500,3743790,-11468600,31147021,42615621,4208946,4208946,0,17835900,15083770,0,353281771,876371,1503100,157.688524590164
7211,4,37,3,4,1,1,3126005,-343995,-2343995,223500,-2567495,2000000,3470000,18080560,14430560,3650000,-523995,-14954555,313500,90000,-4705895,12963250,17669145,2138400,2138400,0,3500000,0,2000,336405300,604400,1283100,157.688524590164
7212,2,37,3,4,1,1,25554000,25554000,25554000,8800000,16754000,0,0,14597850,13577850,1020000,24534000,10956150,8800000,0,16754000,23950000,7196000,0,0,0,1500000,0,0,229997900,0,1328600,157.688524590164
7213,4,37,3,4,1,1,7892000,7892000,7892000,5008000,2884000,0,0,11697330,11547330,150000,7742000,-3805330,5540500,532500,2884000,5063000,2179000,0,0,0,3500000,0,0,193945100,1500000,1634300,157.688524590164
7214,4,37,3,4,1,1,53303700,53003700,41874700,6485000,35389700,11129000,300000,15086900,13892100,1194800,52108900,38216800,6485000,0,35092700,39959500,4866800,297000,297000,0,0,5420000,0,279119400,648500,1563600,157.688524590164
7218,4,37,3,5,1,1,8987190,8287190,-739220,221000,-960220,9026410,700000,14407480,14407480,0,8987190,-5420290,750000,529000,-960220,0,960220,0,0,0,3000000,2780000,312,160792600,1500000,1408000,66.875
7220,5,40,2,7,1,2,92863660,69963660,64374989,43407384,20967605,5588671,22900000,83438939,68015795,15423144,77440516,9424721,152400000,108992616,20967605,30750300,9782695,0,0,0,12000000,2905380,10100,2085514400,701100,1671000,103.966666666667
7222,5,37,3,4,1,1,32715330,30315330,10775330,67780,10707550,19540000,2400000,23471520,22058890,1412630,31302700,9243810,745000,677220,9351250,11444450,2093200,1356300,1356300,0,5870000,5247000,0,483911130,282530,2153900,157.688524590164
7223,4,37,2,4,1,1,38096795,35996795,26794295,14250180,12544115,9202500,2100000,23702230,22394100,1308130,36788665,14394565,41700000,27449820,12544115,18087175,5543060,0,0,0,10000000,45900000,8099,898544340,634040,1401600,157.688524590164
7225,5,37,3,5,1,1,28089753,26189753,15598787,5709716,9889071,10590966,1900000,11450473,11154463,296010,27793743,16639280,9037946,3328230,9889071,15764560,5875489,0,0,0,5200000,8500000,700,185893240,270740,1558800,108.578947368421
7228,5,37,3,4,1,1,57241273,55921273,46917673,7139773,39777900,9003600,1320000,20770840,20266500,504340,56736933,36470433,10071298,2931525,39302700,43015170,3712470,475200,475200,0,12764180,21361000,1500,670894430,1022930,1176700,157.688524590164
7233,5,37,2,5,1,2,64813945,63613945,58343945,52879095,5464850,5270000,1200000,22801600,17668000,5133600,59680345,42012345,94584200,41705105,5326250,12332750,7006500,138600,138600,0,1000000,9000000,11650,286310490,606190,1327400,163.083333333333
7234,5,37,2,5,1,1,22975500,18685500,4953500,-250100,5203600,13732000,4290000,16032700,14541000,1491700,21483800,6942800,8280500,8530600,4480900,5887100,1406200,722700,722700,0,0,12600000,1640,154765350,491450,1662900,108.578947368421
7235,3,37,1,1,1,5,49725000,49725000,43502040,43187090,314950,6222960,0,28595530,25538190,3057340,46667660,21129470,89665000,46477910,314950,314950,0,0,0,0,31000000,80800000,102000,560370330,1596230,2170800,42.4615384615385
7236,5,40,1,4,1,1,7378820,5578820,274820,274820,0,5304000,1800000,9582100,9582100,0,7378820,-2203280,1980000,1705180,0,0,0,0,0,0,0,0,401,1251016950,1381250,1664100,103.966666666667
7237,5,40,3,4,1,1,6425600,5825600,4602800,2546600,2056200,1222800,600000,11718490,11664560,53930,6371670,-5292890,3960000,1413400,-319800,0,319800,2376000,2376000,0,1000000,1160000,500,636129340,618840,1499600,103.966666666667
7238,5,40,3,4,1,2,34726750,33226750,3256750,-918250,4175000,29970000,1500000,21449260,20009260,1440000,33286750,13277490,726000,1644250,4175000,11360000,7185000,0,0,0,2500000,570000,1548,1530682300,1200000,1211000,103.966666666667
7239,4,40,2,4,1,1,4592950,4292950,1292950,-949050,2242000,3000000,300000,18864650,18478650,386000,4206950,-14271700,2750000,3699050,-134000,0,134000,2376000,2376000,0,2000000,0,400,668531400,1500000,1245400,103.966666666667
7240,5,40,2,4,1,1,29154720,28504720,2704720,3177720,-473000,25800000,650000,10432690,10248690,184000,28970720,18722030,5808000,2630280,-473000,0,473000,0,0,0,0,800000,1000,411298250,1822750,1799300,103.966666666667
7241,3,40,2,4,5,1,12022790,12022790,9842790,-2530510,12373300,2180000,0,42238630,38702630,3536000,8486790,-30215840,110000,2640510,12373300,12763300,390000,0,0,0,5500000,0,800,2308471300,600500,1517900,103.966666666667
7243,2,37,3,2,3,1,83649140,76204140,58997084,2510000,56487084,17207056,7445000,88863258,54965670,33897588,49751552,-5214118,2510000,0,41205209,57866970,16661761,15281875,15400875,119000,7500000,35772810,300,150333200,494500,1241300,35.1666666666667
7244,5,40,2,4,1,1,8881900,5981900,863700,-235200,1098900,5118200,2900000,6742750,6592750,150000,8731900,2139150,2200000,2435200,0,0,0,1098900,1098900,0,1500000,0,1051,534274600,735000,1313400,103.966666666667
7245,5,40,2,4,1,1,-259630,-1159630,-8359630,-2089630,-6270000,7200000,900000,27377300,25236600,2140700,-2400330,-27636930,440000,2529630,-6270000,0,6270000,0,0,0,12300000,29890000,468,975750400,1360000,1609100,103.966666666667
7246,4,40,2,4,1,2,5786770,5286770,-713230,-504070,-209160,6000000,500000,30738672,29424672,1314000,4472770,-24951902,1496000,2000070,-209160,0,209160,0,0,0,4500000,0,738,1142061300,1230000,1311000,103.966666666667
7247,5,40,1,4,1,1,3833550,1133550,-742650,-685050,-57600,1876200,2700000,13021500,12561500,460000,3373550,-9187950,660000,1345050,-57600,0,57600,0,0,0,2000000,0,300,1218004000,950000,1371400,103.966666666667
7248,5,40,2,4,1,1,19049950,16949950,8709950,3559950,5150000,8240000,2100000,11876300,11456300,420000,18629950,7173650,6050000,2490050,5150000,5500000,350000,0,0,0,3000000,0,495,346476000,758100,1512400,103.966666666667
7249,4,37,3,8,1,1,25169298,24669298,15679268,752640,14926628,8990030,500000,17787455,17410445,377010,24792288,7381843,752640,0,-1289605,3412650,4702255,16216233,16488233,272000,1000000,0,600,111542910,4925010,1574800,234.214285714286
7250,5,37,3,8,1,1,17168197,15107507,3360787,2678620,682167,11746720,2060690,13520736,12828141,692595,16475602,3647461,2890000,211380,682167,4955000,4272833,0,0,0,0,8985730,850,96951460,2158360,1229600,234.214285714286
7251,5,37,3,2,2,2,30802684,24502684,9003399,4256500,4746899,15499285,6300000,13746495,13590845,155650,30647034,17056189,4256500,0,935399,3920195,2984796,3811500,3811500,0,7527386,24397386,6000,251902194,824394,1614500,35.1666666666667
7252,5,40,2,5,1,1,9019500,8519500,3719500,1866000,1853500,4800000,500000,10759400,10748400,11000,9008500,-1739900,2629000,763000,586300,626000,39700,1267200,1267200,0,3800000,0,300,343893800,1420000,1412500,103.966666666667
7253,5,40,2,8,1,1,7827530,5642530,1892530,828630,1063900,3750000,2185000,7365390,6805690,559700,7267830,462140,1245750,417120,1063900,1100800,36900,0,0,0,2000000,0,240,408841300,3000000,1657700,103.966666666667
7254,5,40,3,8,1,1,14756290,11906290,4653170,114320,4538850,7253120,2850000,9881350,9171110,710240,14046050,4874940,678900,564580,2449950,2502150,52200,2088900,2088900,0,4500000,1760000,0,78481340,814740,1540400,103.966666666667
7255,2,40,2,4,1,1,7990220,7990220,7990220,2545220,5445000,0,0,30672280,27709280,2963000,5027220,-22682060,4400000,1854780,0,0,0,5445000,5445000,0,0,3000000,1000,185408010,3219710,1537200,103.966666666667
7256,5,37,1,6,1,1,18007700,16607700,15007700,14035700,972000,1600000,1400000,10466770,9637770,829000,17178700,7540930,15560000,1524300,-18000,0,18000,990000,990000,0,2500000,0,40,98908500,1200000,1461900,43.8181818181818
7257,3,40,2,5,3,1,11243310,9043310,9043310,-701940,9745250,0,2200000,31859310,27817310,4042000,7201310,-20616000,4393000,5094940,686750,1290250,603500,9058500,9058500,0,0,0,320,783273840,764740,1818100,103.966666666667
7259,5,40,3,8,1,1,13966329,13006329,4995879,278350,4717529,8010450,960000,10781780,10282500,499280,13467049,3184549,873000,594650,1755845,1823975,68130,2961684,2961684,0,0,110800,320,747604010,1635210,2402600,103.966666666667
7260,5,40,1,8,1,1,6380950,4689950,1409950,158050,1251900,3280000,1691000,6532390,5710590,821800,5559150,-151440,529050,371000,1251900,1588100,336200,0,0,0,500000,1300000,300,396856360,1172560,1331000,103.966666666667
7262,3,37,2,4,4,1,11832460,9932460,2434460,607160,1827300,7498000,1900000,12709950,11149950,1560000,10272460,-877490,5500000,4892840,738300,1040000,301700,1089000,1089000,0,0,8080000,1628,318650300,1004600,1538300,157.688524590164
7263,5,40,3,5,1,1,22111160,21803160,10359770,3109840,7249930,11443390,308000,15748490,15582090,166400,21944760,6362670,3620000,510160,2131630,2486000,354370,5118300,5118300,0,0,1150000,210,240838203,2128703,1857800,103.966666666667
7264,5,40,3,5,1,1,8865180,8565180,912700,512900,399800,7652480,300000,13867510,13432710,434800,8430380,-5002330,1350000,837100,399800,399800,0,0,0,0,8000000,30000,300,221823228,1465628,1402200,103.966666666667
7265,5,40,2,5,2,2,7918010,7105010,1302010,1219000,83010,5803000,813000,8800090,7910090,890000,7028010,-882080,2415000,1196000,83010,144710,61700,0,0,0,1000000,0,360,16319820,739120,1647500,103.966666666667
7266,4,40,2,5,3,1,16380320,15180320,11130320,-1081480,12211800,4050000,1200000,25886410,23832210,2054200,14326120,-9506090,3125000,4206480,12211800,12584900,373100,0,0,0,4000000,0,300,449766400,2485000,2118500,103.966666666667
7267,5,40,3,8,1,1,33271390,31771390,-1228610,-468680,-759930,33000000,1500000,29561756,25610886,3950870,29320520,3709634,1000000,1468680,-759930,0,759930,0,0,0,19000000,450000,310.8,365801769,155869,1364700,103.966666666667
7269,4,40,3,8,1,1,13138984,12688984,12688984,-974480,13663464,0,450000,12894790,11462290,1432500,11706484,244194,20000,994480,9703464,10841800,1138336,3960000,3960000,0,1000000,0,400,202493920,943020,1408900,103.966666666667
7270,2,40,2,5,1,1,4342500,4262500,4262500,-1185000,5447500,0,80000,17272488,12815488,4457000,-114500,-12929988,6420000,7605000,2378500,2567500,189000,3069000,3069000,0,0,0,1500,810906450,3029450,2602300,103.966666666667
7271,5,40,2,2,1,2,13939140,10314140,6534140,5725360,808780,3780000,3625000,14843800,13857420,986380,12952760,-904660,6180000,454640,105880,311000,205120,702900,702900,0,2500000,580000,15000,598866727,42027,1332300,103.966666666667
7272,3,40,3,2,3,1,42600630,12000630,12000630,5928060,6072570,0,30600000,77102400,72549400,4553000,38047630,-34501770,7660000,1731940,-9000,0,9000,6081570,6081570,0,0,24000000,3000,170807300,524600,1601300,103.966666666667
7273,5,40,2,5,1,1,12616520,10956520,4416520,729060,3687460,6540000,1660000,17900100,15409500,2490600,10125920,-5283580,2100000,1370940,2129160,2576860,447700,1558300,1558300,0,3000000,100000,300,194152355,400555,1589700,103.966666666667
7274,4,40,3,5,1,1,17411870,15411870,10131870,464700,9667170,5280000,2000000,12117978,11232978,885000,16526870,5293892,2985000,2520300,638370,824500,186130,9028800,9028800,0,0,0,400,667665126,2328926,1158900,103.966666666667
7275,5,37,3,1,1,2,34906899,33006899,29859899,12714370,17145529,3147000,1900000,20534990,16646990,3888000,31018899,14371909,20546158,7831788,12426379,12456629,30250,4719150,4719150,0,0,34000000,7124,543413601,513201,1289600,32.3571428571429
7276,4,37,2,4,1,1,70842320,69842320,68522320,55340260,13182060,1320000,1000000,39139770,31700160,7439610,63402710,31702550,75009000,19668740,10212060,24820500,14608440,2970000,2970000,0,0,60800000,4723,422399100,223900,1599700,157.688524590164
7277,5,37,2,4,1,1,51016700,45616700,22146700,-138100,22284800,23470000,5400000,42723970,30473970,12250000,38766700,8292730,7041000,7179100,21987800,26505100,4517300,297000,297000,0,0,20200000,5631,560971100,217900,1737200,157.688524590164
7278,4,37,2,4,1,1,41983090,38233090,35173890,-2545971,37719861,3059200,3750000,44704622,29646939,15057683,26925407,-2721532,9251268,11797239,37065441,47915733,10850292,654420,654420,0,15000000,9130000,5395.9,933858882,321282,1580900,157.688524590164
7279,4,37,2,4,1,1,1721070,721070,721070,-2384090,3105160,0,1000000,37521770,33167770,4354000,-2632930,-35800700,7833000,10217090,768760,1493000,724240,2336400,2336400,0,0,8500000,3252,1472798310,1181210,1411400,157.688524590164
7280,4,37,3,4,1,1,18563346,16563346,12355826,9354162,3001664,4207520,2000000,16895914,9981428,6914486,11648860,1667432,14067362,4713200,1105814,4111000,3005186,1895850,1895850,0,0,14000000,5360,644180883,197483,1292300,157.688524590164
7282,4,37,3,2,1,2,25381449,22981449,17769206,4800010,12969196,5212243,2400000,29143424,21308434,7834990,17546459,-3761975,6000000,1199990,6469196,6572200,103004,6500000,6500000,0,6000000,10000000,0,421977042,902342,1583800,21.1818181818182
7283,4,37,2,8,1,1,63753225,62653225,58901425,52591250,6310175,3751800,1100000,34223610,30069350,4154260,59598965,29529615,88090000,35498750,310175,416675,106500,6000000,6000000,0,4000000,63000000,11900,663117320,1730120,1381700,141.25
7284,5,37,2,4,1,1,17401400,14201400,5715870,-107650,5823520,8485530,3200000,14373480,13343480,1030000,16371400,3027920,2913350,3021000,5823520,6891020,1067500,0,0,0,5500000,6300000,1477.8,174466500,1814200,1798100,157.688524590164
7285,5,37,2,8,1,1,4769195,4569195,385195,-737685,1122880,4184000,200000,5243550,5193550,50000,4719195,-474355,1050000,1787685,1122880,1270380,147500,0,0,0,2500000,0,900,133090550,1226750,2135700,187.033333333333
7286,3,37,2,2,2,1,43835270,43835270,43835270,-14764020,58599290,0,0,31632420,25746820,5885600,37949670,12202850,3000000,17764020,58599290,66829600,8230310,0,0,0,15800000,3215000,7657,387751500,1651400,2009400,157.688524590164
7287,5,37,2,4,1,1,2897860,2897860,-5147140,-1699020,-3448120,8045000,0,15195470,14399570,795900,2101960,-12297610,3430000,5129020,-3448120,2149030,5597150,0,0,0,10925760,84000,1030,384261470,1815910,2412300,157.688524590164
7288,5,37,2,8,1,1,8089995,8089995,1318315,405410,912905,6771680,0,4563200,4344700,218500,7871495,3526795,2700000,2294590,912905,1260275,347370,0,0,0,3000000,0,800,157305670,931570,1640100,187.033333333333
7289,5,37,2,8,1,1,16316791,15916791,11560791,4772980,6787811,4356000,400000,9378590,9228590,150000,16166791,6938201,6500000,1727020,6787811,8489155,1701344,0,0,0,11500000,5000000,600,143757779,612979,1646900,187.033333333333
7290,5,37,2,8,1,1,40125105,40125105,8193885,7302920,890965,31931220,0,9197676,7997356,1200320,38924785,30927429,10500000,3197080,890965,1050195,159230,0,0,0,3500000,0,1200,165439191,1130491,1862500,187.033333333333
7291,3,37,2,8,1,1,11855990,7115990,7115990,728650,6387340,0,4740000,17806380,17506380,300000,11555990,-5950390,5461000,4732350,1858090,4906690,3048600,4529250,4529250,0,4000000,4900000,1000,327505600,151600,1738200,187.033333333333
7292,5,37,2,5,1,1,26518305,24538305,14430305,7024560,7405745,10108000,1980000,20057095,17982095,2075000,24443305,6461210,8600000,1575440,725745,792045,66300,6680000,6680000,0,3200000,3000000,1800,172738410,1023310,2389700,180.777777777778
7293,5,37,2,8,1,1,14109253,14109253,4632653,2228130,2404523,9476600,0,7130210,6469210,661000,13448253,6979043,4796000,2567870,2404523,3582875,1178352,0,0,0,4100000,5000000,1300,258514950,1447950,1154900,187.033333333333
7294,5,37,3,1,1,2,30356716,23735807,14364601,4439579,9925022,9371206,6620909,32827683,31747174,1080509,29276207,-2470967,5236979,797400,7448522,16778848,9330326,2476500,2476500,0,20582170,8767080,10005,662992150,715150,1404700,32.3571428571429
7295,5,40,1,4,1,1,4249010,949010,-850990,-850990,0,1800000,3300000,7205600,7205600,0,4249010,-2956590,440000,1290990,0,0,0,0,0,0,1000000,0,399.4,535233200,559200,1714800,103.966666666667
7296,3,37,3,4,3,1,16897214,15497214,13297214,11104882,2192332,2200000,1400000,13638664,11735434,1903230,14993984,3258550,14240882,3136000,-921426,8517574,9439000,3113758,3113758,0,2000000,150000,400,475053250,730150,1344300,157.688524590164
7297,4,37,2,4,1,1,51582271,45235863,33876512,17672384,16204128,11359351,6346408,30086779,27984469,2102310,49479961,21495492,21801084,4128700,15966528,19048486,3081958,237600,237600,0,34542000,8684037,1134.8,542021289,171089,1474000,157.688524590164
7298,3,37,2,1,3,2,1079510,-685490,-685490,-2974210,2288720,0,1765000,28193845,24875100,3318745,-2239235,-27114335,255000,3229210,2288720,3008120,719400,0,0,0,7130030,7255510,10000,119293287,1421587,1237600,16.5833333333333
7299,4,40,1,5,1,1,30761350,30761350,19261350,19261350,0,11500000,0,32093000,31993000,100000,30661350,-1331650,22400000,3138650,0,0,0,0,0,0,9700000,0,977.6,820600000,0,1360600,103.966666666667
7300,4,40,2,7,1,1,307895930,299895930,292335930,238970930,53365000,7560000,8000000,22791630,20515630,2276000,305619930,285104300,255000000,16029070,53365000,98300000,44935000,0,0,0,2000000,0,4800,321951200,0,1295800,103.966666666667
7301,5,37,2,5,1,1,20741532,16741532,14581532,10040700,4540832,2160000,4000000,12846307,12846307,0,20741532,7895225,11685700,1645000,4540832,6903900,2363068,0,0,0,0,0,2000,696175500,0,2669500,108.578947368421
8001,5,38,2,4,1,2,19187653,18187653,15431493,8446528,6984965,2756160,1000000,17470600,16753750,716850,18470803,1717053,45874228,37427700,6984965,11125844,4140879,0,0,0,12600000,20470000,16584,920392000,694000,1553000,167.5625
8002,5,38,1,4,1,2,12230620,11930620,7549730,1155360,6394370,4380890,300000,22856277,21136957,1719320,10511300,-10625657,2598900,1443540,2582870,7165000,4582130,3811500,3811500,0,0,21507600,16000,453573900,2550000,1855400,167.5625
8003,5,38,1,4,1,2,20355020,19755020,14950020,12388950,2561070,4805000,600000,8904310,8904310,0,20355020,11450710,17111500,4722550,2561070,4615000,2053930,0,0,0,160000,8000000,4838,356594100,1470000,1431400,167.5625
8004,5,38,1,4,1,1,6347540,5847540,550000,550000,0,5297540,500000,4976729,4952729,24000,6323540,1370811,550000,0,0,0,0,0,0,0,2000000,1900000,700,179045300,1580000,1520100,167.5625
8005,5,38,1,4,1,1,20374170,20074170,12648990,8834760,3814230,7425180,300000,8792804,8472704,320100,20054070,11581366,9311300,476540,3814230,4353250,539020,0,0,0,0,6000000,0,249666900,1920000,1175300,167.5625
8006,5,38,1,4,1,2,21479220,20879220,13933140,11449950,2483190,6946080,600000,19938610,14689410,5249200,16230020,1540610,16096150,4646200,2483190,4467500,1984310,0,0,0,0,9500000,9000,540125000,2880000,1358400,167.5625
