"임가번호","연령별","지역별","전/겸업별","업종별","가구원수별","임지규모별","임가소득","경상소득","임가순소득","임업소득","임외소득","이전소득","비경상소득","가계지출","소비지출","비소비지출","임가처분가능소득","임가경제잉여","임업총수입","임업경영비","겸업소득","겸업수입","겸업지출","사업외소득","사업외수입","사업외지출","재산적 수입","재산적 지출","가중치"
7166,4,37,3,5,1,1,4987398,4387398,1908398,1577181,331217,2479000,600000,6459791,6309791,150000,4837398,-1472393,4000000,2422819,331217,987517,656300,0,0,0,5000000,0,180.777777777778
7167,5,37,3,5,1,1,4248654,4248654,1684654,1111427,573227,2564000,0,8523607,7712607,811000,3437654,-4274953,4007200,2895773,573227,970897,397670,0,0,0,7500000,30000,180.777777777778
7168,5,37,3,1,1,1,19738744,19738744,15898744,7531838,8366906,3840000,0,9398056,8138056,1260000,18478744,10340688,9000000,1468162,8366906,12167246,3800340,0,0,0,11000000,8550000,15.92
7169,5,37,2,4,1,1,24399507,21399507,14639507,7100002,7539505,6760000,3000000,17160292,16920292,240000,24159507,7239215,11154000,4053998,7539505,8386965,847460,0,0,0,1000000,13103745,165.844827586207
7170,5,37,2,3,1,2,15222438,14180438,10746438,9949780,796658,3434000,1042000,7956406,7906406,50000,15172438,7266032,11950000,2000220,796658,1062458,265800,0,0,0,6000000,0,74.4722222222222
7171,3,37,2,6,2,2,1909039,1909039,1909039,1267790,641249,0,0,10847135,10477135,370000,1539039,-8938096,19880000,18612210,641249,982749,341500,0,0,0,5000000,3000000,38.25
7172,5,37,3,1,1,1,54109225,51296530,33278845,15223730,18055115,18017685,2812695,26749495,24934965,1814530,52294695,27359730,16000000,776270,15909045,21293379,5384334,2146070,2146070,0,99820750,116001020,15.92
7173,5,37,3,7,1,1,31022154,22392154,10892294,6218320,4673974,11499860,8630000,24583325,23772945,810380,30211774,6438829,7605000,1386680,4337974,5261847,923873,336000,336000,0,5871600,6144102,37.921568627451
7174,5,37,3,7,1,1,3978060,1978060,-6398500,-7483358,1084858,8376560,2000000,10330813,10038813,292000,3686060,-6352753,1800000,9283358,1084858,1408658,323800,0,0,0,2000000,2200000,37.921568627451
7175,3,37,2,2,1,1,20747418,20247418,20247418,4870745,15376673,0,500000,22970117,20685377,2284740,18462678,-2222699,7000000,2129255,1134705,1436975,302270,14241968,14241968,0,7500000,2252900,172.47619047619
7176,3,37,2,2,3,1,5533097,5533097,5533097,5087561,445536,0,0,14073140,13205280,867860,4665237,-8540043,6600000,1512439,445536,1010436,564900,0,0,0,4000000,5000000,172.47619047619
7177,4,37,2,8,1,1,27435824,21301503,8221773,-10093240,18315013,13079730,6134321,20866381,19981381,885000,26550824,6569443,4768720,14861960,18315013,25320075,7005062,0,0,0,29000000,24170000,175.34375
7178,5,37,2,8,1,1,46421671,45921671,42030671,17292000,24738671,3891000,500000,6602400,6349400,253000,46168671,39819271,18000000,708000,24738671,25013471,274800,0,0,0,5718500,0,175.34375
7179,5,37,2,8,1,1,8698558,8298558,4458558,3891536,567022,3840000,400000,5127252,4972252,155000,8543558,3571306,7000000,3108464,567022,994022,427000,0,0,0,4688200,0,175.34375
7180,5,37,2,8,1,1,9416745,9416745,5576745,2899516,2677229,3840000,0,20491778,17946678,2545100,6871645,-11075033,7422600,4523084,2677229,3405299,728070,0,0,0,13840470,16715369,175.34375
7181,4,37,2,8,1,1,71960097,71460097,62212187,5590635,56621552,9247910,500000,21948505,18798505,3150000,68810097,50011592,10072200,4481565,56621552,64080732,7459180,0,0,0,15100000,54670000,175.34375
7182,4,37,2,8,1,1,18370773,18370773,18370773,-488387,18859160,0,0,14879033,12659033,2220000,16150773,3491740,2609200,3097587,18859160,53413990,34554830,0,0,0,49436000,40230000,175.34375
7183,4,37,2,8,1,2,7411128,7411128,426388,-427956,854344,6984740,0,6601824,6301824,300000,7111128,809304,5446400,5874356,854344,1028844,174500,0,0,0,5114160,6000000,175.34375
7184,4,37,2,8,1,1,32809975,32809975,17379975,9682446,7697529,15430000,0,19151120,16561120,2590000,30219975,13658855,13755600,4073154,662529,1381879,719350,7035000,7035000,0,15815229,10473000,175.34375
7186,4,37,2,8,1,1,53065413,52365413,41650253,10371113,31279140,10715160,700000,14903986,10451846,4452140,48613273,38161427,14217200,3846087,30409771,35105771,4696000,869369,869369,0,16544950,13600000,175.34375
7196,4,37,3,8,1,1,25623349,25623349,20960349,4755374,16204975,4663000,0,45524788,41096788,4428000,21195349,-19901439,16240200,11484826,16204975,47757115,31552140,0,0,0,40674700,6465000,175.34375
7197,1,37,3,8,3,1,141569099,114679099,110469099,68590624,41878475,4210000,26890000,60331449,58439019,1892430,139676669,81237650,112053439,43462815,41878475,76866150,34987675,0,0,0,17000000,99459476,175.34375
7198,3,37,3,8,2,1,68853342,68510560,65971540,-4805216,70776756,2539020,342782,44399841,41896751,2503090,66350252,24453501,19819164,24624380,65133756,77571588,12437832,5643000,5643000,0,3450000,28534686,175.34375
7199,5,37,3,8,1,1,10257700,10257700,3235700,6125050,-2889350,7022000,0,14568240,11518240,3050000,7207700,-4310540,8916000,2790950,-2889350,0,2889350,0,0,0,9401500,0,175.34375
7200,4,37,3,5,3,1,12990666,12990666,12990666,1621036,11369630,0,0,36515739,27195749,9319990,3670676,-23525073,2680400,1059364,-362250,0,362250,11731880,11731880,0,6107960,6624034,76.4285714285714
7201,2,37,3,8,3,1,-29677600,-59677600,-59677600,-7778265,-51899335,0,30000000,75039372,66543892,8495480,-38173080,-104716972,1428000,9206265,-51899335,0,51899335,0,0,0,54977909,27008280,175.34375
7202,4,37,3,2,3,2,18507730,17757730,6308730,2835900,3472830,11449000,750000,27391900,25842900,1549000,16958730,-8884170,3480000,644100,3472830,15483100,12010270,0,0,0,48123499,32230000,172.47619047619
7203,4,37,3,8,1,1,21671996,19815996,-785554,10262131,-11047685,20601550,1856000,55549376,49043206,6506170,15165826,-33877380,16961674,6699543,-11047685,15893197,26940882,0,0,0,58302655,34475240,175.34375
7205,4,37,3,4,1,1,64894660,62904660,61857660,-1568000,63425660,1047000,1990000,28918670,24939380,3979290,60915370,35975990,-1442000,126000,63425660,71944960,8519300,0,0,0,8000000,39000000,165.844827586207
7207,4,37,3,4,1,1,34812450,34512450,34512450,275700,34236750,0,300000,28551892,24434452,4117440,30695010,6260558,400000,124300,34236750,54130000,19893250,0,0,0,30238080,51067400,165.844827586207
7208,4,37,3,4,1,1,19901960,19901960,19901960,4350000,15551960,0,0,20222130,15856650,4365480,15536480,-320170,4400000,50000,-1298040,11350000,12648040,16850000,16850000,0,40137300,61553120,165.844827586207
7210,4,37,3,4,3,1,-17198130,-17225335,-17225335,6262600,-23487935,0,27205,29927400,26604820,3322580,-20520710,-47125530,8328000,2065400,-28107935,13901300,42009235,4620000,4620000,0,42892846,234000,165.844827586207
7211,4,37,3,4,1,1,11391590,8061590,6661590,7877100,-1215510,1400000,3330000,17251850,15191850,2060000,9331590,-5860260,8214800,337700,-3347010,11139790,14486800,2131500,2131500,0,8000000,770000,165.844827586207
7212,2,37,3,4,1,1,20657700,20457700,20457700,5820000,14637700,0,200000,25906580,17456580,8450000,12207700,-5248880,5820000,0,8521450,22630000,14108550,6116250,6116250,0,19866700,11000000,165.844827586207
7213,4,37,3,4,1,1,5638300,5438300,5438300,-820000,6258300,0,200000,15725170,11593170,4132000,1506300,-10086870,-470000,350000,1218300,3290000,2071700,5040000,5040000,0,49175550,42175000,165.844827586207
7214,4,37,3,4,1,1,44703000,42153000,30573000,3510000,27063000,11580000,2550000,17695900,15911400,1784500,42918500,27007100,3630000,120000,27063000,30360000,3297000,0,0,0,1500000,27600000,165.844827586207
7218,4,37,3,5,1,1,5885810,5885810,-2639190,-419340,-2219850,8525000,0,14837360,12547360,2290000,3595810,-8951550,135200,554540,-2219850,310300,2530150,0,0,0,9979450,0,76.4285714285714
7220,4,40,2,7,1,2,332970929,317570929,313098129,307463269,5634860,4472800,15400000,55165286,51503568,3661718,329309211,277805643,642080000,334616731,5634860,5961200,326340,0,0,0,167581808,338283380,103.966666666667
7222,5,37,3,4,1,1,30717175,29117175,9381175,945991,8435184,19736000,1600000,22981520,21703520,1278000,29439175,7735655,1481600,535609,7710684,9771684,2061000,724500,724500,0,5150000,2707850,165.844827586207
7223,4,37,2,4,1,1,88112871,87212871,80666671,23657646,57009025,6546200,900000,19573410,18526410,1047000,87065871,68539461,41721000,18063354,57009025,65479795,8470770,0,0,0,40000000,107055700,165.844827586207
7225,5,37,3,4,1,1,37903191,36903191,26810701,5325200,21485501,10092490,1000000,10898865,10181115,717750,37185441,27004326,8677667,3352467,21485501,26008602,4523101,0,0,0,7430000,20218222,165.844827586207
7228,5,37,3,4,1,1,24656221,23356221,15384221,5370341,10013880,7972000,1300000,15703420,14719720,983700,23672521,8952801,8610900,3240559,9677880,16973570,7295690,336000,336000,0,4000000,12061310,165.844827586207
7233,5,37,2,5,1,2,54249693,53399693,47859693,40811625,7048068,5540000,850000,25725272,20741312,4983960,49265733,28524421,93071500,52259875,6911568,10495286,3583718,136500,136500,0,7600000,22845427,139.785714285714
7234,4,37,2,5,1,1,35306030,33339030,20992030,11197350,9794680,12347000,1967000,18611600,16918750,1692850,33613180,16694430,23974150,12776800,9794680,11988980,2194300,0,0,0,4000000,19489000,108.578947368421
7235,2,37,1,1,1,5,55640505,55540505,50132545,46153545,3979000,5407960,100000,42287060,31878830,10408230,45232275,13353445,83900000,37746455,179000,179000,0,3800000,3800000,0,51823782,77400000,42.4615384615385
7236,5,40,1,4,1,1,2785729,2385729,516729,516729,0,1869000,400000,9420330,9420330,0,2785729,-6634601,2160000,1643271,0,0,0,0,0,0,3000000,0,103.966666666667
7237,5,40,3,4,1,1,5016578,4516578,3304598,661190,2643408,1211980,500000,12101305,11738215,363090,4653488,-7084727,1800000,1138810,-261942,0,261942,2905350,2905350,0,5000000,1200000,103.966666666667
7238,5,40,3,4,1,2,226505,-773495,-5473495,-418745,-5054750,4700000,1000000,14337677,13787677,550000,-323495,-14111172,1200000,1618745,-5054750,0,5054750,0,0,0,20599435,10000000,103.966666666667
7239,4,40,2,4,1,1,2693762,2693762,-306238,-2516238,2210000,3000000,0,23099365,22589365,510000,2183762,-20405603,840000,3356238,-100000,0,100000,2310000,2310000,0,11677750,0,103.966666666667
7240,5,40,2,4,1,1,25142449,25142449,-657551,-257051,-400500,25800000,0,10237685,9827685,410000,24732449,14904764,2760000,3017051,-400500,0,400500,0,0,0,6613500,0,103.966666666667
7241,2,40,2,4,5,1,893615,893615,-1086385,-511385,-575000,1980000,0,40544364,36478364,4066000,-3172385,-39650749,2400000,2911385,-575000,0,575000,0,0,0,21426500,0,103.966666666667
7243,2,37,3,2,3,1,50576360,41139760,35727760,1000000,34727760,5412000,9436600,74604355,57275633,17328722,33247638,-24027995,1000000,0,16709760,39850210,23140450,18018000,18018000,0,79750974,43074200,63.3
7244,5,40,2,4,1,1,3517475,3217475,-1138525,-1108525,-30000,4356000,300000,7378800,7098800,280000,3237475,-3861325,840000,1948525,-30000,0,30000,0,0,0,4711850,0,103.966666666667
7245,5,40,2,4,1,1,-2284897,-2284897,-9384897,-1239897,-8145000,7100000,0,17033150,14033150,3000000,-5284897,-19318047,1200000,2439897,-8145000,0,8145000,0,0,0,48823750,24100000,103.966666666667
7246,4,40,2,4,1,2,4617433,4617433,-1382567,464433,-1847000,6000000,0,39022870,36983166,2039704,2577729,-34405437,2400000,1935567,-1847000,0,1847000,0,0,0,25099074,30000,103.966666666667
7247,5,40,1,4,1,1,159152,159152,-800848,-719848,-81000,960000,0,17229730,16729730,500000,-340848,-17070578,600000,1319848,-81000,0,81000,0,0,0,10519130,0,103.966666666667
7248,5,40,2,4,1,1,7769457,7769457,249457,694457,-445000,7520000,0,8628865,8198865,430000,7339457,-859408,2880000,2185543,-445000,0,445000,0,0,0,3500000,0,103.966666666667
7249,4,37,3,8,1,1,32123610,32123610,23258750,2576980,20681770,8864860,0,18682507,18590207,92300,32031310,13441103,2590000,13020,4642495,9480840,4838345,16039275,16039275,0,6941529,0,262.32
7250,5,37,3,8,1,1,17110988,15810988,6540368,2623631,3916737,9270620,1300000,23518310,17199856,6318454,10792534,-6407322,2935000,311369,3916737,6799340,2882603,0,0,0,10776990,4200000,262.32
7251,4,37,3,2,2,2,33963970,27243970,14794670,12586900,2207770,12449300,6720000,22413986,19127486,3286500,30677470,11549984,12586900,0,2207770,5551048,3343278,0,0,0,12239002,24500000,63.3
7252,5,40,2,5,1,1,13992370,9882370,-1717630,-2307100,589470,11600000,4110000,11949490,11012490,937000,13055370,2042880,50000,2357100,-460530,430330,890860,1050000,1050000,0,6639110,0,103.966666666667
7253,5,40,2,8,1,1,4541636,3780636,510636,-152504,663140,3270000,761000,5783230,5343230,440000,4101636,-1241594,205000,357504,526640,570740,44100,136500,136500,0,3146300,30000,103.966666666667
7254,5,40,3,8,1,1,13529449,12639449,6118969,54049,6064920,6520480,890000,15760582,14842362,918220,12611229,-2231133,560000,505951,562920,624840,61920,5502000,5502000,0,5052897,230000,103.966666666667
7255,2,40,2,4,1,1,19081634,19081634,19081634,8263734,10817900,0,0,38021257,34391257,3630000,15451634,-18939623,11050000,2786266,3205400,3607000,401600,7612500,7612500,0,21352260,0,103.966666666667
7256,5,37,1,6,1,1,11410799,7460799,4710799,3635299,1075500,2750000,3950000,21204820,14254820,6950000,4460799,-9794021,12660000,9024701,-27000,0,27000,1102500,1102500,0,18536700,40000,40.1666666666667
7257,3,40,2,5,3,1,5801227,5071227,5071227,-2031993,7103220,0,730000,32227235,29413235,2814000,2987227,-26426008,2618000,4649993,4054020,5196750,1142730,3049200,3049200,0,3740000,180000,103.966666666667
7259,4,40,3,8,1,1,13071047,11271047,5168647,608232,4560415,6102400,1800000,10879186,10437506,441680,12629367,2191861,1052000,443768,505630,664450,158820,4054785,4054785,0,170000,255400,103.966666666667
7260,5,40,1,8,1,1,7170040,5748040,2848040,1260210,1587830,2900000,1422000,6037340,5120540,916800,6253240,1132700,1477000,216790,1587830,1741330,153500,0,0,0,0,20000,103.966666666667
7262,3,40,2,4,3,1,17182192,14682192,9386192,4664322,4721870,5296000,2500000,15216391,12644691,2571700,14610492,1965801,8418000,3753678,-360630,452500,813130,5082500,5082500,0,2000000,6550000,103.966666666667
7263,5,40,3,5,1,1,25384553,24884553,14070983,2502273,11568710,10813570,500000,18604380,17113680,1490700,23893853,6780173,2710000,207727,1572710,1732800,160090,9996000,9996000,0,5552200,2324040,103.966666666667
7264,5,40,3,5,1,1,7867270,6467270,-210730,-218220,7490,6678000,1400000,19404890,19304890,100000,7767270,-11537620,65000,283220,7490,7490,0,0,0,0,12000000,0,103.966666666667
7265,5,40,2,5,2,2,11498100,9848100,3378100,1892050,1486050,6470000,1650000,8679725,8466725,213000,11285100,2818375,2600000,707950,676050,676050,0,810000,810000,0,0,0,103.966666666667
7266,3,40,2,5,3,1,23945544,21995544,18795544,-2310231,21105775,3200000,1950000,26272865,24177365,2095500,21850044,-2327321,1580000,3890231,21105775,21552475,446700,0,0,0,14270000,12000000,103.966666666667
7267,5,40,3,8,1,1,33805588,33805588,505588,-385904,891492,33300000,0,48996309,42664989,6331320,27474268,-15190721,800000,1185904,-358008,120000,478008,1249500,1249500,0,37000000,200000,103.966666666667
7269,4,40,3,8,1,1,15425014,14825014,14825014,-904856,15729870,0,600000,18440764,16830764,1610000,13815014,-3015750,0,904856,11432370,14370270,2937900,4297500,4297500,0,4356750,1300000,103.966666666667
7270,2,40,2,5,1,1,9314375,8814375,8814375,5294875,3519500,0,500000,20962025,17482025,3480000,5834375,-11647650,13180000,7885125,632000,731000,99000,2887500,2887500,0,2000000,0,103.966666666667
7271,5,40,2,2,1,2,5985622,5775622,2005622,1673192,332430,3770000,210000,11756760,10797480,959280,5026342,-5771138,2050000,376808,301980,530830,228850,30450,30450,0,4000000,380000,103.966666666667
7272,3,40,3,2,3,1,17591207,16301207,16301207,10784657,5516550,0,1290000,35150690,31469090,3681600,13909607,-17559483,12630000,1845343,1264050,1332450,68400,4252500,4252500,0,6068100,7180000,103.966666666667
7273,5,40,2,5,1,1,15575817,14675817,8325307,292157,8033150,6350510,900000,19377528,17466748,1910780,13665037,-3801711,1320000,1027843,6395150,6997610,602460,1638000,1638000,0,1000000,40000,103.966666666667
7274,4,40,3,5,1,1,21495845,19425845,10415845,-107395,10523240,9010000,2070000,25879417,24721417,1158000,20337845,-4383572,2174000,2281395,-102760,114840,217600,10626000,10626000,0,6891450,1220000,103.966666666667
7275,5,37,3,1,1,2,41879912,39879912,36598912,22499612,14099300,3281000,2000000,15238050,12721650,2516400,39363512,26641862,31089067,8589455,8533400,9157200,623800,5565900,5565900,0,1040000,30100000,37.75
7276,4,37,2,4,1,1,72734387,72734387,71546387,43903687,27642700,1188000,0,43455845,34640845,8815000,63919387,29278542,56508000,12604313,27642700,35454400,7811700,0,0,0,27623000,50810000,165.844827586207
7277,5,37,2,4,1,1,48239415,45229415,24721415,10005065,14716350,20508000,3010000,20586660,20096660,490000,47749415,27652755,17272000,7266935,13235850,16262800,3026950,1480500,1480500,0,0,22050000,165.844827586207
7278,3,37,2,4,1,1,43154655,35360458,29299152,-2905745,32204897,6061306,7794197,52967349,38242889,14724460,28430195,-9812694,7162625,10068370,31875504,42598544,10723040,329393,329393,0,40200300,37316974,165.844827586207
7279,4,37,2,4,1,1,12749661,12749661,12749661,4397689,8351972,0,0,33620175,30050175,3570000,9179661,-20870514,14400000,10002311,7164970,7828000,663030,1187002,1187002,0,0,10000000,165.844827586207
7280,4,37,3,4,1,1,28452285,27258285,19752005,4390965,15361040,7506280,1194000,15238031,10908945,4329086,24123199,13214254,8962800,4571835,11969540,14542700,2573160,3391500,3391500,0,1000000,15000000,165.844827586207
7282,4,37,3,2,1,2,31338390,31338390,27311420,907509,26403911,4026970,0,21134520,20278870,855650,30482740,10203870,2000000,1092491,26403911,27154240,750329,0,0,0,6000000,12000000,12.9444444444444
7283,4,37,2,8,1,1,53040117,53040117,53040117,51129687,1910430,0,0,35929115,31887435,4041680,48998437,17111002,79962000,28832313,1910430,1960330,49900,0,0,0,19661930,71000000,188.333333333333
7284,5,37,2,4,1,1,17710598,17310598,12070958,11594525,476433,5239640,400000,17775780,13755780,4020000,13690598,-65182,14985000,3390475,476433,8525733,8049300,0,0,0,19303700,12350000,165.844827586207
7285,5,37,2,8,1,1,7401377,7301377,3409377,2976699,432678,3892000,100000,6418160,6268160,150000,7251377,983217,5200000,2223301,432678,946078,513400,0,0,0,5000000,0,175.34375
7286,3,37,2,4,2,1,15371660,15371660,15329660,14823181,506479,42000,0,49259760,38077760,11182000,4189660,-33888100,23000000,8176819,506479,15995978,15489499,0,0,0,50200000,31215000,165.844827586207
7287,5,37,2,4,1,1,13379408,13379408,4654108,2844331,1809777,8725300,0,15054965,14012965,1042000,12337408,-1675557,7432000,4587669,1809777,3400227,1590450,0,0,0,12500000,2100000,165.844827586207
7288,5,37,2,8,1,1,10495916,9995916,3406236,3045857,360379,6589680,500000,4888246,4838246,50000,10445916,5607670,5400000,2354143,360379,936579,576200,0,0,0,3000000,0,175.34375
7289,5,37,2,8,1,1,14408846,13668846,9944846,11343966,-1399120,3724000,740000,14186292,13044292,1142000,13266846,222554,13125000,1781034,-1399120,924870,2323990,0,0,0,15500000,2750000,175.34375
7290,5,37,2,8,1,1,62007877,61307877,16161037,15373274,787763,45146840,700000,9264766,8184446,1080320,60927557,52743111,19100000,3726726,787763,1094533,306770,0,0,0,4000000,0,175.34375
7291,3,37,2,8,1,1,8225988,6725988,6725988,533525,6192463,0,1500000,15103181,13004181,2099000,6126988,-6877193,4661600,4128075,2422963,6482323,4059360,3769500,3769500,0,10500000,10230000,175.34375
7292,5,37,2,5,1,1,31646096,31456096,23763816,16385142,7378674,7692280,190000,19213775,13978775,5235000,26411096,12432321,16980000,594858,-29326,1025930,1055256,7408000,7408000,0,36555616,35120000,180.777777777778
7293,5,37,2,5,1,1,20752219,20252219,14600219,11053623,3546596,5652000,500000,6716100,6516100,200000,20552219,14036119,15232800,4179177,3546596,4495571,948975,0,0,0,5000000,5014000,180.777777777778
7294,5,37,3,1,1,2,37523825,36259795,28036435,3900179,24136256,8223360,1264030,40697372,28579802,12117570,25406255,-3173547,4601072,700893,23839256,32435506,8596250,297000,297000,0,29976261,24989166,37.75
7295,5,40,1,4,1,1,-42891,-542891,-542891,-438891,-104000,0,500000,7018332,6998332,20000,-62891,-7061223,720000,1158891,-104000,0,104000,0,0,0,3000000,0,103.966666666667
7296,3,37,3,4,3,1,31858662,31258662,29030412,4069096,24961316,2228250,600000,24248221,22436571,1811650,30047012,7610441,6490356,2421260,23060816,32041801,8980985,1900500,1900500,0,9500000,14814400,165.844827586207
7297,4,37,2,4,1,1,68352885,68136105,58793389,31540094,27253295,9342716,216780,26216377,24140977,2075400,66277485,42136508,35954479,4414385,25910985,33266479,7355494,1342310,1342310,0,22502450,20650068,165.844827586207
7298,3,37,2,1,3,2,1488035,1388035,1388035,1226399,161636,0,100000,27222423,26330423,892000,596035,-25734388,2500000,1273601,161636,840046,678410,0,0,0,12000000,0,15.92
8001,5,38,2,3,1,2,5195815,5195815,2453885,-7009239,9463124,2741930,0,16850480,15273620,1576860,3618955,-11654665,29530611,36539850,9463124,13136734,3673610,0,0,0,43750000,50759928,153.2
8002,5,38,1,4,1,2,20116080,20116080,13124290,5628600,7495690,6991790,0,22228023,20713453,1514570,18601510,-2111943,7845700,2217100,5290690,9047200,3756510,2205000,2205000,0,18508705,13090000,153.2
8003,5,38,1,4,1,2,29032799,29032799,24075299,16334659,7740640,4957500,0,10982365,10971365,11000,29021799,18050434,21411937,5077278,7740640,8370000,629360,0,0,0,0,19986035,153.2
8004,5,38,1,4,1,1,9922040,9922040,2332000,2332000,0,7590040,0,4315870,4295870,20000,9902040,5606170,2640000,308000,0,0,0,0,0,0,2685510,1200000,153.2
8005,5,38,1,4,1,1,25088252,25088252,14300387,9288887,5011500,10787865,0,8567240,8325840,241400,24846852,16521012,9696000,407113,5011500,5615000,603500,0,0,0,0,7796880,153.2
8006,4,38,1,4,1,2,21895755,21895755,14916747,14198090,718657,6979008,0,16268061,16129061,139000,21756755,5627694,18837250,4639160,718657,3715000,2996343,0,0,0,0,6851320,153.2
8008,4,38,3,3,1,2,45701277,43437213,41948023,-18082444,60030467,1489190,2264064,47536322,25537922,21998400,23702877,-1835045,13343630,31426074,59891171,156020896,96129725,139296,139296,0,111795179,16580000,153.2
8009,5,38,2,4,1,1,34929752,34604752,26905382,19324377,7581005,7699370,325000,14725052,13358942,1366110,33563642,20204700,23239600,3915223,7423505,7984497,560992,157500,157500,0,0,16136819,153.2
8010,5,38,2,5,1,2,52038419,52038419,42935599,39449910,3485689,9102820,0,32503941,26904581,5599360,46439059,19534478,50980000,11530090,3380689,4553500,1172811,105000,105000,0,16486190,17300410,108.578947368421
8011,5,38,2,5,1,1,35018062,35018062,27615502,28181652,-566150,7402560,0,22645090,19041710,3603380,31414682,12372972,29820000,1638348,-566150,0,566150,0,0,0,16708921,1030000,108.578947368421
8012,5,38,2,5,1,2,22346816,21206816,10047656,3079641,6968015,11159160,1140000,56792273,52944243,3848030,18498786,-34445457,20418250,17338609,6898015,7838015,940000,70000,70000,0,26710450,2700000,139.785714285714
8013,4,38,2,5,1,1,13987219,12743219,5943339,1804584,4138755,6799880,1244000,40560795,39587935,972860,13014359,-26573576,40761774,38957190,4138755,5059940,921185,0,0,0,13514440,25405306,139.785714285714
8014,4,38,2,4,1,1,46873968,46873968,41283968,41854888,-570920,5590000,0,20009540,18789440,1220100,45653868,26864428,54909213,13054325,-570920,0,570920,0,0,0,6394952,32023152,153.2
8017,4,38,3,4,1,1,68850104,68850104,62370104,13236724,49133380,6480000,0,44888891,44238891,650000,68200104,23961213,17047100,3810376,38888530,49377460,10488930,10244850,10244850,0,1350000,48304580,153.2
8018,4,38,3,4,1,2,40997441,39843430,32937010,20967973,11969037,6906420,1154011,37158549,29702889,7455660,33541781,3838892,28396320,7428347,8349037,11475054,3126017,3620000,3620000,0,23164023,50349827,153.2
8020,4,38,2,6,1,1,38909115,38909115,38909115,39062260,-153145,0,0,28950125,19204955,9745170,29163945,9958990,61003200,21940940,-153145,381500,534645,0,0,0,8639490,24574000,38.25
8022,4,38,2,6,1,1,39957862,39522862,27972862,18398252,9574610,11550000,435000,44547458,36336808,8210650,31747212,-4589596,28801500,10403248,9574610,10415610,841000,0,0,0,2400000,9132850,38.25
8023,4,38,2,6,1,1,35578996,35073996,34663696,23123652,11540044,410300,505000,44054148,36419068,7635080,27943916,-8475152,36690350,13566698,11540044,13237464,1697420,0,0,0,3069090,11250000,38.25
8024,4,38,2,5,1,1,18590048,18590048,11660028,10323918,1336110,6930020,0,54736446,43843866,10892580,7697468,-36146398,30060390,19736472,1336110,2211930,875820,0,0,0,35294605,17971526,139.785714285714
8025,4,38,2,6,2,1,26081530,19339958,14577234,15350646,-773412,4762724,6741572,31328546,27366796,3961750,22119780,-5247016,30376140,15025494,-776867,3527170,4304037,3455,3455,0,11375012,3634793,40.1666666666667
8026,4,38,2,5,2,2,90740057,90740057,90740057,85945457,4794600,0,0,44514950,38327740,6187210,84552847,46225107,119675450,33729993,4794600,5454600,660000,0,0,0,15379000,89040000,139.785714285714
8028,4,38,3,8,1,1,32400996,12252996,4638566,947163,3691403,7614430,20148000,24749152,22661482,2087670,30313326,7651844,2272240,1325077,1486403,7212400,5725997,2205000,2205000,0,7948265,16675450,262.32
8029,5,38,3,3,1,1,42326305,42326305,35206435,35618355,-411920,7119870,0,13387680,12435570,952110,41374195,28938625,36233990,615635,-411920,4560000,4971920,0,0,0,49804440,8185180,74.4722222222222
8032,5,38,2,3,1,2,37732516,36644427,23303017,4551127,18751890,13341410,1088089,21399410,20390910,1008500,36724016,16333106,6502970,1951843,18751890,22608020,3856130,0,0,0,5557200,18486080,74.4722222222222
8033,4,38,2,8,1,1,33967283,33967283,27843833,12691603,15152230,6123450,0,15182630,14313600,869030,33098253,18784653,16413311,3721708,14921230,15697300,776070,231000,231000,0,0,19174918,188.333333333333
8034,4,38,3,3,1,1,98009220,90439570,71058930,42621345,28437585,19380640,7569650,27284388,21485375,5799013,92210207,70724832,46754201,4132856,27747885,35315000,7567115,689700,689700,0,51649320,92305000,74.4722222222222
8035,5,38,3,1,1,1,996135,996135,-7041985,-390000,-6651985,8038120,0,15937620,14502800,1434820,-438685,-14941485,0,390000,-6651985,0,6651985,0,0,0,19748211,800000,42.4615384615385
8036,4,38,3,3,1,1,38226726,38113697,30327687,32744850,-2417163,7786010,113029,15538254,12587394,2950860,35275866,22688472,35879285,3134435,-2469663,39017810,41487473,52500,52500,0,90992691,65400000,74.4722222222222
8037,5,38,1,3,1,5,11136360,11136360,7757560,7819560,-62000,3378800,0,26974460,26784460,190000,10946360,-15838100,13800000,5980440,-62000,0,62000,0,0,0,11634757,4876790,74.4722222222222
8038,5,38,3,3,1,1,63622807,63614807,52432632,35057868,17374764,11182175,8000,15747630,14707280,1040350,62582457,47875177,37369680,2311812,17122764,25698790,8576026,252000,252000,0,18016360,30239976,74.4722222222222
8048,5,38,2,1,1,2,15147470,15147470,10727470,4519240,6208230,4420000,0,20318655,17634655,2684000,12463470,-5171185,8215000,3695760,6208230,14713490,8505260,0,0,0,15751050,12710000,42.4615384615385
8050,3,38,3,1,1,2,31903323,15225653,15225653,5784523,9441130,0,16677670,37664851,32655091,5009760,26893563,-5761528,11885200,6100677,9441130,10930500,1489370,0,0,0,4280000,13334040,37.75
8057,3,38,3,4,1,1,34481912,34481912,27606872,10095615,17511257,6875040,0,37141240,33632330,3508910,30973002,-2659328,10972900,877285,319607,531195,211588,17191650,17191650,0,30778133,25709000,153.2
