"임가번호","연령별","지역별","전/겸업별","업종별","가구원수별","임지규모별","임가소득","경상소득","임가순소득","임업소득","임업외소득","이전소득","비경상소득","가계지출","소비지출","비소비지출","임가처분가능소득","임가경제잉여","임업총수입","임업경영비","겸업소득","겸업수입","겸업지출","사업외소득","사업외수입","사업외지출","재산적 수입","재산적 지출","기초_자본(순재산)","기말_자본(순재산)","연초보유","연말보유","가중치"
7164,5,37,3,5,1,1,14085750,13305750,3407750,3576750,-169000,9898000,780000,6464400,6414400,50000,14035750,7621350,5200000,1623250,-169000,0,169000,0,0,0,1500000,0,194211054,188694054,1107954,1107954,149.307692307692
7165,5,37,3,5,1,1,17938975,14558975,5766975,2752975,3014000,8792000,3380000,8340800,8190800,150000,17788975,9598175,5300100,2547125,3014000,4793000,1779000,0,0,0,5000000,4000000,187432650,185347750,2192350,2192350,149.307692307692
7166,5,37,3,5,1,1,2086085,2086085,-1503915,-1331915,-172000,3590000,0,3472275,3390275,82000,2004085,-1386190,1000000,2331915,-172000,0,172000,0,0,0,2500000,0,139563150,133959550,2025950,2025950,149.307692307692
7167,5,37,3,5,1,1,5715760,5715760,2125760,3081460,-955700,3590000,0,9058108,8633908,424200,5291560,-3342348,5780000,2698540,-955700,0,955700,0,0,0,9500000,20000,264227340,255935140,1457940,1457940,149.307692307692
7168,5,37,3,1,1,1,5248790,5248790,1088790,3653040,-2564250,4160000,0,9593180,9112180,481000,4767790,-4344390,5000000,1346960,-2564250,0,2564250,0,0,0,10500000,0,168916570,159260070,1490070,1490070,14.375
7169,5,37,2,4,1,1,25964950,25964950,20108950,12775950,7333000,5856000,0,12818200,12700100,118100,25846850,13146750,16250000,3474050,7333000,7500000,167000,0,0,0,3000000,0,282031923,269182923,1152923,1152923,168.203703703704
7170,5,37,2,4,1,2,13844190,13844190,7528190,6868190,660000,6316000,0,5247680,5197680,50000,13794190,8596510,8300000,1431810,-40000,0,40000,700000,700000,0,2000000,0,652004850,641402350,2234250,2234250,168.203703703704
7171,3,37,2,6,2,2,3846200,3846200,3846200,4008200,-162000,0,0,8254900,8204900,50000,3796200,-4408700,23500000,19491800,-162000,0,162000,0,0,0,2000000,0,319111950,294849650,2373250,2373250,24.8
7173,5,37,3,7,1,1,15109140,10819140,65130,-1217800,1282930,10754010,4290000,14533365,14249605,283760,14825380,575775,0,1217800,752930,1259360,506430,530000,530000,0,0,310940,144418888,137928988,1682288,1682288,63.9
7174,5,37,3,7,1,1,-3752680,-3752680,-9584680,-9464680,-120000,5832000,0,5829650,5729650,100000,-3852680,-9582330,0,9464680,-120000,0,120000,0,0,0,3000000,0,235052693,218292093,1168793,1168793,63.9
7175,3,37,2,8,1,1,22855011,21698011,20068211,-663220,20731431,1629800,1157000,30687640,27020040,3667600,19187411,-7832629,1500000,2163220,1426141,2466841,1040700,19305290,19375290,70000,8000000,7200000,91995884,77816984,1636984,1636984,186.375
7176,3,37,2,8,3,1,310730,310730,310730,576380,-265650,0,0,11986360,11609120,377240,-66510,-11675630,1800000,1223620,-265650,0,265650,0,0,0,1500000,0,6546800,-470400,1545400,1545400,186.375
7177,4,37,2,8,1,1,35447409.3,33759605,25749755,8173740,17576015,8009850,1687804.3,23298742,17115032,6183710,29263699.3,12148667.3,12432500,4258760,17576015,26845665,9269650,0,0,0,21876625,19280000,120981512,110621787,1736987,1736987,186.375
7178,5,37,2,8,1,1,13534380,13534380,7690380,7814380,-124000,5844000,0,3787630,3637630,150000,13384380,9746750,11000000,3185620,-124000,0,124000,0,0,0,1500000,0,232930800,223541700,1686100,1686100,186.375
7179,5,37,2,8,1,1,3056880,3056880,-2418120,-2363120,-55000,5475000,0,2344560,2344560,0,3056880,712320,0,2363120,-55000,0,55000,0,0,0,1500000,0,107051300,101597200,2675600,2675600,186.375
7180,5,37,2,8,1,1,849875,849875,-4526125,-3523315,-1002810,5376000,0,18861766,18130766,731000,118875,-18011891,272800,3796115,-1002810,182850,1185660,0,0,0,9000000,0,117628352,101797852,1719952,1719952,186.375
7181,5,37,2,8,1,1,35703020,35703020,26763800,424800,26339000,8939220,0,14722021,13532037,1189984,34513036,20980999,4339500,3914700,26339000,35687600,9348600,0,0,0,16380000,46530000,199609743,201611943,1418543,1418543,186.375
7182,4,37,2,8,1,1,-5414560,-5414560,-5414560,-1697460,-3717100,0,0,6743835,5843835,900000,-6314560,-12158395,2000000,3697460,-3717100,22609900,26327000,0,0,0,27000000,11000000,214530700,219514000,1530000,1530000,186.375
7183,4,37,2,8,1,2,33485310,33485310,23573310,23573310,0,9912000,0,3741600,3691600,50000,33435310,29743710,28600000,5026690,0,0,0,0,0,0,1500000,0,302160600,288654800,1459500,1459500,186.375
7184,4,37,2,8,1,1,19258600,19258600,598600,-476100,1074700,18660000,0,11405820,10405820,1000000,18258600,7852780,4344650,4820750,1074700,2443000,1368300,0,0,0,11500000,3050000,334174650,321205550,1528750,1528750,186.375
7186,5,37,2,8,1,1,3558807.8,2999215,-5299425,-3346565,-1952860,8298640,559592.8,8178416,7778416,400000,3158807.8,-4619608.2,1375000,4721565,-1952860,2282000,4234860,0,0,0,2105000,400000,153544840,149966340,2076540,2076540,186.375
7196,5,37,3,8,1,1,-1572090,-2222090,-10992090,-665230,-10326860,8770000,650000,28466190,23936190,4530000,-6102090,-30038280,7498700,8163930,-10326860,57501940,67828800,0,0,0,108000000,10770000,1611634900,1409356200,1605600,5650800,186.375
7197,1,37,3,8,5,1,109007499,80672912,64081982,35621314,28460668,16590930,28334587,36793266,35063436,1729830,107277669,72214233,62293659,26672345,28235248,42748763,14513515,225420,225420,0,1050000,41626000,356602277,389343100,1641777,2870000,186.375
7198,4,37,3,8,2,1,-16946735,-16946735,-16946735,-22558000,5611265,0,0,38568188,36988438,1579750,-18526485,-55514923,2585000,25143000,5611265,7939575,2328310,0,0,0,0,600000,619443297,560920321,1601976,1977000,186.375
7199,5,37,3,8,1,1,17838710,17838710,9338770,10129000,-790230,8499940,0,10041880,9701880,340000,17498710,7796830,14597000,4468000,-790230,0,790230,0,0,0,0,0,69235820,64003200,1639920,2554800,186.375
7200,4,37,3,5,2,1,12881190,12881190,12881190,-846330,13727520,0,0,27206788,22965118,4241670,8639520,-14325598,253000,1099330,-817550,0,817550,14545070,14545070,0,9965680,20562096,243782610,236266100,1456210,2053000,66.875
7202,5,37,3,2,1,2,-5757490,-6407490,-17322490,354820,-17677310,10915000,650000,40949140,34395410,6553730,-12311220,-46706630,1055000,700180,-17677310,8530000,26207310,0,0,0,1300000,2450000,518831500,487643000,1802400,3240000,101.066666666667
7203,4,37,1,8,1,1,3889930,35236,-20223154,7859297,-28082451,20258390,3854694,43902101,41238391,2663710,1226220,-40012171,14799077,6939780,-28082451,16314436,44396887,0,0,0,43537500,18379000,1155622903,1167284200,2054503,4323000,186.375
7205,4,37,3,4,1,1,60626070,57865700,48748050,700000,48048050,9117650,2760370,28295170,25041580,3253590,57372480,32330900,700000,0,46178050,60129350,13951300,1870000,1870000,0,631000,2324400,349344920,344408720,1570820,1570820,168.203703703704
7207,4,37,3,4,1,1,20581700,20581700,20581700,3236000,17345700,0,0,24483874,21659874,2824000,17757700,-3902174,3750000,514000,17345700,31550000,14204300,0,0,0,8272800,7411700,309316000,295757700,1574100,1574100,168.203703703704
7208,4,37,3,4,1,1,35937390,35937390,35937390,5139390,30798000,0,0,13191860,11813860,1378000,34559390,22745530,5500000,360610,7398000,18200000,10802000,23400000,23400000,0,10377000,5349000,199927020,175019820,1344920,1334920,168.203703703704
7210,4,37,3,4,3,1,84036295.3,76160620,38451680,590275,37861405,37708940,7875675.3,26887300,25522874,1364426,82671869.3,57148995.3,5115000,4524725,32642375,60552984,27910609,5219030,5219030,0,2500000,11713000,349453677,341914877,1448677,1448677,168.203703703704
7211,4,37,3,4,1,1,7552210,2508210,-791790,330000,-1121790,3300000,5044000,17666515,14746515,2920000,4632210,-10114305,330000,0,-6391790,8402340,14794130,5270000,5270000,0,0,0,443454800,437744000,1691600,1691600,168.203703703704
7212,3,37,3,4,1,1,12327000,12327000,12327000,4900000,7427000,0,0,11848980,11558980,290000,12037000,478020,5000000,100000,7427000,10500000,3073000,0,0,0,0,50000,277348900,269090600,1530000,1530000,168.203703703704
7213,4,37,3,4,1,1,8923000,8013000,8013000,3333500,4679500,0,910000,10614930,10206930,408000,8515000,-1691930,3588500,255000,3924500,6413500,2489000,755000,755000,0,0,1190000,100754650,94968950,1654350,1654350,168.203703703704
7214,4,37,3,4,1,1,35787000,35787000,26087000,4500000,21587000,9700000,0,12221210,11721210,500000,35287000,23565790,4500000,0,21587000,25950000,4363000,0,0,0,0,3700000,296514100,290395200,1896900,1896900,168.203703703704
7218,4,37,1,5,1,1,9147190,9147190,289490,2068250,-1778760,8857700,0,15786100,15626100,160000,8987190,-6638910,2670000,601750,-1778760,0,1778760,0,0,0,510000,330000,251528320,252318480,1438120,2445780,66.875
7220,5,40,1,7,1,2,289588150,286598150,283217750,283659770,-442020,3380400,2990000,74847143,67093463,7753680,281834470,214741007,596600000,312940230,-442020,0,442020,0,0,0,63000000,0,2156058816,2658019716,1562100,35000,183.5
7222,5,37,3,4,1,1,31446555,30276555,5620055,964780,4655275,24656500,1170000,15619670,15269670,350000,31096555,15826885,1850000,885220,4655275,5045275,390000,0,0,0,1000000,0,539849760,529714960,1479260,713860,168.203703703704
7223,4,37,2,4,1,1,42053140,40883140,29106040,23263280,5842760,11777100,1170000,16703000,16008000,695000,41358140,25350140,41815000,18551720,5842760,7274660,1431900,0,0,0,11000000,2280000,1012431540,970543650,1719140,552850,107.2
7225,5,37,3,5,1,1,36624334,33634334,22169154,9857569,12311585,11465180,2990000,11313715,11013715,300000,36324334,25310619,13570269,3712700,12311585,16645801,4334216,0,0,0,4700000,0,183060842,142864301,1854642,624201,154.269230769231
7228,5,37,3,4,1,1,34462961,31862961,21630961,3618575,18012386,10232000,2600000,11885200,11885200,0,34462961,22577761,6682500,3063925,17612386,18411386,799000,400000,400000,0,0,4000000,578692360,571873210,1627160,623510,168.203703703704
7233,5,37,2,5,1,2,24494812,22674812,15591862,11812180,3779682,7082950,1820000,19934330,16748330,3186000,21308812,4560482,61649460,49837280,3765682,10633382,6867700,14000,14000,0,0,3250000,359129300,329719900,1443900,1443900,154.269230769231
7234,5,37,2,5,1,1,12018820,11875820,1311820,-1230500,2542320,10564000,143000,17794100,16916600,877500,11141320,-5775280,8682000,9912500,2542320,3575820,1033500,0,0,0,0,4200000,233557050,228544550,1530450,1530450,154.269230769231
7235,3,37,1,1,1,5,19685140,19685140,3387140,2909990,477150,16298000,0,27355433,24532950,2822483,16862657,-7670293,23300000,20390010,477150,477150,0,0,0,0,8000000,29000000,683986530,679399600,1922230,2331700,39.125
7236,5,40,1,4,1,1,7966820,5496820,-107180,-107180,0,5604000,2470000,9308900,9308900,0,7966820,-1342080,1200000,1307180,0,0,0,0,0,0,0,0,1654471500,1648559800,1403200,1403200,139.909090909091
7237,5,40,3,4,1,1,4188200,2758200,1637200,-762800,2400000,1121000,1430000,16522300,16372300,150000,4038200,-12334100,400000,1162800,0,0,0,2400000,2400000,0,0,900000,766856640,763114500,1316040,1200000,139.909090909091
7238,5,40,3,4,1,2,41889900,37989900,5589900,-690100,6280000,32400000,3900000,15560160,13600160,1960000,39929900,26329740,1000000,1690100,6280000,8800000,2520000,0,0,0,0,0,1816939800,1808183000,1778700,3000000,139.909090909091
7239,4,40,2,4,1,1,2406700,2016700,-983300,-3383300,2400000,3000000,390000,19615300,19285300,330000,2076700,-17208600,1000000,4383300,0,0,0,2400000,2400000,0,0,23000000,852179050,858912100,1505250,1700000,139.909090909091
7240,5,40,2,4,1,1,28519770,27219770,1419770,1419770,0,25800000,1300000,13488260,13228260,260000,28259770,15031510,4600000,3180230,0,0,0,0,0,0,0,0,466976590,458714300,1913090,2500000,139.909090909091
7241,3,40,2,4,3,1,-1917510,-1917510,-1917510,-1917510,0,0,0,43568530,40102530,3466000,-5383510,-45486040,400000,2317510,0,0,0,0,0,0,0,0,2845952300,2831648900,1402500,1600000,139.909090909091
7243,2,37,3,2,2,1,82176405.3,64903565,51388745,4858335,46530410,13514820,17272840.3,109475667,77174187,32301480,49874925.3,-27299261.7,5000000,141665,46530410,68327467,21797057,0,0,0,9411000,6460000,165525970,138213670,1785370,1785370,36.6190476190476
7244,5,40,2,4,1,1,5073700,2993700,-1631300,-1631300,0,4625000,2080000,5613500,5505500,108000,4965700,-539800,750000,2381300,0,0,0,0,0,0,0,0,740429150,738393200,1760650,1800000,139.909090909091
7245,5,40,2,4,1,1,-1678630,-2458630,-9658630,-1958630,-7700000,7200000,780000,35337100,32069500,3267600,-4946230,-37015730,750000,2708630,-7700000,0,7700000,0,0,0,7800000,1000000,1288744450,1288599100,1493250,1700000,139.909090909091
7247,5,40,1,4,1,1,2914950,-465050,-1345050,-1345050,0,880000,3380000,11835600,11785600,50000,2864950,-8920650,200000,1545050,0,0,0,0,0,0,0,0,1445777700,1438839900,1692500,1700000,139.909090909091
7248,5,40,2,4,1,1,11080850,10430850,1550850,1550850,0,8880000,650000,9246600,8926600,320000,10760850,1834250,3500000,1949150,0,0,0,0,0,0,0,0,539100300,533887500,1780800,1500000,139.909090909091
7249,4,37,3,8,1,1,32266765,32266765,18745313,1919500,16825813,13521452,0,20598190,19738254,859936,31406829,11668575,1919500,0,19515,6746040,6726525,16806298,16806298,0,3012000,560000,114974960,103940560,1639760,1639760,288.444444444444
7250,5,37,3,8,1,1,27217160,19237160,8361660,4245620,4116040,10875500,7980000,31944774,31527006,417768,26799392,-4727614,4399000,153380,3816040,6849810,3033770,300000,300000,0,0,2400500,109514150,106328950,1544050,1544050,288.444444444444
7252,5,40,2,5,1,1,7753210,7623210,1123210,688000,435210,6500000,130000,11250360,11210360,40000,7713210,-3497150,1364000,676000,408210,503410,95200,27000,27000,0,0,100000,454048640,452166640,1526540,1526540,17.5555555555556
7253,5,40,2,8,1,1,10001730,9091730,5491730,3621780,1869950,3600000,910000,5434041,4939041,495000,9506730,4567689,3904100,282320,1869950,1922450,52500,0,0,0,0,40000000,607475800,645322500,1336500,1336500,107
7254,5,40,3,8,1,1,26822900,10012900,4758420,879420,3879000,5254480,16810000,21120478,21000478,120000,26702900,5702422,1430000,550580,2559000,2600000,41000,1320000,1320000,0,0,0,86446740,83843540,1991040,1991040,107
7255,2,40,2,4,1,1,16683720,16683720,16683720,5983720,10700000,0,0,34356260,31352260,3004000,13679720,-17672540,7000000,1016280,0,0,0,10700000,10700000,0,0,1150000,182764510,174587910,1396910,1396910,139.909090909091
7256,5,37,3,6,1,1,6768200,6378200,6378200,5475700,902500,0,390000,7202220,7102220,100000,6668200,-434020,15500000,10024300,-97500,0,97500,1000000,1000000,0,0,0,97004500,101737200,1628200,2062800,48.2
7257,4,40,2,5,3,1,1989060,1729060,1729060,-3619940,5349000,0,260000,22463800,19153800,3310000,-1320940,-20474740,1100000,4719940,-451000,0,451000,5800000,5800000,0,0,0,1076263780,1059683380,1486780,1886780,17.5555555555556
7259,5,40,2,8,1,1,12266670,11876670,4368670,787350,3581320,7508000,390000,6933100,6833100,100000,12166670,5333570,1100000,312650,488320,668820,180500,3093000,3093000,0,0,20000,1054653600,1052460400,1483200,1483200,107
7260,5,40,3,8,1,1,7159770,5261770,1661770,999000,662770,3600000,1898000,7623480,7266480,357000,6802770,-463710,1131000,132000,662770,746270,83500,0,0,0,0,0,498012260,489793160,1243360,1243360,107
7262,3,37,2,4,4,1,13964160,11494160,5365160,4122160,1243000,6129000,2470000,12189630,10487630,1702000,12262160,1774530,8000000,3877840,-404000,0,404000,1647000,1647000,0,0,2200000,200413750,194867750,1574550,1867550,168.203703703704
7263,5,40,3,5,1,1,17346760,17086760,8981340,2559340,6422000,8105420,260000,16946920,16157920,789000,16557760,399840,2750000,190660,1022000,1205000,183000,5400000,5400000,0,0,100000,305343053,297447053,1924653,1924653,17.5555555555556
7264,5,40,3,5,1,1,7540300,7150300,-49700,-47600,-2100,7200000,390000,11568440,11278440,290000,7250300,-4028140,1320000,1367600,-2100,45000,47100,0,0,0,0,0,270352228,262449028,1470428,1470428,17.5555555555556
7265,5,40,2,5,2,2,10712070,9802070,2149690,2408000,-258310,7652380,910000,7813280,7113280,700000,10012070,2898790,3300000,892000,-258310,0,258310,0,0,0,0,0,36141420,33858620,1905620,2105620,17.5555555555556
7266,4,40,3,5,3,1,11650665,9960665,6360665,-1784980,8145645,3600000,1690000,16794050,16474050,320000,11330665,-5143385,2200000,3984980,8145645,8636845,491200,0,0,0,0,0,645903900,626110300,1864000,1864000,17.5555555555556
7267,5,40,3,8,1,1,33867980,33867980,-2132020,-1161090,-970930,36000000,0,24366920,23866920,500000,33367980,9501060,550000,1711090,-1370930,0,1370930,400000,400000,0,0,230360,402278127,390953327,1606727,1909727,107
7269,4,40,3,8,1,1,24642420,23472420,17232420,-72480,17304900,6240000,1170000,11588810,10838810,750000,23892420,13053610,880000,952480,1704900,1800000,95100,15600000,15600000,0,0,0,207667221,205214122,2290721,2590722,107
7270,3,40,2,5,1,1,-2348500,-2348500,-2348500,-7227500,4879000,0,0,16867350,14457350,2410000,-4758500,-19215850,220000,7447500,-121000,0,121000,5000000,5000000,0,0,0,1079454450,1065307950,1640250,1640250,17.5555555555556
7271,5,40,2,2,1,2,9313110,8013110,4413110,-362640,4775750,3600000,1300000,11802330,10992550,809780,8503330,-2489220,34000,396640,375750,391750,16000,4400000,4400000,0,0,0,128568197,124616097,1661597,1661597,36.6190476190476
7272,3,40,3,2,3,1,6918060,6918060,6918060,3018060,3900000,0,0,30479390,28333390,2146000,4772060,-23561330,4750000,1731940,0,0,0,3900000,3900000,0,0,0,178481500,162560600,1620200,1620200,36.6190476190476
7273,5,40,2,5,1,1,4878250,4228250,4228250,403660,3824590,0,650000,15207280,14567280,640000,4238250,-10329030,1665600,1261940,1824590,2213790,389200,2000000,2000000,0,0,0,685417705,676528850,1804405,1945450,17.5555555555556
7274,4,40,3,5,1,1,17312500,16142500,10852500,1856900,8995600,5290000,1170000,9521400,9091400,430000,16882500,7791100,4400000,2543100,-104400,0,104400,9100000,9100000,0,0,0,873167376,866637476,1363376,1663376,17.5555555555556
7275,5,37,3,1,1,2,10799573,8264573,4983573,-937900,5921473,3281000,2535000,16709980,15459080,1250900,9548673,-5910407,5810000,6747900,3144873,3910073,765200,2776600,2776600,0,0,2400000,632248301,624853001,1381101,1381101,32.2857142857143
7276,4,37,2,4,1,1,52701960,52701960,52701960,17649660,35052300,0,0,38986850,33724400,5262450,47439510,13715110,35900000,18250340,34352300,45977600,11625300,700000,700000,0,0,1435000,496117300,495922000,1783400,1783400,168.203703703704
7277,5,37,2,4,1,1,31512000,29744000,13291000,8205700,5085300,16453000,1768000,22383660,19883660,2500000,29012000,9128340,15150000,6944300,5085300,5810000,724700,0,0,0,0,0,630063800,615525700,1526600,1726600,168.203703703704
7278,4,37,2,4,1,1,32889032,28933652,28933652,12918900,16014752,0,3955380,32610082,28013622,4596460,28292572,278950,20000000,7081100,16014752,19506142,3491390,0,0,0,0,30399420,1041551686,1017048586,1531486,1831586,168.203703703704
7279,4,37,2,4,1,1,12604610,12604610,12604610,-1210190,13814800,0,0,35942490,32281490,3661000,8943610,-23337880,8000000,9210190,3019800,3850000,830200,10795000,10795000,0,0,0,1638489314,1603598634,1671814,1971834,168.203703703704
7280,4,37,1,4,1,1,16197960,15677960,8134300,593550,7540750,7543660,520000,20166574,18210894,1955680,14242280,-3968614,3000000,2406450,7540750,10401500,2860750,0,0,0,7776979,100000,742531762,731535783,1568283,1568283,168.203703703704
7282,5,37,2,2,1,2,26452579,26452579,20262969,2800010,17462959,6189610,0,27627067,20967267,6659800,19792779,-1174488,4000000,1199990,10962959,11061040,98081,6500000,6500000,0,3000000,9000000,485023492,469603160,1896092,933860,36.6190476190476
7283,4,37,2,8,1,1,44270850,44140850,42940850,35468350,7472500,1200000,130000,36497150,33769380,2727770,41543080,7773700,58851100,23382750,1472500,1532500,60000,6000000,6000000,0,11000000,42020000,675648190,680870200,1545990,1498000,288.444444444444
7284,5,37,2,4,1,1,5234680,4714680,-2999300,-2078500,-920800,7713980,520000,7765420,7736990,28430,5206250,-2530740,900000,2978500,-920800,0,920800,0,0,0,3500000,1390000,176939340,169356140,1648540,1648540,168.203703703704
7285,5,37,2,8,1,1,1986715,1986715,-1793285,-1683285,-110000,3780000,0,4183050,4083050,100000,1886715,-2196335,0,1683285,-110000,0,110000,0,0,0,2000000,0,129203450,106571850,1307650,1307650,186.375
7286,3,37,2,4,2,1,-30936850,-30936850,-30936850,-38533020,7596170,0,0,30397370,18848240,11549130,-42485980,-61334220,2500000,41033020,7596170,19800000,12203830,0,0,0,66000000,200000,453324620,351023820,2130220,2130220,168.203703703704
7287,5,37,2,4,1,1,19780550,14190550,6324550,-701020,7025570,7866000,5590000,17223492,16242492,981000,18799550,2557058,4350000,5051020,7025570,9600000,2574430,0,0,0,11500000,3000000,386453490,363603790,2798490,2798490,168.203703703704
7288,5,37,2,8,1,1,971210,971210,-2628790,-2294590,-334200,3600000,0,2742340,2742340,0,971210,-1771130,0,2294590,-334200,130800,465000,0,0,0,2500000,200000,162090470,155924570,1498570,1498570,186.375
7289,5,37,2,8,1,1,26509130,25579630,19723630,20272980,-549350,5856000,929500,8940620,8790620,150000,26359130,17568510,22000000,1727020,-549350,0,549350,0,0,0,7000000,0,145300509,137707909,2156309,2156309,186.375
7290,5,37,2,8,1,1,18485420,18485420,-3362080,-3197080,-165000,21847500,0,4285110,4235110,50000,18435420,14200310,0,3197080,-165000,0,165000,0,0,0,2500000,0,169862691,160080891,1275491,1275491,186.375
7291,3,37,2,8,1,1,10221900,9571900,9271900,-5840150,15112050,300000,650000,14133380,12883280,1250100,8971800,-3911480,858000,6698150,8848050,11549750,2701700,6264000,6334000,70000,9500000,6271125,354021000,340397800,1595000,1595000,186.375
7292,5,37,1,5,1,1,19680300,18640300,8790300,597560,8192740,9850000,1040000,15231495,13681495,1550000,18130300,4448805,3200000,2602440,-207260,0,207260,8400000,8400000,0,14000000,0,247494312,232047712,2604612,2604612,149.307692307692
7293,5,37,2,8,1,1,12907030,12907030,5847030,5515130,331900,7060000,0,5812600,5412600,400000,12507030,7094430,8237000,2721870,331900,2289000,1957100,0,0,0,12500000,4000000,277726650,268309450,1538250,1538250,186.375
7294,5,37,3,1,1,2,32537914,25899914,15525834,4714735,10811099,10374080,6638000,28521726,26936000,1585726,30952188,4016188,6458485,1743750,10161099,17458271,7297172,650000,650000,0,14621300,6517400,452445326,423913320,1766726,433820,32.2857142857143
7296,3,37,3,4,3,1,68694567,68694567,65394567,16657290,48737277,3300000,0,19571057,9579037,9992020,58702547,49123510,18061890,1404600,43556187,52113187,8557000,5181090,5181090,0,0,10040000,475103540,477546840,1721440,1721440,168.203703703704
7297,5,37,2,4,1,1,75594033,64933348,53886866,29822780,24064086,11046482,10660685,21445118,20949898,495220,75098813,54148915,37116330,7293550,24064086,29794103,5730017,0,0,0,21608000,22980000,584314834,583433134,1343534,1343534,168.203703703704
7298,3,37,2,1,1,2,3079750,2559750,2559750,-1563970,4123720,0,520000,31102855,18519046,12583809,-9504059,-28023105,1795000,3358970,4123720,9248150,5124430,0,0,0,17837721,28758311,113974290,107388790,1660690,1660690,14.375
7299,4,40,1,5,1,1,34387350,33737350,22937350,22937350,0,10800000,650000,21406400,21376400,30000,34357350,12980950,25000000,2062650,0,0,0,0,0,0,8400000,0,955717000,935691500,1482000,1500000,154.269230769231
7300,4,40,3,7,1,1,-1498810,-1498810,-9058810,-26440310,17381500,7560000,0,24570090,22088090,2482000,-3980810,-26068900,0,26440310,17381500,71800000,54418500,0,0,0,0,3100000,424273900,410278000,1614500,1500000,183.5
7301,5,37,2,5,1,1,45615946.5652174,44831595.0869565,42226532.0434783,17462524.2608696,24764007.7826087,2605063.04347826,784351.47826087,14509568.4347826,13838544.9130435,671023.52173913,44944923.0434783,31106378.1304348,17646516,183991.739130435,24269253.0434783,25182147.7826087,912894.739130435,494754.739130435,494754.739130435,0,130434.782608696,232826.086956522,751410100,736763800,1512500,1512500,154.269230769231
7302,5,37,2,7,1,1,12837370,11537370,3274350,-3398400,6672750,8263020,1300000,12557848,9594548,2963300,9874070,279522,1400000,4798400,-477250,0,477250,7150000,7150000,0,0,600000,316126340,310883040,1479840,1479840,183.5
7303,3,37,1,6,1,1,80937090,80807090,80807090,78407090,2400000,0,130000,16056800,14717800,1339000,79598090,64880290,107940000,29532910,2400000,2400000,0,0,0,0,1145000,610000,178131900,155978600,1664000,1664000,11.5454545454545
7304,4,37,2,6,1,1,13065000,12805000,12805000,12805000,0,0,260000,8456790,7113790,1343000,11722000,4608210,15435000,2630000,0,0,0,0,0,0,0,0,71414500,68414500,1579000,1579000,11.5454545454545
7305,3,37,1,6,3,1,-1561600,-1561600,-1561600,-1491600,-70000,0,0,25892210,23360210,2532000,-4093600,-27453810,22785000,24276600,-70000,0,70000,0,0,0,6981000,5766000,308163500,297896900,1837000,1837000,11.5454545454545
7306,2,37,1,6,3,1,9239000,9239000,9239000,9277000,-38000,0,0,15796500,15360000,436500,8802500,-6557500,16170000,6893000,-38000,0,38000,0,0,0,483000,200000,70654900,63784900,1882300,1882300,11.5454545454545
7307,3,37,2,6,1,1,26924800,26924800,26924800,33708800,-6784000,0,0,13685200,12246200,1439000,25485800,13239600,43470000,9761200,-6784000,0,6784000,0,0,0,2398000,1664000,411197000,400723700,1754000,1754000,11.5454545454545
7308,3,37,1,6,4,1,-5686834,-5686834,-5686834,-5686834,0,0,0,21650190,19156990,2493200,-8180034,-27337024,49098966,54785800,0,0,0,0,0,0,3648900,8026000,194355900,166822600,1767000,1767000,11.5454545454545
7309,5,37,2,6,1,1,4183009,3143009,-4278791,-4085791,-193000,7421800,1040000,10611494,10283494,328000,3855009,-6428485,6078609,10164400,-193000,0,193000,0,0,0,0,0,69070200,73048400,1802000,1950000,24.8
7310,4,37,2,6,1,1,1337300,557300,-3762700,-4262700,500000,4320000,780000,9305280,8909280,396000,941300,-7967980,6240000,10502700,0,0,0,500000,500000,0,0,0,164910600,166604100,1699700,1899700,24.8
7311,5,37,1,6,1,1,18491760,16151760,11451760,8062760,3389000,4700000,2340000,5734930,5684930,50000,18441760,12756830,8450000,387240,209000,209000,0,3180000,3180000,0,0,0,52835200,52233300,1662000,1862000,24.8
7312,3,37,2,6,1,1,10769200,10509200,6909200,3157200,3752000,3600000,260000,7617940,5916940,1701000,9068200,3151260,3900000,742800,352000,400000,48000,3400000,3400000,0,0,0,126818800,125174700,1469600,1966600,24.8
7313,5,37,1,6,1,1,22946050,19241050,11084290,10938810,145480,8156760,3705000,9763300,9613300,150000,22796050,13182750,11735000,796190,145480,200000,54520,0,0,0,0,120000,111651400,110109700,1644300,1644300,24.8
7315,5,37,3,5,1,1,49758700.7735507,47197684.5036232,39002682.7101449,30908955.4275362,8093727.2826087,8195001.79347826,2561016.26992754,21630587.5597826,19081099.3713768,2549488.1884058,47209212.5851449,28128113.2137681,43158117,12249161.5724638,3982139.21014493,12119340.4492754,8137201.23913044,4111588.07246377,4111588.07246377,0,6389173.4076087,1171179.83695652,339079766.666667,326795800,0,0,154.269230769231
7317,5,37,3,2,1,1,48892581.0176471,30261083.5882353,21048395.3529412,-528544.764705882,21576940.1176471,9212688.23529412,18631497.4294118,46352766.9411765,43041066.9411765,3311700,45580881.0176471,2539814.07647058,30088,558632.764705882,16247526.0588235,21433422.4705882,5185896.41176471,5329414.05882353,5329414.05882353,0,12832959.7647059,18602669.7647059,289992011.764706,288352900,0,300000,36.6190476190476
