"지역","업종구분","경영형태","경영주 성별","연령","종사 기간별","전겸업 여부","겸업 주 업종","산림 소유 여부","산림 규모별","산림 임차 여부","임차한 산림 면적","재배장 면적 노지재배지_본인 소유","재배장 면적 노지재배지_임차","재배장 면적 시설재배사_본인 소유","재배장 면적  시설재배사_임차","재배장 면적 시설(톱밥) 재배사_본인 소유","재배장 면적 시설(톱밥) 재배사_임차","표고버섯 평균 재배본수","톱밥배지 표고 재배 전향 의향 여부","톱밥배지 표고 재배형태","톱밥배지 평균 중량","톱밥배지 수량","가구 총 수입","임업 총 수입","생표고_생산량","생표고_생산량_없음","생표고_생산량_포전판매","생표고 판매량_원물","생표고 판매량_원물_없음","생표고 판매량_원물_포전판매","생표고 판매량_가공","생표고 판매량_가공_없음","생표고 판매량_가공_포전판매","생표고 판매 수입_원물","생표고 판매 수입_원물_없음","생표고 판매 수입_원물_포전판매","생표고 판매 수입_가공","생표고 판매 수입_가공_없음","생표고 판매 수입_가공_포전판매","건표고_생산량","건표고_생산량_없음","건표고_생산량_포전판매","건표고 판매량_원물","건표고 판매량_원물_없음","건표고 판매량_원물_포전판매","건표고 판매량_가공","건표고 판매량_가공_없음","건표고 판매량_가공_포전판매","건표고 판매 수입_원물","건표고 판매 수입_원물_없음","건표고 판매 수입_원물_포전판매","건표고 판매 수입_가공","건표고 판매 수입_가공_없음","건표고 판매 수입_가공_포전판매","톱밥배지_생산량","톱밥배지_생산량_없음","톱밥배지_생산량_포전판매","톱밥배지 판매량_원물","톱밥배지 판매량_원물_없음","톱밥배지 판매량_원물_포전판매","톱밥배지 판매량_가공","톱밥배지 판매량_가공_없음","톱밥배지 판매량_가공_포전판매","톱밥배지 판매 수입_원물","톱밥배지 판매 수입_원물_없음","톱밥배지 판매 수입_원물_포전판매","톱밥배지 판매 수입_가공","톱밥배지 판매 수입_가공_없음","톱밥배지 판매 수입_가공_포전판매","가장 많이 판매한 가공품 1","가장 많이 판매한 가공품 2","가장 많이 판매한 가공품 3","작년 생산한 임산물 중 재고여부","작년 생산한 임산물 재고량","주요 판매처 비율_농협","주요 판매처 비율_산림조합","주요 판매처 비율_수집상","주요 판매처 비율_가공업체","주요 판매처 비율_도소매상","주요 판매처 비율_직거래","주요 판매처 비율_기타","직거래 임산물 판매방법_전화 주문","직거래 임산물 판매방법_인터넷 주문","직거래 임산물 판매방법_온라인 판매_기타","직거래 임산물 판매방법_온라인 판매_기타항목","직거래 임산물 판매방법_직접 판매","직거래 임산물 판매방법_임산물 축제","직거래 임산물 판매방법_오프라인 판매_기타","직거래 임산물 판매방법_오프라인 판매_기타항목","코로나 온라인 판매량","작년 판매대금 결제방법_1개월 이내 현금","작년 판매대금 결제방법_후불(어음 또는 1개월 이후 현금)","작년 판매대금 결제방법_선도금","작년 판매대금 결제방법_기타","생표고 평균 저장개월","폐골목 처리 방법","투입비용_표고지목 구입비(원목)/톱밥배지 구입비(톱밥)","투입비용_종균비","투입비용_기타재료비","투입비용_수도광열비","투입비용_임차료","투입비용_수선비","투입비용_인건비","투입비용_기타","보유시설 및 장비_건조기","보유시설 및 장비_기계톱","보유시설 및 장비_저온 저장고","보유시설 및 장비_드릴","보유시설 및 장비_천공기","보유시설 및 장비_자동 접종기","보유시설 및 장비_종균 성형기","보유시설 및 장비_소형 화물차","보유시설 및 장비_경운기","보유시설 및 장비_양수기","보유시설 및 장비_예취기","보유시설 및 장비_기타","총 인원 수-고용남성(男)","총 인원 수-고용여성(女)","총 인원 수-자가남성(男)","총 인원 수-자가여성(女)","1인당 평균 작업 일 수-고용남성(男)","1인당 평균 작업 일 수-고용여성(女)","1인당 평균 작업 일 수-자가남성(男)","1인당 평균 작업 일 수-자가여성(女)","1인당 하루 평균 노동비 (간식^ 현물 등 포함)-고용남성(男)","1인당 하루 평균 노동비 (간식^ 현물 등 포함)-고용여성(女)","1인당 하루 평균 노동비 (간식^ 현물 등 포함)-자가남성(男)","1인당 하루 평균 노동비 (간식^ 현물 등 포함)-자가여성(女)","고용노동력 확보지역","작년 생산비 조달 방법_자부담","작년 생산비 조달 방법_정부 보조","작년 생산비 조달 방법_정부 융자","작년 생산비 조달 방법_금융기관 융자","작년 생산비 조달 방법_수집상 선도금","작년 생산비 조달 방법_기타","버섯 재배업 전망","버섯 재배업 전망이유_긍정","버섯 재배업 전망이유_부정","3년간 생산량 변화","3년간 소득 변화","버섯 재배업 재배계획","버섯 재배 늘리려는 이유","버섯 재배 줄이려는 이유","버섯 재배업 애로사항","버섯 재배업 개선 필요 사항","가장 시급한 산림정책","공식 인증 여부","받은 공식인증_친환경 인증","받은 공식인증_지리적 표시제","받은 공식인증_GAP(추진이력제)","받은 공식인증_품질 인증","받은 공식인증_기타","사업 정보 획득 경로","임업경영체 등록여부","임업관련 지원금 수혜여부_산림경영기반조성(숲가꾸기 및 임도시설)","임업관련 지원금 수혜여부_산림경영기반조성(전문임업인기반조성)","임업관련 지원금 수혜여부_산양삼 생산","임업관련 지원금 수혜여부_귀산촌인 창업 및 주택구입 지원","임업관련 지원금 수혜여부_단기산림소득지원","임업관련 지원금 수혜여부_단기산림소득지원 관련 보조수반 융자사업","임업관련 지원금 수혜여부_조림목 묘목 생산","임업관련 지원금 수혜여부_목재이용활성화 지원","임업관련 지원금 수혜여부_임업인경영자금 지원","임업관련 지원금 수혜여부_임업인 재해복구 긴급지원","임업관련 지원금 수혜여부_산림소득 유통분야 공모사업","임업관련 지원금 수혜여부_임산물 수출지원","임업관련 지원금 수혜여부_임산물 판로지원 사업","임업관련 지원금 수혜여부_없음","산림청에 바라는 점","산림청에 바라는 점_없음","가중치"
14,1,2,1,4,4,2,1,2,,1,7,0,29752,0,0,,,40000,2,,,,15000,5000,200,,,160,,,0,,,200,,,0,,,1600,,,1600,,,0,,,4800,,,0,,,,,,,,,,,,,,,,,,,,,2,,98,0,0,0,0,2,0,100,0,0,,0,0,0,,3,100,0,0,0,2,2,2100,250,100,0,17,200,930,50,1,2,3,4,,,,8,,,,,8,8,1,1,10,5,20,60,160,70,0,0,1,100,0,0,0,0,0,3,,,2,2,2,,,1,2,5,1,1,,,,,2,1,,,,,,,,,,,,,,9998,98,9998,11.36842
14,1,2,1,4,4,2,6,2,,2,0,3966,0,0,0,,,10000,2,,,,3177.272,1275.4,50,,,50,,,,1,,300,,,,1,,50,,,50,,,,1,,400,,,,1,,,,,,,,,,,,,,,,,,,,2,,50,0,0,0,0,50,0,100,0,0,,0,0,0,,3,100,0,0,0,2,2,1200,150,0,1,0,0,30,10,1,2,3,4,,,,8,,,,,0,3,0,0,0,2,0,0,0,60,0,0,1,100,0,0,0,0,0,4,,4,3,3,2,,,3,2,6,2,,,,,,2,1,,,,,,,,,,,,,,9998,662,,11.36842
14,1,2,1,5,2,2,1,1,2,2,0,4950,0,990,0,,,15000,2,,,,6601.425,2217.17,313,,,313,,,,1,,313,,,,1,,48,,,48,,,,1,,168,,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,50,0,0,,50,0,0,,4,100,0,0,0,2,4,260,180,6,25,0,2,30,0,1,2,3,4,,,,8,,,11,,1,0,1,1,2,0,90,90,150,0,0,0,1,100,0,0,0,0,0,5,,1,3,3,3,,3,1,5,6,1,1,,,,,7,1,,,,,,,,,9,,,,,,98,9998,11.36842
14,1,2,1,5,2,2,1,2,,2,0,10890,0,0,0,,,9500,2,,,,3000,1306,70,,,70,,,,1,,70,,,,1,,518,,,518,,,,1,,1236,,,,1,,,,,,,,,,,,,,,,,,,,2,,98,0,0,0,0,2,0,0,0,0,,100,0,0,,,100,0,0,0,1,4,800,138,6,200,0,8,312,0,1,2,3,4,,,,8,9,,11,,3,6,1,1,3,3,100,90,170,60,0,0,1,100,0,0,0,0,0,4,,4,3,3,3,,1,3,2,3,1,1,,,,,2,2,,,,,,,,,,,,,,9998,98,9998,11.36842
14,1,2,1,5,2,2,5,1,3,2,0,1188,0,0,0,,,5000,2,,,,1200,300,120,,,80,,,,1,,80,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,60,0,0,,40,0,0,,4,100,0,0,0,2,3,0,7,5,6,0,3,68,0,1,2,3,4,,,,8,,,,,4,4,1,0,1,1,20,0,100,70,0,0,1,100,0,0,0,0,0,4,,4,3,3,2,,,3,2,2,2,,,,,,2,1,,,,,,,,,,,,,,9998,98,9998,11.36842
14,1,2,1,5,4,2,1,2,,1,1,0,6611,0,330,,,7000,2,,,,2276.302,475.72,,1,,,1,,,1,,,1,,,1,,600,,,600,,,,1,,1500,,,,1,,,,,,,,,,,,,,,,,,,,2,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,1,3,0,0,0,0,60,100,0,7,1,2,3,4,,,,8,,,,,0,0,1,1,0,0,40,40,0,0,0,0,,100,0,0,0,0,0,4,,4,3,3,2,,,3,2,5,2,,,,,,6,1,,,,,,,,,,,,,,9998,98,9998,11.36842
14,1,2,1,5,4,2,1,2,,2,0,0,39669,0,0,,,70000,2,,,,8500,7000,50,,,40,,,,1,,40,,,,1,,2450,,,2450,,,0,,,6860,,,0,,,,,,,,,,,,,,,,,,,,,2,,90,0,0,0,0,10,0,20,0,0,,80,0,0,,3,100,0,0,0,2,1,3360,500,50,0,132,0,882,50,1,2,3,4,,,,8,,,,,16,8,1,1,11,10,90,90,180,70,0,0,3,0,0,0,0,100,0,3,,,2,2,2,,,1,2,6,1,1,,,,,6,2,,,,,,,,,,,,,,9998,542,,11.36842
14,1,2,2,4,3,2,6,1,1,1,1,0,6611,0,0,,,10500,2,,,,4884.9246,2750.231,70,,,63,,,,1,,50,,,,1,,450,,,450,,,,1,,1200,,,,1,,,,,,,,,,,,,,,,,,,,2,,98,0,0,0,0,2,0,0,0,0,,100,0,0,,,100,0,0,0,2,4,840,105,10,1,0,0,428,0,1,,,4,,,,,,,,,4,8,0,1,10,2,0,90,170,70,0,0,1,100,0,0,0,0,0,4,,4,3,3,3,,1,3,2,6,2,,,,,,6,1,,,,,,,,,,,,,,9998,533,,11.36842
14,1,2,2,4,4,2,1,2,,1,1,0,9917,0,0,,,19000,2,,,,4000,3800,10,,,,1,,,1,,,1,,,1,,1270,,,1270,,,,1,,3800,,,,1,,,,,,,,,,,,,,,,,,,,2,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,1,4,1600,200,20,0,50,0,520,50,1,2,3,4,,,,8,,,,,5,8,1,1,8,4,60,60,160,70,0,0,1,100,0,0,0,0,0,3,,,3,3,2,,,3,2,5,1,1,,,,,2,1,,,,,,,,,,,,,,9998,533,,11.36842
14,1,2,2,4,4,2,1,2,,1,2,0,16528,0,0,,,17000,2,,,,3500,2000,650,,,570,,,,1,,570,,,,1,,355,,,355,,,,1,,1065,,,,1,,,,,,,,,,,,,,,,,,,,2,,50,0,0,0,0,50,0,50,0,0,,50,0,0,,3,100,0,0,0,2,2,0,0,0,0,100,0,130,0,1,2,3,4,,,,8,,,,,2,0,1,1,4,0,40,40,160,0,0,0,1,100,0,0,0,0,0,3,,,2,2,2,,,1,5,5,1,1,,,,,2,1,,,,,,,,,,,,,,9998,98,9998,11.36842
14,1,2,2,5,2,2,1,1,2,2,0,19834,0,0,0,,,24000,2,,,,4664.6412,3713.6162,900,,,824,,,0,,,700,,,0,,,833,,,833,,,0,,,2500,,,0,,,,,,,,,,,,,,,,,,,,,2,,90,0,0,0,0,10,0,100,0,0,,0,0,0,,3,100,0,0,0,2,4,1720,200,0,0,0,100,480,170,1,2,3,4,,,,8,,,,,6,11,1,1,10,2,90,90,160,70,0,0,1,100,0,0,0,0,0,3,,,3,3,2,,,3,2,6,1,1,,,,,6,1,,,,,,,,,,,,,,9998,98,9998,11.36842
14,1,3,1,2,2,3,5,1,4,2,0,6600,0,0,0,,,10000,2,,,,2000,600,300,,,250,,,,1,,375,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,0,0,0,,100,0,0,,,100,0,0,0,3,4,0,0,0,3,0,3,0,0,1,2,3,4,,,,8,,,,,0,0,1,1,0,0,50,20,0,0,0,0,,100,0,0,0,0,0,4,,2,3,3,3,,1,1,2,5,2,,,,,,10,1,,,,,,,,,,,,,,9998,98,9998,11.36842
14,1,3,1,3,2,3,3,2,,2,0,3960,0,0,0,,,9000,2,,,,8000,1315,40,,,40,,,,1,,40,,,,1,,364,,,364,,,,1,,1275,,,,1,,,,,,,,,,,,,,,,,,,,2,,95,0,0,0,0,5,0,5,0,0,,95,0,0,,3,100,0,0,0,1,4,900,110,6,250,0,10,108,0,1,2,3,4,,,,8,,,11,,5,8,1,1,1,1,100,100,120,60,0,0,1,100,0,0,0,0,0,4,,1,3,3,2,,,9997,2,6,1,1,,,,,2,1,,,,,,,,,9,,,,,,98,9998,11.36842
14,1,3,1,4,1,3,1,2,,1,3,0,6611,0,0,,,8500,2,,,,5714.892,2323.071,,1,,,1,,,1,,,1,,,1,,,1,,480,,,,1,,1200,,,,1,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,1,4,0,0,0,0,0,100,0,40,1,2,3,4,,,,8,,,,,0,0,1,1,0,0,30,30,0,0,0,0,,100,0,0,0,0,0,4,,4,3,3,3,,1,3,2,9997,2,,,,,,2,2,,,,,,,,,,,,,,9998,659,,11.36842
14,1,3,1,4,3,3,1,2,,1,1,0,3300,0,0,,,10000,2,,,,5358.17,2250,80,,,80,,,,1,,80,,,,1,,150,,,150,,,0,,,370,,,0,,,,,,,,,,,,,,,,,,,,,2,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,2,4,0,0,0,30,10,5,0,0,1,2,3,4,,,,8,9,,,,0,0,1,1,0,0,90,90,0,0,0,0,,100,0,0,0,0,0,4,,4,3,3,1,4,,3,1,1,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,11.36842
14,1,3,1,4,3,3,4,1,2,2,0,1650,0,0,0,,,11700,2,,,,3589.169,1117.2,,1,,,1,,180,,,,1,,,1,,180,,,,1,,180,,,,1,,375,,,,,,,,,,,,,,,,,,1,,,2,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,4,4,0,20,0,30,0,3,0,0,1,2,3,,,,,,,,,,0,0,1,0,0,0,90,0,0,0,0,0,,100,0,0,0,0,0,4,,2,3,3,1,4,,1,1,1,2,,,,,,7,2,,,,,,,,,,,,,,9998,551,,11.36842
14,1,3,1,5,4,3,1,2,,2,0,990,0,0,0,,,8000,2,,,,2000,1372,0,,,0,,,0,,,0,,,0,,,408,,,408,,,,1,,1372,,,,1,,,,,,,,,,,,,,,,,,,,2,,0,100,0,0,0,0,0,,,,,,,,,,100,0,0,0,1,4,0,0,0,20,0,3,0,0,1,2,3,4,,,,,9,,11,,0,0,1,0,0,0,90,0,0,0,0,0,,100,0,0,0,0,0,5,,4,3,3,4,,3,1,2,3,2,,,,,,10,2,,,,,,,,,,,,,,9998,98,9998,11.36842
14,1,3,1,5,5,3,1,2,,2,0,7920,0,0,0,,,13000,2,,,,1100,210,30,,,30,,,,1,,30,,,,1,,60,,,60,,,60,,,,1,,180,,,,,,,,,,,,,,,,,,3,,,2,,0,0,0,0,0,100,0,100,0,0,,0,0,0,,3,100,0,0,0,1,4,0,0,0,6,0,3,0,0,1,2,3,4,,,,,,,,,0,0,1,1,0,0,60,600,0,0,0,0,,100,0,0,0,0,0,5,,9997,3,3,4,,9997,9997,2,3,2,,,,,,10,2,,,,,,,,,,,,,,9998,98,9998,11.36842
14,1,3,2,5,4,3,1,2,,2,0,0,0,1320,0,,,6700,2,,,,8381.358,3750.773,100,,,100,,,,1,,100,,,,1,,96,,,,1,,96,,,,1,,288,,,,,,,,,,,,,,,,,,3,,,2,,0,0,0,0,0,100,0,0,0,0,,100,0,0,,,100,0,0,0,2,4,0,0,2,22,0,1,0,0,1,2,3,4,,,,,9,,11,,0,0,0,1,0,0,0,100,0,0,0,0,,100,0,0,0,0,0,5,,1,3,3,3,,1,9997,5,6,2,,,,,,10,2,,,,,,,,,9,,,,,,98,9998,11.36842
14,2,1,1,3,1,1,,2,,2,0,,,,,4793,0,,,1,3,90000,12623,12617.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42100,,,42000,,,,1,,25000,,,,1,,,,,2,,0,0,0,0,80,20,0,10,90,0,,0,0,0,,3,100,0,0,0,2,,11700,0,200,600,0,0,3600,30,,,3,,,,,8,,,,,2,0,1,0,300,0,300,0,60,0,0,0,1,100,0,0,0,0,0,3,,,1,1,2,,,2,1,6,2,,,,,,5,1,,,,,,,,,,,,,,9998,578,,7.18182
14,2,1,1,3,2,1,,2,,2,0,,,,,991,0,,,1,3,46800,27000,23000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37540,,,37440,,,,1,,23000,,,,1,,,,,2,,70,0,0,0,25,5,0,100,0,0,,0,0,0,,4,100,0,0,0,2,,13000,0,50,240,0,0,1160,100,,,3,,,,,8,,,,,4,0,1,1,29,0,300,20,100,0,0,0,1,100,0,0,0,0,0,3,,,1,1,2,,,1,5,2,1,1,,,,,1,2,,,,,,,,,,,,,,9998,645,,7.18182
14,2,1,1,3,3,1,,1,2,2,0,,,,,4958,0,,,1,3,200000,58000,58000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116000,,,116000,,,,1,,58000,,,,1,,,,,2,,0,0,0,0,100,0,0,,,,,,,,,,100,0,0,0,2,,34000,2000,1000,1200,0,2000,2940,20,1,,3,,,6,,8,,,,,7,0,1,1,60,0,300,300,200,0,0,0,4,100,0,0,0,0,0,3,,,3,3,2,,,1,5,2,1,1,,,,,4,2,,,,,,,,,,,,,,9998,98,9998,7.18182
14,2,1,1,4,2,1,,2,,2,0,,,,,694,0,,,1,1.8,35200,6500,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10100,,,10040,,,,1,,6530,,,,1,,,,,2,,0,0,0,0,70,30,0,100,0,0,,0,0,0,,3,100,0,0,0,2,,5632,0,0,300,0,2000,0,20,,,3,,,,,8,,,,,0,0,1,1,0,0,300,150,0,0,0,0,,100,0,0,0,0,0,4,,1,3,3,3,,1,2,2,2,2,,,,,,6,2,,,,,,,,,,,,,,9998,532,,7.18182
14,2,2,1,1,1,2,6,2,,2,0,,,,,1190,0,,,2,2,40000,9764,8915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10100,,,10000,,,0,,,10000,,,0,,,,,,2,,0,0,0,0,90,10,0,100,0,0,,0,0,0,,3,100,0,0,0,2,,8640,0,30,600,0,50,0,0,1,,3,,,,,8,,,,,0,0,3,1,0,0,200,30,0,0,0,0,,100,0,0,0,0,0,3,,,1,1,2,,,2,2,1,1,1,,,,,6,2,,,,,,,,,,,,,,9998,535,,11.36842
14,2,2,1,2,1,2,6,2,,2,0,,,,,1652,0,,,1,3,10000,8000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6100,,,5714,,,400,,,4000,,,2000,,,3,9997,,2,,0,0,0,0,60,40,0,0,0,0,,100,0,0,,,100,0,0,0,2,,2250,0,15,360,0,30,540,0,1,,3,,,,,8,,,,9997,0,1,1,1,0,90,200,200,0,60,0,0,1,0,0,0,100,0,0,2,2,,3,3,1,5,,9997,2,6,1,1,,,,,10,1,,,,,,,,,,,,,,9998,662,,11.36842
14,2,2,1,3,1,2,6,2,,2,0,,,,,1652,0,,,1,3,44000,4000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6100,,,6000,,,0,,,3000,,,0,,,,,,2,,0,0,0,0,30,70,0,10,0,0,,90,0,0,,3,100,0,0,0,2,,5720,0,0,500,0,100,0,0,1,,3,,,,,8,,,,,0,0,1,1,0,0,300,300,0,0,0,0,,100,0,0,0,0,0,3,,,2,2,2,,,1,2,6,2,,,,,,6,1,,,,,,,,,,,,,,9998,524,,11.36842
14,2,2,1,4,1,2,5,1,4,2,0,,,,,694,1983,,,1,2,10500,8436.479,5500.4206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,,,10000,,,0,,,5000,,,0,,,,,,2,,0,0,0,0,100,0,0,,,,,,,,,,100,0,0,0,2,,2828,0,20,250,0,100,56,146,1,2,3,4,,,,8,,,,,2,0,1,1,2,0,30,30,140,0,0,0,1,100,0,0,0,0,0,4,,1,3,3,2,,,3,2,6,2,,,,,,6,2,,,,,,,,,,,,,,9998,662,,11.36842
14,2,2,2,3,1,2,1,2,,2,0,,,,,661,0,,,1,3,7000,7000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100,,,5000,,,,1,,2000,,,,1,,,,,2,,0,0,0,0,100,0,0,,,,,,,,,,100,0,0,0,2,,1750,0,0,600,80,500,0,20,,,3,,,,,8,,,,,0,0,0,1,0,0,0,180,0,0,0,0,,100,0,0,0,0,0,5,,6,3,3,4,,2,2,1,2,2,,,,,,5,2,,,,,,,,,,,,,,9998,98,9998,11.36842
14,3,1,1,2,2,1,,2,,2,0,0,0,4297,0,,,20000,2,,,,5500,4550,1800,,,1800,,,,1,,1800,,,,1,,550,,,550,,,,1,,2750,,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,10,0,0,,90,0,0,,3,100,0,0,0,2,2,2150,250,150,0,0,0,745,50,1,2,3,4,,,,8,,,,,5,10,1,0,10,5,200,0,160,70,0,0,1,100,0,0,0,0,0,3,,,3,3,2,,,3,2,5,1,1,,,,,6,1,,,,,,,,,,,,,,9998,98,9998,7.18182
14,3,1,1,3,2,1,,2,,1,1,0,9917,1322,330,,,10000,2,,,,6936.18,6195.6947,700,,,625,,,,1,,500,,,,1,,544,,,544,,,,1,,1632,,,,1,,,,,,,,,,,,,,,,,,,,2,,90,0,0,0,10,0,0,,,,,,,,,,100,0,0,0,2,2,0,0,10,20,10,0,0,30,1,2,3,4,,,,8,,,,,0,0,1,0,0,0,200,0,0,0,0,0,,70,0,0,0,30,0,3,,,1,1,2,,,1,5,5,1,1,,,,,2,1,,,,,,,,,,,,,,9998,98,9998,7.18182
14,3,1,1,4,4,1,,1,1,2,0,0,0,0,1487,,,10000,2,,,,16000,950,,1,,,1,,,1,,,1,,,1,,413,,,413,,,,1,,950,,,,1,,,,,,,,,,,,,,,,,,,,2,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,1,1,1092,150,20,24,50,100,569,10,1,2,3,4,,,,8,,,,,6,8,1,1,6,3,60,60,170,70,0,0,3,100,0,0,0,0,0,4,,3,3,3,2,,,3,6,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,7.18182
14,3,2,1,2,2,2,5,1,3,2,0,0,0,4290,0,,,13300,2,,,,5000,4800,,1,,,1,,,1,,,1,,,1,,1080,,,,1,,1067,,,,1,,4800,,,,,,,,,,,,,,,,,,3,1,,2,,0,0,0,0,100,0,0,,,,,,,,,,100,0,0,0,4,4,1125,220,10,36,0,11,470,0,1,2,3,4,,,,8,,,,,2,3,1,0,10,10,100,0,130,70,0,0,1,70,30,0,0,0,0,3,,,2,2,2,,,3,3,5,1,1,,,,,7,1,,,,,,,,,,,,,,9998,98,9998,11.36842
14,3,2,1,3,1,2,1,2,,2,0,0,0,2640,0,,,26300,2,,,,5000,2591,110,,,110,,,,1,,112,,,,1,,953,,,953,,,,1,,2479,,,,1,,,,,,,,,,,,,,,,,,,,2,,95,0,0,0,0,5,0,100,0,0,,0,0,0,,3,100,0,0,0,1,4,2310,210,71,250,0,15,255,0,1,2,3,4,,,,8,,,11,,3,0,2,2,5,0,120,30,170,0,0,0,1,100,0,0,0,0,0,4,,1,3,3,2,,,9997,2,3,1,1,,,,,2,1,,,,,,,,,9,,,,,,98,9998,11.36842
14,3,2,1,3,3,2,1,1,3,2,0,0,0,2170,0,,,11350,2,,,,3000,1200,1705,,,1710,,,,1,,1197,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,80,20,0,20,0,0,,80,0,0,,3,100,0,0,0,2,3,0,0,0,20,0,0,0,0,1,2,3,4,,,,8,,,,,0,0,0,1,0,0,0,45,0,0,0,0,,100,0,0,0,0,0,3,,,3,3,2,,,3,3,2,2,,,,,,2,1,,,,,,,,,,,,,,9998,98,9998,11.36842
14,3,2,1,4,2,2,1,2,,1,2,3305,9917,991,3173,,,25000,2,,,,6000,3785,3400,,,3560,,,,1,,3560,,,,1,,50,,,50,,,,1,,225,,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,10,0,0,,90,0,0,,3,100,0,0,0,2,4,3200,400,70,60,70,0,1020,30,1,2,3,4,,,,8,,,,,12,11,1,1,8,4,120,30,160,70,0,0,1,100,0,0,0,0,0,4,,4,3,3,2,,,3,2,2,1,1,,,,,1,1,,,,,,,,,,,,,,9998,98,9998,11.36842
14,3,2,1,4,2,2,1,2,,2,0,0,0,2975,0,,,10500,2,,,,4000,2500,,1,,,1,,,1,,,1,,,1,,900,,,900,,,,1,,2500,,,,1,,,,,,,,,,,,,,,,,,,,2,,95,0,0,0,0,5,0,100,0,0,,0,0,0,,3,100,0,0,0,1,1,1260,210,20,30,0,220,350,0,1,2,3,4,,,,8,,,,,4,5,1,1,8,4,210,210,170,70,0,0,1,90,10,0,0,0,0,3,,,3,3,2,,,3,6,6,1,1,,,,,6,1,,,,,,,,,,,,,,9998,640,,11.36842
14,3,2,1,4,2,2,3,1,2,2,0,0,0,1980,0,,,13000,2,,,,7000,2169,210,,,210,,,,1,,210,,,,1,,674,,,674,,,,1,,1959,,,,1,,,,,,,,,,,,,,,,,,,,2,,90,0,0,0,10,0,0,,,,,,,,,,100,0,0,0,1,4,2100,280,6,150,0,3,503,0,1,2,3,4,,,,8,9,,11,,4,11,1,1,4,3,90,90,170,70,0,0,1,100,0,0,0,0,0,4,,9997,3,3,3,,1,9997,2,6,1,1,,,,,2,1,,,,,,,,,9,,,,,,98,9998,11.36842
14,3,2,1,5,1,2,1,2,,2,0,0,0,1586,0,,,12000,2,,,,2000,1000,450,,,400,,,0,,,500,,,0,,,200,,,200,,,0,,,500,,,0,,,,,,,,,,,,,,,,,,,,,2,,20,0,0,0,0,80,0,100,0,0,,0,0,0,,3,100,0,0,0,2,2,504,100,40,30,0,100,320,40,1,2,3,4,,,,8,,,,,4,13,1,1,4,4,50,40,170,70,0,0,1,100,0,0,0,0,0,4,,1,3,3,2,,,2,3,5,1,1,,,,,9,1,,,,,,,,,,,,,,9998,578,,11.36842
14,3,2,1,5,2,2,1,2,,1,0.6,0,0,2975,0,,,3800,2,,,,9179.658,5162.624,3500,,,3437,,,,1,,2750,,,,1,,500,,,500,,,,1,,1250,,,,1,,,,,,,,,,,,,,,,,,,,2,,25,0,0,0,70,5,0,0,0,0,,100,0,0,,,100,0,0,0,2,2,1596,380,70,30,0,100,500,50,1,2,3,4,,,,8,9,,,,16,11,1,1,6,3,210,210,160,70,0,0,1,100,0,0,0,0,0,4,,4,3,3,2,,,3,6,6,2,,,,,,6,1,,,,,,,,,,,,,,9998,98,9998,11.36842
14,3,2,1,5,5,2,1,2,,1,3,0,0,1652,3305,,,4000,2,,,,3184.1638,2073.2877,600,,,500,,,,1,,500,,,,1,,670,,,670,,,20,,,2000,,,80,,,,,,,,,,,,,,,,,,2,,,2,,80,0,0,0,20,0,0,,,,,,,,,,100,0,0,0,2,1,0,0,10,20,120,100,64,0,1,2,3,4,,,,8,,,,,1,0,1,1,4,0,40,40,16,0,0,0,1,100,0,0,0,0,0,4,,1,3,3,2,,,2,2,5,2,,,,,,2,1,,,,,,,,,,,,,,9998,533,,11.36842
