"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별(통계표기준)","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","생감 수량_ha당","반건시 수량_ha당","건시 수량_ha당","감말랭이 수량_ha당","건시 환산 소계 수량_ha당","총 생산량(생감 기준)_ha당","생감 기준평가액_ha당","건시 (생감 기준) 소계 평가액_ha당","총 생산액(생감 기준)_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별 및 포장_시간_ha당","수확_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","세척_시간_ha당","운반 및 저장_시간_ha당","기타_시간_ha당","내급비","소득","부가가치","직접생산비","간접생산비","생산비 합계_ha당","순수익","가중치"
2,0,0,0,0,0,0,0,0,0,0,1056000,99,2,258912,2,0.78,0,0.78,0,0,0,0,0,0,0,0.78,0,0.78,0,0,0.78,0,0.78,0,0,0,0,0,0,0,0.78,0,0.78,0,0,38,2,185.897435897436,1353846.15384615,0,1353846.15384615,0,0,0,0,0,0,0,0,0,0,1353846.15384615,429487.179487179,188461.538461538,0,0,0,0,0,0,615700.854700855,0,615700.854700855,455747.863247863,0,3173076.92307692,3173076.92307692,3297773.07692308,1817948.71794872,80769.2307692308,5196491.02564103,8321883.7922873,167774.000854701,118993.545897436,286767.546752137,1050,0,0,0,0,1050,2520000,0,2520000,0,0,0,0,0,0,0,0,0,0,0,0,2051.28205128205,2051.28205128205,78.2051282051282,78.2051282051282,0,96.1538461538461,96.1538461538461,0,84.6153846153846,0,258.974358974359,0,0,0,0,0,0,0,51.2820512820513,0,0,17.9487179487179,16.6666666666667,0,0,0,0,0,165.384615384615,0,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,3636607.29292638,-5801883.7922873,-782155.58974359,8498646.61538462,3459844.46982906,11958491.0852137,-9438491.08521368,17.25
2,0,0,0,0,0,0,0,0,0,0,351000,38,2,254057,1,0.87,0,0.87,0,0,0.43,0,0.43,0,0,0.44,0,0.44,0,0,0.78,0,0.78,0,0,0.43,0,0.43,0,0,0.35,0,0.35,0,0,48.75,2,346.153846153846,450000,0,450000,0,0,0,0,0,0,0,0,0,0,450000,372564.102564103,202564.102564103,11538461.5384615,0,14102.5641025641,42307.6923076923,0,152564.102564103,325940.170940171,26420.5128205128,352360.683760684,0,652564.102564103,993589.743589744,1646153.84615385,11171203.8461538,769569.230769231,0,11940773.0769231,15142140.7606838,59600.369008547,410241.397179487,469841.766188034,27057.6923076923,0,0,0,0,27057.6923076923,40586538.4615385,0,40586538.4615385,0,0,0,0,0,0,0,0,0,0,0,0,1282.05128205128,1282.05128205128,442.307692307692,442.307692307692,0,46.1538461538462,23.0769230769231,23.0769230769231,133.333333333333,0,621.794871794872,0,0,0,0,0,0,0,41.025641025641,0,106.410256410256,321.794871794872,17.9487179487179,0,0,0,0,0,32.0512820512821,0,92.3076923076923,0,0,0,3.84615384615385,0,0,0,0,0,0,6.41025641025641,12293609.714906,25444397.7008547,27249864.3675214,25319754.8632479,2115995.61234188,27435750.4755897,13150787.9859487,17.8928571428571
2,0,0,0,0,0,0,0,0,0,0,891000,99,1,258912,2,0.32,0,0.32,0,0,0,0,0,0,0,0.32,0,0.32,0,0,0.32,0,0.32,0,0,0,0,0,0,0,0.32,0,0.32,0,0,12.5,2,187.5,2784375,0,2784375,0,0,0,0,0,0,0,0,0,0,2784375,450000,543750,0,0,0,0,0,0,2316093.75,0,2316093.75,430572.916666667,0,3093750,3093750,4693390.625,4040675,0,8734065.625,13918128.6666667,470239.30125,207702.364375,677941.665625,884.375,0,0,0,0,884.375,1857187.5,0,1857187.5,0,0,0,0,0,0,0,0,0,0,0,0,11250,11250,125,125,0,225,193.75,31.25,109.375,0,459.375,0,0,0,0,0,0,0,90.625,0,0,112.5,40.625,0,0,0,0,0,196.875,0,18.75,0,0,0,0,0,0,0,0,0,0,0,5371332.290625,-12060941.1666667,-4926516.16666667,15517769.2916667,3771691.665625,19289460.9572917,-17432273.4572917,46.1666666666667
2,0,0,0,0,0,0,0,0,142000,0,351000,38,2,254057,1,0.8,0.64,0.16,0,0,0.28,0.12,0.16,0,0,0.52,0.52,0,0,0,0.8,0.64,0.16,0,0,0.28,0.12,0.16,0,0,0.52,0.52,0,0,0,22.5,2,312.5,616250,0,616250,0,0,0,0,0,0,0,0,177500,0,438750,1250000,165000,157500,0,60000,0,0,377500,143575,25760,169335,361718.75,586250,1608750,2195000,8078147.5,1915930,0,9994077.5,6936040.75,83315.25475,209497.4365,292812.69125,24120,0,0,0,0,24120,44622000,0,44622000,0,0,0,0,0,0,0,0,0,0,2500,0,1250,3750,291.25,130,161.25,102.5,102.5,0,152.5,0,546.25,0,0,0,0,0,0,0,132.5,0,38.75,161.25,32.5,0,0,0,0,0,90,0,86.25,0,0,0,0,0,0,0,0,0,0,5,8957210.19125,37685959.25,41210639.25,13405438.25,2487812.69125,15893250.94125,28728749.05875,17.8928571428571
2,0,0,0,0,0,0,122000,0,0,0,0,99,1,258912,2,0.31,0,0.31,0,0,0.31,0,0.31,0,0,0,0,0,0,0,0.31,0,0.31,0,0,0.31,0,0.31,0,0,0,0,0,0,0,10,1,193.548387096774,393548.387096774,0,393548.387096774,0,0,0,0,0,0,393548.387096774,0,0,0,0,157741.935483871,222580.64516129,0,0,0,0,0,880645.161290323,322112.903225806,0,322112.903225806,0,109677.419354839,0,109677.419354839,18116332.2580645,7199045.16129032,0,25315377.4193548,9434586.19354839,43871.3903225806,447700.232903226,491571.623225806,7825.8064516129,0,12.9032258064516,0,50.9677419354839,7876.77419354839,12677806.4516129,229354.838709677,12907161.2903226,0,0,0,0,0,0,0,0,5161.29032258064,0,0,0,0,5161.29032258064,874.193548387097,593.548387096774,280.645161290323,425.806451612903,232.258064516129,193.548387096774,135.483870967742,3.2258064516129,1438.70967741935,0,0,0,0,0,0,0,77.4193548387097,0,0,1067.74193548387,61.2903225806452,0,0,0,0,12.9032258064516,96.7741935483871,0,122.58064516129,0,0,0,0,0,0,0,0,0,0,0,18717581.3006452,3472575.09677419,10671620.2580645,27550918.4516129,601249.042580645,28152167.4941935,-15245006.203871,46.1666666666667
2,0,0,0,0,0,0,122000,0,0,0,702000,38,3,254057,2,2.42,0.08,0.21,2.13,0,2.42,0.08,0.21,2.13,0,0,0,0,0,0,2.42,0.08,0.21,2.13,0,2.42,0.08,0.21,2.13,0,0,0,0,0,0,22,2,394.628099173554,340495.867768595,0,340495.867768595,0,0,0,0,0,0,50413.2231404959,0,0,0,290082.644628099,2157107.43801653,80165.2892561983,9647107.43801653,0,7024.79338842975,0,0,37603.305785124,251434.745179063,134794.606350587,386229.351529651,95661.1570247934,68181.8181818182,0,68181.8181818182,5763509.91735537,4845454.54545455,5785.12396694215,10614749.5867769,17853548.4380191,210411.912298246,379878.611735537,590290.524033783,19933.8842975207,0,0,0,0,19933.8842975207,25914049.5867769,0,25914049.5867769,0,0,0,0,0,0,0,0,661.157024793388,0,0,0,826.446280991736,1487.60330578512,299.586776859504,155.371900826446,144.214876033058,295.454545454545,295.454545454545,0,34.7107438016529,0,629.752066115703,0,0,0,0,0,0,0,42.9752066115703,0,68.595041322314,473.140495867769,11.5702479338843,0,0,0,0,0,19.8347107438017,0,13.6363636363636,0,0,0,0,0,0,0,0,0,0,0,6425125.13175925,8060501.1487578,12908597.945991,23620201.2275627,658472.342215601,24278673.5697783,1635376.01699855,3.3
2,0,0,0,0,0,0,184000,0,0,0,0,38,1,254057,2,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,30,2,592.307692307692,1415384.61538462,0,1415384.61538462,0,0,0,0,0,0,1415384.61538462,0,0,0,0,3626923.07692308,338461.538461538,0,0,69230.7692307692,0,0,269230.769230769,632538.461538462,37246.963562753,669785.425101215,1780769.23076923,646153.846153846,0,646153.846153846,14354561.5384615,0,0,14354561.5384615,8423842.42510121,408124.911740891,333224.952307692,741349.864048583,17923.0769230769,0,0,0,0,17923.0769230769,14338461.5384615,0,14338461.5384615,0,0,0,0,0,0,0,0,18461.5384615385,0,0,0,0,18461.5384615385,653.846153846154,361.538461538462,292.307692307692,0,0,0,153.846153846154,0,807.692307692308,0,0,0,0,0,0,0,161.538461538462,0,0,446.153846153846,100,0,0,0,0,0,38.4615384615385,0,61.5384615384615,0,0,0,0,0,0,0,0,0,0,0,15742065.248664,5914619.11336032,5914619.11336032,22778403.9635628,1387503.71020243,24165907.6737652,-9827446.13530364,103.05
2,0,0,0,0,0,0,26000,0,0,0,3300000,99,1,258912,2,0.35,0,0.35,0,0,0.35,0,0.35,0,0,0,0,0,0,0,0.35,0,0.35,0,0,0.35,0,0.35,0,0,0,0,0,0,0,34,2,142.857142857143,9502857.14285714,0,9502857.14285714,0,0,0,0,0,0,74285.7142857143,0,0,0,9428571.42857143,138571.428571429,125714.285714286,0,0,0,0,0,180000,2868000,0,2868000,4723809.52380952,88571.4285714286,0,88571.4285714286,22152908.5714286,0,0,22152908.5714286,17797864.3809524,882155.619047619,532860.853714286,1415016.4727619,5037.14285714286,0,0,0,0,5037.14285714286,8160171.42857143,0,8160171.42857143,0,0,0,0,0,0,0,0,685.714285714286,0,0,0,28571.4285714286,29257.1428571429,1174.28571428571,680,494.285714285714,0,0,0,102.857142857143,0,1277.14285714286,0,0,0,0,0,0,0,48.5714285714286,0,177.142857142857,765.714285714286,34.2857142857143,0,0,0,0,20,128.571428571429,0,102.857142857143,0,0,0,0,0,0,0,0,0,0,0,23656496.4727619,-9637692.95238095,-9637692.95238095,39950772.952381,1503587.90133333,41454360.8537143,-33294189.4251429,46.1666666666667
2,0,0,0,0,0,113000,199000,0,0,0,0,36,2,270119,2,0.76,0.76,0,0,0,0.76,0.76,0,0,0,0,0,0,0,0,0.76,0.76,0,0,0,0.76,0.76,0,0,0,0,0,0,0,0,20,2,171.052631578947,410526.315789474,148684.210526316,261842.105263158,0,0,0,0,0,148684.210526316,261842.105263158,0,0,0,0,289605.263157895,97368.4210526316,0,0,15789.4736842105,0,0,335526.315789474,168021.929824561,36315.7894736842,204337.719298246,0,71052.6315789474,0,71052.6315789474,2975313.15789474,2248410.52631579,0,5223723.68421053,3871683.03508772,41799.3533333333,105784.155263158,147583.508596491,11284.2105263158,0,0,0,0,11284.2105263158,18054736.8421053,0,18054736.8421053,0,0,0,0,0,0,6.57894736842105,6.57894736842105,3157.89473684211,0,0,0,0,3157.89473684211,68.4210526315789,68.4210526315789,0,131.578947368421,81.5789473684211,50,77.6315789473684,0,277.631578947368,0,0,0,0,0,0,0,30.2631578947368,0,0,185.526315789474,10.5263157894737,0,0,0,0,1.31578947368421,28.9473684210526,0,21.0526315789474,0,0,0,0,0,0,0,0,0,0,0,3193949.29807018,14183053.8070175,16431464.3333333,6846996.19298246,218636.140175439,7065632.33315789,10989104.5089474,17.4074074074074
2,0,0,0,0,0,133000,107000,0,0,0,454000,36,3,270119,2,2.37,0.55,1.82,0,0,2.37,0.55,1.82,0,0,0,0,0,0,0,2.37,0.55,1.82,0,0,2.37,0.55,1.82,0,0,0,0,0,0,0,25.3333333333333,2,94.9367088607595,292827.004219409,56118.1434599156,236708.860759494,0,0,0,0,0,56118.1434599156,45147.6793248945,0,0,0,191561.181434599,290421.94092827,164556.962025316,0,0,0,0,0,207594.936708861,855649.789029536,116128.803020209,971778.592049745,2204.64135021097,61181.4345991561,0,61181.4345991561,2244769.62025316,1522614.34599156,0,3767383.96624473,3722117.42327337,132671.89940114,78398.2278481013,211070.127249241,9227.42616033755,0,0,0,0,9227.42616033755,10150168.7763713,0,10150168.7763713,0,0,0,0,0,0,1.26582278481013,1.26582278481013,590.717299578059,0,0,0,421.940928270042,1012.6582278481,58.6497890295359,58.2278481012658,0.421940928270042,90.295358649789,49.3670886075949,40.9282700421941,52.7426160337553,0,201.68776371308,0,0,0,0,0,0,0,27.8481012658228,0,0,151.476793248945,10.126582278481,0,0,0.843881856540084,0,0.843881856540084,5.90717299578059,0,4.64135021097046,0,0,0,0,0,0,0,0,0,0,0,2517021.18210156,6428051.35309793,7950665.6990895,5966887.04352654,272251.561848397,6239138.60537493,3911030.17099637,3.26923076923077
2,0,0,0,0,0,205000,332000,0,0,0,0,36,3,270119,2,2.63,0,0.76,1.87,0,2.63,0,0.76,1.87,0,0,0,0,0,0,2.63,0,0.76,1.87,0,2.63,0,0.76,1.87,0,0,0,0,0,0,6.5,1,319.391634980989,204182.509505703,77946.7680608365,126235.741444867,0,0,0,0,0,77946.7680608365,126235.741444867,0,0,0,0,481520.912547528,303041.825095057,0,0,891634.980988593,908365.019011407,0,212927.756653992,1578491.7617237,92393.2359415649,1670884.99766527,19866.9201520913,198859.315589354,0,198859.315589354,3530728.13688213,1277555.89353612,0,4808284.03041825,6240099.81515576,292550.25115069,129645.286768061,422195.537918751,8152.09125475285,0,0,0,0,8152.09125475285,11412927.756654,0,11412927.756654,0,0,0,0,0,0,3.80228136882129,3.80228136882129,1520.91254752852,0,0,0,0,1520.91254752852,83.2699619771863,83.2699619771863,0,41.4448669201521,4.94296577946768,36.5019011406844,90.1140684410646,65.0190114068441,279.847908745247,0,0,0,0,0,0,0,62.7376425855513,0,0,134.220532319392,4.56273764258555,0,0,0,0,0.760456273764259,68.4410646387833,0,9.1254752851711,0,0,0,0,0,0,0,0,0,0,0,4151782.99039023,5172827.94149823,7358748.85404576,9770827.95203789,621054.853508105,10391882.805546,1021044.951108,3.26923076923077
2,0,0,0,0,0,45000,143000,0,0,0,248000,49,2,263583,1,2.63,0,0,2.63,0,2.63,0,0,2.63,0,0,0,0,0,0,0.75,0,0,0.75,0,0.75,0,0,0.75,0,0,0,0,0,0,40,2,40,581333.333333333,60000,521333.333333333,0,0,0,0,0,60000,190666.666666667,0,0,0,330666.666666667,24666.6666666667,25333.3333333333,0,0,0,0,0,0,82773.3333333333,103040,185813.333333333,0,134666.666666667,0,134666.666666667,2074538.66666667,218922.666666667,0,2293461.33333333,1299652.33333333,183139.721333333,48551.5914666666,231691.3128,21545.3333333333,0,0,0,0,21545.3333333333,36627066.6666667,0,36627066.6666667,0,0,0,0,0,0,1.33333333333333,1.33333333333333,2133.33333333333,0,0,0,4000,6133.33333333333,112,65.3333333333333,46.6666666666667,12,10.6666666666667,1.33333333333333,8,0,132,0,0,0,0,0,0,0,8,0,0,108,6.66666666666667,0,0,0,0,0,9.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2440896.64613333,35327414.3333333,35546337,3374191,366357.979466667,3740548.97946667,32886517.6872,13.8333333333333
2,0,0,0,0,0,923000,5710000,0,0,0,0,38,3,254057,1,4.78,0,0.78,4,0,4.78,0,0.78,4,0,0,0,0,0,0,2.38,0,0.78,1.6,0,2.38,0,0.78,1.6,0,0,0,0,0,0,30,2,441.176470588235,2786974.78991597,387815.12605042,2399159.66386555,0,0,0,0,0,387815.12605042,2399159.66386555,0,0,0,0,331260.504201681,52941.1764705882,0,0,6722.68907563025,0,0,14705.8823529412,16714.2857142857,19531.1808934099,36245.4666076957,180609.243697479,2202941.17647059,0,2202941.17647059,5149796.21848739,3095113.02521008,0,8244909.24369748,6758629.77753207,59691.02446705,189862.737142857,249553.761609907,0,0,4053.78151260504,0,16012.4369747899,16012.4369747899,0,73657210.0840336,73657210.0840336,0,0,0,0,0,0,252.100840336134,252.100840336134,5882.35294117647,0,0,0,0,5882.35294117647,249.159663865546,115.546218487395,133.613445378151,182.352941176471,113.445378151261,68.9075630252101,47.8991596638655,0,479.411764705882,0,0,0,0,0,0,0,43.6974789915966,0,0,329.411764705882,54.2016806722689,0,0,0,0,0,20.1680672268908,0,31.9327731092437,0,0,0,0,0,0,0,0,0,0,0,7602291.15656789,66898580.3065016,69993693.3317116,11908425.9960195,2452494.9380805,14360920.9341,59296289.1499337,3.3
2,0,0,0,0,56000,123000,0,0,213000,0,505000,37,3,271348,2,2.29,0,2.29,0,0,1.53,0,1.53,0,0,0.76,0,0.76,0,0,2.29,0,2.29,0,0,1.53,0,1.53,0,0,0.76,0,0.76,0,0,28,2,81.6593886462882,391703.056768559,78165.9388646288,313537.11790393,0,0,0,0,24454.1484716157,53711.7903930131,0,0,93013.1004366812,0,220524.017467249,321222.707423581,113973.799126638,0,0,0,0,0,10917.0305676856,453574.963609898,211107.331647897,664682.295257795,75818.7772925764,241484.716157205,172925.76419214,414410.480349345,1492806.11353712,1462882.09606987,61135.3711790393,3016823.58078603,3515731.73852366,171369.935818586,63987.0268995633,235356.962718149,3686.46288209607,0,0,0,0,3686.46288209607,7372925.76419214,0,7372925.76419214,0,0,0,0,0,873.362445414847,1.74672489082969,875.109170305677,0,0,2183.40611353712,0,524.017467248908,2707.42358078603,58.0786026200873,58.0786026200873,0,77.7292576419214,77.7292576419214,0,18.7772925764192,0,154.585152838428,0,0,0,0.436681222707424,0,0,0,6.11353711790393,0,0,108.733624454148,14.410480349345,0,0,0,0,0,12.6637554585153,0,12.2270742358079,0,0,0,0,0,0,0,0,0,0,0,2000524.95176669,3857194.02566848,5523260.09775531,4866489.24722286,649767.443067494,5516256.69029035,1856669.07390179,3.14285714285714
2,0,0,0,0,7000,123000,0,0,0,0,235000,37,2,271348,2,1.1,0,1.1,0,0,0,0,0,0,0,1.1,0,1.1,0,0,0.76,0,0.76,0,0,0,0,0,0,0,0.76,0,0.76,0,0,17.5,2,65.7894736842105,480263.157894737,171052.631578947,309210.526315789,0,0,0,0,9210.52631578947,161842.105263158,0,0,0,0,309210.526315789,474210.526315789,39473.6842105263,805263.157894737,0,0,0,1100000,310526.315789474,63179.8245614035,25484.7645429363,88664.5891043398,145021.929824561,0,911842.105263158,911842.105263158,6139219.73684211,0,0,6139219.73684211,4626613.46629732,56802.3854339797,155192.679210526,211995.064644506,9661.84210526316,0,0,0,0,9661.84210526316,15458947.3684211,0,15458947.3684211,0,0,0,0,0,315.789473684211,1.31578947368421,317.105263157895,0,0,0,0,736.842105263158,736.842105263158,256.578947368421,256.578947368421,0,0,0,0,61.8421052631579,0,318.421052631579,0,0,0,0,0,0,0,48.6842105263158,0,21.0526315789474,123.684210526316,11.8421052631579,0,0,0,0,2.63157894736842,22.3684210526316,0,10.5263157894737,0,0,0,0,77.6315789473684,0,0,0,0,0,0,6351214.80148661,10832333.9021237,11744176.0073869,9853991.09787627,1123837.16990766,10977828.2677839,4481119.10063712,15.4
2,0,0,0,120000,0,517000,0,66000,0,0,23000,99,1,258912,2,0.3,0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0,0,30,2,300,2420000,2123333.33333333,296666.666666667,0,0,0,400000,0,1723333.33333333,0,220000,0,0,76666.6666666667,338333.333333333,490000,0,0,0,423333.333333333,0,0,2410633.33333333,0,2410633.33333333,1432916.66666667,3346666.66666667,0,3346666.66666667,8106433.33333333,2570000,70000,10746433.3333333,10360978.8632055,601230.42,239340.46,840570.88,5250,0,0,0,0,5250,12075000,0,12075000,0,0,0,0,600,0,600,1200,0,8000,0,0,1333.33333333333,9333.33333333333,280,280,0,133.333333333333,133.333333333333,0,133.333333333333,3.33333333333333,550,0,0,0,0,0,0,0,106.666666666667,0,0,180,50,0,0,0,0,10,176.666666666667,0,26.6666666666667,0,0,0,0,0,0,0,0,0,0,0,12346820.6834612,1714021.13679454,4724204.66666667,18520562,4187237.54666667,22707799.5466667,-10632799.5466667,46.1666666666667
2,0,0,0,13000,0,0,235000,0,0,0,33000,36,1,270119,2,0.34,0,0.34,0,0,0.34,0,0.34,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0,0,24,2,250,936666.666666667,43333.3333333333,893333.333333333,0,0,0,43333.3333333333,0,0,783333.333333333,0,0,0,110000,317333.333333333,260000,0,0,0,0,0,2076666.66666667,242438.888888889,80854.5045045045,323293.393393393,243500,760000,0,760000,4720260,951586.666666667,0,5671846.66666667,5379165.72672673,174447.981522523,153757.721333333,328205.702855856,5716.66666666667,0,0,0,0,5716.66666666667,9146666.66666667,0,9146666.66666667,0,0,0,0,1333.33333333333,0,0,1333.33333333333,13333.3333333333,0,0,0,133.333333333333,13466.6666666667,140,33.3333333333333,106.666666666667,56.6666666666667,30,26.6666666666667,116.666666666667,0,313.333333333333,0,0,0,0,0,0,0,120,0,0,93.3333333333333,40,0,0,0,0,0,36.6666666666667,0,10,0,0,0,0,0,0,0,0,0,0,13.3333333333333,5808465.70285586,3767500.93993994,4719087.60660661,10099425.7267267,1088205.70285586,11187631.4295826,-2040964.76291591,44.4642857142857
2,0,0,0,168000,0,0,0,191000,0,0,1650000,99,1,258912,1,0.26,0,0,0.26,0,0.26,0,0,0.26,0,0,0,0,0,0,0.26,0,0,0.26,0,0.26,0,0,0.26,0,0,0,0,0,0,29,2,192.307692307692,7726923.07692308,646153.846153846,7080769.23076923,0,0,0,646153.846153846,0,0,0,734615.384615385,0,0,6346153.84615385,861538.461538462,269230.769230769,0,0,0,0,0,234615.384615385,857461.538461538,111740.890688259,969202.429149798,2119679.48717949,34615.3846153846,0,34615.3846153846,34167157.6923077,1288461.53846154,53846.1538461538,35509465.3846154,13730519.9229137,647360.460188934,740389.433076923,1387749.89326586,24223.0769230769,0,0,0,0,24223.0769230769,39241384.6153846,0,39241384.6153846,0,0,0,0,1538.46153846154,0,0,1538.46153846154,0,23076.9230769231,0,0,19230.7692307692,42307.6923076923,1719.23076923077,1096.15384615385,623.076923076923,88.4615384615385,0,88.4615384615385,211.538461538462,0,2019.23076923077,38.4615384615385,0,0,0,0,0,0,134.615384615385,0,161.538461538462,1084.61538461538,61.5384615384615,0,0,0,0,34.6153846153846,207.692307692308,0,142.307692307692,0,0,0,0,153.846153846154,0,0,0,0,0,0,35641412.3482198,25510864.6924709,26801283.0067476,47949566.9932524,1422365.27788124,49371932.2711336,-10130547.655749,135.4
2,0,0,0,174000,0,0,459000,0,0,0,0,36,2,270119,2,2.78,0,0.48,2.3,0,2.78,0,0.48,2.3,0,0,0,0,0,0,0.78,0,0.48,0.3,0,0.78,0,0.48,0.3,0,0,0,0,0,0,25.5,2,192.307692307692,811538.461538462,223076.923076923,588461.538461538,0,0,0,223076.923076923,0,0,588461.538461538,0,0,0,0,47435.8974358974,65384.6153846154,0,0,15384.6153846154,56410.2564102564,0,16666.6666666667,77995.7264957265,9435.89743589744,87431.6239316239,67126.0683760684,79487.1794871795,0,79487.1794871795,2067703.84615385,408748.717948718,0,2476452.56410256,1846245.92307692,39283.4176068376,57921.9330769231,97205.3506837607,2474.35897435897,0,0,0,0,2474.35897435897,5443589.74358974,0,5443589.74358974,0,0,0,0,384.615384615385,0,0,384.615384615385,7692.30769230769,0,0,0,0,7692.30769230769,28.2051282051282,28.2051282051282,0,24.3589743589744,12.8205128205128,11.5384615384615,70.5128205128205,0,123.076923076923,0,0,0,0,0,0,0,11.5384615384615,0,0,41.025641025641,15.3846153846154,0,0,0,0,1.28205128205128,14.1025641025641,0,12.8205128205128,0,0,0,0,0,0,0,0,0,0,26.9230769230769,2244396.37632479,3597343.82051282,4062502.79487179,3913949.76923077,176692.53017094,4090642.29940171,1352947.44418803,17.4074074074074
2,0,0,0,209000,0,0,0,0,0,0,0,37,1,271348,2,0.36,0,0.36,0,0,0.36,0,0.36,0,0,0,0,0,0,0,0.33,0,0.33,0,0,0.33,0,0.33,0,0,0,0,0,0,0,45,2,227.272727272727,633333.333333333,633333.333333333,0,0,0,0,633333.333333333,0,0,0,0,0,0,0,713939.393939394,112121.212121212,663636.363636364,0,0,109090.909090909,100000,160606.060606061,1854186.86868687,400932.837143363,2255119.70583023,167007.575757576,1793939.39393939,0,1793939.39393939,9901257.57575758,683393.939393939,9090.90909090909,10593742.4242424,5870183.44474538,422622.963903509,217235.396969697,639858.360873206,2051.51515151515,0,0,0,0,2051.51515151515,5333939.39393939,0,5333939.39393939,0,0,0,0,1212.12121212121,0,0,1212.12121212121,0,0,0,0,0,0,478.787878787879,227.272727272727,251.515151515152,30.3030303030303,30.3030303030303,0,90.9090909090909,9.09090909090909,609.090909090909,0,0,0,0,0,0,0,121.212121212121,0,60.6060606060606,187.878787878788,15.1515151515152,0,0,0,0,33.3333333333333,30.3030303030303,0,39.3939393939394,0,0,0,0,121.212121212121,0,0,0,0,0,0,12343559.2886247,-536244.050805985,256827.748715222,15779944.9785575,2433797.7548126,18213742.7333701,-12879803.3394307,44.0461538461538
