"연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","지역별","규모별","조성비","경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액1","무기질비료_인산질_지출액1","무기질비료_가리질_지출액1","무기질비료_복합_지출액1","무기질비료_토양개량제_지출액1","무기질비료_기타_지출액1","유기질비료_퇴구비_지출액1","유기질비료_계분_지출액1","유기질비료_우분_지출액1","유기질비료_돈분_지출액1","유기질비료_기타_지출액1","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","생감 수량_ha당","반건시 수량_ha당","건시 수량_ha당","감말랭이 수량_ha당","건시 환산 소계 수량_ha당","총 생산량(생감 기준)_ha당","생감 기준평가액_ha당","건시 (생감 기준) 소계 평가액_ha당","총 생산액(생감 기준)_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별_시간_ha당","수확 및 운반_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","표고목 눕히기_시간_ha당","표고목 뒤집기_시간_ha당","표고목 벌채_시간_ha당","표고목 세우기_시간_ha당","표고목 폐기_시간_ha당","버섯발생작업_시간_ha당","재배장 소독_시간_ha당","종균접종_시간_ha당","천공작업_시간_ha당","표고세척_시간_ha당","기타_시간_ha당","내급비","소득","부가가치","직접생산비","간접생산비","생산비 합계_ha당","순수익","가중치"
2,0,0,0,0,0,0,0,0,0,0,10320,35,1,255069,6,0.16,0,0.16,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0.16,0,0.16,0,0,0,0,0,0,0,0.16,0,0.16,0,0,13,2,312.5,64500,0,64500,0,0,0,0,0,0,0,0,0,0,64500,535437.5,584562.5,0,0,0,0,0,52812.5,988653.6458,85089.0625,1073742.708,388560.4167,0,1775312.5,1775312.5,8935762.5,0,0,8935762.5,4729997.125,272936.5176,123602.8613,396539.3789,9450,0,0,0,0,9450,25354350,0,25354350,0,0,0,0,0,0,0,0,0,0,0,0,3837.5,3837.5,556.25,287.5,268.75,0,0,0,93.75,0,650,0,0,0,0,0,0,0,50,0,0,218.75,100,0,0,0,0,112.5,125,0,0,43.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9332301.879,20624352.88,22399665.38,11890447.13,2171851.879,14062299,11292051,66.3
2,0,0,0,0,0,0,0,0,0,0,104830,35,3,255069,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,25,2,200,104830,0,104830,0,0,0,0,0,0,0,0,0,0,104830,726090,262150,0,0,0,0,0,101370,664669.75,60018.76,724688.51,124339.3333,853060,0,853060,2190326,1851796,169419,4211541,4227947.875,162611.3356,65682.66915,228294.0047,15120,0,0,0,0,15120,40566960,0,40566960,0,0,0,0,0,0,0,0,0,0,0,0,7371,7371,116,44,72,115,115,0,38,0,269,0,0,0,0,0,0,0,40,0,0,167,34,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3363483.973,36339012.13,38268423.16,6510077.843,1081354.005,7591431.848,32975528.15,34.33333333
2,0,0,0,0,0,0,0,0,0,0,7940,38,3,238474,6,1.61,0.05,0.14,1.42,0,1.61,0.05,0.14,1.42,0,0,0,0,0,0,1.61,0.05,0.14,1.42,0,1.61,0.05,0.14,1.42,0,0,0,0,0,0,19,2,593.1677019,4931.677019,0,4931.677019,0,0,0,0,0,0,0,0,0,0,4931.677019,635776.3975,171652.1739,2598552.795,0,0,0,0,0,600622.3784,198918.0137,799540.3921,0,144111.8012,0,144111.8012,9576834.161,2080326.087,0,11657160.25,6529253.523,213657.0587,183077.0905,396734.1492,17686.95652,0,0,0,0,17686.95652,24501208.7,0,24501208.7,0,0,0,0,0,0,0,0,0,0,0,0,1831.055901,1831.055901,577.0186335,362.1118012,214.9068323,170.1863354,106.2111801,63.97515528,90.0621118,0,837.2670807,0,0,0,0,0,0,0,38.50931677,0,229.8136646,470.1863354,4.968944099,0,0,0,0,4.968944099,29.19254658,0,0,59.62732919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10117680.11,17971955.17,20052281.26,16106087.68,540845.9505,16646933.63,7854275.061,44.66666667
2,0,0,0,0,0,0,0,0,108780,0,4770,37,1,252733,6,0.2,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,36,1,650,567750,0,567750,0,0,0,0,0,0,0,0,543900,0,23850,1180350,166450,1018650,0,0,0,0,42250,931422.75,560232,1491654.75,0,853100,0,853100,15930915,12660040,0,28590955,17379877.75,481485.8458,383531.8208,865017.6666,11340,0,0,0,0,11340,18722340,0,18722340,0,0,0,0,0,0,0,0,0,0,5645,0,1845,7490,1030,1020,10,830,830,0,20,0,1880,0,0,0,0,0,0,0,40,0,425,1110,85,0,0,0,0,0,165,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17649032.67,1342462.25,14002502.25,33310792.75,1718117.667,35028910.42,-16306570.42,104.2428571
2,0,0,0,0,0,0,0,0,111100,0,0,38,1,238474,5,0.17,0.17,0,0,0,0.17,0.17,0,0,0,0,0,0,0,0,0.17,0.17,0,0,0,0.17,0.17,0,0,0,0,0,0,0,0,15,1,1470.588235,653529.4118,0,653529.4118,0,0,0,0,0,0,0,0,653529.4118,0,0,812176.4706,33352.94118,0,0,0,0,0,0,118891.7647,213596.1176,332487.8824,3413235.294,1605764.706,0,1605764.706,15391829.41,5565694.118,0,20957523.53,11048950.12,583936.9684,272847.4756,856784.444,15564.70588,0,2517.647059,1005.882353,12992.52941,28557.23529,19284670.59,14824476.06,34109146.65,0,0,0,0,0,0,0,0,0,0,13282.35294,0,0,13282.35294,1229.411765,11.76470588,1217.647059,364.7058824,364.7058824,0,105.8823529,0,1700,0,0,0,0,0,0,0,82.35294118,0,0,882.3529412,47.05882353,0,0,0,0,247.0588235,182.3529412,0,0,258.8235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17854378.56,23060196.53,28625890.65,26440779.53,2462549.15,28903328.68,5205817.968,101.5714286
2,0,0,0,0,0,0,0,0,185160,0,47650,36,3,247791,6,0.71,0.67,0,0,0.04,0.2,0.2,0,0,0,0.51,0.47,0,0,0.04,0.71,0.67,0,0,0.04,0.2,0.2,0,0,0,0.51,0.47,0,0,0.04,30.7,2,638.028169,327901.4085,0,327901.4085,0,0,0,0,0,0,0,0,260788.7324,0,67112.67606,1480718.31,231281.6901,547943.662,0,0,0,0,1546774.648,1115754.014,141185.7494,1256939.764,0,564704.2254,1614943.662,2179647.887,13934311.27,3174322.535,0,17108633.8,10428616.68,250453.0074,258105.5303,508558.5377,9192.957746,0,0,442.2535211,1340.028169,10532.98592,17861916.9,2099824.141,19961741.04,0,0,0,0,0,0,0,0,0,0,15904.22535,0,10381.69014,26285.91549,538.028169,538.028169,0,309.8591549,67.6056338,242.2535211,309.8591549,0,1157.746479,0,0,0,0,0,0,0,57.74647887,0,29.57746479,338.028169,90.14084507,0,0,14.08450704,0,33.8028169,550.7042254,0,0,39.43661972,0,0,0,0,4.225352113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15007574.03,9533124.363,14322390.56,22747984.28,2688206.425,25436190.71,-5474449.667,24
2,0,0,0,0,0,0,0,0,425870,0,11120,38,1,238474,5,0.4,0.4,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,31,1,500,1092475,0,1092475,0,0,0,0,0,0,0,0,1064675,0,27800,548300,38975,0,0,0,0,0,52800,1770278.5,127089.75,1897368.25,0,2132650,0,2132650,16814202.5,4091947.5,0,20906150,7960339.75,308752.5875,275060.205,583812.7925,14332.5,0,2857.5,1215,14968.575,29301.075,18933232.5,17079144.08,36012376.58,0,0,0,0,0,0,0,0,0,0,11292.5,0,3070,14362.5,1165,742.5,422.5,267.5,267.5,0,50,0,1482.5,0,0,0,0,0,0,0,45,0,0,1107.5,15,0,0,0,0,0,145,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19530665.29,28052036.83,32143984.33,24774542.25,2716462.793,27491005.04,8521371.532,101.5714286
2,0,0,0,0,0,0,0,0,425870,0,19060,38,1,238474,5,0.17,0.17,0,0,0,0.17,0.17,0,0,0,0,0,0,0,0,0.17,0.17,0,0,0,0.17,0.17,0,0,0,0,0,0,0,0,31,1,823.5294118,2617235.294,0,2617235.294,0,0,0,0,0,0,0,0,2505117.647,0,112117.6471,821647.0588,102176.4706,0,0,0,0,0,99411.76471,252645.8824,301283.1362,553929.0186,0,3345294.118,0,3345294.118,19010647.06,0,0,19010647.06,4432873.607,349904.0352,275211.0794,625115.1147,7411.764706,0,6723.529412,4035.294118,38784.88235,46196.64706,9183176.471,44253550.76,53436727.24,0,0,0,0,0,0,0,0,0,0,26570.58824,0,11564.70588,38135.29412,1282.352941,817.6470588,464.7058824,0,0,0,82.35294118,0,1364.705882,0,0,0,17.64705882,0,0,0,105.8823529,0,0,882.3529412,47.05882353,0,0,0,0,0,147.0588235,0,0,164.7058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22981056.29,49003853.63,49003853.63,23443520.67,3970409.232,27413929.9,26022797.34,101.5714286
2,0,0,0,0,0,0,0,0,44440,0,4530,38,1,238474,5,0.17,0.17,0,0,0,0.17,0.17,0,0,0,0,0,0,0,0,0.17,0.17,0,0,0,0.17,0.17,0,0,0,0,0,0,0,0,15,1,941.1764706,288058.8235,0,288058.8235,0,0,0,0,0,0,0,0,261411.7647,0,26647.05882,786529.4118,102058.8235,0,0,0,0,0,89470.58824,252645.8824,299034.7059,551680.5882,0,2007235.294,0,2007235.294,31844570.59,0,0,31844570.59,2056272.235,379020.0505,402294.8621,781314.9125,8523.529412,0,2100,3782.352941,19755.52941,28279.05882,10560652.94,22541059.06,33101712,0,0,0,0,0,0,0,0,0,0,2658.823529,0,2888.235294,5547.058824,2305.882353,1335.294118,970.5882353,0,0,0,47.05882353,0,2352.941176,0,0,0,0,0,0,0,94.11764706,0,0,1894.117647,35.29411765,0,0,0,0,0,117.6470588,0,0,211.7647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34633120.79,31045439.76,31045439.76,33900842.82,2788550.207,36689393.03,-3587681.03,101.5714286
2,0,0,0,0,0,0,0,0,555480,0,0,36,3,247791,6,1.2,0.78,0,0.36,0.06,0.78,0.78,0,0,0,0.42,0,0,0.36,0.06,1.2,0.78,0,0.36,0.06,0.78,0.78,0,0,0,0.42,0,0,0.36,0.06,24,2,466.6666667,462900,0,462900,0,0,0,0,0,0,0,0,462900,0,0,859458.3333,165325,299258.3333,716791.6667,0,6705458.333,0,2013383.333,2632081.132,93318.64386,2725399.776,0,1322950,946816.6667,2269766.667,5718310.833,3335767.5,0,9054078.333,18478349.94,318016.283,246361.338,564377.621,5250,0,0,0,0,5250,13870500,0,13870500,0,0,0,0,0,0,0,0,0,0,188199.1667,0,0,188199.1667,221.6666667,221.6666667,0,204.1666667,80.83333333,123.3333333,126.6666667,30.83333333,583.3333333,0,0,0,0,0,0,0,35,0,20.83333333,143.3333333,23.33333333,0,0,16.66666667,0,85,210,0,0,26.66666667,0,0,0,0,2.5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,7605638.454,-4607849.942,6380192.558,23249844.11,2834144.288,26083988.4,-12213488.4,24
2,0,0,0,0,0,0,0,0,740640,0,9530,37,2,252733,6,0.68,0,0.68,0,0,0.68,0,0.68,0,0,0,0,0,0,0,0.68,0,0.68,0,0,0.68,0,0.68,0,0,0,0,0,0,0,36,2,300,1103191.176,0,1103191.176,0,0,0,0,0,0,0,0,1089176.471,0,14014.70588,911823.5294,333411.7647,0,0,0,0,0,62117.64706,358956.3971,67451.39319,426407.7902,0,501823.5294,0,501823.5294,6651302.941,3000039.706,0,9651342.647,6089724.614,87128.05498,146551.9242,233679.9792,3705.882353,0,0,0,0,3705.882353,5925705.882,0,5925705.882,0,0,0,0,0,0,0,0,0,0,6642.647059,0,1083.823529,7726.470588,344.1176471,157.3529412,186.7647059,233.8235294,98.52941176,135.2941176,117.6470588,0,695.5882353,0,0,0,0,0,0,0,64.70588235,0,0,423.5294118,60.29411765,0,0,0,0,0,29.41176471,0,0,117.6470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7386806.45,-164018.7314,2836020.974,12741027.55,735503.5086,13476531.06,-7550825.181,44.52941176
2,0,0,0,0,0,0,0,0,925810,0,0,35,1,255069,6,1.77,0.24,0,1,0.53,0.24,0.24,0,0,0,1.53,0,0,1,0.53,0.81,0.11,0,0.66,0.04,0.11,0.11,0,0,0,0.7,0,0,0.66,0.04,31.75,2,185.1851852,1142975.309,0,1142975.309,0,0,0,0,0,0,0,0,1142975.309,0,0,338296.2963,174938.2716,0,35395.06173,6641.975309,0,0,109506.1728,833836.0494,123495.3704,957331.4198,1193930.041,737209.8765,1041493.827,1778703.704,4890896.296,0,0,4890896.296,5255577.374,358824.373,81388.59,440212.963,1400,0,713.5802469,0,2818.641975,4218.641975,1422400,5341326.543,6763726.543,0,0,0,0,0,0,0,0,0,0,27881.48148,0,0,27881.48148,283.9506173,253.0864198,30.86419753,0,0,0,37.03703704,0,320.9876543,0,0,0,0,0,0,0,35.80246914,0,19.75308642,200,29.62962963,0,0,0,0,0,8.641975309,0,0,27.16049383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6068319.136,1508149.169,2549642.996,9104979.844,2218916.667,11323896.51,-4560169.967,66.3
2,0,0,0,0,0,0,456800,0,0,0,41990,38,2,238474,6,0.67,0.13,0.54,0,0,0.67,0.13,0.54,0,0,0,0,0,0,0,0.67,0.13,0.54,0,0,0.67,0.13,0.54,0,0,0,0,0,0,0,19.4,2,541.7910448,744462.6866,0,744462.6866,0,0,0,0,0,0,681791.0448,0,0,0,62671.64179,888791.0448,264373.1343,2389611.94,0,0,0,0,0,1065261.816,55476.88531,1120738.701,0,604746.2687,0,604746.2687,17484423.88,493325.3731,0,17977749.25,6139776.88,134800.3653,270519.6049,405319.9703,16925.37313,0,0,0,0,16925.37313,23529089.55,0,23529089.55,0,0,0,0,0,0,0,0,3698.507463,0,0,0,5976.119403,9674.626866,1061.19403,813.4328358,247.761194,32.8358209,32.8358209,0,128.358209,0,1222.38806,0,0,0,0,0,0,0,35.82089552,0,259.7014925,680.5970149,31.34328358,0,0,44.7761194,0,13.43283582,61.19402985,0,0,86.56716418,0,0,0,0,8.955223881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18494490.12,17389312.67,17882638.05,23624200.76,1010066.239,24634267,-1105177.448,46.47368421
2,0,0,0,0,0,0,80630,0,0,0,0,35,2,255069,6,0.75,0.5,0,0.25,0,0.5,0.5,0,0,0,0.25,0,0,0.25,0,0.75,0.5,0,0.25,0,0.5,0.5,0,0,0,0.25,0,0,0.25,0,11.33333333,2,213.3333333,107506.6667,0,107506.6667,0,0,0,0,0,0,107506.6667,0,0,0,0,302106.6667,107693.3333,0,0,0,0,0,22533.33333,107234.2667,3227.68,110461.9467,0,113746.6667,757466.6667,871213.3333,2788298.667,365150.6667,37648,3191097.333,2032347.694,14372.77245,45330.8886,59703.66105,1344,0,0,0,0,1344,2937984,0,2937984,0,0,0,0,0,0,0,0,472,0,0,0,0,472,137.3333333,60,77.33333333,0,0,0,57.33333333,20,214.6666667,0,0,0,0,0,0,0,36,0,0,0,21.33333333,0,62.66666667,0,0,33.33333333,34.66666667,0,0,26.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2995037.58,905636.3056,2032613.053,4096468.28,930916.9944,5027385.274,-2089401.274,34.33333333
2,0,0,0,0,0,122480,0,0,0,0,0,36,3,247791,6,3.38,2.12,0,1.26,0,3.38,2.12,0,1.26,0,0,0,0,0,0,3.38,2.12,0,1.26,0,3.38,2.12,0,1.26,0,0,0,0,0,0,17.45454545,2,324.260355,36236.68639,36236.68639,0,0,0,0,0,0,36236.68639,0,0,0,0,0,631085.7988,472289.9408,14609.46746,0,0,0,0,778541.4201,1466086.648,36884.76331,1502971.411,0,565343.1953,0,565343.1953,2797797.929,0,0,2797797.929,3683525.725,74903.5878,57476.3191,132379.9069,1217.455621,0,0,0,0,1217.455621,2708784.024,0,2708784.024,0,0,0,0,0,0,26.03550296,26.03550296,0,0,0,0,0,0,35.79881657,18.34319527,17.4556213,0,0,0,120.7100592,0,156.5088757,0,0,0,0,0,0,0,33.13609467,0,1.479289941,9.763313609,0,0,0,23.37278107,0,1.183431953,68.93491124,0,0,18.63905325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495521.031,-974741.7014,-974741.7014,6481323.654,697723.1022,7179046.756,-4470262.733,24
2,0,0,0,0,0,12450,0,0,0,0,19850,36,1,247791,6,0.43,0,0.09,0,0.34,0.43,0,0.09,0,0.34,0,0,0,0,0,0.43,0,0.09,0,0.34,0.43,0,0.09,0,0.34,0,0,0,0,0,3,1,365.1162791,75116.27907,28953.48837,46162.7907,0,0,0,0,0,28953.48837,0,0,0,0,46162.7907,863116.2791,84046.51163,0,0,0,0,0,1202325.581,234628.1395,232630.2326,467258.3721,0,1983860.465,0,1983860.465,7767241.86,0,0,7767241.86,2939654.023,45554.57763,121400.9351,166955.5128,5309.302326,0,0,0,0,5309.302326,9673548.837,0,9673548.837,0,0,0,0,0,0,6.976744186,6.976744186,0,0,0,0,11427.90698,11427.90698,558.1395349,193.0232558,365.1162791,0,0,0,58.13953488,0,616.2790698,0,0,0,0,0,0,0,125.5813953,0,0,11.62790698,18.60465116,0,0,137.2093023,0,0,234.8837209,0,0,88.37209302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9918057.838,6733894.814,6733894.814,10706895.88,2150815.978,12857711.86,-3184163.024,98.38888889
2,0,0,0,0,0,18690,112510,0,0,0,0,33,1,231595,6,0.26,0,0,0.26,0,0.26,0,0,0.26,0,0,0,0,0,0,0.26,0,0,0.26,0,0.26,0,0,0.26,0,0,0,0,0,0,26,2,192.3076923,504615.3846,71884.61538,432730.7692,0,0,0,0,0,71884.61538,432730.7692,0,0,0,0,761923.0769,899269.2308,0,0,0,0,0,29230.76923,442022.6923,220514.2713,662536.9636,717342.3077,52500,0,52500,11191450,0,0,11191450,3806512.733,349635.1692,162645.8348,512281.004,6784.615385,0,0,0,0,6784.615385,12001984.62,0,12001984.62,0,0,0,0,0,0,16.92307692,16.92307692,1019.230769,0,0,0,0,1019.230769,603.8461538,453.8461538,150,0,0,0,138.4615385,0,742.3076923,0,0,0,0,0,0,0,142.3076923,0,61.53846154,330.7692308,19.23076923,0,0,0,0,0,26.92307692,0,0,161.5384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11756231,8195471.883,8195471.883,14997962.73,564781.004,15562743.74,-3560759.121,53.9375
2,0,0,0,0,0,2080,0,0,648060,0,0,35,1,255069,6,0.47,0.03,0.44,0,0,0.47,0.03,0.44,0,0,0,0,0,0,0,0.47,0.03,0.44,0,0,0.47,0.03,0.44,0,0,0,0,0,0,0,13.14285714,2,240.4255319,1383276.596,4425.531915,1378851.064,0,0,0,0,0,4425.531915,0,0,1378851.064,0,0,871531.9149,470319.1489,0,0,0,0,0,104255.3191,1188123.706,103010.8936,1291134.599,279248.9362,2413978.723,0,2413978.723,3858470.213,1555923.404,0,5414393.617,6210758.918,368977.9141,100161.8856,469139.7997,0,0,2278.723404,0,9000.957447,9000.957447,0,17056814.36,17056814.36,0,0,0,0,0,0,3.191489362,3.191489362,0,0,16817.02128,0,0,16817.02128,178.7234043,114.893617,63.82978723,134.0425532,19.14893617,114.893617,76.59574468,0,389.3617021,0,0,0,0,0,0,0,61.70212766,0,0,174.4680851,40.42553191,0,0,0,0,0,48.93617021,0,0,63.82978723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6741588.736,10846055.44,12401978.85,10069229.13,2883118.523,12952347.65,4104466.707,66.3
2,0,0,0,0,0,24920,0,0,0,0,0,36,3,247791,6,0.99,0.23,0.76,0,0,0.99,0.23,0.76,0,0,0,0,0,0,0,0.99,0.23,0.76,0,0,0.99,0.23,0.76,0,0,0,0,0,0,0,22.33333333,2,227.2727273,25171.71717,25171.71717,0,0,0,0,0,0,25171.71717,0,0,0,0,0,486232.3232,338616.1616,0,0,0,297747.4747,0,541848.4848,798485.9091,148783.1871,947269.0962,69077.3569,207212.1212,0,207212.1212,3203059.596,0,0,3203059.596,2953753.615,147275.8795,59446.01045,206721.89,2883.838384,0,0,0,0,2883.838384,5254353.535,0,5254353.535,0,0,0,0,0,0,18.18181818,18.18181818,0,0,0,0,0,0,38.38383838,19.19191919,19.19191919,0,0,0,140.4040404,0,178.7878788,0,0,0,0,0,0,0,24.24242424,0,0,0,0,0,0,30.3030303,0,48.48484848,66.66666667,0,0,9.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3616993.607,2300599.921,2598347.395,6156813.211,413934.0112,6570747.222,-1316393.687,24
2,0,0,0,0,0,2700,0,0,0,0,0,36,1,247791,6,0.15,0,0.15,0,0,0.15,0,0.15,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,15,2,400,27000,27000,0,0,0,0,0,0,27000,0,0,0,0,0,329300,211200,0,0,107600,0,0,12700,839904.6667,261173.6579,1101078.325,645873.3333,1364900,0,1364900,3875860,1682670,0,5558530,4365212.658,444129.9055,75892.9095,520022.815,8510,0,0,0,0,8510,18730510,0,18730510,0,0,0,0,0,0,15,15,0,0,0,0,0,0,190,100,90,110,110,0,70,0,370,0,0,0,0,0,0,0,50,0,20,280,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5760782.815,14365297.34,16047967.34,8241072.658,1884922.815,10125995.47,8604514.527,98.38888889
2,0,0,0,0,0,39880,0,0,0,0,19060,99,3,239968,6,1.32,0,1.32,0,0,0,0,0,0,0,1.32,0,1.32,0,0,0.83,0,0.83,0,0,0,0,0,0,0,0.83,0,0.83,0,0,45,2,132.5301205,71012.04819,48048.19277,22963.85542,0,0,0,0,0,48048.19277,0,0,0,0,22963.85542,736963.8554,96614.45783,0,0,18144.57831,5759192.771,0,40710.84337,469374.1918,144370.4458,613744.6376,70741.86747,0,1279927.711,1279927.711,2462157.831,2822383.133,238140.9639,5522681.928,11876590.93,239395.3546,148780.6439,388175.9985,0,0,2580.722892,0,10193.85542,10193.85542,0,14811671.93,14811671.93,0,0,0,0,0,0,28.91566265,28.91566265,0,0,0,0,1775.903614,1775.903614,96.38554217,66.26506024,30.12048193,154.2168675,65.06024096,89.15662651,59.03614458,38.55421687,348.1927711,0,0,0,0,0,0,0,67.46987952,0,0,215.6626506,9.638554217,0,0,0,0,0,15.6626506,0,0,30.12048193,0,0,0,9.638554217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2961287.769,2935081.001,12923771.64,13169774.99,1668103.709,14837878.7,-26206.76858,28.5
2,0,0,0,106510,0,3110,0,0,277740,0,0,33,1,231595,6,0.31,0,0.31,0,0,0.31,0,0.31,0,0,0,0,0,0,0,0.31,0,0.31,0,0,0.31,0,0.31,0,0,0,0,0,0,0,19,2,322.5806452,1249548.387,353612.9032,895935.4839,0,0,0,343580.6452,0,10032.25806,0,0,895935.4839,0,0,54000,388548.3871,0,0,0,0,0,27258.06452,96440,0,96440,601641.9355,68774.19355,0,68774.19355,4028306.452,0,0,4028306.452,2649031.774,91163.10122,69834.08468,160997.1859,5690.322581,0,0,0,0,5690.322581,10066180.65,0,10066180.65,0,0,0,0,748.3870968,0,2.258064516,750.6451613,0,0,10929.03226,0,0,10929.03226,193.5483871,193.5483871,0,0,0,0,61.29032258,0,254.8387097,0,0,0,0,0,0,0,22.58064516,0,0,0,145.1612903,0,0,0,0,0,25.80645161,0,0,61.29032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4258077.831,7417148.871,7417148.871,6677338.226,229771.3795,6907109.605,3159071.04,53.9375
