"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","생감 수량_ha당","반건시 수량_ha당","건시 수량_ha당","감말랭이 수량_ha당","건시 환산 소계 수량_ha당","총 생산량(생감 기준)_ha당","생감 기준평가액_ha당","건시 (생감 기준) 소계 평가액_ha당","총 생산액(생감 기준)_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별_시간_ha당","수확 및 운반_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","골목 눕히기_시간_ha당","골목 뒤집기_시간_ha당","골목 벌채_시간_ha당","골목 세우기_시간_ha당","골목 폐기_시간_ha당","버섯발생작업_시간_ha당","재배장 소독_시간_ha당","종균접종_시간_ha당","천공작업_시간_ha당","표고세척_시간_ha당","기타_시간_ha당","내급비","소득","부가가치","직접생산비","간접생산비","생산비 합계_ha당","순수익","가중치"
2,0,0,0,0,0,0,0,0,0,0,291400,38,1,251309,5,0.17,0.17,0,0,0,0.17,0.17,0,0,0,0,0,0,0,0,0.17,0.17,0,0,0,0.17,0.17,0,0,0,0,0,0,0,0,33,1,823.529411764706,1714117.64705882,0,1714117.64705882,0,0,0,0,0,0,0,0,0,0,1714117.64705882,1036470.58823529,471176.470588235,0,0,35294.1176470588,0,0,111176.470588235,699411.764705882,527294.117647059,1226705.88235294,0,3529411.76470588,0,3529411.76470588,24766776.4705882,0,0,24766776.4705882,4846250.17647059,577961.665882353,348874.145882353,926835.811764706,24805.8823529412,0,0,0,0,24805.8823529412,30263176.4705882,0,30263176.4705882,0,0,0,0,0,0,0,0,0,0,0,0,423.529411764706,423.529411764706,1035.29411764706,711.764705882353,323.529411764706,0,0,0,364.705882352941,0,1400,0,0,0,0,0,0,0,135.294117647059,0,117.647058823529,500,76.4705882352941,0,0,0,0,0,282.352941176471,0,252.941176470588,0,0,0,0,0,35.2941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,29223024.0470588,25416926.2941176,25416926.2941176,29613026.6470588,4456247.57647059,34069274.2235294,-3806097.75294118,114.677419354839
2,0,0,0,0,0,0,0,0,0,0,37200,33,1,244300,6,0.35,0,0.35,0,0,0.35,0,0.35,0,0,0,0,0,0,0,0.35,0,0.35,0,0,0.35,0,0.35,0,0,0,0,0,0,0,33,1,142.857142857143,106285.714285714,0,106285.714285714,0,0,0,0,0,0,0,0,0,0,106285.714285714,193142.857142857,124285.714285714,0,0,0,0,0,556285.714285714,589666.666666667,0,589666.666666667,704761.904761905,135142.857142857,0,135142.857142857,9416865.71428571,0,0,9416865.71428571,2518728.57142857,120122.342857143,128921.134857143,249043.477714286,13282.8571428571,0,0,0,0,13282.8571428571,11556085.7142857,0,11556085.7142857,0,0,0,0,0,0,0,0,0,0,0,0,245.714285714286,245.714285714286,488.571428571429,305.714285714286,182.857142857143,0,0,0,65.7142857142857,0,554.285714285714,0,0,0,0,0,0,0,34.2857142857143,0,102.857142857143,254.285714285714,11.4285714285714,0,0,0,0,45.7142857142857,11.4285714285714,0,77.1428571428572,0,0,0,0,17.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9801052.04914286,9037357.14285714,9037357.14285714,11935594.2857143,384186.334857143,12319780.6205714,-763694.906285714,50.7647058823529
2,0,0,0,0,0,0,0,0,0,0,396800,99,2,252634,6,1.32,0,1.32,0,0,0,0,0,0,0,1.32,0,1.32,0,0,0.83,0,0.83,0,0,0,0,0,0,0,0.83,0,0.83,0,0,47,2,130.120481927711,478072.289156626,0,478072.289156626,0,0,0,0,0,0,0,0,0,0,478072.289156626,823012.048192771,118915.662650602,0,0,6024.09638554217,0,0,24337.3493975904,258054.21686747,95831.9277108434,353886.144578313,33634.5381526104,0,1392409.63855422,1392409.63855422,5351380.72289157,6145783.13253012,190361.445783133,11687525.3012048,9730466.18315892,151078.61653012,162909.795662651,313988.412192771,15007.2289156626,0,0,0,0,15007.2289156626,16808096.3855422,0,16808096.3855422,0,0,0,0,0,0,0,0,0,0,0,0,1387.95180722892,1387.95180722892,163.855421686747,114.457831325301,49.3975903614458,327.710843373494,202.409638554217,125.301204819277,122.89156626506,42.1686746987952,656.626506024096,0,0,0,0,0,0,0,90.3614457831325,0,0,483.132530120482,15.6626506024096,0,0,0,0,0,45.7831325301205,0,21.6867469879518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5753973.29730694,7077630.20238324,14717580.2570281,13778041.4297189,1706398.05074699,15484439.4804659,1323656.9050763,66.5
2,0,0,0,0,0,0,0,0,2217600,0,0,36,2,261128,6,0.88,0.75,0,0.11,0.02,0.88,0.75,0,0.11,0.02,0,0,0,0,0,0.88,0.75,0,0.11,0.02,0.88,0.75,0,0.11,0.02,0,0,0,0,0,26,2,636.363636363636,2520000,0,2520000,0,0,0,0,0,0,0,0,2520000,0,0,848636.363636364,157954.545454545,2481818.18181818,0,0,268181.818181818,0,1361704.54545455,2128204.54545454,160589.114832536,2288793.66028708,83996.2121212121,3671590.90909091,0,3671590.90909091,8778309.09090909,4922727.27272727,0,13701036.3636364,15194940.599681,338836.321132376,264607.714545454,603444.035677831,27782.9545454545,0,0,0,0,27782.9545454545,15836284.0909091,0,15836284.0909091,0,0,0,0,0,0,0,0,0,0,22727.2727272727,0,0,22727.2727272727,247.727272727273,247.727272727273,0,182.954545454545,14.7727272727273,168.181818181818,204.545454545455,138.636363636364,773.863636363636,0,0,0,6.81818181818182,0,0,0,20.4545454545455,0,23.8636363636364,440.909090909091,22.7272727272727,0,0,0,0,18.1818181818182,194.318181818182,0,28.4090909090909,0,0,0,0,0,18.1818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,13053344.0356778,641343.491228068,5832252.58213716,23973249.6905901,4275034.94476874,28248284.6353588,-12412000.5444498,55.2666666666667
2,0,0,0,0,0,0,0,0,616000,0,297600,37,2,266599,6,0.68,0,0.68,0,0,0.68,0,0.68,0,0,0,0,0,0,0,0.68,0,0.68,0,0,0.68,0,0.68,0,0,0,0,0,0,0,38,2,300,1343529.41176471,0,1343529.41176471,0,0,0,0,0,0,0,0,905882.352941176,0,437647.058823529,877941.176470588,151470.588235294,0,0,0,0,0,0,197775.612745098,44773.9938080495,242549.606553148,0,529411.764705882,0,529411.764705882,8437044.11764706,3264058.82352941,0,11701102.9411765,6146148.60655315,51957.0314658153,174518.147058824,226475.178524639,15098.5294117647,0,0,0,0,15098.5294117647,12531779.4117647,0,12531779.4117647,0,0,0,0,0,0,0,0,0,0,7352.94117647059,0,1270.58823529412,8623.5294117647,427.941176470588,229.411764705882,198.529411764706,202.941176470588,102.941176470588,100,82.3529411764706,0,713.235294117647,0,0,0,0,0,0,0,67.6470588235294,0,14.7058823529412,410.294117647059,50,0,0,0,0,0,89.7058823529412,0,80.8823529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9192931.06087758,6385630.80521156,9649689.62874097,14583192.7242002,755886.943230521,15339079.6674307,-2807300.25566602,68.8181818181818
2,0,0,0,0,0,0,0,0,693000,0,1190400,36,2,261128,6,0.83,0.79,0,0,0.04,0.2,0.2,0,0,0,0.63,0.59,0,0,0.04,0.83,0.79,0,0,0.04,0.2,0.2,0,0,0,0.63,0.59,0,0,0.04,32.2222222222222,2,601.204819277108,2269156.62650602,0,2269156.62650602,0,0,0,0,0,0,0,0,834939.759036144,0,1434216.86746988,725542.168674699,118313.253012048,2631325.30120482,0,0,0,0,1366265.06024096,610281.124497992,83105.2631578947,693386.387655887,0,661445.78313253,2402530.12048193,3063975.90361446,8075696.38554217,556626.506024096,0,8632322.89156627,11024273.4238005,105207.416021983,195212.27373494,300419.689756922,28228.9156626506,0,0,0,0,28228.9156626506,22583132.5301205,0,22583132.5301205,0,0,0,0,0,0,0,0,0,0,9036.14457831325,0,2081.92771084337,11118.0722891566,214.457831325301,214.457831325301,0,42.1686746987952,0,42.1686746987952,201.204819277108,0,457.831325301205,0,0,0,0,0,0,0,32.5301204819277,0,14.4578313253012,90.3614457831325,33.7349397590361,0,0,0,0,7.2289156626506,173.493975903614,0,40.9638554216867,0,0,0,65.0602409638554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9037561.85843162,11558859.10632,14518015.732826,16697439.6888607,3364395.59337138,20061835.2822321,2521297.24788839,55.2666666666667
2,0,0,0,0,0,0,0,711000,0,0,0,35,2,268798,6,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0,0.5,0,0,38,2,290,1422000,0,1422000,0,0,0,0,0,0,0,1422000,0,0,0,893400,273400,0,0,0,0,0,0,1308480,0,1308480,328666.666666667,0,3502000,3502000,8076880,12160000,458000,20694880,20431949.1448273,197304.369066667,288717.632,486022.001066667,12918,0,0,0,0,12918,18472740,0,18472740,0,0,0,0,0,0,0,0,0,23700,0,0,0,23700,262,262,0,720,512,208,164,0,1146,0,0,0,0,0,0,0,62,0,0,794,94,0,0,0,0,0,182,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8745697.522906,-1959209.14482733,13977995.3333333,25189624.6666667,3988022.00106667,29177646.6677333,-10704906.6677333,34.3333333333333
2,0,0,0,0,0,0,105400,0,0,0,496000,37,1,266599,6,0.39,0,0.39,0,0,0.39,0,0.39,0,0,0,0,0,0,0,0.26,0,0.26,0,0,0.26,0,0.26,0,0,0,0,0,0,0,29.5,2,500,2313076.92307692,0,2313076.92307692,0,0,0,0,0,0,405384.615384615,0,0,0,1907692.30769231,1535384.61538462,468076.923076923,10185000,0,0,0,0,31538.4615384615,9676333.33333333,0,9676333.33333333,1421474.35897436,1038461.53846154,0,1038461.53846154,39059692.3076923,14978307.6923077,0,54038000,40875791.3076923,1161899.26769231,850281.353846154,2012180.62153846,27111.5384615385,0,0,0,0,27111.5384615385,46360730.7692308,0,46360730.7692308,0,0,0,0,0,0,0,0,3269.23076923077,0,0,0,5538.46153846154,8807.69230769231,2176.92307692308,1130.76923076923,1046.15384615385,911.538461538462,542.307692307692,369.230769230769,188.461538461538,0,3276.92307692308,0,0,0,0,0,0,0,153.846153846154,0,1292.30769230769,1738.46153846154,26.9230769230769,0,0,0,0,0,30.7692307692308,0,34.6153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42110334.4676923,5484939.46153846,20463247.1538462,79935483.6153846,3050642.16,82986125.7753846,-36625395.0061538,93.5512820512821
2,0,0,0,0,0,0,137200,0,0,0,0,38,1,251309,6,0.17,0.17,0,0,0,0.17,0.17,0,0,0,0,0,0,0,0,0.17,0.17,0,0,0,0.17,0.17,0,0,0,0,0,0,0,0,17,2,1470.58823529412,807058.823529412,0,807058.823529412,0,0,0,0,0,0,807058.823529412,0,0,0,0,2591764.70588235,612941.176470588,0,0,87058.8235294118,0,0,296470.588235294,136470.588235294,1318235.29411765,1454705.88235294,3479411.76470588,1694117.64705882,0,1694117.64705882,5773529.41176471,13168517.6470588,400000,19342047.0588235,23027318.5496963,1797116.68235294,294343.030588235,2091459.71294118,16541.1764705882,0,0,0,0,16541.1764705882,20180235.2941176,0,20180235.2941176,0,0,0,0,0,0,0,0,8000,0,0,0,0,8000,358.823529411765,41.1764705882353,317.647058823529,358.823529411765,223.529411764706,135.294117647059,47.0588235294118,341.176470588235,1105.88235294118,0,0,0,0,0,0,0,188.235294117647,0,58.8235294117647,235.294117647059,41.1764705882353,0,0,29.4117647058824,0,0,211.764705882353,0,341.176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9681026.63383316,-2847083.25557861,10599514.5294118,28922767.8235294,3785577.36,32708345.1835294,-12528109.8894118,114.677419354839
2,0,0,0,0,0,0,252800,0,0,0,0,37,1,266599,6,0.36,0,0.36,0,0,0.36,0,0.36,0,0,0,0,0,0,0,0.34,0,0.34,0,0,0.34,0,0.34,0,0,0,0,0,0,0,28,2,500,743529.411764706,0,743529.411764706,0,0,0,0,0,0,743529.411764706,0,0,0,0,546176.470588235,177058.823529412,461764.705882353,0,0,0,0,27941.1764705882,711068.62745098,0,711068.62745098,869607.843137255,794117.647058823,0,794117.647058823,2061411.76470588,477529.411764706,0,2538941.17647059,4281275.47058824,182209.502352941,55743.1058823529,237952.608235294,12250,0,0,0,0,12250,17517500,0,17517500,0,0,0,0,0,0,0,0,6000,0,0,0,0,6000,67.6470588235294,67.6470588235294,0,26.4705882352941,26.4705882352941,0,41.1764705882353,0,135.294117647059,0,0,0,0,0,0,0,35.2941176470588,0,20.5882352941176,41.1764705882353,20.5882352941176,0,0,0,0,0,0,0,11.7647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88235294117647,3093482.02,13236224.5294118,13713753.9411765,6342687.23529412,1032070.25529412,7374757.49058823,10142742.5094118,93.5512820512821
2,0,0,0,0,0,0,385900,0,0,0,0,38,1,251309,6,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,9,2,592.307692307692,2968461.53846154,0,2968461.53846154,0,0,0,0,0,0,2968461.53846154,0,0,0,0,572307.692307692,573076.923076923,0,0,96153.8461538462,0,0,266153.846153846,662984.615384615,21002.024291498,683986.639676113,5689743.58974359,969230.769230769,0,969230.769230769,16800553.8461538,0,0,16800553.8461538,11101193.0755735,824245.45362753,263831.175384615,1088076.62901215,12669.2307692308,0,0,0,0,12669.2307692308,15456461.5384615,0,15456461.5384615,0,0,0,0,0,0,0,0,32038.4615384615,0,0,0,0,32038.4615384615,684.615384615385,423.076923076923,261.538461538462,0,0,0,269.230769230769,0,953.846153846154,0,0,0,0,0,0,0,123.076923076923,0,0,484.615384615385,76.9230769230769,0,0,0,0,0,130.769230769231,0,138.461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18857861.2443968,4355268.46288799,4355268.46288799,27901746.9217274,2057307.39824291,29959054.3199703,-14502592.7815088,114.677419354839
2,0,0,0,0,0,0,91900,0,0,0,0,36,1,261128,6,0.15,0,0.15,0,0,0.15,0,0.15,0,0,0,0,0,0,0,0.12,0,0.12,0,0,0.12,0,0.12,0,0,0,0,0,0,0,17,2,750,765833.333333333,0,765833.333333333,0,0,0,0,0,0,765833.333333333,0,0,0,0,282500,215000,227500,0,75000,0,0,0,1059305.55555556,290864.035087719,1350169.59064327,615972.222222222,1350000,0,1350000,7952058.33333333,0,0,7952058.33333333,3793103.14619883,495409.669356725,118021.856666667,613431.526023392,8291.66666666667,0,0,1466.66666666667,4444,12735.6666666667,7877083.33333333,13420880,21297963.3333333,0,0,0,0,0,0,0,0,7083.33333333333,0,0,0,0,7083.33333333333,366.666666666667,225,141.666666666667,0,0,0,91.6666666666667,0,458.333333333333,0,91.6666666666667,0,8.33333333333333,0,0,0,33.3333333333333,0,8.33333333333333,225,33.3333333333333,0,0,0,0,0,0,0,58.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9915489.85935672,17504860.1871345,17504860.1871345,11745161.4795322,1963431.52602339,13708593.0055556,7589370.32777778,90.8205128205128
2,0,0,0,0,0,180600,294000,0,0,0,0,36,2,261128,5,2.35,0,0.35,2,0,2.35,0,0.35,2,0,0,0,0,0,0,0.5,0,0.2,0.3,0,0.5,0,0.2,0.3,0,0,0,0,0,0,23,2,160,949200,361200,588000,0,0,0,0,0,361200,588000,0,0,0,0,725400,924200,728000,0,19000,0,0,46600,43693.3333333333,56440,100133.333333333,616500,136000,0,136000,9533616,2154570,24000,11712186,6529155.43130713,134976.79,187296.8664,322273.6564,9776,0,0,1508,4569.24,14345.24,20920640,18002805.6,38923445.6,0,0,0,0,0,0,7000,7000,10200,0,0,0,0,10200,388,388,0,114,114,0,134,0,636,0,0,0,0,0,0,0,138,0,22,144,108,0,0,0,0,0,134,0,62,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10011465.5584262,32394290.1686929,34553284.2666667,16082347.3333333,458273.6564,16540620.9897333,22382824.6102667,55.2666666666667
2,0,0,0,0,0,202100,198500,0,0,0,0,36,1,261128,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.13,0,0,0.13,0,0.13,0,0,0.13,0,0,0,0,0,0,30,2,538.461538461538,3081538.46153846,1554615.38461538,1526923.07692308,0,0,0,0,0,1554615.38461538,1526923.07692308,0,0,0,0,343076.923076923,358461.538461538,840000,0,173076.923076923,0,0,0,570333.333333333,140461.538461538,710794.871794872,568589.743589744,221538.461538462,0,221538.461538462,10267984.6153846,971384.615384615,0,11239369.2307692,7308051.07692308,315895.436923077,198840.486153846,514735.923076923,15615.3846153846,0,0,0,0,15615.3846153846,18426153.8461538,0,18426153.8461538,0,0,0,0,0,0,18846.1538461538,18846.1538461538,19615.3846153846,0,0,0,0,19615.3846153846,330.769230769231,261.538461538462,69.2307692307692,53.8461538461538,53.8461538461538,0,223.076923076923,0,607.692307692308,0,0,0,0,0,0,0,53.8461538461538,0,7.69230769230769,230.769230769231,53.8461538461538,0,0,0,0,23.0769230769231,61.5384615384615,0,169.230769230769,0,0,0,0,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11004259,11118102.7692308,12089487.3846154,17576035.6923077,736274.384615385,18312310.0769231,113843.769230768,90.8205128205128
2,0,0,0,123300,0,184800,0,0,0,0,471200,33,1,244300,6,0.26,0,0,0.26,0,0.26,0,0,0.26,0,0,0,0,0,0,0.26,0,0,0.26,0,0.26,0,0,0.26,0,0,0,0,0,0,28,2,192.307692307692,2997307.69230769,1185000,1812307.69230769,0,0,0,474230.769230769,0,710769.230769231,0,0,0,0,1812307.69230769,461153.846153846,243461.538461538,0,0,0,0,0,138461.538461538,286728.205128205,151214.574898785,437942.780026991,379487.179487179,55384.6153846154,0,55384.6153846154,27716103.8461538,0,0,27716103.8461538,4902114.57489878,222864.050699055,391300.456923077,614164.507622132,11942.3076923077,0,0,0,0,11942.3076923077,10389807.6923077,0,10389807.6923077,0,0,0,0,534.615384615385,0,10769.2307692308,11303.8461538462,0,0,0,0,3876.92307692308,3876.92307692308,1438.46153846154,992.307692307692,446.153846153846,0,0,0,176.923076923077,0,1615.38461538462,0,0,0,0,0,0,0,46.1538461538462,0,346.153846153846,853.846153846154,88.4615384615385,0,0,0,0,30.7692307692308,30.7692307692308,0,176.923076923077,0,0,0,0,15.3846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9230769230769,28385652.9691606,5487693.11740891,5487693.11740891,32618218.4210526,669549.123006748,33287767.5440594,-22897959.8517517,50.7647058823529
2,0,0,0,129600,0,35200,0,0,0,0,80000,37,1,266599,6,0.36,0,0.36,0,0,0.36,0,0.36,0,0,0,0,0,0,0,0.33,0,0.33,0,0,0.33,0,0.33,0,0,0,0,0,0,0,45,2,227.272727272727,741818.181818182,499393.939393939,242424.242424242,0,0,0,392727.272727273,0,106666.666666667,0,0,0,0,242424.242424242,329696.96969697,83939.3939393939,0,0,30303.0303030303,0,0,167878.787878788,1470036.36363636,452138.933191565,1922175.29682793,149368.686868687,2670000,0,2670000,4382818.18181818,0,0,4382818.18181818,3691779.34733298,410518.497933014,71132.0363636364,481650.534296651,16993.9393939394,0,0,0,0,16993.9393939394,13935030.3030303,0,13935030.3030303,0,0,0,0,527.272727272727,0,109.090909090909,636.363636363636,0,0,0,0,654.545454545455,654.545454545455,154.545454545455,57.5757575757576,96.969696969697,0,0,0,93.9393939393939,0,248.484848484848,0,0,0,0,0,0,0,27.2727272727273,0,0,121.212121212121,33.3333333333333,0,0,0,0,0,0,0,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7534468.71611483,10243250.9556973,10243250.9556973,8074597.52915116,3151650.53429665,11226248.0634478,2708782.23958249,93.5512820512821
2,0,0,0,216000,0,0,428800,0,0,0,488300,38,2,251309,5,0.67,0.13,0.54,0,0,0.67,0.13,0.54,0,0,0,0,0,0,0,0.67,0.13,0.54,0,0,0.67,0.13,0.54,0,0,0,0,0,0,0,21.4,2,541.791044776119,1691194.02985075,322388.059701493,1368805.97014925,0,0,0,322388.059701493,0,0,640000,0,0,0,728805.970149254,614925.373134328,205373.134328358,6473283.58208955,127761.194029851,7462.68656716418,0,0,84626.8656716418,743900.497512438,42315.0039277298,786215.501440168,0,638059.701492537,0,638059.701492537,15936170.1492537,2827164.17910448,0,18763334.3283582,13069315.5462163,82871.7939670071,346802.71880597,429674.512772977,1750.74626865672,3964.17910447761,0,0,12011.4626865672,13762.2089552239,1995850.74626866,36274617.3134328,38270468.0597015,0,0,0,0,519.402985074627,0,0,519.402985074627,7358.20895522388,0,0,0,1934.32835820896,9292.53731343283,800,644.776119402985,155.223880597015,156.716417910448,156.716417910448,0,107.462686567164,0,1064.17910447761,0,0,0,0,0,0,0,43.2835820895522,0,253.731343283582,573.134328358209,44.7761194029851,0,0,5.97014925373134,0,11.9402985074627,53.7313432835821,0,74.6268656716418,0,0,0,0,0,2.98507462686567,0,0,0,0,0,0,0,0,0,0,0,0,0,17003904.3635192,25201152.5134852,28028316.6925897,29005485.69547,1067734.21426551,30073219.9097355,8197248.14996596,42.0476190476191
2,0,0,0,3549600,0,0,0,0,0,0,0,36,3,261128,6,2.38,2.12,0,0.26,0,2.23,2.12,0,0.11,0,0.15,0,0,0.15,0,2.38,2.12,0,0.26,0,2.23,2.12,0,0.11,0,0.15,0,0,0.15,0,19.4545454545455,1,309.243697478992,1491428.57142857,1491428.57142857,0,0,0,0,1491428.57142857,0,0,0,0,0,0,0,610042.016806723,524369.74789916,0,0,0,0,0,873529.411764706,1299110.6442577,69123.8390092879,1368234.48326699,0,582352.941176471,302941.176470588,885294.117647059,9089045.37815126,0,0,9089045.37815126,5431673.40763674,78192.0900132685,156096.347563025,234288.437576294,15189.0756302521,0,0,0,0,15189.0756302521,18530672.2689076,0,18530672.2689076,0,0,0,0,763.865546218487,0,0,763.865546218487,0,0,0,0,0,0,373.949579831933,198.319327731092,175.63025210084,0,0,0,142.436974789916,0,516.386554621849,0,0,0,0,0,0,0,63.4453781512605,0,0,355.042016806723,10.5042016806723,0,0,2.94117647058824,0,0,63.8655462184874,0,15.1260504201681,0,0,0,5.46218487394958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9905686.75690402,13098998.8612708,13401940.0377414,14217777.6093174,1119582.55522335,15337360.1645408,3193312.1043668,42
2,0,0,0,568100,0,0,0,1216600,0,0,0,33,2,244300,5,2.99,0,0.74,2.25,0,2.99,0,0.74,2.25,0,0,0,0,0,0,0.68,0,0.38,0.3,0,0.68,0,0.38,0.3,0,0,0,0,0,0,24,2,158.823529411765,2624558.82352941,835441.176470588,1789117.64705882,0,0,0,835441.176470588,0,0,0,1789117.64705882,0,0,0,298823.529411765,218382.352941176,0,0,29411.7647058823,0,0,292794.117647059,601458.578431373,219705.882352941,821164.460784314,530367.647058823,1522058.82352941,0,1522058.82352941,4460310.29411765,4470000,61764.7058823529,8992075,9560718.55747643,410063.91954902,154662.847647059,564726.767196078,0,0,6026.47058823529,0,23804.5588235294,23804.5588235294,0,75222405.8823529,75222405.8823529,0,0,0,0,767.647058823529,0,0,767.647058823529,0,16264.7058823529,0,0,0,16264.7058823529,216.176470588235,111.764705882353,104.411764705882,182.352941176471,182.352941176471,0,47.0588235294118,5.88235294117647,451.470588235294,0,0,0,0,0,0,0,70.5882352941176,0,0,311.764705882353,50,0,0,0,0,0,4.41176470588235,0,14.7058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6577944.72932748,65661687.3248765,70162603.1862745,14051877.6960784,2086785.59072549,16138663.2868039,59083742.595549,23.7777777777778
