"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별(통계표기준)","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","기타재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","생감 수량_ha당","반건시 수량_ha당","건시 수량_ha당","감말랭이 수량_ha당","건시 환산 소계 수량_ha당","총 생산량(생감 기준)_ha당","생감 기준평가액_ha당","반건시 (생감 기준)평가액_ha당","건시 (생감 기준) 평가액_ha당","감말랭이(생감 기준) 평가액_ha당","건시 (생감 기준) 소계 평가액_ha당","총 생산액(생감 기준)_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별 및 포장_시간_ha당","수확_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","세척_시간_ha당","운반 및 저장_시간_ha당","기타_시간_ha당","내급비","소득","부가가치","직접생산비","간접생산비","생산비 합계_ha당","순수익","가중치"
4,0,0,0,218000,0,0,4200000,0,0,0,0,37,3,277908,1,2.34,0.2,2.14,0,0,0.23,0.01,0.22,0,0,2.11,0.19,1.92,0,0,2.34,0.2,2.14,0,0,0.23,0.01,0.22,0,0,2.11,0.19,1.92,0,0,21.2307692307692,2,189.74358974359,1888034.18803419,93162.3931623932,1794871.79487179,0,0,0,93162.3931623932,0,0,1794871.79487179,0,0,0,0,446153.846153846,194444.444444444,465384.615384615,0,0,0,0,0,953993.945868946,195504.048582996,1149497.99445194,140010.683760684,185470.085470085,2302136.75213675,2487606.83760684,4814680.76923077,3478587.17948718,0,8293267.94871795,10342157.7038537,439932.823093324,227438.793611111,667371.616704435,29008.1196581197,0,0,0,0,29008.1196581197,44382423.0769231,0,0,0,0,44382423.0769231,0,0,0,0,196.581196581197,0,0,196.581196581197,1440.17094017094,0,0,0,0,1440.17094017094,210.683760683761,71.7948717948718,138.888888888889,201.709401709402,117.521367521368,84.1880341880342,56.8376068376068,0,469.230769230769,0,0,0,0,0,0,0,35.042735042735,0,0,305.128205128205,20.5128205128205,0,0,0,0,0,30.7692307692308,0,62.3931623931624,0,0,0,0,0,15.3846153846154,0,0,0,0,0,5667522.47140529,34040265.3730694,39820989.3046934,12854701.7209477,3154978.45431127,16009680.1752589,28372742.9016641,3.14285714285714
4,0,0,0,22000,0,0,0,0,0,0,0,99,1,263340,2,0.44,0,0.44,0,0,0.44,0,0.44,0,0,0,0,0,0,0,0.44,0,0.44,0,0,0.44,0,0.44,0,0,0,0,0,0,0,30.3333333333333,2,52.2727272727273,50000,50000,0,0,0,0,50000,0,0,0,0,0,0,0,286363.636363636,79545.4545454545,0,0,0,0,0,634090.909090909,51159.0909090909,0,51159.0909090909,428863.636363636,72727.2727272727,0,72727.2727272727,5518459.09090909,0,0,5518459.09090909,1793362.72727273,73288.3435227273,132354.450681818,205642.794204545,3181.81818181818,0,0,0,0,3181.81818181818,5281818.18181818,0,0,0,0,5281818.18181818,0,0,0,0,90.9090909090909,0,0,90.9090909090909,0,0,0,0,0,0,279.545454545455,193.181818181818,86.3636363636363,0,0,0,22.7272727272727,0,302.272727272727,0,0,0,0,0,0,0,50,0,36.3636363636364,113.636363636364,11.3636363636364,0,0,0,0,22.7272727272727,20.4545454545455,0,34.0909090909091,0,0,0,0,13.6363636363636,0,0,0,0,0,0,5796829.15784091,3488455.45454545,3488455.45454545,7311821.81818182,278370.066931818,7590191.88511364,-2308373.70329546,46.1666666666667
4,0,0,0,22000,0,0,43000,0,0,0,0,37,1,277908,2,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,18.5,2,350,650000,220000,430000,0,0,0,220000,0,0,430000,0,0,0,0,1200000,710000,0,0,0,0,0,0,4883737.5,0,4883737.5,0,1180000,0,1180000,31902320,3529940,150000,35582260,11266529.2546462,-637264.1266875,768566.539,131302.4123125,12600,0,0,0,0,12600,15876000,0,0,0,0,15876000,0,0,0,0,400,0,0,400,4400,0,0,0,0,4400,1460,990,470,200,130,70,250,0,1910,0,0,0,0,0,0,0,440,0,100,660,80,0,0,0,0,70,430,30,60,0,0,0,0,0,40,0,0,0,0,0,33348678.6576663,4609470.74535381,8154354.5,43303905.5,1311302.4123125,44615207.9123125,-28739207.9123125,102.815789473684
4,0,0,0,23000,0,0,61000,0,0,0,130000,36,1,276084,2,0.84,0.84,0,0,0,0.84,0.84,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,29,2,213.333333333333,713333.333333333,76666.6666666667,636666.666666667,0,0,0,76666.6666666667,0,0,203333.333333333,0,0,0,433333.333333333,173333.333333333,70000,780000,0,0,0,4260000,223333.333333333,228471.527777778,88358.4210526316,316829.948830409,192194.444444444,1083333.33333333,0,1083333.33333333,5203323.33333333,190420,0,5393743.33333333,7195528.39327485,238178.702921345,234016.928166667,472195.631088012,7276.66666666667,0,0,0,0,7276.66666666667,23052550,0,0,0,0,23052550,0,0,0,0,66.6666666666667,0,0,66.6666666666667,2266.66666666667,0,0,0,1433.33333333333,3700,256.666666666667,256.666666666667,0,10,10,0,13.3333333333333,0,280,0,0,0,0,0,0,0,13.3333333333333,0,50,173.333333333333,26.6666666666667,0,0,0,0,0,10,0,0,0,0,0,0,6.66666666666667,0,0,0,0,0,0,6758852.29775468,15857021.6067251,16047441.6067251,12398851.7266082,1555528.96442134,13954380.6910295,9098169.30897047,42.9310344827586
4,0,0,0,237000,0,0,397000,0,0,0,0,38,2,260949,2,0.83,0.31,0.49,0,0.03,0.83,0.31,0.49,0,0.03,0,0,0,0,0,0.82,0.31,0.48,0,0.03,0.82,0.31,0.48,0,0.03,0,0,0,0,0,34,2,246.341463414634,773170.731707317,289024.390243902,484146.341463415,0,0,0,289024.390243902,0,0,484146.341463415,0,0,0,0,702439.024390244,51219.512195122,0,0,0,0,0,0,550213.414634146,147593.068035944,697806.48267009,0,2220731.70731707,0,2220731.70731707,12365450,4002280.48780488,0,16367730.4878049,6487865.23876765,164722.698745721,360575.379085366,525298.077831087,14000,0,0,0,0,14000,16240000,0,0,0,0,16240000,0,0,0,0,829.268292682927,0,0,829.268292682927,5475.60975609756,0,0,0,0,5475.60975609756,671.951219512195,374.390243902439,297.560975609756,240.243902439024,96.3414634146341,143.90243902439,32.9268292682927,0,945.121951219512,0,0,0,0,0,0,0,41.4634146341463,0,0,718.292682926829,75.609756097561,0,0,0,0,0,60.9756097560976,0,48.780487804878,0,0,0,0,0,0,0,0,0,0,0,15111479.7851482,9752134.76123235,13754415.2490372,18853315.2387677,2746029.78514816,21599345.0239158,-5359345.02391581,17.2758620689655
4,0,0,0,243000,0,0,0,0,0,0,0,37,3,277908,2,2.3,0,2.3,0,0,2.3,0,2.3,0,0,0,0,0,0,0,2.3,0,2.3,0,0,2.3,0,2.3,0,0,0,0,0,0,0,35.75,2,166.086956521739,105652.173913043,105652.173913043,0,0,0,0,105652.173913043,0,0,0,0,0,0,0,318695.652173913,116521.739130435,28695.652173913,0,118260.869565217,0,0,0,224152.173913043,60825.9496567506,284978.123569794,0,410869.565217391,0,410869.565217391,2853916.52173913,2414081.73913044,0,5267998.26086957,3664793.94965675,150085.04983135,120009.860608696,270094.910440046,14940.4347826087,0,0,0,0,14940.4347826087,22858865.2173913,0,0,0,0,22858865.2173913,0,0,0,0,200,0,0,200,0,0,0,0,0,0,103.913043478261,34.3478260869565,69.5652173913044,141.739130434783,70.8695652173913,70.8695652173913,47.8260869565217,0,293.478260869565,0,0,0,0,0,0,0,26.9565217391304,0,0,209.565217391304,3.91304347826087,0,0,0,0,0,0,0,43.4782608695652,0,0,0,0,0,9.56521739130435,0,0,0,0,0,3534880.99739657,19194071.2677346,21608153.006865,6518710.47139588,680964.475657437,7199674.94705332,15659190.270338,3.14285714285714
4,0,0,0,243000,0,0,127000,0,0,0,0,37,3,277908,2,2.38,0,2.38,0,0,2.38,0,2.38,0,0,0,0,0,0,0,2.38,0,2.38,0,0,2.38,0,2.38,0,0,0,0,0,0,0,37,2,142.436974789916,155462.18487395,102100.840336134,53361.3445378151,0,0,0,102100.840336134,0,0,53361.3445378151,0,0,0,0,307563.025210084,65126.0504201681,0,0,0,0,0,0,13473.7394957983,56047.2799646174,69521.0194604157,22836.1344537815,331092.43697479,0,331092.43697479,2264635.71428571,507563.025210084,0,2772198.7394958,1405979.43962848,106172.076162539,66502.0525,172674.128662539,5435.29411764706,0,0,0,0,5435.29411764706,6304941.17647059,0,0,0,0,6304941.17647059,0,0,0,0,193.27731092437,0,0,193.27731092437,470.588235294118,0,0,0,0,470.588235294118,69.327731092437,14.2857142857143,55.0420168067227,36.9747899159664,18.4873949579832,18.4873949579832,48.3193277310924,0,154.621848739496,0,0,0,0,0,0,0,36.1344537815126,0,0,67.6470588235294,5.46218487394958,0,0,0,0,0,0,0,45.3781512605042,0,0,0,0,0,0,0,0,0,0,0,2768402.27992304,4898961.73684211,5406524.76205219,3670615.1539142,503766.565637329,4174381.71955153,2130559.45691906,3.14285714285714
4,0,0,0,243000,0,0,407000,0,0,0,0,37,3,277908,2,2.34,1.83,0.51,0,0,2.34,1.83,0.51,0,0,0,0,0,0,0,2.34,1.83,0.51,0,0,2.34,1.83,0.51,0,0,0,0,0,0,0,25.4,2,107.692307692308,277777.777777778,103846.153846154,173931.623931624,0,0,0,103846.153846154,0,0,173931.623931624,0,0,0,0,318803.418803419,126923.076923077,821794.871794872,0,0,0,0,0,8936.60968660969,18183.0165293211,27119.6262159308,35917.0227920228,646581.196581197,0,646581.196581197,3244110.25641026,1407588.03418803,0,4651698.29059829,3293831.82849513,38953.7407330938,124869.498333333,163823.239066427,6341.88034188034,0,0,0,0,6341.88034188034,9348888.88888889,0,0,0,0,9348888.88888889,0,0,0,0,196.581196581197,0,0,196.581196581197,1534.18803418803,0,0,0,0,1534.18803418803,140.17094017094,55.982905982906,84.1880341880342,83.7606837606837,38.8888888888889,44.8717948717949,38.034188034188,0,261.965811965812,0,0,0,0,0,0,0,23.0769230769231,0,0,170.51282051282,17.9487179487179,0,0,0,0,0,17.9487179487179,0,32.4786324786325,0,0,0,0,0,0,0,0,0,0,0,4054514.69205788,6055057.06039376,7462645.09458179,6537942.08490539,810404.435647624,7348346.52055301,2000542.36833588,3.14285714285714
4,0,0,0,246000,0,0,199000,0,0,0,0,38,1,260949,1,0.43,0.43,0,0,0,0.43,0.43,0,0,0,0,0,0,0,0,0.43,0.43,0,0,0,0.43,0.43,0,0,0,0,0,0,0,0,54,2,255.813953488372,1034883.72093023,572093.023255814,462790.697674419,0,0,0,572093.023255814,0,0,462790.697674419,0,0,0,0,755813.953488372,286046.511627907,0,0,0,0,0,0,459922.480620155,535714.810281518,995637.290901673,0,7200000,0,7200000,14125230.2325581,13956606.9767442,0,28081837.2093023,17289937.4536924,762491.731962464,607695.415116279,1370187.14707874,39069.7674418605,0,0,0,0,39069.7674418605,57041860.4651163,0,0,0,0,57041860.4651163,0,0,0,0,1581.39534883721,0,0,1581.39534883721,5209.3023255814,0,0,0,0,5209.3023255814,690.697674418605,655.813953488372,34.8837209302326,811.627906976744,434.883720930233,376.744186046512,46.5116279069767,0,1548.83720930233,0,0,0,0,0,0,0,65.1162790697674,0,251.162790697674,997.674418604651,37.2093023255814,0,0,0,0,0,62.7906976744186,0,93.0232558139535,0,0,0,0,0,0,0,0,0,0,41.8604651162791,22695417.3796369,39751923.0114239,53708529.9881681,31415167.6862505,8570187.14707874,39985354.8333293,17056505.631787,45.3870967741936
4,0,0,0,25000,0,0,44000,0,0,0,0,36,1,276084,2,0.64,0,0.64,0,0,0.64,0,0.64,0,0,0,0,0,0,0,0.32,0,0.32,0,0,0.32,0,0.32,0,0,0,0,0,0,0,35.3333333333333,2,218.75,215625,78125,137500,0,0,0,78125,0,0,137500,0,0,0,0,256250,234375,643750,0,0,0,0,0,158968.75,992630.067567567,1151598.81756757,142187.5,490625,0,490625,14534950,282450,0,14817400,3202320.31756757,1829722.47228041,325773.11,2155495.58228041,7000,0,0,0,0,7000,12880000,0,0,0,0,12880000,0,0,0,0,250,0,0,250,7000,0,0,0,0,7000,400,200,200,18.75,0,18.75,318.75,0,737.5,0,0,0,0,0,0,0,40.625,0,212.5,206.25,46.875,0,0,0,0,0,118.75,0,112.5,0,0,0,0,0,0,0,0,0,0,0,17181070.5822804,9677679.68243243,9960129.68243243,17737270.3175676,2646120.58228041,20383390.899848,-7503390.89984797,42.9310344827586
4,0,0,0,251000,0,0,428000,0,0,0,0,38,2,260949,2,0.79,0,0.79,0,0,0.79,0,0.79,0,0,0,0,0,0,0,0.79,0,0.79,0,0,0.79,0,0.79,0,0,0,0,0,0,0,39,2,253.164556962025,859493.670886076,317721.518987342,541772.151898734,0,0,0,317721.518987342,0,0,541772.151898734,0,0,0,0,1958227.84810127,312658.227848101,0,0,21518.9873417722,0,0,94936.7088607595,844915.611814346,459593.604263824,1304509.21607817,0,1605063.29113924,0,1605063.29113924,9957301.26582278,23214484.8101266,0,33171786.0759494,28026778.4692427,490423.502387297,733835.223607595,1224258.72599489,17898.7341772152,0,0,0,0,17898.7341772152,32933670.8860759,0,0,0,0,32933670.8860759,0,0,0,0,670.886075949367,0,0,670.886075949367,5962.0253164557,0,0,0,0,5962.0253164557,470.886075949367,0,470.886075949367,1305.06329113924,898.73417721519,406.329113924051,118.987341772152,0,1894.93670886076,0,0,0,0,0,0,0,81.0126582278481,0,587.341772151899,1035.44303797468,79.746835443038,0,0,0,0,0,17.7215189873418,0,70.8860759493671,0,0,0,22.7848101265823,0,0,0,0,0,0,0,12786623.2829569,4906892.41683322,28121377.2269598,37984079.7350655,2829322.01713413,40813401.7521996,-7879730.86612369,17.2758620689655
4,0,0,0,252000,0,0,331000,0,0,0,185000,37,2,277908,2,0.86,0.53,0.31,0,0.02,0.81,0.53,0.26,0,0.02,0.05,0,0.05,0,0,0.78,0.45,0.31,0,0.02,0.73,0.45,0.26,0,0.02,0.05,0,0.05,0,0,53.1818181818182,2,323.076923076923,984615.384615385,323076.923076923,661538.461538462,0,0,0,323076.923076923,0,0,424358.974358974,0,0,0,237179.487179487,644871.794871795,267948.717948718,1973076.92307692,0,0,0,0,0,2496446.58119658,294807.692307692,2791254.27350427,268803.418803419,1144871.79487179,133333.333333333,1278205.12820513,25244687.1794872,3305498.71794872,0,28550185.8974359,10647310.5641026,982148.665,653277.079166667,1635425.74416667,17015.3846153846,0,0,0,0,17015.3846153846,19737846.1538462,0,0,0,0,19737846.1538462,0,0,0,0,910.25641025641,0,0,910.25641025641,6628.20512820513,0,0,0,589.74358974359,7217.94871794872,1061.53846153846,560.25641025641,501.282051282051,185.897435897436,126.923076923077,58.974358974359,291.025641025641,0,1538.46153846154,0,0,0,0,0,0,0,103.846153846154,0,506.410256410256,575.641025641026,70.5128205128205,0,0,10.2564102564103,0,15.3846153846154,108.974358974359,0,144.871794871795,0,0,0,0,0,2.56410256410256,0,0,0,0,0,28024984.7185256,9090535.58974359,12529367.6410256,35758664.4102564,2913630.87237179,38672295.2826282,-18934449.128782,15.75
4,0,0,0,273000,0,0,0,0,0,0,0,38,3,260949,2,2.46,0.31,0.05,2.1,0,2.46,0.31,0.05,2.1,0,0,0,0,0,0,2.39,0.31,0.05,2.03,0,2.39,0.31,0.05,2.03,0,0,0,0,0,0,39.6363636363636,2,272.384937238494,114225.941422594,114225.941422594,0,0,0,0,114225.941422594,0,0,0,0,0,0,0,251882.845188284,95397.4895397489,0,0,28451.8828451883,0,0,71966.5271966527,537024.407252441,122142.039198414,659166.446450855,92119.9442119944,102092.050209205,0,102092.050209205,3708018.82845188,1705581.58995816,0,5413600.41841004,3279741.66681348,288401.733970675,120406.830857741,408808.564828415,11715.4811715481,0,0,0,0,11715.4811715481,22728033.4728033,0,0,0,0,22728033.4728033,0,0,0,0,284.518828451883,0,0,284.518828451883,0,0,0,0,0,0,168.200836820084,76.1506276150628,92.0502092050209,98.744769874477,54.8117154811715,43.9330543933054,36.8200836820084,0,303.765690376569,0,0,0,0,0,0,0,26.7782426778243,0,0,169.874476987448,2.51046025104602,0,0,0,0,0,49.3723849372385,0,46.0251046025105,0,0,0,0,0,0,0,0,0,0,9.20502092050209,4218919.4434895,19448291.8059899,21153873.395948,6987760.49526536,510900.61503762,7498661.11030298,15229372.3625004,3.3
4,0,0,0,273000,0,0,0,0,372000,0,369000,37,2,277908,2,0.78,0,0.78,0,0,0.78,0,0.78,0,0,0,0,0,0,0,0.78,0,0.78,0,0,0.78,0,0.78,0,0,0,0,0,0,0,40,1,260.25641025641,1300000,350000,950000,0,0,0,350000,0,0,0,0,476923.076923077,0,473076.923076923,525641.025641026,182051.282051282,5167948.71794872,0,0,0,0,0,96416.6666666667,141361.336032389,237778.002699055,0,228205.128205128,0,228205.128205128,11805052.5641026,0,0,11805052.5641026,7691327.02834008,201579.159451754,382460.975833333,584040.135285088,18128.2051282051,0,0,0,0,18128.2051282051,29911538.4615385,0,0,0,0,29911538.4615385,0,0,0,0,730.769230769231,0,0,730.769230769231,0,0,2653.84615384615,0,1397.4358974359,4051.28205128205,592.307692307692,308.974358974359,283.333333333333,0,0,0,69.2307692307692,0,661.538461538462,0,0,0,0,0,0,0,41.025641025641,0,138.461538461538,315.384615384615,25.6410256410256,0,0,0,0,0,69.2307692307692,0,71.7948717948718,0,0,0,0,0,0,0,0,0,0,0,12617297.8275928,22220211.4331984,22220211.4331984,19496379.5924426,812245.263490216,20308624.8559329,9602913.6056056,15.75
4,0,0,0,279000,0,0,127000,0,0,0,5431000,38,1,260949,2,0.38,0,0.38,0,0,0.38,0,0.38,0,0,0,0,0,0,0,0.19,0,0.19,0,0,0.19,0,0.19,0,0,0,0,0,0,0,50,2,1210.52631578947,30721052.631579,1468421.05263158,29252631.5789474,0,0,0,1468421.05263158,0,0,668421.052631579,0,0,0,28584210.5263158,2073684.21052632,405263.157894737,0,0,0,0,0,200000,3295964.9122807,0,3295964.9122807,0,1600000,0,1600000,23823868.4210526,1603405.2631579,0,25427273.6842105,38560319.1754386,-592572.614035088,1185369.56473684,592796.950701755,11052.6315789474,0,0,0,0,11052.6315789474,17131578.9473684,0,0,0,0,17131578.9473684,0,0,0,0,2105.26315789474,0,0,2105.26315789474,5894.73684210526,0,0,0,4526.31578947369,10421.0526315789,1036.84210526316,1036.84210526316,0,84.2105263157895,84.2105263157895,0,173.684210526316,0,1294.73684210526,0,0,0,0,0,0,0,168.421052631579,0,121.052631578947,389.473684210526,110.526315789474,0,0,0,0,0,94.7368421052632,0,410.526315789474,0,0,0,0,0,0,0,0,0,0,0,26016665.3717544,-21428740.2280702,-19825334.9649123,62384187.5964912,2192796.95070176,64576984.547193,-47445405.5998246,114.5
4,0,0,0,28000,0,0,249000,0,0,0,0,38,2,260949,2,0.78,0.41,0.37,0,0,0.56,0.41,0.15,0,0,0.22,0,0.22,0,0,0.78,0.41,0.37,0,0,0.56,0.41,0.15,0,0,0.22,0,0.22,0,0,51,2,333.333333333333,355128.205128205,35897.4358974359,319230.769230769,0,0,0,35897.4358974359,0,0,319230.769230769,0,0,0,0,565384.615384615,270512.820512821,0,0,0,0,0,48717.9487179487,753055.555555556,0,753055.555555556,0,1262820.51282051,133333.333333333,1396153.84615385,18883220.5128205,3437187.17948718,0,22320407.6923077,5824268.65811966,75806.935,474737.048333333,550543.983333333,17948.7179487179,0,0,0,0,17948.7179487179,33025641.025641,0,0,0,0,33025641.025641,0,0,0,0,51.2820512820513,0,0,51.2820512820513,4038.46153846154,0,0,0,0,4038.46153846154,947.435897435897,444.871794871795,502.564102564103,198.717948717949,111.538461538462,87.1794871794872,120.512820512821,0,1266.66666666667,0,0,0,0,0,0,0,107.692307692308,0,405.128205128205,452.564102564103,79.4871794871795,0,0,0,0,0,139.74358974359,0,82.051282051282,0,0,0,0,0,0,0,0,0,0,0,20696585.0089744,27201372.3675214,30771892.8803419,24574155.8376068,1946697.82948718,26520853.667094,6504787.35854701,17.2758620689655
4,0,0,0,281000,0,0,0,0,0,0,0,37,1,277908,2,0.37,0,0.37,0,0,0.37,0,0.37,0,0,0,0,0,0,0,0.34,0,0.34,0,0,0.34,0,0.34,0,0,0,0,0,0,0,37.25,2,291.176470588235,826470.588235294,826470.588235294,0,0,0,0,826470.588235294,0,0,0,0,0,0,0,597058.823529412,64705.8823529412,3150000,0,0,0,2758823.52941176,776470.588235294,888901.960784314,932842.053663571,1821744.01444788,0,1070588.23529412,0,1070588.23529412,19869417.6470588,5656594.11764706,0,25526011.7647059,15929775.5438597,1331534.6346468,679045.754705882,2010580.38935268,21123.5294117647,0,0,0,0,21123.5294117647,33924388.2352941,0,0,0,0,33924388.2352941,0,0,0,0,1676.47058823529,0,0,1676.47058823529,0,0,0,0,0,0,1064.70588235294,541.176470588235,523.529411764706,297.058823529412,297.058823529412,0,70.5882352941177,0,1432.35294117647,0,0,0,0,0,0,0,105.882352941176,0,0,817.64705882353,35.2941176470588,0,0,0,0,5.88235294117647,47.0588235294118,0,35.2941176470588,0,0,0,0,385.294117647059,0,0,0,0,0,0,22950586.2717056,17994612.6914345,23651206.8090815,35799193.1909185,3081168.6246468,38880361.8155653,-4955973.58027115,45.4444444444444
4,0,0,0,281000,0,0,204000,0,0,0,356000,37,3,277908,2,1.47,0,1.47,0,0,1.47,0,1.47,0,0,0,0,0,0,0,1.1,0,1.1,0,0,1.1,0,1.1,0,0,0,0,0,0,0,22.6666666666667,2,154.545454545455,764545.454545454,255454.545454545,509090.909090909,0,0,0,255454.545454545,0,0,185454.545454545,0,0,0,323636.363636364,169090.909090909,64545.4545454545,1950000,0,0,0,1705454.54545455,630909.090909091,510336.363636363,168165.454545455,678501.818181818,0,902727.272727273,0,902727.272727273,9397817.27272727,0,0,9397817.27272727,6240955.27272727,222748.606087879,295849.608954545,518598.215042424,6529.09090909091,0,0,0,0,6529.09090909091,15996272.7272727,0,0,0,0,15996272.7272727,0,0,0,0,518.181818181818,0,0,518.181818181818,2036.36363636364,0,0,0,990.909090909091,3027.27272727273,468.181818181818,228.181818181818,240,0,0,0,60,0,528.181818181818,0,0,0,0,0,0,0,50.9090909090909,0,0,267.272727272727,25.4545454545455,0,0,0,0,1.81818181818182,11.8181818181818,0,34.5454545454545,0,0,0,0,136.363636363636,0,0,0,0,0,0,10819142.760497,9755317.45454545,9755317.45454545,15638772.5454545,1421325.4877697,17060098.0332242,-1063825.30595151,15.75
4,0,0,0,303000,0,0,0,0,0,0,0,37,3,277908,2,2.33,0.38,1.55,0.4,0,1.14,0.38,0.76,0,0,1.19,0,0.79,0.4,0,2.33,0.38,1.55,0.4,0,1.14,0.38,0.76,0,0,1.19,0,0.79,0.4,0,17.3333333333333,2,124.034334763948,130042.918454936,130042.918454936,0,0,0,0,130042.918454936,0,0,0,0,0,0,0,297854.077253219,84120.1716738197,25321.8884120172,0,150214.592274678,0,0,0,87333.1545064378,39476.3948497854,126809.549356223,0,558369.098712446,5603433.47639485,6161802.5751073,4913396.99570815,1708137.33905579,0,6621534.33476395,8403842.01287554,85681.1046432403,147278.122854077,232959.227497318,3725.32188841202,0,0,0,0,3725.32188841202,4693905.57939914,0,0,0,0,4693905.57939914,0,0,0,0,244.635193133047,0,0,244.635193133047,0,0,0,0,0,0,207.296137339056,86.6952789699571,120.600858369099,80.2575107296137,53.2188841201717,27.0386266094421,60.0858369098712,19.31330472103,366.952789699571,0,0,0,0,0,0,0,47.2103004291845,0,0,237.768240343348,6.43776824034335,0,0,0,0,0,0,0,60.0858369098712,0,0,0,0,0,15.450643776824,0,0,0,0,0,5704725.32191792,-3709936.43347639,3601634.38197425,7713805.53218884,6394761.80260461,14108567.3347935,-9414661.75539431,3.14285714285714
