"지역구분","업종구분","경영형태","경영주 성별","연령","종사 기간별","전겸업 여부","겸업 주 업종","산림소유 여부","산림 규모별","재배지 면적","소유지 면적","임차지 면적","지목구성_재배지_전체","지목구성_재배지_논","지목구성_재배지_밭","지목구성_재배지_임야","지목구성_재배지_기타","지목구성_소유지_전체","지목구성_소유지_논","지목구성_소유지_밭","지목구성_소유지_임야","지목구성_소유지_기타","지목구성_임차지_전체","지목구성_임차지_논","지목구성_임차지_밭","지목구성_임차지_임야","지목구성_임차지_기타","재배본수","평균수령","재배지 운영 관리방식","가구총수입","임업총수입","생산량","생산량_포전판매","생산량_없음","판매량_원물","판매량_원물_포전판매","판매량_원물_없음","판매량_가공","판매량_가공_포전판매","판매량_가공_없음","판매수입_원물","판매수입_원물_포전판매","판매수입_원물_없음","판매수입_가공","판매수입_가공_포전판매","판매수입_가공_없음","판매 가공품 종류_1","판매 가공품 종류_2","판매 가공품 종류_3","주요 판매처 비율_농협","주요 판매처 비율_산림조합","주요 판매처 비율_수집상","주요 판매처 비율_가공업체","주요 판매처 비율_도소매상","주요 판매처 비율_직거래","주요 판매처 비율_기타","온라인_직거래 판매방법_전화주문","온라인_직거래 판매방법_인터넷주문","온라인_직거래 판매방법_기타온라인판매","오프라인_직거래 판매방법_직접판매","오프라인_직거래 판매방법_임산물축제","오프라인_직거래 판매방법_기타온라인판매","직거래 합계","판매대금 결제방법별 비중_1개월 이내 현금","판매대금 결제방법별 비중_후불","판매대금 결제방법별 비중_선도금","판매대금 결제방법별 비중_기타","재고량 여부","재고량","저장경험","판매 떫은감의 출하시기_수확 ~ 추석 이전","판매 떫은감의 출하시기_추석 연휴 판매","판매 떫은감의 출하시기_추석이후 ~ 12월 31일","판매 떫은감의 출하시기_1월 1일~설 이전","판매 떫은감의 출하시기_설 이후","저장 주된 목적","투입비용_비료비","투입비용_농약비","투입비용_기타재료비","투입비용_수도광열비","투입비용_임차료","투입비용_수선비","투입비용_인건비","투입비용_기타","투입비용_합계","보유 시설 및 장비_건조기","보유 시설 및 장비_경운기","보유 시설 및 장비_관리기","보유 시설 및 장비_관리사","보유 시설 및 장비_관정","보유 시설 및 장비_굴삭기","보유 시설 및 장비_기계톱","보유 시설 및 장비_다목적관리기","보유 시설 및 장비_동력분무기","보유 시설 및 장비_동력약제살포기","보유 시설 및 장비_드릴","보유 시설 및 장비_선별기","보유 시설 및 장비_소형 화물차","보유 시설 및 장비_소형트럭","보유 시설 및 장비_시설하우스","보유 시설 및 장비_예초기(예취기)","보유 시설 및 장비_온실","보유 시설 및 장비_운반차","보유 시설 및 장비_자동 접종기","보유 시설 및 장비_자동세척기","보유 시설 및 장비_(저온)저장고","보유 시설 및 장비_종균 성형기","보유 시설 및 장비_지게차","보유 시설 및 장비_창고","보유 시설 및 장비_천공기","보유 시설 및 장비_키크레인(트럭)","보유 시설 및 장비_탈피기","보유 시설 및 장비_트랙터","보유 시설 및 장비_항공방제","보유 시설 및 장비_수동분무기","보유 시설 및 장비_사륜오토바이","보유 시설 및 장비_SS기","보유 시설 및 장비_감타래","보유 시설 및 장비_전동가위","보유 시설 및 장비_기타","보유 시설 및 장비_없음","고용노동남성 총인원수","고용노동여성 총인원수","자가노동남성 총인원수","자가노동여성 총인원수","고용노동남성 1인당 평균작업일수","고용노동여성 1인당 평균작업일수","자가노동남성 1인당 평균작업일수","자가노동여성 1인당 평균작업일수","고용노동남성 1인당 하루평균노동비","고용노동여성 1인당 하루평균노동비","자가노동남성 1인당 하루평균노동비","자가노동여성 1인당 하루평균노동비","고용노동력 확보 지역","수확 방법","작업로 설치 여부","작업로 설치 면적","작업로 설치 예정 연도","작업로 설치 예정 면적","풀베기방식_기계사용","풀베기방식_제초제 사용","풀베기방식_초생재배","풀베기방식_기타","생산비 조달방법 비중_자부담","생산비 조달방법 비중_정부보조","생산비 조달방법 비중_정부융자","생산비 조달방법 비중_금융기관 융자","생산비 조달방법 비중_수집상 선도금","생산비 조달방법 비중_기타","재배업 전망","재배업 전망_좋아지는 이유","재배업 전망_나빠지는 이유","재배업 계획","재배업 계획_늘리려는 이유","재배업 계획_줄이거나 중단하려는 이유","3년간 생산량 변화","3년간 소득 변화","재배업 애로사항","수입 희망 금액","묘목 생산판매 여부","신규식재 의향","면적 증가 의향","선호 품종","작목 대체 계획","주 대체 작목","재배업 시 시급하게 필요한 사항","친환경 인증 등 공식인증 인증여부","받은 공식인증 종류_친환경인증","받은 공식인증 종류_지리적표시제","받은 공식인증 종류_GAP","받은 공식인증 종류_품질인증","받은 공식인증 종류_기타","사업정보 획득경로","임업경영체 등록여부","임업 관련 지원금 수혜 여부_산림경영기반조성(숲가꾸기 및 임도시설)","임업 관련 지원금 수혜 여부_산림경영기반조성(전문임업인기반조성)","임업 관련 지원금 수혜 여부_산양삼 생산","임업 관련 지원금 수혜 여부_귀산촌인 창업 및 주택구입 지원","임업 관련 지원금 수혜 여부_단기산림소득지원","임업 관련 지원금 수혜 여부_단기산림소득지원 관련 보조수반 융자사업","임업 관련 지원금 수혜 여부_조림목 묘목 생산","임업 관련 지원금 수혜 여부_목재이용활성화 지원","임업 관련 지원금 수혜 여부_임업인경영자금 지원","임업 관련 지원금 수혜 여부_임업인 재해복구 긴급지원","임업 관련 지원금 수혜 여부_산림소득 유통분야 공모사업","임업 관련 지원금 수혜 여부_임산물 수출지원","임업 관련 지원금 수혜 여부_임산물 판로지원 사업","임업 관련 지원금 수혜 여부_없음","산림청에 바라는 점","산림청에 바라는 점_1","가중치"
15,1,3,2,5,4,3,1,2,,9917,9917,0,100,100,0,0,0,100,100,0,0,0,0,0,0,0,0,270,30,1,6271.31,704.1,11000,,,10000,,,0,,1,750,,,0,,1,,,,0,20,0,80,0,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,50,200,50,0,0,50,100,0,450,1,2,3,4,,,,,9,,,,,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,1,1,6,5,60,60,90,80,0,0,1,1,3,,,,1,2,3,,70,30,0,0,0,0,4,,7,2,,,2,3,2,3000,3,2,2,1,2,,7,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,76.94607182
15,1,3,2,5,5,3,1,2,,1320,1320,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,20,30,1,600,200,900,,,869,,,0,,1,200,,,0,,1,,,,0,0,100,0,0,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,30,50,5,7,0,0,0,0,92,,2,3,,,,,,,,,,,,,16,,,,,21,,,,,,,,,,,,,,,,,,1,1,,,90,80,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,4,,5,2,,,3,3,3,300,3,2,2,2,2,,3,2,,,,,,6,1,,,,,,,,,,,,,,9998,,,76.94607182
15,1,3,2,5,5,3,1,2,,1980,1980,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,40,28,1,800,300,1382,,,1300,,,0,,1,300,,,0,,1,,,,70,0,30,0,0,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,28,40,10,20,0,0,0,0,98,,2,3,,,,,,9,,,,,,,16,,,,,21,,,24,,,,,,,,,,,,,,,1,1,,,90,90,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,4,,5,2,,,3,3,3,500,3,2,2,1,2,,3,2,,,,,,3,1,,,,,,,,,,,,,,9998,,,76.94607182
15,1,3,2,5,5,3,1,2,,3300,3300,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,60,28,1,600,280,1217,,,1200,,,0,,1,280,,,0,,1,,,,70,0,0,0,30,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,35,45,10,20,0,0,0,0,110,1,2,3,,,,,,9,,,,,,,16,,,,,21,,,24,,,,,,,,,,,,,,,,,,,100,100,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,4,,4,2,,,3,3,3,500,3,2,2,1,2,,3,2,,,,,,3,1,,,,,,,,,,,,,,9998,,,76.94607182
15,1,3,2,5,5,3,1,2,,3894,3894,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,75,28,1,2477.105,737.99,1739,,,1700,,,0,,1,390,,,0,,1,,,,80,0,20,0,0,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,30,38,5,13,0,0,0,0,86,1,2,3,,,,,,9,,,,13,,,16,,,,,21,,,24,,,,,,,,,,,,,,,1,1,,,120,100,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,4,,4,2,,,3,3,3,500,3,2,2,1,2,,3,2,,,,,,3,1,,,,,,,,,,,,,,9998,,,76.94607182
15,1,3,2,5,5,3,1,2,,5131,5131,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,150,36,1,2300,700,3600,,,3500,,,0,,1,700,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,70,150,80,60,0,30,100,0,490,,2,3,,,,7,,9,,,12,,,,16,,,,,,,,24,,,,28,,,,,,,,,1,1,1,1,5,7,30,60,100,80,0,0,1,1,3,,,,1,2,,,100,0,0,0,0,0,4,,2,2,,,3,3,1,1200,3,2,2,2,2,,3,2,,,,,,6,1,,,,,,,,,,,,,,9998,,,76.94607182
15,1,3,2,5,5,3,6,2,,1980,1980,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,50,45,1,1200,300,1600,,,1500,,,0,,1,1500,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,20,40,35,10,0,5,60,0,170,,2,3,,,,7,,9,,,,,,,16,,,,,,,,24,,,,,,,,,,,,,1,1,1,1,4,3,30,60,100,80,0,0,1,1,3,,,,1,2,,,100,0,0,0,0,0,4,,2,2,,,3,3,1,500,3,2,2,2,2,,3,2,,,,,,6,1,,,,,,,,,,,,,,9998,,,76.94607182
16,1,1,1,4,3,1,,2,,16500,16500,0,100,30,70,0,0,100,30,70,0,0,0,0,0,0,0,1000,35,1,6000,5000,27900,,,27600,,,0,,1,5000,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,30,230,500,20,0,5,50,0,835,,2,3,,,,7,,9,,11,12,13,,,16,,,,,21,,,24,,,,,,,,,,,,,3,,1,1,5,,150,50,100,,0,0,1,1,3,,,,1,2,,,80,20,0,0,0,0,3,,,2,,,2,2,3,6000,3,2,2,1,2,,2,2,,,,,,2,1,,,,,,,,,,,,,,9998,,,28.5132117
16,1,1,1,4,3,1,,2,,8580,8580,0,100,100,0,0,0,100,100,0,0,0,0,0,0,0,0,750,18,1,2900,2900,4540,,,1060,,,3480,,,544,,,2356,,,1,2,,70,0,0,0,0,30,0,30,0,0,0,0,70,70,100,0,0,0,1,1200,1,0,0,0,100,0,2,110,130,0,0,0,0,120,0,360,1,2,,,,,,,9,10,,,,,,16,,,,,,,,,,,27,,,,,,,,,,1,1,1,,5,5,300,,100,80,0,0,3,1,1,50,,,1,,,,100,0,0,0,0,0,4,,4,2,,,3,3,3,3300,3,2,2,1,2,,3,1,,2,,,,6,1,,,,,,,,,,,,,,9998,,,28.5132117
16,1,1,1,4,4,1,,2,,23100,23100,0,100,20,80,0,0,100,20,80,0,0,0,0,0,0,0,1250,40,1,4000,3500,35000,,,34000,,,0,,1,3570,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,200,200,1000,50,0,30,0,0,1480,,2,,,,,7,,9,,,12,,,,16,,,,20,21,,,24,,,,28,,,,,,,,,,,2,2,,,150,100,,,0,0,,1,3,,,,1,2,,,75,25,0,0,0,0,3,,,2,,,2,3,1,5000,3,2,2,2,2,,2,2,,,,,,2,1,,,,,,,,,,,,,,9998,,,28.5132117
16,1,1,1,5,1,1,,2,,1650,1650,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,170,19,1,1320,1320,1300,,,1000,,,300,,,160,,,410,,,2,,,75,0,0,0,0,25,0,25,0,0,0,0,75,75,100,0,0,0,1,30,2,,,,,,,30,70,0,0,0,0,0,0,100,,,,,,,7,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,1,1,,,4,4,,,0,0,,1,1,10,,,1,,,,100,0,0,0,0,0,3,,,2,,,3,3,3,1600,3,2,2,1,2,,8,1,,2,,,,2,1,,,,,,,,,,,,,,9998,,,28.5132117
16,1,1,1,5,2,1,,1,1,1031,1031,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,30,11,1,2000,60,400,,,400,,,0,,1,60,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,2,,,,,,,8,4,3,1,0,0,0,0,16,,2,,,,,,,9,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,1,1,,,30,10,,,0,0,,1,3,,,,1,,,,90,10,0,0,0,0,3,,,2,,,3,3,1,200,3,2,2,2,2,,3,2,,,,,,5,2,1,,,,,,,,,,,,,,,,28.5132117
16,1,1,1,5,2,1,,2,,6500,6500,0,100,30,70,0,0,100,30,70,0,0,0,0,0,0,0,300,25,1,1800,1300,7550,,,7500,,,0,,1,1300,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,25,200,200,20,0,5,0,0,450,,2,3,,,,7,,9,,,12,,,,16,,,,,21,,,,,,,,,,,,,,,,,,1,1,,,120,60,,,0,0,,1,3,,,,1,2,,,75,25,0,0,0,0,3,,,2,,,3,3,3,1500,3,2,2,1,2,,3,2,,,,,,6,1,,,,,,,,,,,,,,9998,,,28.5132117
16,1,1,1,5,3,1,,2,,3300,3300,0,100,100,0,0,0,100,100,0,0,0,0,0,0,0,0,200,23,1,1020,1020,2700,,,2000,,,700,,,280,,,740,,,1,2,,70,0,0,0,0,30,0,30,0,0,0,0,70,70,100,0,0,0,1,300,1,0,0,0,100,0,2,65,100,0,3,0,0,0,0,168,1,,,,,,7,,9,,,,,14,,16,,,,,,,,,,,27,,,,,,,,,,,,2,1,,,250,180,,,0,0,,1,1,50,,,1,,,,100,0,0,0,0,0,4,,5,2,,,3,3,3,1400,3,2,2,1,2,,3,1,,2,,,,6,1,,,,,,,,,,,,,,9998,,,28.5132117
16,1,1,1,5,3,1,,2,,8250,8250,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,770,18,1,4800,3750,3900,,,2000,,,1900,,,340,,,3410,,,1,2,,90,0,0,0,0,10,0,10,0,0,90,0,0,,100,0,0,0,1,1550,1,0,0,0,100,0,2,126,85,0,0,0,0,300,0,511,1,2,3,,,,7,,9,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,5,1,1,,25,310,180,,80,0,0,1,1,1,60,,,1,,,,100,0,0,0,0,0,4,,5,2,,,3,3,3,4000,3,2,2,1,2,,3,1,,2,,,,6,1,,,,,,,,,,,,,,9998,,,28.5132117
16,1,1,1,5,4,1,,1,2,23100,23100,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,400,20,1,1500,1300,11500,,,11500,,,0,,1,1300,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,70,200,0,0,0,0,130,0,400,,,,,,,7,,9,,,,,14,,16,,,,,21,,,,,,,,,,,,,,,,1,,2,1,10,,180,90,130,,0,0,1,1,3,,,,1,,,,100,0,0,0,0,0,4,,4,2,,,2,3,3,1800,3,2,2,1,2,,7,1,,2,,,,2,1,,,,,,,,,,,,,,9998,,,28.5132117
16,1,1,1,5,5,1,,1,2,9900,9900,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,250,20,1,2000,2000,4400,,,2400,,,2000,,,600,,,1400,,,1,2,,0,0,0,0,0,100,0,100,0,0,0,0,0,,100,0,0,0,1,300,1,0,0,0,100,0,2,90,10,0,0,0,0,0,0,100,1,2,,,,,7,,9,,,,,,,16,17,,,,,,,24,,26,,,,,,,,,,,,,1,1,,,150,150,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,3,,,2,,,2,2,1,2400,3,2,2,1,2,,3,1,,2,,,,2,1,,,,,,,,,,,,,,9998,,,28.5132117
16,1,1,2,4,1,1,,1,1,59400,59400,0,100,100,0,0,0,100,100,0,0,0,0,0,0,0,0,60,14,1,3000,100,100,,,50,,,0,,1,100,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,2,,,,,,,30,0,5,3,0,0,0,0,38,,,,,,,,,9,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,2,2,,,60,60,,,0,0,,1,1,1000,,,1,,,,100,0,0,0,0,0,3,,,2,,,2,2,1,500,3,2,2,2,2,,1,2,,,,,,5,2,,,,,,,,,,,,,,9998,,,28.5132117
16,1,1,2,5,4,1,,2,,1320,1320,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,65,30,1,1000,400,3800,,,3500,,,0,,1,455,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,50,30,70,10,0,20,0,0,180,,2,,,,,,,9,,,12,,,,16,,,,20,,,,,,,,,,,,,,,,,,,2,,,,100,,,,0,0,,1,3,,,,1,2,,,70,30,0,0,0,0,3,,,3,,3,2,2,2,1000,3,2,2,2,2,,9,2,,,,,,2,1,,,,,,,,,,,,,,9998,,,28.5132117
16,1,1,2,5,5,1,,2,,1650,0,1650,100,0,100,0,0,0,0,0,0,0,100,0,100,0,0,80,40,1,600,200,900,,,150,,,700,,,100,,,100,,,1,,,0,0,0,0,0,100,0,100,0,0,0,0,0,,100,0,0,0,2,,2,,,,,,,50,50,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,1,1,,,30,40,,,0,0,,1,3,,,,1,2,,,90,10,0,0,0,0,3,,,2,,,3,3,1,1000,3,2,2,2,2,,3,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,28.5132117
16,1,2,1,3,1,2,1,2,,3960,3960,0,100,100,0,0,0,100,100,0,0,0,0,0,0,0,0,200,28,1,2600,2300,4000,,,3000,,,1000,,,480,,,1820,,,1,2,,30,0,0,0,40,30,0,30,0,0,30,0,40,40,100,0,0,0,1,800,1,0,0,0,100,0,2,100,55,5,4,0,0,0,0,164,1,,3,,,,7,,9,10,,,,,,16,,,,,,,,,,,27,,,,,,,,,,,,3,2,,,180,100,,80,0,0,,1,1,60,,,1,,,,100,0,0,0,0,0,4,,4,2,,,3,3,3,2500,3,2,2,1,2,,7,1,,2,,,,6,1,,,,,,,,,,,,,,9998,,,75.67636085
16,1,2,1,3,2,2,1,2,,6600,6600,0,100,20,60,20,0,100,20,60,20,0,0,0,0,0,0,400,40,1,3000,2000,12000,,,11000,,,0,,1,11000,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,20,100,400,10,0,5,0,0,535,,2,3,,,,,,9,,,12,,,,16,,,,,21,,,24,,,,,,,,,,,,,,,1,1,,,130,20,,,0,0,,1,3,,,,1,2,,,80,20,0,0,0,0,3,,,2,,,2,3,1,3000,3,2,2,1,2,,1,2,,,,,,2,1,,,,,,,,,,,,,,9998,,,75.67636085
16,1,2,1,3,5,2,1,2,,6600,0,6600,100,50,50,0,0,0,0,0,0,0,100,50,50,0,0,400,45,1,2000,1700,1000,,,1000,,,0,,1,1700,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,40,200,300,40,50,5,0,0,635,,2,3,,,,7,,9,10,,,,14,,16,,,,,21,,,,,,,,,,,,,,,,,,1,,,,150,,,,0,0,,1,3,,,,1,2,,,80,20,0,0,0,0,3,,,2,,,3,3,3,2000,3,2,2,1,2,,3,2,,,,,,2,1,,,,,,,,,,,,,,9998,,,75.67636085
16,1,2,1,4,2,2,6,2,,8970,8970,0,100,87,13,0,0,100,87,13,0,0,0,0,0,0,0,160,21,1,5200,3400,6130,,,4500,,,1630,,,630,,,2770,,,1,2,,70,0,0,0,0,30,0,30,0,0,0,0,70,70,100,0,0,0,1,230,1,0,0,0,100,0,2,80,70,0,8,0,0,0,76,234,1,,,,,,7,,,,,,,14,,16,,,,,,,,,,,27,,,,,,,,,,,5,1,1,,15,320,280,,60,0,0,3,1,1,50,,,1,,,,100,0,0,0,0,0,4,,5,2,,,3,3,3,3800,3,2,2,1,2,,7,1,,2,,,,2,1,,,,,,,,,,,,,,9998,,,75.67636085
16,1,2,1,4,3,2,1,2,,16500,16500,0,100,20,80,0,0,100,20,80,0,0,0,0,0,0,0,700,30,1,5000,3600,31000,,,30000,,,0,,1,3600,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,150,200,700,50,0,20,0,0,1120,,2,,,,,7,,9,,11,12,,,,16,,18,,20,,,,24,,,,28,,,,,,,,,,,3,1,,,130,100,,,0,0,,1,3,,,,1,2,,,80,20,0,0,0,0,4,,5,2,,,3,3,1,4000,3,2,2,2,2,,1,2,,,,,,2,1,,,,,,,,,,,,,,9998,,,75.67636085
16,1,2,1,4,3,2,1,2,,3300,3300,0,100,100,0,0,0,100,100,0,0,0,0,0,0,0,0,100,20,1,1420,920,1200,,,800,,,1350,,,120,,,600,,,2,1,,0,0,0,0,0,100,0,100,0,0,0,0,0,,100,0,0,0,2,,2,,,,,,,80,40,40,4,0,0,0,0,164,1,,3,,,,7,,9,,,,,,,16,,,,,21,,,24,,,,,,,,,,,,,,,1,,,,15,,,,0,0,,1,3,,,,1,,,,90,10,0,0,0,0,2,2,,2,,,3,3,3,2000,3,2,2,1,2,,8,2,,,,,,6,2,,,,,,,,,,,,,,9998,542,1,75.67636085
16,1,2,1,4,3,2,1,2,,4620,4620,0,100,100,0,0,0,100,100,0,0,0,0,0,0,0,0,280,22,1,2500,2100,4000,,,2800,,,1200,,,51,,,1590,,,1,2,,30,0,0,0,40,30,0,30,0,0,30,0,40,40,100,0,0,0,1,900,1,0,0,0,100,0,2,150,48,0,0,0,0,0,0,198,1,2,,,,,,,9,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,2,2,,,310,150,,,0,0,,1,1,30,,,1,,,,100,0,0,0,0,0,4,,5,2,,,3,3,3,2500,3,2,2,2,2,,7,1,,2,,,,2,1,,,,,,,,,,,,,,9998,,,75.67636085
16,1,2,1,4,3,2,5,2,,23100,0,23100,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,500,28,1,2030.3212,1439.7968,8400,,,4000,,,4400,,,600,,,3300,,,1,2,,15,0,0,0,30,55,0,50,0,0,50,0,0,,70,10,20,0,1,450,1,0,0,0,100,0,2,200,250,0,15,200,0,500,0,1165,1,,3,,,,7,,,,,,,14,,16,,,,,21,,,24,,,,,,,,,,,,,,5,1,1,,10,290,180,,50,0,0,3,1,1,70,,,1,,,,100,0,0,0,0,0,4,,5,2,,,3,3,2,4200,3,2,2,2,2,,3,1,,2,,,,2,1,,,,,5,6,,,,,,,,,,,75.67636085
16,1,2,1,4,4,2,1,1,1,13200,13200,0,100,100,0,0,0,100,100,0,0,0,0,0,0,0,0,700,20,1,5443.7013,1472.4,10000,,,4000,,,6000,,,600,,,1000,,,1,2,,0,0,40,0,0,60,0,100,0,0,0,0,0,,100,0,0,0,2,,2,,,,,,,350,150,10,30,0,0,0,0,540,1,,3,,,,7,,9,,,,,14,,16,,,,,21,,,24,,,,,,,,,,,,,,,1,1,,,70,70,,,0,0,,1,3,,,,1,,,,80,20,0,0,0,0,4,,1,3,,3,3,3,1,4000,3,2,2,2,2,,7,2,,,,,,7,2,,,,,,,,,,,,,,9998,662,4,75.67636085
16,1,2,1,4,4,2,1,1,1,8580,8580,0,100,100,0,0,0,100,100,0,0,0,0,0,0,0,0,200,25,1,6347.1137,4061.5094,5000,,,1500,,,3400,,,500,,,2000,,,1,2,,0,0,0,0,0,100,0,100,0,0,0,0,0,,100,0,0,0,2,,2,,,,,,,100,100,10,100,0,0,0,0,310,1,2,3,,,,7,,9,,,,,,,16,,,,,21,,,24,,,,,,,,42,,,,,,,1,1,,,60,60,,,0,0,,1,3,,,,1,,,,85,15,0,0,0,0,3,,,2,,,2,2,3,5000,3,2,2,2,2,,3,2,,,,,,4,1,,,,,,,,,,,,,,9998,576,2,75.67636085
16,1,2,1,4,4,2,1,1,2,14520,14520,0,100,0,0,0,100,100,0,0,0,100,0,0,0,0,0,560,25,1,9263.6064,1689.4612,20000,,,20000,,,0,,1,2800,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,300,150,80,100,0,100,0,0,730,,2,,,,,7,,9,,,12,,14,15,16,,,,,,,,,,,,,,,,,,,,,,,2,5,,,30,8,,,0,0,,1,1,1000,,,1,2,,,100,0,0,0,0,0,3,,,2,,,2,2,2,4800,3,1,2,2,2,,8,2,,,,,,2,2,,,,,,,,,,,,,,9998,,,75.67636085
16,1,2,1,4,4,2,1,1,2,18480,0,18480,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,530,30,1,6978.4467,4336.134,30000,,,30000,,,0,,1,3000,,,0,,1,,,,8,0,0,92,0,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,300,100,100,50,0,30,160,80,820,1,2,3,,,,7,,9,,,12,,14,,16,,,,,21,,,24,,,,,,,,,,,,,1,1,1,1,10,10,80,60,80,80,0,0,1,1,3,,,,1,2,,,100,0,0,0,0,0,3,,,2,,,2,2,1,5000,3,2,2,2,2,,7,2,,,,,,2,2,,,,,,,,,,,,,,9998,,,75.67636085
16,1,2,1,4,4,2,1,2,,4950,4950,0,100,10,90,0,0,100,10,90,0,0,0,0,0,0,0,150,35,1,1500,700,7700,,,7000,,,0,,1,700,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,85,90,250,20,0,15,0,0,460,1,2,3,,,,,,9,,,12,,,,16,,,,,,,,24,,,,,,,,,,,,,,,2,,,,140,,,,0,0,,1,3,,,,1,2,,,85,15,0,0,0,0,4,,2,3,,3,3,3,1,1500,3,2,2,1,2,,3,2,,,,,,2,1,,,,,,,,,,,,,,9998,,,75.67636085
16,1,2,1,5,2,2,1,2,,3300,3300,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,170,40,1,3500,1200,1400,,,1300,,,0,,1,1300,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,11,60,300,15,0,20,0,0,406,,2,3,,,,,,9,,,12,,,,16,,,,,21,,,24,,,,,,,,,,,,,,,1,1,,,130,100,,,0,0,,1,3,,,,1,2,,,75,25,0,0,0,0,4,,1,2,,,4,4,1,2000,3,2,2,1,2,,2,2,,,,,,2,1,,,,,,,,,,,,,,9998,,,75.67636085
16,1,2,1,5,2,2,5,1,1,8967,2970,5997,100,0,100,0,0,100,0,100,0,0,100,0,100,0,0,200,30,1,2000,1200,6000,,,5000,,,1000,,,800,,,200,,,2,,,0,0,0,0,0,100,0,100,0,0,0,0,0,,100,0,0,0,2,,2,,,,,,,100,100,40,30,0,0,0,0,270,1,2,3,,,,7,,9,,,,,14,,16,,,,,,,,,,,,,,,,,,,,,,,1,1,,,30,10,,,0,0,,1,1,250,,,1,2,,,90,10,0,0,0,0,3,,,2,,,1,1,2,3000,3,1,2,2,2,,1,2,,,,,,5,1,,,,,,,,,,,,,,9998,536,1,75.67636085
