STN,연도,평균기온,최저기온평균,최고기온평균,연강수량,연일조시간,관측일수,평균습도,연일사량,연증발량,연안개시간,지중온도_05m,생육기평균기온,생육기강수량,서리일수,초상서리일수,개화기저온일수,폭염일수,호우일수
262.0,2024,15.904371584699453,10.98688524590164,21.387978142076502,1696.8,2169.3,366,74.84781420765027,4325.13,1168.0,0.0,,22.214953271028037,1294.1,67,97,0,46,4
263.0,2019,14.038186813186812,8.30879120879121,20.984383561643835,1272.8,2288.6,365,69.13131868131867,5467.74,1393.1,0.0,,20.463849765258217,1129.4,104,137,6,20,3
263.0,2020,14.033518005540166,8.321857923497268,20.693989071038253,1747.5,2261.5,366,69.35069252077562,5370.72,1393.5,0.0,,20.058215962441313,1542.4,89,139,10,16,4
263.0,2021,14.355890410958903,8.517307692307693,21.479726027397263,1205.5,2238.6,365,68.36657534246575,5560.67,1496.5,0.0,,20.877102803738318,988.3000000000001,88,137,5,26,1
263.0,2022,13.993698630136986,7.7754820936639115,21.237534246575343,784.2,2413.2,365,64.02527472527473,5833.71,1673.1,0.0,,21.068691588785047,640.2,108,149,5,33,1
263.0,2023,14.62290502793296,8.68300835654596,21.574022346368714,1939.9,2146.7,362,70.23534482758622,5494.73,1469.5,0.0,,21.29194312796209,1667.0,101,131,5,33,5
263.0,2024,15.593424657534248,10.018356164383562,22.23232876712329,1492.0,2192.2,366,72.82622950819673,5636.53,1509.7,0.0,,22.66338028169014,1144.5,80,115,0,60,2
264.0,2019,13.253150684931505,7.365659340659341,20.09972602739726,1464.6,2272.3,365,74.34520547945205,5505.44,1352.8,0.0,,19.60607476635514,1330.5,108,145,10,15,4
264.0,2020,13.061157024793388,7.4846994535519125,19.671311475409837,1910.6,2176.8,366,69.11625344352618,5333.63,1386.6,0.0,,19.128909952606634,1708.4,99,153,13,18,4
264.0,2021,13.378021978021978,7.741483516483517,20.126923076923077,1014.9,2092.0,365,66.73131868131868,5503.55,1502.2,0.0,,19.7981220657277,849.1,94,144,7,17,0
264.0,2022,13.174246575342467,7.00989010989011,20.196164383561644,801.5,2313.7,365,64.7005540166205,5840.54,1617.4,0.0,,20.14018691588785,664.0,120,148,6,24,1
264.0,2023,13.790909090909093,8.049447513812154,20.675342465753424,1701.0,2106.1,365,69.72424242424243,5511.71,1471.6,0.0,,20.404716981132076,1432.7,109,132,5,27,2
264.0,2024,14.628846153846153,9.241483516483516,20.914285714285715,1221.4,2080.0,366,72.02417582417583,5533.35,1477.3,0.0,,21.57547169811321,915.1,83,118,1,50,0
266.0,2019,15.433698630136988,11.24054794520548,20.506027397260272,1566.1000000000001,2382.3,365,58.74191780821918,5533.94,1548.8,0.0,,21.150000000000002,1408.7,41,97,1,13,6
266.0,2020,15.057808219178083,11.025956284153006,20.032513661202184,1821.0,2318.8,366,61.30465753424658,5428.99,1506.0,0.0,,20.46682242990654,1637.2,37,94,0,10,7
266.0,2021,15.53890410958904,11.356986301369863,20.640821917808218,1423.0,2370.6,365,65.55534246575343,5543.5,1465.8,0.0,,21.373364485981305,1195.3,46,95,0,10,2
266.0,2022,15.242191780821917,10.952876712328768,20.61041095890411,1054.7,2386.6,365,62.07041095890411,5711.7,1578.0,0.0,,21.619158878504674,784.1,65,92,0,13,3
266.0,2023,15.604383561643836,11.342191780821917,20.8213698630137,2274.6,2199.1,365,68.32328767123288,5332.4,1419.5,0.0,,21.58691588785047,1953.1,57,85,0,15,6
266.0,2024,16.207671232876713,12.14535519125683,21.35846994535519,2027.8,2186.7,366,69.56383561643835,5434.22,1460.9,0.0,,22.727230046948357,1620.3,42,71,0,45,5
268.0,2019,14.213573407202217,9.881917808219178,18.68246575342466,1538.8,2155.7,365,73.44972375690608,0.0,0.0,0.0,,19.864454976303318,1401.2,61,107,5,4,6
268.0,2020,14.161432506887053,10.029945054945054,18.432692307692307,1515.5,1946.1,366,76.7311475409836,0.0,0.0,0.0,,19.480094786729858,1353.2,53,99,4,1,5
268.0,2021,14.605617977528091,10.118258426966293,19.324089635854342,1549.1,2065.9,365,77.15972602739726,0.0,0.0,0.0,,20.58390243902439,1242.7,58,80,1,3,3
268.0,2022,14.126536312849163,9.80414364640884,18.81767955801105,903.1,2138.5,362,75.43268156424581,0.0,0.0,0.0,,20.206132075471697,717.2,74,118,4,0,3
268.0,2023,14.67190082644628,10.203835616438356,19.35095890410959,1540.8,2018.0,365,77.7743093922652,0.0,0.0,0.0,,20.592056074766354,1263.6,71,90,3,6,4
268.0,2024,15.499726775956283,11.396174863387978,19.985792349726776,1719.3,1984.1,366,78.54262295081966,0.0,0.0,0.0,,21.63177570093458,1313.1,48,75,0,23,5
271.0,2019,11.043956043956044,4.806027397260274,18.154520547945204,1005.8,2160.1,365,68.32032967032967,0.0,0.0,0.0,,17.858215962441314,877.0,148,172,19,6,0
271.0,2020,10.82103825136612,5.390684931506849,16.925409836065572,1297.3,2076.4,366,72.92131147540984,0.0,0.0,0.0,,16.89345794392523,1122.5,137,182,20,0,1
271.0,2021,10.05178082191781,4.668493150684932,16.136438356164383,1129.1,2064.6,365,73.69945205479452,0.0,0.0,0.0,,16.068691588785047,960.9,141,172,15,0,1
271.0,2022,10.890934065934067,5.043250688705235,17.30904109589041,1014.3000000000001,2189.7,365,70.79506849315068,0.0,0.0,0.0,,17.815887850467288,821.6,132,182,11,1,1
271.0,2023,11.627123287671232,6.130684931506849,17.97945205479452,1828.7,2205.5,365,72.96000000000001,0.0,0.0,0.0,,18.135514018691588,1631.6,122,169,11,1,6
271.0,2024,12.764285714285714,7.621978021978022,18.656164383561645,1241.7,2130.6,366,74.13917808219178,0.0,0.0,0.0,,19.61556603773585,1095.9,107,140,3,7,3
272.0,2019,12.138356164383561,6.569337016574585,18.1786301369863,996.4,2396.0,365,63.81022099447514,0.0,0.0,0.0,,18.917757009345795,828.6,115,151,13,6,1
272.0,2020,12.059178082191782,6.7336986301369866,17.583333333333332,1499.9,2211.4,366,69.07780821917808,0.0,0.0,0.0,,18.22289719626168,1308.2,112,154,11,2,2
272.0,2021,12.007123287671234,6.68,17.873972602739727,1346.5,2206.4,365,71.3654794520548,0.0,0.0,0.0,,18.533177570093457,1132.6,105,139,5,13,1
272.0,2022,11.85521978021978,6.361772853185595,17.794246575342466,1083.8,2331.0,365,67.87884615384615,0.0,0.0,0.0,,19.111267605633802,888.2,119,149,8,9,3
272.0,2023,12.50357142857143,6.949175824175824,18.377808219178082,2216.1,2271.7,365,71.40958904109588,0.0,0.0,0.0,,19.173831775700933,1972.9,110,135,6,9,7
272.0,2024,13.371038251366121,8.337260273972602,18.8603825136612,1399.2,2271.5,366,73.04808743169399,0.0,0.0,0.0,,20.487383177570095,1199.9,102,120,1,19,1
273.0,2019,12.918082191780822,7.454794520547945,18.986301369863014,1082.5,2257.3,365,63.775342465753425,0.0,0.0,0.0,,19.535981308411213,937.1,105,154,8,16,2
273.0,2020,12.510109289617485,7.5275956284153,18.011748633879783,1694.4,2184.3,366,68.47459016393442,0.0,0.0,0.0,,18.673831775700933,1504.1,97,169,5,4,4
273.0,2021,12.60164383561644,7.55041095890411,18.274520547945205,1367.3,2088.5,365,70.68876712328768,0.0,0.0,0.0,,19.016355140186917,1197.1,90,165,3,11,0
273.0,2022,12.531506849315068,7.282093663911846,18.338356164383562,1041.8,2318.6,365,66.44547945205478,0.0,0.0,0.0,,19.677570093457945,861.4,107,162,4,11,1
273.0,2023,13.292307692307691,7.96,19.006849315068493,1942.7,2255.7,365,69.44410958904109,0.0,0.0,0.0,,19.907943925233646,1728.1,102,144,5,14,6
273.0,2024,13.953825136612023,9.094262295081966,19.36120218579235,1400.0,2192.6,366,72.1155737704918,0.0,0.0,0.0,,21.04626168224299,1166.6,93,126,0,26,2
276.0,2019,11.71972602739726,5.935911602209945,18.585479452054795,982.8,2262.2,365,75.25506849315069,5336.22,1262.4,0.0,,18.341588785046728,861.3,126,159,18,15,1
276.0,2020,11.533150684931508,5.705737704918033,18.497808219178083,1285.8,2190.8,366,77.24082191780822,5276.34,1234.8,0.0,,17.886915887850467,1071.9,122,172,17,16,2
276.0,2021,11.593972602739727,5.810136986301369,18.668767123287672,987.7,2109.9,365,68.14862637362637,5373.86,1418.7,0.0,,18.302803738317756,823.3,128,160,13,16,0
276.0,2022,11.317534246575342,4.874861878453038,18.912054794520547,638.5,2316.1,365,64.98,5686.06,1545.3,0.0,,18.78177570093458,514.5,138,165,11,22,0
276.0,2023,12.069315068493152,6.021883656509695,19.58109589041096,1482.2,2317.6,365,69.34657534246575,5678.3,1489.5,0.0,,19.083177570093458,1285.3,130,159,14,25,3
276.0,2024,13.04109589041096,7.18224043715847,19.96967213114754,948.7,2152.5,366,71.73333333333333,5501.3,1449.4,0.0,,20.309345794392524,761.7,118,137,4,51,2
277.0,2019,14.272727272727273,9.635342465753425,19.945604395604395,1455.9,2477.8,365,63.94793388429752,0.0,0.0,0.0,,20.147169811320754,1284.4,63,102,3,19,3
277.0,2020,13.563013698630137,9.124043715846994,18.71120218579235,1308.8,2378.6,366,66.8227397260274,0.0,0.0,0.0,,18.88785046728972,1099.7,58,101,4,7,3
277.0,2021,13.502465753424657,8.996153846153845,18.707123287671234,1287.0,2241.6,365,69.30054794520548,0.0,0.0,0.0,,19.049065420560748,1161.4,61,89,1,3,3
277.0,2022,13.484109589041095,8.781917808219179,18.95808219178082,802.2,2409.7,365,64.45890410958904,0.0,0.0,0.0,,19.763551401869158,539.6,83,103,3,15,1
277.0,2023,14.1853591160221,9.65207756232687,19.149862258953167,1228.7,2462.6,363,67.25371900826445,0.0,0.0,0.0,,20.02169811320755,985.6,66,100,0,7,3
277.0,2024,14.521978021978022,10.14054794520548,19.56,848.4,2340.3,366,70.08791208791209,0.0,0.0,0.0,,20.877830188679248,624.4,67,97,1,27,0
278.0,2019,12.97068493150685,6.407142857142857,20.72,831.3,2374.3,365,65.0027397260274,0.0,0.0,0.0,,20.111682242990653,738.9,124,165,12,31,1
278.0,2020,12.252328767123288,6.14054794520548,19.506010928961746,1128.9,2174.3,366,71.27534246575343,0.0,0.0,0.0,,18.888732394366198,951.6,128,179,19,19,0
278.0,2021,12.423835616438355,6.443681318681318,19.766575342465753,961.7,2079.9,365,73.6745205479452,0.0,0.0,0.0,,19.319158878504673,791.7,118,172,11,22,0
278.0,2022,12.26027397260274,5.758953168044077,19.81041095890411,615.1,2295.8,365,68.64082191780822,0.0,0.0,0.0,,19.871962616822433,499.2,132,172,8,30,0
278.0,2023,13.133701657458563,6.865564738292011,20.37041095890411,1575.4,2224.3,365,72.98736263736264,0.0,0.0,0.0,,20.1392523364486,1408.2,119,167,10,31,2
278.0,2024,13.952459016393444,8.14986301369863,20.865027322404373,970.0,2066.1,366,74.71448087431693,0.0,0.0,0.0,,21.414018691588787,817.3,108,127,2,57,1
279.0,2019,14.20082191780822,9.175616438356164,19.948219178082194,1133.2,2294.6,365,70.52301369863014,0.0,0.0,0.0,,20.74018691588785,1044.0,92,143,3,19,2
279.0,2020,13.95013698630137,9.010382513661202,19.65382513661202,1469.5,2254.7,366,68.51456043956044,0.0,0.0,0.0,,20.10373831775701,1295.4,75,165,3,17,4
279.0,2021,13.993972602739726,9.039285714285715,20.004931506849317,1098.0,2175.2,365,65.49178082191781,0.0,0.0,0.0,,20.4696261682243,928.0,80,140,0,20,1
279.0,2022,13.940821917808218,8.739285714285714,20.025205479452055,792.9,2376.8,365,59.84767123287671,0.0,0.0,0.0,,21.007009345794394,689.3,94,139,2,26,1
279.0,2023,14.491208791208791,9.323561643835616,20.395068493150685,1772.6,2229.7,365,64.05424657534246,0.0,0.0,0.0,,21.100934579439254,1572.3,86,133,0,25,6
279.0,2024,15.213387978142077,10.371584699453551,20.89780821917808,995.7,2167.5,366,65.27185792349727,0.0,0.0,0.0,,22.25981308411215,786.1,74,114,0,51,2
281.0,2019,14.120000000000001,8.36,20.589041095890412,1038.0,2408.1,365,61.25686813186813,0.0,0.0,0.0,,20.653271028037384,924.1,98,142,6,25,2
281.0,2020,13.335890410958905,7.926775956284152,19.301639344262295,1234.5,2193.8,366,67.25315068493151,0.0,0.0,0.0,,19.296728971962615,1023.0,96,144,7,15,2
281.0,2021,13.321643835616438,8.119889502762431,19.464383561643835,1094.2,2133.4,365,69.97890410958904,0.0,0.0,0.0,,19.594859813084113,916.4,87,142,5,12,1
281.0,2022,13.313150684931507,7.626997245179063,19.585753424657536,676.0,2252.2,365,64.38219178082191,0.0,0.0,0.0,,20.239719626168224,585.4,109,153,6,15,0
281.0,2023,13.940000000000001,8.377260273972603,20.052876712328768,1296.0,2274.7,365,68.79260273972602,0.0,0.0,0.0,,20.445327102803738,1093.2,97,144,3,17,2
281.0,2024,14.6827868852459,9.562021857923497,20.52021857923497,1147.9,2096.0,366,70.76174863387978,0.0,0.0,0.0,,21.55747663551402,948.5,80,111,0,45,3
283.0,2019,14.145479452054795,8.761643835616438,20.522739726027396,1239.8,2322.0,365,68.92575342465754,4739.38,1355.7,0.0,,20.260747663551403,1120.2,90,126,5,26,3
283.0,2020,13.90601092896175,8.748633879781421,19.96256830601093,1371.6,2368.8,366,68.0948087431694,4710.81,1408.7,0.0,,19.82943925233645,1121.0,81,121,5,25,4
283.0,2021,13.884657534246575,8.621978021978022,20.043956043956044,1112.1,2146.7,365,69.24931506849315,5275.03,1484.4,0.0,,20.13644859813084,940.0,85,116,5,17,1
283.0,2022,13.895616438356164,8.215616438356165,20.44876712328767,829.5,2351.3,365,64.19397260273972,5623.3,1673.2,0.0,,20.70607476635514,747.4,105,135,5,35,1
283.0,2023,14.456198347107438,9.003561643835617,20.952876712328766,1146.5,2324.3,365,66.82865013774105,5513.02,1609.9,0.0,,20.868867924528303,851.3,93,127,1,28,1
283.0,2024,15.25945205479452,10.168131868131868,21.248360655737702,1085.8,2218.2,366,66.76904109589042,5398.04,1639.2,0.0,,22.14507042253521,852.6,73,113,1,59,2
284.0,2019,12.756712328767122,6.869696969696969,19.635890410958904,1232.3999999999999,2213.2,365,70.1641095890411,0.0,0.0,0.0,,19.19626168224299,1106.8999999999999,117,155,10,8,4
284.0,2020,12.50464480874317,6.95840220385675,19.101912568306012,1726.7,2365.7,366,70.98825136612022,0.0,0.0,0.0,,18.58785046728972,1536.6,107,165,13,12,3
284.0,2021,12.932320441988951,7.2110803324099715,19.55879120879121,1080.2,2326.5,365,71.56942148760331,0.0,0.0,0.0,,19.188732394366195,920.0,102,149,9,9,1
284.0,2022,12.62849315068493,6.470718232044199,19.716164383561644,638.8,2484.4,365,66.92191780821918,0.0,0.0,0.0,,19.64532710280374,504.8,121,148,7,17,0
284.0,2023,13.042857142857144,7.089807162534435,19.954395604395604,1625.4,2390.7,365,71.8706043956044,0.0,0.0,0.0,,19.549065420560748,1391.4,117,133,7,14,4
284.0,2024,13.556010928961749,8.114246575342465,20.05464480874317,1226.0,2309.7,366,74.34043715846994,0.0,0.0,0.0,,20.521495327102805,946.0,100,106,1,32,1
285.0,2019,13.94819944598338,8.033795013850416,20.93729281767956,1417.6,2339.6,365,65.03824362606233,0.0,0.0,0.0,,20.41830985915493,1295.1,108,133,5,27,3
285.0,2020,13.553005464480874,8.107103825136612,19.996448087431695,1733.5,2138.8,366,72.8051912568306,0.0,0.0,0.0,,19.664018691588787,1565.1,93,150,8,14,5
285.0,2021,13.915068493150685,8.562087912087911,20.46986301369863,1146.4,2030.7,365,72.47671232876712,0.0,0.0,0.0,,20.27990654205607,951.8,82,140,3,17,0
285.0,2022,13.80082191780822,7.992857142857143,20.578356164383564,794.3,2355.0,365,64.4613698630137,0.0,0.0,0.0,,20.757009345794394,650.5,101,142,2,27,1
285.0,2023,14.430684931506848,8.914246575342466,20.973698630136987,1771.4,2153.4,365,68.63671232876713,0.0,0.0,0.0,,20.963551401869157,1554.8,96,122,4,19,5
285.0,2024,15.414207650273225,10.288493150684932,21.633060109289616,1267.2,2162.6,366,70.03479452054795,0.0,0.0,0.0,,22.376635514018695,1006.7,79,108,0,59,2
288.0,2019,14.364383561643836,8.684109589041096,20.886575342465754,1181.1,2338.6,365,64.64301369863014,0.0,0.0,0.0,,20.849999999999998,1039.9,100,137,5,24,2
288.0,2020,14.12622950819672,8.805479452054794,20.29590163934426,1398.8,2378.5,366,64.66256830601093,0.0,0.0,0.0,,20.192056074766356,1149.8,85,153,7,21,1
288.0,2021,14.544383561643835,9.164010989010988,21.032692307692308,1202.5,2340.7,365,65.13835616438357,0.0,0.0,0.0,,21.07943925233645,976.1,81,151,2,31,2
288.0,2022,14.609041095890412,8.94027397260274,21.13808219178082,843.1999999999999,2456.7,365,58.54273972602739,0.0,0.0,0.0,,21.532242990654204,737.4,92,159,1,33,1
288.0,2023,15.030494505494506,9.63653846153846,21.36813186813187,1874.0,2327.7,365,62.592307692307685,0.0,0.0,0.0,,21.54413145539906,1632.4,86,138,1,28,5
288.0,2024,15.844535519125683,10.791256830601093,21.904371584699454,1200.9,2287.5,366,62.60054644808743,0.0,0.0,0.0,,22.819626168224296,934.1,74,114,0,62,1
289.0,2019,13.756712328767122,8.402465753424657,20.22794520547945,1769.9,2275.4,365,67.92739726027398,0.0,0.0,0.0,,20.065420560747665,1627.3,100,138,5,19,5
289.0,2020,13.316939890710383,8.271857923497267,19.34426229508197,2136.8,2161.2,366,69.91748633879781,0.0,0.0,0.0,,19.2696261682243,1944.6,91,144,7,9,8
289.0,2021,13.682142857142857,8.488429752066116,19.96301369863014,1142.8,2117.2,365,70.98630136986301,0.0,0.0,0.0,,19.992990654205606,923.0,84,133,2,12,0
289.0,2022,13.424931506849315,7.962534435261708,19.92821917808219,971.4,2297.0,365,66.66794520547946,0.0,0.0,0.0,,20.255607476635515,807.6,106,155,3,18,1
289.0,2023,13.92849315068493,8.661538461538463,20.31095890410959,1938.2,2124.3,365,71.75917808219178,0.0,0.0,0.0,,20.4196261682243,1669.0,96,141,4,16,4
289.0,2024,14.75792349726776,9.752732240437158,20.768032786885247,1513.5,2051.5,366,73.68551912568306,0.0,0.0,0.0,,21.621495327102803,1191.3,86,114,0,43,1
294.0,2019,15.610958904109589,11.505753424657534,20.528767123287672,2268.7,2368.6,365,70.80630136986301,0.0,0.0,0.0,,21.18878504672897,2034.2,34,127,0,10,7
294.0,2020,14.761643835616438,11.065300546448087,19.07049180327869,2481.8,2143.1,366,69.74328767123288,0.0,0.0,0.0,,20.0037558685446,2125.1,31,113,0,6,8
294.0,2021,15.218356164383561,11.427197802197803,19.554794520547944,2227.9,2171.9,365,69.94,0.0,0.0,0.0,,20.796728971962615,1831.5,41,103,0,4,8
294.0,2022,14.843013698630136,11.007123287671233,19.252054794520546,1294.0,2245.8,365,66.30876712328768,0.0,0.0,0.0,,20.844859813084113,1064.1000000000001,62,119,0,0,4
294.0,2023,15.354794520547944,11.464657534246577,19.68109589041096,2585.5,2114.9,365,71.27397260273973,0.0,0.0,0.0,,20.95607476635514,2208.3,45,105,0,10,9
294.0,2024,15.995901639344263,12.248907103825138,20.337158469945354,2213.4,2038.1,366,71.89754098360656,0.0,0.0,0.0,,22.03130841121495,1780.6,31,95,0,13,5
295.0,2019,15.232876712328768,10.938904109589041,20.364109589041096,2171.7,2463.0,365,66.93753424657534,0.0,0.0,0.0,,21.046728971962615,1953.0,55,97,2,13,7
295.0,2020,14.633606557377048,10.6,19.401639344262296,2258.0,2287.2,366,69.1896174863388,0.0,0.0,0.0,,20.05093457943925,1867.6,47,85,0,7,7
295.0,2021,15.122739726027397,11.05945205479452,19.894520547945206,1981.3999999999999,2269.8,365,70.0131506849315,0.0,0.0,0.0,,20.909813084112148,1619.5,48,99,0,7,5
295.0,2022,14.801648351648351,10.632142857142856,19.603296703296703,1338.2,2344.5,365,65.68653846153846,0.0,0.0,0.0,,21.079342723004693,1104.3,66,127,0,2,3
295.0,2023,15.315342465753426,11.28986301369863,20.012054794520548,2699.2000000000003,2208.4,365,70.58191780821919,0.0,0.0,0.0,,21.154205607476637,2324.5,55,117,0,9,10
295.0,2024,15.983287671232876,12.209836065573771,20.52377049180328,2375.1,2190.7,366,71.64438356164383,0.0,0.0,0.0,,22.246948356807515,1843.4,37,96,0,27,7
296.0,2023,15.654929577464788,10.773521126760564,21.1056338028169,1973.5,2056.4,355,68.2456338028169,5374.68,1461.7,0.0,,21.438317757009347,1689.0,66,85,1,14,4
296.0,2024,16.31890410958904,11.607967032967034,21.771428571428572,1613.5,2164.0,366,68.61174863387978,5443.5,1558.3,0.83,,22.829906542056076,1321.5,65,97,0,44,1
